75	10851	27	28	29	30	31	32	33	56	#
76	10851	28	29	30	31	32	33	34	56	#
77	10851	29	30	31	32	33	34	35	56	#
78	10851	30	31	32	33	34	35	36	56	#
79	10851	31	32	33	34	35	36	37	56	#
80	10851	32	33	34	35	36	37	38	56	#
81	9589	33	34	35	36	37	38	39	56	#
82	9589	34	35	36	37	38	39	40	56	#
83	9589	35	36	37	38	39	40	41	56	#
84	9589	36	37	38	39	40	41	42	56	#
85	9589	37	38	39	40	41	42	43	56	#
86	7584	0	1	2	3	4	5	6	57	#
87	7584	1	2	3	4	5	6	7	57	#
88	7584	2	3	4	5	6	7	8	57	#
89	7584	3	4	5	6	7	8	9	57	#
90	7584	4	5	6	7	8	9	10	57	#
91	7584	5	6	7	8	9	10	11	57	#
92	7584	6	7	8	9	10	11	12	57	#
93	7584	7	8	9	10	11	12	13	57	#
94	7584	8	9	10	11	12	13	14	57	#
95	7584	9	10	11	12	13	14	15	57	#
96	7584	10	11	12	13	14	15	16	57	#
97	7584	11	12	13	14	15	16	17	57	#
98	7584	12	13	14	15	16	17	18	57	#
99	7584	13	14	15	16	17	18	19	57	#
100	7584	14	15	16	17	18	19	20	57	#
101	7584	15	16	17	18	19	20	21	57	#
102	7584	16	17	18	19	20	21	22	57	#
103	7584	17	18	19	20	21	22	23	57	#
104	7584	18	19	20	21	22	23	24	57	#
105	7584	19	20	21	22	23	24	25	57	#
106	7584	20	21	22	23	24	25	26	57	#
107	7584	21	22	23	24	25	26	27	57	#
108	7584	22	23	24	25	26	27	28	57	#
109	7584	23	24	25	26	27	28	29	57	#
110	7584	24	25	26	27	28	29	30	57	#
111	7584	25	26	27	28	29	30	31	57	#
112	7584	26	27	28	29	30	31	32	57	#
113	7584	27	28	29	30	31	32	33	57	#
114	7584	28	29	30	31	32	33	34	57	#
115	7584	29	30	31	32	33	34	35	57	#
116	7584	30	31	32	33	34	35	36	57	#
117	7584	31	32	33	34	35	36	37	57	#
118	7584	32	33	34	35	36	37	38	57	#
119	7584	33	34	35	36	37	38	39	57	#
120	7584	34	35	36	37	38	39	40	57	#
121	7584	35	36	37	38	39	40	41	57	#
122	7584	36	37	38	39	40	41	42	57	#
123	7584	37	38	39	40	41	42	43	57	#
124	7584	38	39	40	41	42	43	44	57	#
125	7584	39	40	41	42	43	44	45	57	#
126	7584	40	41	42	43	44	45	46	57	#
127	7584	41	42	43	44	45	46	47	57	#
128	7584	42	43	44	45	46	47	48	57	#
129	7584	43	44	45	46	47	48	49	57	#
130	7584	44	45	46	47	48	49	50	57	#
131	7584	45	46	47	48	49	50	51	57	#
132	7584	46	47	48	49	50	51	52	57	#
133	7584	47	48	49	50	51	52	53	57	#
134	7443	48	49	50	51	52	53	54	57	#
135	7688	0	1	2	3	58	#
136	7688	1	2	3	4	58	#
137	7688	2	3	4	5	58	#
138	7688	3	4	5	6	58	#
139	7688	4	5	6	7	58	#
140	7688	5	6	7	8	58	#
141	7688	6	7	8	9	58	#
142	7688	7	8	9	10	58	#
143	7688	8	9	10	11	58	#
144	7688	9	10	11	12	58	#
145	7688	10	11	12	13	58	#
146	7688	11	12	13	14	58	#
147	4680	12	13	14	15	58	#
148	4680	13	14	15	16	58	#
149	4680	14	15	16	17	58	#
150	4680	15	16	17	18	58	#
151	4680	16	17	18	19	58	#
152	4680	17	18	19	20	58	#
153	4680	18	19	20	21	58	#
154	4680	19	20	21	22	58	#
155	4680	20	21	22	23	58	#
156	3844	21	22	23	24	58	#
157	3844	22	23	24	25	58	#
158	3844	23	24	25	26	58	#
159	3844	24	25	26	27	58	#
160	3844	25	26	27	28	58	#
161	8969	0	1	2	3	4	5	6	7	8	59	#
162	8969	1	2	3	4	5	6	7	8	9	59	#
163	8969	2	3	4	5	6	7	8	9	10	59	#
164	8969	3	4	5	6	7	8	9	10	11	59	#
165	8969	4	5	6	7	8	9	10	11	12	59	#
166	8969	5	6	7	8	9	10	11	12	13	59	#
167	8969	6	7	8	9	10	11	12	13	14	59	#
168	8969	7	8	9	10	11	12	13	14	15	59	#
169	8969	8	9	10	11	12	13	14	15	16	59	#
170	8969	9	10	11	12	13	14	15	16	17	59	#
171	8969	10	11	12	13	14	15	16	17	18	59	#
172	8969	11	12	13	14	15	16	17	18	19	59	#
173	8969	12	13	14	15	16	17	18	19	20	59	#
174	8969	13	14	15	16	17	18	19	20	21	59	#
175	8969	14	15	16	17	18	19	20	21	22	59	#
176	7216	0	1	2	3	4	60	#
177	7216	1	2	3	4	5	60	#
178	7216	2	3	4	5	6	60	#
179	7216	3	4	5	6	7	60	#
180	7216	4	5	6	7	8	60	#
181	7216	5	6	7	8	9	60	#
182	7216	6	7	8	9	10	60	#
183	7216	7	8	9	10	11	60	#
184	7216	8	9	10	11	12	60	#
185	7216	9	10	11	12	13	60	#
186	7216	10	11	12	13	14	60	#
187	7216	11	12	13	14	15	60	#
188	7216	12	13	14	15	16	60	#
189	7216	13	14	15	16	17	60	#
190	7216	14	15	16	17	18	60	#
191	7216	15	16	17	18	19	60	#
192	7216	16	17	18	19	20	60	#
193	7216	17	18	19	20	21	60	#
194	7216	18	19	20	21	22	60	#
195	7216	19	20	21	22	23	60	#
196	7216	20	21	22	23	24	60	#
197	7216	21	22	23	24	25	60	#
198	7216	22	23	24	25	26	60	#
199	7216	23	24	25	26	27	60	#
200	7216	24	25	26	27	28	60	#
201	7216	25	26	27	28	29	60	#
202	7216	26	27	28	29	30	60	#
203	7216	27	28	29	30	31	60	#
204	7216	28	29	30	31	32	60	#
205	7216	29	30	31	32	33	60	#
206	7216	30	31	32	33	34	60	#
207	7216	31	32	33	34	35	60	#
208	7216	32	33	34	35	36	60	#
209	7216	33	34	35	36	37	60	#
210	7216	34	35	36	37	38	60	#
211	7216	35	36	37	38	39	60	#
212	7216	36	37	38	39	40	60	#
213	7216	37	38	39	40	41	60	#
214	7216	38	39	40	41	42	60	#
215	7216	39	40	41	42	43	60	#
216	7216	40	41	42	43	44	60	#
217	6614	41	42	43	44	45	60	#
218	6614	42	43	44	45	46	60	#
219	6614	43	44	45	46	47	60	#
220	6614	44	45	46	47	48	60	#
221	1000	0	61	#
222	1000	1	61	#
223	1000	2	61	#
224	1000	3	61	#
225	1000	4	61	#
226	1000	5	61	#
227	1000	6	61	#
228	1000	7	61	#
229	1000	8	61	#
230	1000	9	61	#
231	1000	10	61	#
232	1000	11	61	#
233	1000	12	61	#
234	1000	13	61	#
235	1000	14	61	#
236	1000	15	61	#
237	1000	16	61	#
238	1000	17	61	#
239	1000	18	61	#
240	1000	19	61	#
241	1000	20	61	#
242	1000	21	61	#
243	1000	22	61	#
244	1000	23	61	#
245	1000	24	61	#
246	1000	25	61	#
247	1000	26	61	#
248	1000	27	61	#
249	1000	28	61	#
250	1000	29	61	#
251	1000	30	61	#
252	1000	31	61	#
253	1000	32	61	#
254	1000	33	61	#
255	1000	34	61	#
256	1000	35	61	#
257	1000	36	61	#
258	1000	37	61	#
259	1000	38	61	#
260	1000	39	61	#
261	975	40	61	#
262	867	41	61	#
263	867	42	61	#
264	867	43	61	#
265	867	44	61	#
266	867	45	61	#
267	750	46	61	#
268	750	47	61	#
269	750	48	61	#
270	750	49	61	#
271	750	50	61	#
272	750	51	61	#
273	750	52	61	#
274	722	53	61	#
275	722	54	61	#
276	12023	0	1	2	3	4	5	6	7	62	#
277	12023	1	2	3	4	5	6	7	8	62	#
278	12023	2	3	4	5	6	7	8	9	62	#
279	12023	3	4	5	6	7	8	9	10	62	#
280	12023	4	5	6	7	8	9	10	11	62	#
281	12023	5	6	7	8	9	10	11	12	62	#
282	12023	6	7	8	9	10	11	12	13	62	#
283	12023	7	8	9	10	11	12	13	14	62	#
284	12023	8	9	10	11	12	13	14	15	62	#
285	12023	9	10	11	12	13	14	15	16	62	#
286	12023	10	11	12	13	14	15	16	17	62	#
287	12023	11	12	13	14	15	16	17	18	62	#
288	12023	12	13	14	15	16	17	18	19	62	#
289	12023	13	14	15	16	17	18	19	20	62	#
290	12023	14	15	16	17	18	19	20	21	62	#
291	12023	15	16	17	18	19	20	21	22	62	#
292	12023	16	17	18	19	20	21	22	23	62	#
293	12023	17	18	19	20	21	22	23	24	62	#
294	12023	18	19	20	21	22	23	24	25	62	#
295	12023	19	20	21	22	23	24	25	26	62	#
296	12023	20	21	22	23	24	25	26	27	62	#
297	12023	21	22	23	24	25	26	27	28	62	#
298	12023	22	23	24	25	26	27	28	29	62	#
299	12023	23	24	25	26	27	28	29	30	62	#
300	12023	24	25	26	27	28	29	30	31	62	#
301	12023	25	26	27	28	29	30	31	32	62	#
302	2290	0	1	2	63	#
303	2290	1	2	3	63	#
304	2290	2	3	4	63	#
305	2290	3	4	5	63	#
306	2290	4	5	6	63	#
307	2290	5	6	7	63	#
308	2290	6	7	8	63	#
309	2290	7	8	9	63	#
310	2290	8	9	10	63	#
311	2290	9	10	11	63	#
312	2290	10	11	12	63	#
313	2290	11	12	13	63	#
314	2290	12	13	14	63	#
315	2290	13	14	15	63	#
316	2290	14	15	16	63	#
317	2290	15	16	17	63	#
318	2290	16	17	18	63	#
319	2290	17	18	19	63	#
320	2290	18	19	20	63	#
321	2290	19	20	21	63	#
322	2290	20	21	22	63	#
323	2290	21	22	23	63	#
324	2290	22	23	24	63	#
325	2290	23	24	25	63	#
326	2290	24	25	26	63	#
327	2290	25	26	27	63	#
328	2290	26	27	28	63	#
329	2290	27	28	29	63	#
330	2290	28	29	30	63	#
331	2290	29	30	31	63	#
332	2290	30	31	32	63	#
333	2290	31	32	33	63	#
334	2290	32	33	34	63	#
335	2290	33	34	35	63	#
336	2290	34	35	36	63	#
337	2290	35	36	37	63	#
338	1695	36	37	38	63	#
339	1695	37	38	39	63	#
340	1695	38	39	40	63	#
341	1695	39	40	41	63	#
342	1695	40	41	42	63	#
343	1695	41	42	43	63	#
344	1695	42	43	44	63	#
345	1695	43	44	45	63	#
346	1695	44	45	46	63	#
347	1695	45	46	47	63	#
348	1695	46	47	48	63	#
349	1695	47	48	49	63	#
350	1695	48	49	50	63	#
351	12525	0	1	2	3	4	5	6	64	#
352	12525	1	2	3	4	5	6	7	64	#
353	12525	2	3	4	5	6	7	8	64	#
354	12525	3	4	5	6	7	8	9	64	#
355	12525	4	5	6	7	8	9	10	64	#
356	12525	5	6	7	8	9	10	11	64	#
357	12525	6	7	8	9	10	11	12	64	#
358	12525	7	8	9	10	11	12	13	64	#
359	12525	8	9	10	11	12	13	14	64	#
360	12525	9	10	11	12	13	14	15	64	#
361	12525	10	11	12	13	14	15	16	64	#
362	12525	11	12	13	14	15	16	17	64	#
363	12525	12	13	14	15	16	17	18	64	#
364	12525	13	14	15	16	17	18	19	64	#
365	12525	14	15	16	17	18	19	20	64	#
366	12525	15	16	17	18	19	20	21	64	#
367	12525	16	17	18	19	20	21	22	64	#
368	12525	17	18	19	20	21	22	23	64	#
369	12525	18	19	20	21	22	23	24	64	#
370	12525	19	20	21	22	23	24	25	64	#
371	12525	20	21	22	23	24	25	26	64	#
372	12525	21	22	23	24	25	26	27	64	#
373	12525	22	23	24	25	26	27	28	64	#
374	12525	23	24	25	26	27	28	29	64	#
375	12525	24	25	26	27	28	29	30	64	#
376	12525	25	26	27	28	29	30	31	64	#
377	12525	26	27	28	29	30	31	32	64	#
378	12525	27	28	29	30	31	32	33	64	#
379	12525	28	29	30	31	32	33	34	64	#
380	12525	29	30	31	32	33	34	35	64	#
381	12525	30	31	32	33	34	35	36	64	#
382	12525	31	32	33	34	35	36	37	64	#
383	12525	32	33	34	35	36	37	38	64	#
384	12525	33	34	35	36	37	38	39	64	#
385	12525	34	35	36	37	38	39	40	64	#
386	12525	35	36	37	38	39	40	41	64	#
387	12525	36	37	38	39	40	41	42	64	#
388	12525	37	38	39	40	41	42	43	64	#
389	12525	38	39	40	41	42	43	44	64	#
390	12525	39	40	41	42	43	44	45	64	#
391	12525	40	41	42	43	44	45	46	64	#
392	12525	41	42	43	44	45	46	47	64	#
393	11321	42	43	44	45	46	47	48	64	#
394	11321	43	44	45	46	47	48	49	64	#
395	11321	44	45	46	47	48	49	50	64	#
396	11321	45	46	47	48	49	50	51	64	#
397	11321	46	47	48	49	50	51	52	64	#
398	4823	0	1	2	65	#
399	4823	1	2	3	65	#
400	4823	2	3	4	65	#
401	4823	3	4	5	65	#
402	4823	4	5	6	65	#
403	4823	5	6	7	65	#
404	4823	6	7	8	65	#
405	4823	7	8	9	65	#
406	4823	8	9	10	65	#
407	4823	9	10	11	65	#
408	4823	10	11	12	65	#
409	4823	11	12	13	65	#
410	4823	12	13	14	65	#
411	4823	13	14	15	65	#
412	4823	14	15	16	65	#
413	4823	15	16	17	65	#
414	4823	16	17	18	65	#
415	4823	17	18	19	65	#
416	4823	18	19	20	65	#
417	4823	19	20	21	65	#
418	4823	20	21	22	65	#
419	4823	21	22	23	65	#
420	4823	22	23	24	65	#
421	4823	23	24	25	65	#
422	4823	24	25	26	65	#
423	4823	25	26	27	65	#
424	4823	26	27	28	65	#
425	4823	27	28	29	65	#
426	4823	28	29	30	65	#
427	4823	29	30	31	65	#
428	4823	30	31	32	65	#
429	4823	31	32	33	65	#
430	4823	32	33	34	65	#
431	4823	33	34	35	65	#
432	4823	34	35	36	65	#
433	4823	35	36	37	65	#
434	4823	36	37	38	65	#
435	4823	37	38	39	65	#
436	4823	38	39	40	65	#
437	4823	39	40	41	65	#
438	4823	40	41	42	65	#
439	4823	41	42	43	65	#
440	3913	42	43	44	65	#
441	3913	43	44	45	65	#
442	3913	44	45	46	65	#
443	3913	45	46	47	65	#
444	3913	46	47	48	65	#
445	3913	47	48	49	65	#
446	3913	48	49	50	65	#
447	3913	49	50	51	65	#
448	3913	50	51	52	65	#
449	3913	51	52	53	65	#
450	3840	52	53	54	65	#
451	7688	0	1	2	3	4	66	#
452	7688	1	2	3	4	5	66	#
453	7688	2	3	4	5	6	66	#
454	7688	3	4	5	6	7	66	#
455	7688	4	5	6	7	8	66	#
456	7688	5	6	7	8	9	66	#
457	7688	6	7	8	9	10	66	#
458	7688	7	8	9	10	11	66	#
459	7688	8	9	10	11	12	66	#
460	7688	9	10	11	12	13	66	#
461	7688	10	11	12	13	14	66	#
462	7688	11	12	13	14	15	66	#
463	7688	12	13	14	15	16	66	#
464	7688	13	14	15	16	17	66	#
465	7688	14	15	16	17	18	66	#
466	7688	15	16	17	18	19	66	#
467	7688	16	17	18	19	20	66	#
468	7688	17	18	19	20	21	66	#
469	7688	18	19	20	21	22	66	#
470	7688	19	20	21	22	23	66	#
471	7688	20	21	22	23	24	66	#
472	7688	21	22	23	24	25	66	#
473	7688	22	23	24	25	26	66	#
474	7688	23	24	25	26	27	66	#
475	7688	24	25	26	27	28	66	#
476	7688	25	26	27	28	29	66	#
477	7688	26	27	28	29	30	66	#
478	7688	27	28	29	30	31	66	#
479	7688	28	29	30	31	32	66	#
480	7688	29	30	31	32	33	66	#
481	7688	30	31	32	33	34	66	#
482	7688	31	32	33	34	35	66	#
483	7688	32	33	34	35	36	66	#
484	7688	33	34	35	36	37	66	#
485	7688	34	35	36	37	38	66	#
486	7688	35	36	37	38	39	66	#
487	7688	36	37	38	39	40	66	#
488	7688	37	38	39	40	41	66	#
489	7688	38	39	40	41	42	66	#
490	6727	39	40	41	42	43	66	#
491	6727	40	41	42	43	44	66	#
492	6727	41	42	43	44	45	66	#
493	6727	42	43	44	45	46	66	#
494	6727	43	44	45	46	47	66	#
495	6727	44	45	46	47	48	66	#
496	6458	45	46	47	48	49	66	#
497	6458	46	47	48	49	50	66	#
498	5174	0	1	2	3	4	5	6	67	#
499	5174	1	2	3	4	5	6	7	67	#
500	5174	2	3	4	5	6	7	8	67	#
501	5174	3	4	5	6	7	8	9	67	#
502	5174	4	5	6	7	8	9	10	67	#
503	5174	5	6	7	8	9	10	11	67	#
504	5174	6	7	8	9	10	11	12	67	#
505	5174	7	8	9	10	11	12	13	67	#
506	5174	8	9	10	11	12	13	14	67	#
507	5174	9	10	11	12	13	14	15	67	#
508	5174	10	11	12	13	14	15	16	67	#
509	5174	11	12	13	14	15	16	17	67	#
510	5174	12	13	14	15	16	17	18	67	#
511	5174	13	14	15	16	17	18	19	67	#
512	5174	14	15	16	17	18	19	20	67	#
513	5174	15	16	17	18	19	20	21	67	#
514	5174	16	17	18	19	20	21	22	67	#
515	5940	0	1	2	3	4	5	68	#
516	5940	1	2	3	4	5	6	68	#
517	5940	2	3	4	5	6	7	68	#
518	5940	3	4	5	6	7	8	68	#
519	5940	4	5	6	7	8	9	68	#
520	5940	5	6	7	8	9	10	68	#
521	5940	6	7	8	9	10	11	68	#
522	5940	7	8	9	10	11	12	68	#
523	5940	8	9	10	11	12	13	68	#
524	5940	9	10	11	12	13	14	68	#
525	5940	10	11	12	13	14	15	68	#
526	5940	11	12	13	14	15	16	68	#
527	5940	12	13	14	15	16	17	68	#
528	5940	13	14	15	16	17	18	68	#
529	5940	14	15	16	17	18	19	68	#
530	5940	15	16	17	18	19	20	68	#
531	8455	0	1	2	3	4	5	69	#
532	2642	1	2	3	4	5	6	69	#
533	2642	2	3	4	5	6	7	69	#
534	2642	3	4	5	6	7	8	69	#
535	2642	4	5	6	7	8	9	69	#
536	2642	5	6	7	8	9	10	69	#
537	2642	6	7	8	9	10	11	69	#
538	2642	7	8	9	10	11	12	69	#
539	2642	8	9	10	11	12	13	69	#
540	2642	9	10	11	12	13	14	69	#
541	2642	10	11	12	13	14	15	69	#
542	2642	11	12	13	14	15	16	69	#
543	1243	12	13	14	15	16	17	69	#
544	1243	13	14	15	16	17	18	69	#
545	1243	14	15	16	17	18	19	69	#
546	1243	15	16	17	18	19	20	69	#
547	1243	16	17	18	19	20	21	69	#
548	1243	17	18	19	20	21	22	69	#
549	1243	18	19	20	21	22	23	69	#
550	1243	19	20	21	22	23	24	69	#
551	1243	20	21	22	23	24	25	69	#
552	1243	21	22	23	24	25	26	69	#
553	1243	22	23	24	25	26	27	69	#
554	1243	23	24	25	26	27	28	69	#
555	1243	24	25	26	27	28	29	69	#
556	1243	25	26	27	28	29	30	69	#
557	1243	26	27	28	29	30	31	69	#
558	1243	27	28	29	30	31	32	69	#
559	1243	28	29	30	31	32	33	69	#
560	1243	29	30	31	32	33	34	69	#
561	16893	0	1	2	3	4	5	6	7	70	#
562	16893	1	2	3	4	5	6	7	8	70	#
563	16893	2	3	4	5	6	7	8	9	70	#
564	16893	3	4	5	6	7	8	9	10	70	#
565	16893	4	5	6	7	8	9	10	11	70	#
566	16893	5	6	7	8	9	10	11	12	70	#
567	16893	6	7	8	9	10	11	12	13	70	#
568	16893	7	8	9	10	11	12	13	14	70	#
569	16893	8	9	10	11	12	13	14	15	70	#
570	16893	9	10	11	12	13	14	15	16	70	#
571	16893	10	11	12	13	14	15	16	17	70	#
572	16893	11	12	13	14	15	16	17	18	70	#
573	16893	12	13	14	15	16	17	18	19	70	#
574	16893	13	14	15	16	17	18	19	20	70	#
575	16893	14	15	16	17	18	19	20	21	70	#
576	16893	15	16	17	18	19	20	21	22	70	#
577	16893	16	17	18	19	20	21	22	23	70	#
578	16893	17	18	19	20	21	22	23	24	70	#
579	16893	18	19	20	21	22	23	24	25	70	#
580	16893	19	20	21	22	23	24	25	26	70	#
581	16893	20	21	22	23	24	25	26	27	70	#
582	16893	21	22	23	24	25	26	27	28	70	#
583	16893	22	23	24	25	26	27	28	29	70	#
584	16893	23	24	25	26	27	28	29	30	70	#
585	16893	24	25	26	27	28	29	30	31	70	#
586	16893	25	26	27	28	29	30	31	32	70	#
587	8515	0	1	2	3	4	71	#
588	4258	1	2	3	4	5	71	#
589	4258	2	3	4	5	6	71	#
590	4258	3	4	5	6	7	71	#
591	4258	4	5	6	7	8	71	#
592	1175	5	6	7	8	9	71	#
593	1175	6	7	8	9	10	71	#
594	1175	7	8	9	10	11	71	#
595	1175	8	9	10	11	12	71	#
596	1175	9	10	11	12	13	71	#
597	1175	10	11	12	13	14	71	#
598	1175	11	12	13	14	15	71	#
599	1175	12	13	14	15	16	71	#
600	1175	13	14	15	16	17	71	#
601	1175	14	15	16	17	18	71	#
602	1175	15	16	17	18	19	71	#
603	1175	16	17	18	19	20	71	#
604	1175	17	18	19	20	21	71	#
605	1175	18	19	20	21	22	71	#
606	1175	19	20	21	22	23	71	#
607	1175	20	21	22	23	24	71	#
608	1175	21	22	23	24	25	71	#
609	1175	22	23	24	25	26	71	#
610	1175	23	24	25	26	27	71	#
611	1175	24	25	26	27	28	71	#
612	1175	25	26	27	28	29	71	#
613	740	26	27	28	29	30	71	#
614	740	27	28	29	30	31	71	#
615	740	28	29	30	31	32	71	#
616	740	29	30	31	32	33	71	#
617	740	30	31	32	33	34	71	#
618	740	31	32	33	34	35	71	#
619	740	32	33	34	35	36	71	#
620	740	33	34	35	36	37	71	#
621	740	34	35	36	37	38	71	#
622	740	35	36	37	38	39	71	#
623	740	36	37	38	39	40	71	#
624	740	37	38	39	40	41	71	#
625	740	38	39	40	41	42	71	#
626	740	39	40	41	42	43	71	#
627	740	40	41	42	43	44	71	#
628	740	41	42	43	44	45	71	#
629	740	42	43	44	45	46	71	#
630	655	43	44	45	46	47	71	#
631	655	44	45	46	47	48	71	#
632	655	45	46	47	48	49	71	#
633	655	46	47	48	49	50	71	#
634	655	47	48	49	50	51	71	#
635	655	48	49	50	51	52	71	#
636	10247	0	1	2	3	4	5	6	7	8	9	72	#
637	10247	1	2	3	4	5	6	7	8	9	10	72	#
638	10247	2	3	4	5	6	7	8	9	10	11	72	#
639	10247	3	4	5	6	7	8	9	10	11	12	72	#
640	10247	4	5	6	7	8	9	10	11	12	13	72	#
641	10247	5	6	7	8	9	10	11	12	13	14	72	#
642	10247	6	7	8	9	10	11	12	13	14	15	72	#
643	10247	7	8	9	10	11	12	13	14	15	16	72	#
644	10247	8	9	10	11	12	13	14	15	16	17	72	#
645	10247	9	10	11	12	13	14	15	16	17	18	72	#
646	10247	10	11	12	13	14	15	16	17	18	19	72	#
647	10247	11	12	13	14	15	16	17	18	19	20	72	#
648	10247	12	13	14	15	16	17	18	19	20	21	72	#
649	10247	13	14	15	16	17	18	19	20	21	22	72	#
650	10247	14	15	16	17	18	19	20	21	22	23	72	#
651	10247	15	16	17	18	19	20	21	22	23	24	72	#
652	10247	16	17	18	19	20	21	22	23	24	25	72	#
653	10247	17	18	19	20	21	22	23	24	25	26	72	#
654	10247	18	19	20	21	22	23	24	25	26	27	72	#
655	10247	19	20	21	22	23	24	25	26	27	28	72	#
656	10247	20	21	22	23	24	25	26	27	28	29	72	#
657	10247	21	22	23	24	25	26	27	28	29	30	72	#
658	10247	22	23	24	25	26	27	28	29	30	31	72	#
659	10247	23	24	25	26	27	28	29	30	31	32	72	#
660	10247	24	25	26	27	28	29	30	31	32	33	72	#
661	10247	25	26	27	28	29	30	31	32	33	34	72	#
662	10247	26	27	28	29	30	31	32	33	34	35	72	#
663	10247	27	28	29	30	31	32	33	34	35	36	72	#
664	10247	28	29	30	31	32	33	34	35	36	37	72	#
665	10247	29	30	31	32	33	34	35	36	37	38	72	#
666	10247	30	31	32	33	34	35	36	37	38	39	72	#
667	10247	31	32	33	34	35	36	37	38	39	40	72	#
668	10247	32	33	34	35	36	37	38	39	40	41	72	#
669	10247	33	34	35	36	37	38	39	40	41	42	72	#
670	10247	34	35	36	37	38	39	40	41	42	43	72	#
671	10247	35	36	37	38	39	40	41	42	43	44	72	#
672	10247	36	37	38	39	40	41	42	43	44	45	72	#
673	10247	37	38	39	40	41	42	43	44	45	46	72	#
674	10247	38	39	40	41	42	43	44	45	46	47	72	#
675	10247	39	40	41	42	43	44	45	46	47	48	72	#
676	9645	40	41	42	43	44	45	46	47	48	49	72	#
677	9645	41	42	43	44	45	46	47	48	49	50	72	#
678	9645	42	43	44	45	46	47	48	49	50	51	72	#
679	5607	0	1	2	3	4	5	6	73	#
680	5607	1	2	3	4	5	6	7	73	#
681	5607	2	3	4	5	6	7	8	73	#
