103	7807	52	53	54	55	56	76	#
104	7807	53	54	55	56	57	76	#
105	7807	54	55	56	57	58	76	#
106	7807	55	56	57	58	59	76	#
107	7807	56	57	58	59	60	76	#
108	7807	57	58	59	60	61	76	#
109	7807	58	59	60	61	62	76	#
110	6818	59	60	61	62	63	76	#
111	6818	60	61	62	63	64	76	#
112	6818	61	62	63	64	65	76	#
113	6818	62	63	64	65	66	76	#
114	6818	63	64	65	66	67	76	#
115	6818	64	65	66	67	68	76	#
116	6818	65	66	67	68	69	76	#
117	6818	66	67	68	69	70	76	#
118	6818	67	68	69	70	71	76	#
119	6723	68	69	70	71	72	76	#
120	6631	69	70	71	72	73	76	#
121	6541	70	71	72	73	74	76	#
122	9504	0	1	2	3	4	5	6	77	#
123	9504	1	2	3	4	5	6	7	77	#
124	9504	2	3	4	5	6	7	8	77	#
125	9504	3	4	5	6	7	8	9	77	#
126	9504	4	5	6	7	8	9	10	77	#
127	9504	5	6	7	8	9	10	11	77	#
128	9504	6	7	8	9	10	11	12	77	#
129	9504	7	8	9	10	11	12	13	77	#
130	9504	8	9	10	11	12	13	14	77	#
131	9504	9	10	11	12	13	14	15	77	#
132	9504	10	11	12	13	14	15	16	77	#
133	9504	11	12	13	14	15	16	17	77	#
134	9504	12	13	14	15	16	17	18	77	#
135	9504	13	14	15	16	17	18	19	77	#
136	9504	14	15	16	17	18	19	20	77	#
137	9504	15	16	17	18	19	20	21	77	#
138	9504	16	17	18	19	20	21	22	77	#
139	3802	17	18	19	20	21	22	23	77	#
140	3802	18	19	20	21	22	23	24	77	#
141	3802	19	20	21	22	23	24	25	77	#
142	3802	20	21	22	23	24	25	26	77	#
143	3802	21	22	23	24	25	26	27	77	#
144	3802	22	23	24	25	26	27	28	77	#
145	3802	23	24	25	26	27	28	29	77	#
146	3802	24	25	26	27	28	29	30	77	#
147	3802	25	26	27	28	29	30	31	77	#
148	3802	26	27	28	29	30	31	32	77	#
149	3802	27	28	29	30	31	32	33	77	#
150	3802	28	29	30	31	32	33	34	77	#
151	3802	29	30	31	32	33	34	35	77	#
152	3802	30	31	32	33	34	35	36	77	#
153	3802	31	32	33	34	35	36	37	77	#
154	3802	32	33	34	35	36	37	38	77	#
155	3802	33	34	35	36	37	38	39	77	#
156	3802	34	35	36	37	38	39	40	77	#
157	3802	35	36	37	38	39	40	41	77	#
158	3802	36	37	38	39	40	41	42	77	#
159	3802	37	38	39	40	41	42	43	77	#
160	3802	38	39	40	41	42	43	44	77	#
161	3802	39	40	41	42	43	44	45	77	#
162	3802	40	41	42	43	44	45	46	77	#
163	3802	41	42	43	44	45	46	47	77	#
164	3802	42	43	44	45	46	47	48	77	#
165	3802	43	44	45	46	47	48	49	77	#
166	3802	44	45	46	47	48	49	50	77	#
167	3802	45	46	47	48	49	50	51	77	#
168	3802	46	47	48	49	50	51	52	77	#
169	3802	47	48	49	50	51	52	53	77	#
170	3802	48	49	50	51	52	53	54	77	#
171	3802	49	50	51	52	53	54	55	77	#
172	3217	50	51	52	53	54	55	56	77	#
173	3217	51	52	53	54	55	56	57	77	#
174	3217	52	53	54	55	56	57	58	77	#
175	3217	53	54	55	56	57	58	59	77	#
176	3217	54	55	56	57	58	59	60	77	#
177	3217	55	56	57	58	59	60	61	77	#
178	3217	56	57	58	59	60	61	62	77	#
179	3217	57	58	59	60	61	62	63	77	#
180	3217	58	59	60	61	62	63	64	77	#
181	3217	59	60	61	62	63	64	65	77	#
182	3168	60	61	62	63	64	65	66	77	#
183	3121	61	62	63	64	65	66	67	77	#
184	2864	62	63	64	65	66	67	68	77	#
185	2864	63	64	65	66	67	68	69	77	#
186	2864	64	65	66	67	68	69	70	77	#
187	2864	65	66	67	68	69	70	71	77	#
188	2864	66	67	68	69	70	71	72	77	#
189	2864	67	68	69	70	71	72	73	77	#
190	4978	0	1	2	78	#
191	4978	1	2	3	78	#
192	4978	2	3	4	78	#
193	4978	3	4	5	78	#
194	4978	4	5	6	78	#
195	4978	5	6	7	78	#
196	4978	6	7	8	78	#
197	4978	7	8	9	78	#
198	4978	8	9	10	78	#
199	4978	9	10	11	78	#
200	4978	10	11	12	78	#
201	4978	11	12	13	78	#
202	4978	12	13	14	78	#
203	4978	13	14	15	78	#
204	4978	14	15	16	78	#
205	4978	15	16	17	78	#
206	20762	0	1	2	3	4	5	6	7	8	9	79	#
207	20762	1	2	3	4	5	6	7	8	9	10	79	#
208	20762	2	3	4	5	6	7	8	9	10	11	79	#
209	20762	3	4	5	6	7	8	9	10	11	12	79	#
210	20762	4	5	6	7	8	9	10	11	12	13	79	#
211	20762	5	6	7	8	9	10	11	12	13	14	79	#
212	20762	6	7	8	9	10	11	12	13	14	15	79	#
213	20762	7	8	9	10	11	12	13	14	15	16	79	#
214	20762	8	9	10	11	12	13	14	15	16	17	79	#
215	20762	9	10	11	12	13	14	15	16	17	18	79	#
216	20762	10	11	12	13	14	15	16	17	18	19	79	#
217	20762	11	12	13	14	15	16	17	18	19	20	79	#
218	20762	12	13	14	15	16	17	18	19	20	21	79	#
219	20762	13	14	15	16	17	18	19	20	21	22	79	#
220	8459	14	15	16	17	18	19	20	21	22	23	79	#
221	8459	15	16	17	18	19	20	21	22	23	24	79	#
222	8459	16	17	18	19	20	21	22	23	24	25	79	#
223	8459	17	18	19	20	21	22	23	24	25	26	79	#
224	8459	18	19	20	21	22	23	24	25	26	27	79	#
225	8459	19	20	21	22	23	24	25	26	27	28	79	#
226	8459	20	21	22	23	24	25	26	27	28	29	79	#
227	8459	21	22	23	24	25	26	27	28	29	30	79	#
228	8459	22	23	24	25	26	27	28	29	30	31	79	#
229	8459	23	24	25	26	27	28	29	30	31	32	79	#
230	8459	24	25	26	27	28	29	30	31	32	33	79	#
231	8459	25	26	27	28	29	30	31	32	33	34	79	#
232	8459	26	27	28	29	30	31	32	33	34	35	79	#
233	8459	27	28	29	30	31	32	33	34	35	36	79	#
234	8459	28	29	30	31	32	33	34	35	36	37	79	#
235	8459	29	30	31	32	33	34	35	36	37	38	79	#
236	8459	30	31	32	33	34	35	36	37	38	39	79	#
237	8459	31	32	33	34	35	36	37	38	39	40	79	#
238	8459	32	33	34	35	36	37	38	39	40	41	79	#
239	8459	33	34	35	36	37	38	39	40	41	42	79	#
240	8459	34	35	36	37	38	39	40	41	42	43	79	#
241	8459	35	36	37	38	39	40	41	42	43	44	79	#
242	8459	36	37	38	39	40	41	42	43	44	45	79	#
243	8459	37	38	39	40	41	42	43	44	45	46	79	#
244	8459	38	39	40	41	42	43	44	45	46	47	79	#
245	8459	39	40	41	42	43	44	45	46	47	48	79	#
246	8459	40	41	42	43	44	45	46	47	48	49	79	#
247	8459	41	42	43	44	45	46	47	48	49	50	79	#
248	8459	42	43	44	45	46	47	48	49	50	51	79	#
249	8459	43	44	45	46	47	48	49	50	51	52	79	#
250	8459	44	45	46	47	48	49	50	51	52	53	79	#
251	8459	45	46	47	48	49	50	51	52	53	54	79	#
252	3820	0	1	2	3	80	#
253	3820	1	2	3	4	80	#
254	3820	2	3	4	5	80	#
255	3820	3	4	5	6	80	#
256	3820	4	5	6	7	80	#
257	3820	5	6	7	8	80	#
258	3820	6	7	8	9	80	#
259	3820	7	8	9	10	80	#
260	3820	8	9	10	11	80	#
261	3820	9	10	11	12	80	#
262	3820	10	11	12	13	80	#
263	3820	11	12	13	14	80	#
264	3820	12	13	14	15	80	#
265	3820	13	14	15	16	80	#
266	3820	14	15	16	17	80	#
267	3820	15	16	17	18	80	#
268	3820	16	17	18	19	80	#
269	3820	17	18	19	20	80	#
270	3820	18	19	20	21	80	#
271	3820	19	20	21	22	80	#
272	3820	20	21	22	23	80	#
273	3820	21	22	23	24	80	#
274	3820	22	23	24	25	80	#
275	3820	23	24	25	26	80	#
276	3820	24	25	26	27	80	#
277	3820	25	26	27	28	80	#
278	3820	26	27	28	29	80	#
279	3820	27	28	29	30	80	#
280	3820	28	29	30	31	80	#
281	3820	29	30	31	32	80	#
282	3820	30	31	32	33	80	#
283	3820	31	32	33	34	80	#
284	3820	32	33	34	35	80	#
285	3820	33	34	35	36	80	#
286	3820	34	35	36	37	80	#
287	3820	35	36	37	38	80	#
288	3820	36	37	38	39	80	#
289	3820	37	38	39	40	80	#
290	3820	38	39	40	41	80	#
291	3820	39	40	41	42	80	#
292	3820	40	41	42	43	80	#
293	3820	41	42	43	44	80	#
294	3820	42	43	44	45	80	#
295	3820	43	44	45	46	80	#
296	3820	44	45	46	47	80	#
297	3820	45	46	47	48	80	#
298	3820	46	47	48	49	80	#
299	3820	47	48	49	50	80	#
300	3820	48	49	50	51	80	#
301	3820	49	50	51	52	80	#
302	3820	50	51	52	53	80	#
303	3820	51	52	53	54	80	#
304	3438	52	53	54	55	80	#
305	3438	53	54	55	56	80	#
306	3438	54	55	56	57	80	#
307	3438	55	56	57	58	80	#
308	3438	56	57	58	59	80	#
309	3438	57	58	59	60	80	#
310	3328	58	59	60	61	80	#
311	3328	59	60	61	62	80	#
312	2061	0	1	2	81	#
313	2061	1	2	3	81	#
314	2061	2	3	4	81	#
315	2061	3	4	5	81	#
316	2061	4	5	6	81	#
317	2061	5	6	7	81	#
318	2061	6	7	8	81	#
319	2061	7	8	9	81	#
320	2061	8	9	10	81	#
321	2061	9	10	11	81	#
322	2061	10	11	12	81	#
323	2061	11	12	13	81	#
324	2061	12	13	14	81	#
325	2061	13	14	15	81	#
326	2061	14	15	16	81	#
327	2061	15	16	17	81	#
328	2061	16	17	18	81	#
329	2061	17	18	19	81	#
330	2061	18	19	20	81	#
331	2061	19	20	21	81	#
332	2061	20	21	22	81	#
333	2061	21	22	23	81	#
334	2061	22	23	24	81	#
335	2061	23	24	25	81	#
336	2061	24	25	26	81	#
337	2061	25	26	27	81	#
338	2061	26	27	28	81	#
339	1178	27	28	29	81	#
340	1178	28	29	30	81	#
341	1178	29	30	31	81	#
342	1178	30	31	32	81	#
343	1178	31	32	33	81	#
344	1178	32	33	34	81	#
345	1178	33	34	35	81	#
346	1178	34	35	36	81	#
347	1178	35	36	37	81	#
348	1178	36	37	38	81	#
349	1178	37	38	39	81	#
350	1178	38	39	40	81	#
351	1178	39	40	41	81	#
352	1178	40	41	42	81	#
353	1178	41	42	43	81	#
354	1178	42	43	44	81	#
355	1178	43	44	45	81	#
356	1178	44	45	46	81	#
357	1178	45	46	47	81	#
358	1178	46	47	48	81	#
359	1178	47	48	49	81	#
360	824	48	49	50	81	#
361	824	49	50	51	81	#
362	824	50	51	52	81	#
363	824	51	52	53	81	#
364	824	52	53	54	81	#
365	824	53	54	55	81	#
366	824	54	55	56	81	#
367	824	55	56	57	81	#
368	824	56	57	58	81	#
369	824	57	58	59	81	#
370	824	58	59	60	81	#
371	824	59	60	61	81	#
372	824	60	61	62	81	#
373	824	61	62	63	81	#
374	824	62	63	64	81	#
375	824	63	64	65	81	#
376	824	64	65	66	81	#
377	824	65	66	67	81	#
378	824	66	67	68	81	#
379	824	67	68	69	81	#
380	824	68	69	70	81	#
381	813	69	70	71	81	#
382	780	70	71	72	81	#
383	780	71	72	73	81	#
384	780	72	73	74	81	#
385	1769	0	1	82	#
386	1769	1	2	82	#
387	1769	2	3	82	#
388	1769	3	4	82	#
389	1769	4	5	82	#
390	1769	5	6	82	#
391	1769	6	7	82	#
392	1769	7	8	82	#
393	1769	8	9	82	#
394	1769	9	10	82	#
395	1769	10	11	82	#
396	1769	11	12	82	#
397	1769	12	13	82	#
398	1769	13	14	82	#
399	1769	14	15	82	#
400	1769	15	16	82	#
401	1769	16	17	82	#
402	1769	17	18	82	#
403	741	18	19	82	#
404	741	19	20	82	#
405	741	20	21	82	#
406	741	21	22	82	#
407	741	22	23	82	#
408	741	23	24	82	#
409	741	24	25	82	#
410	741	25	26	82	#
411	741	26	27	82	#
412	741	27	28	82	#
413	741	28	29	82	#
414	741	29	30	82	#
415	741	30	31	82	#
416	741	31	32	82	#
417	741	32	33	82	#
418	741	33	34	82	#
419	741	34	35	82	#
420	741	35	36	82	#
421	741	36	37	82	#
422	741	37	38	82	#
423	741	38	39	82	#
424	741	39	40	82	#
425	741	40	41	82	#
426	741	41	42	82	#
427	741	42	43	82	#
428	4810	0	1	2	3	83	#
429	4810	1	2	3	4	83	#
430	4810	2	3	4	5	83	#
431	4810	3	4	5	6	83	#
432	4810	4	5	6	7	83	#
433	4810	5	6	7	8	83	#
434	4810	6	7	8	9	83	#
435	4810	7	8	9	10	83	#
436	4810	8	9	10	11	83	#
437	4810	9	10	11	12	83	#
438	4810	10	11	12	13	83	#
439	4810	11	12	13	14	83	#
440	4810	12	13	14	15	83	#
441	4810	13	14	15	16	83	#
442	4810	14	15	16	17	83	#
443	4810	15	16	17	18	83	#
444	4810	16	17	18	19	83	#
445	4810	17	18	19	20	83	#
446	4810	18	19	20	21	83	#
447	4810	19	20	21	22	83	#
448	4810	20	21	22	23	83	#
449	4810	21	22	23	24	83	#
450	4810	22	23	24	25	83	#
451	4810	23	24	25	26	83	#
452	4810	24	25	26	27	83	#
453	4810	25	26	27	28	83	#
454	4810	26	27	28	29	83	#
455	4810	27	28	29	30	83	#
456	4810	28	29	30	31	83	#
457	4810	29	30	31	32	83	#
458	4810	30	31	32	33	83	#
459	4810	31	32	33	34	83	#
460	4810	32	33	34	35	83	#
461	4810	33	34	35	36	83	#
462	4810	34	35	36	37	83	#
463	4810	35	36	37	38	83	#
464	4810	36	37	38	39	83	#
465	4810	37	38	39	40	83	#
466	4810	38	39	40	41	83	#
467	4810	39	40	41	42	83	#
468	4810	40	41	42	43	83	#
469	4810	41	42	43	44	83	#
470	4810	42	43	44	45	83	#
471	4810	43	44	45	46	83	#
472	4810	44	45	46	47	83	#
473	4810	45	46	47	48	83	#
474	4810	46	47	48	49	83	#
475	4810	47	48	49	50	83	#
476	4810	48	49	50	51	83	#
477	4810	49	50	51	52	83	#
478	4810	50	51	52	53	83	#
479	4810	51	52	53	54	83	#
480	4810	52	53	54	55	83	#
481	4810	53	54	55	56	83	#
482	4810	54	55	56	57	83	#
483	4810	55	56	57	58	83	#
484	4810	56	57	58	59	83	#
485	3887	57	58	59	60	83	#
486	3887	58	59	60	61	83	#
487	3887	59	60	61	62	83	#
488	3887	60	61	62	63	83	#
489	3887	61	62	63	64	83	#
490	3887	62	63	64	65	83	#
491	3887	63	64	65	66	83	#
492	3887	64	65	66	67	83	#
493	3887	65	66	67	68	83	#
494	3887	66	67	68	69	83	#
495	3887	67	68	69	70	83	#
496	3887	68	69	70	71	83	#
497	3887	69	70	71	72	83	#
498	3887	70	71	72	73	83	#
499	3835	71	72	73	74	83	#
500	16211	0	1	2	3	4	5	6	7	8	9	84	#
501	16211	1	2	3	4	5	6	7	8	9	10	84	#
502	16211	2	3	4	5	6	7	8	9	10	11	84	#
503	16211	3	4	5	6	7	8	9	10	11	12	84	#
504	16211	4	5	6	7	8	9	10	11	12	13	84	#
505	16211	5	6	7	8	9	10	11	12	13	14	84	#
506	16211	6	7	8	9	10	11	12	13	14	15	84	#
507	16211	7	8	9	10	11	12	13	14	15	16	84	#
508	16211	8	9	10	11	12	13	14	15	16	17	84	#
509	16211	9	10	11	12	13	14	15	16	17	18	84	#
510	16211	10	11	12	13	14	15	16	17	18	19	84	#
511	16211	11	12	13	14	15	16	17	18	19	20	84	#
512	16211	12	13	14	15	16	17	18	19	20	21	84	#
513	16211	13	14	15	16	17	18	19	20	21	22	84	#
514	16211	14	15	16	17	18	19	20	21	22	23	84	#
515	16211	15	16	17	18	19	20	21	22	23	24	84	#
516	16211	16	17	18	19	20	21	22	23	24	25	84	#
517	16211	17	18	19	20	21	22	23	24	25	26	84	#
518	16211	18	19	20	21	22	23	24	25	26	27	84	#
519	16211	19	20	21	22	23	24	25	26	27	28	84	#
520	16211	20	21	22	23	24	25	26	27	28	29	84	#
521	16211	21	22	23	24	25	26	27	28	29	30	84	#
522	16211	22	23	24	25	26	27	28	29	30	31	84	#
523	16211	23	24	25	26	27	28	29	30	31	32	84	#
524	16211	24	25	26	27	28	29	30	31	32	33	84	#
525	16211	25	26	27	28	29	30	31	32	33	34	84	#
526	16211	26	27	28	29	30	31	32	33	34	35	84	#
527	16211	27	28	29	30	31	32	33	34	35	36	84	#
528	16211	28	29	30	31	32	33	34	35	36	37	84	#
529	16211	29	30	31	32	33	34	35	36	37	38	84	#
530	16211	30	31	32	33	34	35	36	37	38	39	84	#
531	16211	31	32	33	34	35	36	37	38	39	40	84	#
532	16211	32	33	34	35	36	37	38	39	40	41	84	#
533	16211	33	34	35	36	37	38	39	40	41	42	84	#
534	16211	34	35	36	37	38	39	40	41	42	43	84	#
535	16211	35	36	37	38	39	40	41	42	43	44	84	#
536	16211	36	37	38	39	40	41	42	43	44	45	84	#
537	16211	37	38	39	40	41	42	43	44	45	46	84	#
538	16211	38	39	40	41	42	43	44	45	46	47	84	#
539	16211	39	40	41	42	43	44	45	46	47	48	84	#
540	16211	40	41	42	43	44	45	46	47	48	49	84	#
541	16211	41	42	43	44	45	46	47	48	49	50	84	#
542	16211	42	43	44	45	46	47	48	49	50	51	84	#
543	16211	43	44	45	46	47	48	49	50	51	52	84	#
544	16211	44	45	46	47	48	49	50	51	52	53	84	#
545	16211	45	46	47	48	49	50	51	52	53	54	84	#
546	16211	46	47	48	49	50	51	52	53	54	55	84	#
547	16211	47	48	49	50	51	52	53	54	55	56	84	#
548	16211	48	49	50	51	52	53	54	55	56	57	84	#
549	16211	49	50	51	52	53	54	55	56	57	58	84	#
550	16211	50	51	52	53	54	55	56	57	58	59	84	#
551	16211	51	52	53	54	55	56	57	58	59	60	84	#
552	16211	52	53	54	55	56	57	58	59	60	61	84	#
553	16211	53	54	55	56	57	58	59	60	61	62	84	#
554	16211	54	55	56	57	58	59	60	61	62	63	84	#
555	16211	55	56	57	58	59	60	61	62	63	64	84	#
556	16211	56	57	58	59	60	61	62	63	64	65	84	#
557	16211	57	58	59	60	61	62	63	64	65	66	84	#
558	16211	58	59	60	61	62	63	64	65	66	67	84	#
559	16211	59	60	61	62	63	64	65	66	67	68	84	#
560	16211	60	61	62	63	64	65	66	67	68	69	84	#
561	16211	61	62	63	64	65	66	67	68	69	70	84	#
562	16211	62	63	64	65	66	67	68	69	70	71	84	#
563	16211	63	64	65	66	67	68	69	70	71	72	84	#
564	16211	64	65	66	67	68	69	70	71	72	73	84	#
565	15992	65	66	67	68	69	70	71	72	73	74	84	#
566	8560	0	1	2	3	4	5	85	#
567	8560	1	2	3	4	5	6	85	#
568	8560	2	3	4	5	6	7	85	#
569	8560	3	4	5	6	7	8	85	#
570	8560	4	5	6	7	8	9	85	#
571	8560	5	6	7	8	9	10	85	#
572	8560	6	7	8	9	10	11	85	#
573	8560	7	8	9	10	11	12	85	#
574	8560	8	9	10	11	12	13	85	#
575	8560	9	10	11	12	13	14	85	#
576	8560	10	11	12	13	14	15	85	#
577	8560	11	12	13	14	15	16	85	#
578	8560	12	13	14	15	16	17	85	#
579	8560	13	14	15	16	17	18	85	#
580	8560	14	15	16	17	18	19	85	#
581	8560	15	16	17	18	19	20	85	#
582	8560	16	17	18	19	20	21	85	#
583	8560	17	18	19	20	21	22	85	#
584	8560	18	19	20	21	22	23	85	#
585	8560	19	20	21	22	23	24	85	#
586	8560	20	21	22	23	24	25	85	#
587	8560	21	22	23	24	25	26	85	#
588	8560	22	23	24	25	26	27	85	#
589	8560	23	24	25	26	27	28	85	#
590	8560	24	25	26	27	28	29	85	#
591	8560	25	26	27	28	29	30	85	#
592	8560	26	27	28	29	30	31	85	#
593	8560	27	28	29	30	31	32	85	#
594	8560	28	29	30	31	32	33	85	#
595	8560	29	30	31	32	33	34	85	#
596	8560	30	31	32	33	34	35	85	#
597	8560	31	32	33	34	35	36	85	#
598	8560	32	33	34	35	36	37	85	#
599	8560	33	34	35	36	37	38	85	#
600	8560	34	35	36	37	38	39	85	#
601	8560	35	36	37	38	39	40	85	#
602	8560	36	37	38	39	40	41	85	#
603	8560	37	38	39	40	41	42	85	#
604	8560	38	39	40	41	42	43	85	#
605	8560	39	40	41	42	43	44	85	#
606	8560	40	41	42	43	44	45	85	#
607	8560	41	42	43	44	45	46	85	#
608	8560	42	43	44	45	46	47	85	#
609	8560	43	44	45	46	47	48	85	#
610	8560	44	45	46	47	48	49	85	#
611	8560	45	46	47	48	49	50	85	#
612	8560	46	47	48	49	50	51	85	#
613	8560	47	48	49	50	51	52	85	#
614	8560	48	49	50	51	52	53	85	#
615	8560	49	50	51	52	53	54	85	#
616	8560	50	51	52	53	54	55	85	#
617	8560	51	52	53	54	55	56	85	#
618	8560	52	53	54	55	56	57	85	#
619	8560	53	54	55	56	57	58	85	#
620	8560	54	55	56	57	58	59	85	#
621	8560	55	56	57	58	59	60	85	#
622	8560	56	57	58	59	60	61	85	#
623	8560	57	58	59	60	61	62	85	#
624	8560	58	59	60	61	62	63	85	#
625	8560	59	60	61	62	63	64	85	#
626	8560	60	61	62	63	64	65	85	#
627	8560	61	62	63	64	65	66	85	#
628	8071	62	63	64	65	66	67	85	#
629	8071	63	64	65	66	67	68	85	#
630	8071	64	65	66	67	68	69	85	#
631	8071	65	66	67	68	69	70	85	#
632	7957	66	67	68	69	70	71	85	#
633	7635	67	68	69	70	71	72	85	#
634	7635	68	69	70	71	72	73	85	#
635	7635	69	70	71	72	73	74	85	#
636	6573	0	1	2	3	4	5	6	86	#
637	6573	1	2	3	4	5	6	7	86	#
638	6573	2	3	4	5	6	7	8	86	#
639	6573	3	4	5	6	7	8	9	86	#
640	6573	4	5	6	7	8	9	10	86	#
641	6573	5	6	7	8	9	10	11	86	#
642	6573	6	7	8	9	10	11	12	86	#
643	6573	7	8	9	10	11	12	13	86	#
644	6573	8	9	10	11	12	13	14	86	#
645	6573	9	10	11	12	13	14	15	86	#
646	6573	10	11	12	13	14	15	16	86	#
647	6573	11	12	13	14	15	16	17	86	#
648	6573	12	13	14	15	16	17	18	86	#
649	6573	13	14	15	16	17	18	19	86	#
650	6573	14	15	16	17	18	19	20	86	#
651	6573	15	16	17	18	19	20	21	86	#
652	6573	16	17	18	19	20	21	22	86	#
653	6573	17	18	19	20	21	22	23	86	#
654	6573	18	19	20	21	22	23	24	86	#
655	6573	19	20	21	22	23	24	25	86	#
656	6573	20	21	22	23	24	25	26	86	#
657	6573	21	22	23	24	25	26	27	86	#
658	6573	22	23	24	25	26	27	28	86	#
659	6573	23	24	25	26	27	28	29	86	#
660	6573	24	25	26	27	28	29	30	86	#
661	6573	25	26	27	28	29	30	31	86	#
662	6573	26	27	28	29	30	31	32	86	#
663	6573	27	28	29	30	31	32	33	86	#
664	6573	28	29	30	31	32	33	34	86	#
665	6573	29	30	31	32	33	34	35	86	#
666	6573	30	31	32	33	34	35	36	86	#
667	6573	31	32	33	34	35	36	37	86	#
668	6573	32	33	34	35	36	37	38	86	#
669	6573	33	34	35	36	37	38	39	86	#
670	6573	34	35	36	37	38	39	40	86	#
671	6573	35	36	37	38	39	40	41	86	#
672	6573	36	37	38	39	40	41	42	86	#
673	6573	37	38	39	40	41	42	43	86	#
674	6573	38	39	40	41	42	43	44	86	#
675	6573	39	40	41	42	43	44	45	86	#
676	6573	40	41	42	43	44	45	46	86	#
677	6573	41	42	43	44	45	46	47	86	#
678	6573	42	43	44	45	46	47	48	86	#
679	6573	43	44	45	46	47	48	49	86	#
680	6573	44	45	46	47	48	49	50	86	#
681	6573	45	46	47	48	49	50	51	86	#
682	6573	46	47	48	49	50	51	52	86	#
683	6573	47	48	49	50	51	52	53	86	#
