203	5971	28	29	30	31	74	#
204	5971	29	30	31	32	74	#
205	5971	30	31	32	33	74	#
206	5971	31	32	33	34	74	#
207	5971	32	33	34	35	74	#
208	5971	33	34	35	36	74	#
209	5971	34	35	36	37	74	#
210	5971	35	36	37	38	74	#
211	5971	36	37	38	39	74	#
212	5971	37	38	39	40	74	#
213	5971	38	39	40	41	74	#
214	5440	39	40	41	42	74	#
215	5440	40	41	42	43	74	#
216	5440	41	42	43	44	74	#
217	5440	42	43	44	45	74	#
218	3766	43	44	45	46	74	#
219	3766	44	45	46	47	74	#
220	3766	45	46	47	48	74	#
221	3766	46	47	48	49	74	#
222	3766	47	48	49	50	74	#
223	3766	48	49	50	51	74	#
224	3766	49	50	51	52	74	#
225	3766	50	51	52	53	74	#
226	3766	51	52	53	54	74	#
227	3766	52	53	54	55	74	#
228	3766	53	54	55	56	74	#
229	3766	54	55	56	57	74	#
230	3766	55	56	57	58	74	#
231	3766	56	57	58	59	74	#
232	3766	57	58	59	60	74	#
233	3766	58	59	60	61	74	#
234	3766	59	60	61	62	74	#
235	3766	60	61	62	63	74	#
236	3766	61	62	63	64	74	#
237	3766	62	63	64	65	74	#
238	4334	0	1	2	75	#
239	4334	1	2	3	75	#
240	4334	2	3	4	75	#
241	4334	3	4	5	75	#
242	4334	4	5	6	75	#
243	4334	5	6	7	75	#
244	4334	6	7	8	75	#
245	4334	7	8	9	75	#
246	4334	8	9	10	75	#
247	4334	9	10	11	75	#
248	4334	10	11	12	75	#
249	4334	11	12	13	75	#
250	4334	12	13	14	75	#
251	4334	13	14	15	75	#
252	4334	14	15	16	75	#
253	4334	15	16	17	75	#
254	4334	16	17	18	75	#
255	4334	17	18	19	75	#
256	4334	18	19	20	75	#
257	4334	19	20	21	75	#
258	4334	20	21	22	75	#
259	14134	0	1	2	3	4	5	6	7	8	76	#
260	14134	1	2	3	4	5	6	7	8	9	76	#
261	14134	2	3	4	5	6	7	8	9	10	76	#
262	14134	3	4	5	6	7	8	9	10	11	76	#
263	14134	4	5	6	7	8	9	10	11	12	76	#
264	14134	5	6	7	8	9	10	11	12	13	76	#
265	14134	6	7	8	9	10	11	12	13	14	76	#
266	14134	7	8	9	10	11	12	13	14	15	76	#
267	14134	8	9	10	11	12	13	14	15	16	76	#
268	14134	9	10	11	12	13	14	15	16	17	76	#
269	14134	10	11	12	13	14	15	16	17	18	76	#
270	14134	11	12	13	14	15	16	17	18	19	76	#
271	14134	12	13	14	15	16	17	18	19	20	76	#
272	14134	13	14	15	16	17	18	19	20	21	76	#
273	14134	14	15	16	17	18	19	20	21	22	76	#
274	14134	15	16	17	18	19	20	21	22	23	76	#
275	14134	16	17	18	19	20	21	22	23	24	76	#
276	14134	17	18	19	20	21	22	23	24	25	76	#
277	14134	18	19	20	21	22	23	24	25	26	76	#
278	14134	19	20	21	22	23	24	25	26	27	76	#
279	14134	20	21	22	23	24	25	26	27	28	76	#
280	14134	21	22	23	24	25	26	27	28	29	76	#
281	14134	22	23	24	25	26	27	28	29	30	76	#
282	14134	23	24	25	26	27	28	29	30	31	76	#
283	14134	24	25	26	27	28	29	30	31	32	76	#
284	14134	25	26	27	28	29	30	31	32	33	76	#
285	14134	26	27	28	29	30	31	32	33	34	76	#
286	14134	27	28	29	30	31	32	33	34	35	76	#
287	14134	28	29	30	31	32	33	34	35	36	76	#
288	14134	29	30	31	32	33	34	35	36	37	76	#
289	14134	30	31	32	33	34	35	36	37	38	76	#
290	11428	31	32	33	34	35	36	37	38	39	76	#
291	11428	32	33	34	35	36	37	38	39	40	76	#
292	11428	33	34	35	36	37	38	39	40	41	76	#
293	11428	34	35	36	37	38	39	40	41	42	76	#
294	11428	35	36	37	38	39	40	41	42	43	76	#
295	11428	36	37	38	39	40	41	42	43	44	76	#
296	11428	37	38	39	40	41	42	43	44	45	76	#
297	11428	38	39	40	41	42	43	44	45	46	76	#
298	11428	39	40	41	42	43	44	45	46	47	76	#
299	9260	40	41	42	43	44	45	46	47	48	76	#
300	9260	41	42	43	44	45	46	47	48	49	76	#
301	9260	42	43	44	45	46	47	48	49	50	76	#
302	9260	43	44	45	46	47	48	49	50	51	76	#
303	9260	44	45	46	47	48	49	50	51	52	76	#
304	9260	45	46	47	48	49	50	51	52	53	76	#
305	9260	46	47	48	49	50	51	52	53	54	76	#
306	9260	47	48	49	50	51	52	53	54	55	76	#
307	9260	48	49	50	51	52	53	54	55	56	76	#
308	9260	49	50	51	52	53	54	55	56	57	76	#
309	9260	50	51	52	53	54	55	56	57	58	76	#
310	9103	51	52	53	54	55	56	57	58	59	76	#
311	8016	52	53	54	55	56	57	58	59	60	76	#
312	8016	53	54	55	56	57	58	59	60	61	76	#
313	8016	54	55	56	57	58	59	60	61	62	76	#
314	8016	55	56	57	58	59	60	61	62	63	76	#
315	8016	56	57	58	59	60	61	62	63	64	76	#
316	8016	57	58	59	60	61	62	63	64	65	76	#
317	8016	58	59	60	61	62	63	64	65	66	76	#
318	8016	59	60	61	62	63	64	65	66	67	76	#
319	7898	60	61	62	63	64	65	66	67	68	76	#
320	7921	0	1	2	3	4	5	6	7	8	77	#
321	7921	1	2	3	4	5	6	7	8	9	77	#
322	7921	2	3	4	5	6	7	8	9	10	77	#
323	7921	3	4	5	6	7	8	9	10	11	77	#
324	7921	4	5	6	7	8	9	10	11	12	77	#
325	7921	5	6	7	8	9	10	11	12	13	77	#
326	7921	6	7	8	9	10	11	12	13	14	77	#
327	7921	7	8	9	10	11	12	13	14	15	77	#
328	7921	8	9	10	11	12	13	14	15	16	77	#
329	7921	9	10	11	12	13	14	15	16	17	77	#
330	7921	10	11	12	13	14	15	16	17	18	77	#
331	7921	11	12	13	14	15	16	17	18	19	77	#
332	7921	12	13	14	15	16	17	18	19	20	77	#
333	7921	13	14	15	16	17	18	19	20	21	77	#
334	7921	14	15	16	17	18	19	20	21	22	77	#
335	7921	15	16	17	18	19	20	21	22	23	77	#
336	7921	16	17	18	19	20	21	22	23	24	77	#
337	7921	17	18	19	20	21	22	23	24	25	77	#
338	7921	18	19	20	21	22	23	24	25	26	77	#
339	7921	19	20	21	22	23	24	25	26	27	77	#
340	7921	20	21	22	23	24	25	26	27	28	77	#
341	7921	21	22	23	24	25	26	27	28	29	77	#
342	7921	22	23	24	25	26	27	28	29	30	77	#
343	7921	23	24	25	26	27	28	29	30	31	77	#
344	7921	24	25	26	27	28	29	30	31	32	77	#
345	7921	25	26	27	28	29	30	31	32	33	77	#
346	7921	26	27	28	29	30	31	32	33	34	77	#
347	7921	27	28	29	30	31	32	33	34	35	77	#
348	7921	28	29	30	31	32	33	34	35	36	77	#
349	7921	29	30	31	32	33	34	35	36	37	77	#
350	7921	30	31	32	33	34	35	36	37	38	77	#
351	7921	31	32	33	34	35	36	37	38	39	77	#
352	7921	32	33	34	35	36	37	38	39	40	77	#
353	7921	33	34	35	36	37	38	39	40	41	77	#
354	7921	34	35	36	37	38	39	40	41	42	77	#
355	7921	35	36	37	38	39	40	41	42	43	77	#
356	7921	36	37	38	39	40	41	42	43	44	77	#
357	7921	37	38	39	40	41	42	43	44	45	77	#
358	7655	0	1	2	3	4	5	6	78	#
359	7655	1	2	3	4	5	6	7	78	#
360	7655	2	3	4	5	6	7	8	78	#
361	7655	3	4	5	6	7	8	9	78	#
362	7655	4	5	6	7	8	9	10	78	#
363	7655	5	6	7	8	9	10	11	78	#
364	7655	6	7	8	9	10	11	12	78	#
365	7655	7	8	9	10	11	12	13	78	#
366	7655	8	9	10	11	12	13	14	78	#
367	7655	9	10	11	12	13	14	15	78	#
368	7655	10	11	12	13	14	15	16	78	#
369	7655	11	12	13	14	15	16	17	78	#
370	7655	12	13	14	15	16	17	18	78	#
371	7655	13	14	15	16	17	18	19	78	#
372	7655	14	15	16	17	18	19	20	78	#
373	7655	15	16	17	18	19	20	21	78	#
374	7655	16	17	18	19	20	21	22	78	#
375	7655	17	18	19	20	21	22	23	78	#
376	7655	18	19	20	21	22	23	24	78	#
377	7655	19	20	21	22	23	24	25	78	#
378	7655	20	21	22	23	24	25	26	78	#
379	7655	21	22	23	24	25	26	27	78	#
380	7655	22	23	24	25	26	27	28	78	#
381	7655	23	24	25	26	27	28	29	78	#
382	7655	24	25	26	27	28	29	30	78	#
383	7655	25	26	27	28	29	30	31	78	#
384	7655	26	27	28	29	30	31	32	78	#
385	7655	27	28	29	30	31	32	33	78	#
386	7655	28	29	30	31	32	33	34	78	#
387	7655	29	30	31	32	33	34	35	78	#
388	7655	30	31	32	33	34	35	36	78	#
389	7655	31	32	33	34	35	36	37	78	#
390	7655	32	33	34	35	36	37	38	78	#
391	7655	33	34	35	36	37	38	39	78	#
392	7655	34	35	36	37	38	39	40	78	#
393	7655	35	36	37	38	39	40	41	78	#
394	7655	36	37	38	39	40	41	42	78	#
395	7655	37	38	39	40	41	42	43	78	#
396	7655	38	39	40	41	42	43	44	78	#
397	7167	39	40	41	42	43	44	45	78	#
398	7167	40	41	42	43	44	45	46	78	#
399	7167	41	42	43	44	45	46	47	78	#
400	7915	0	1	2	3	4	5	6	79	#
401	7915	1	2	3	4	5	6	7	79	#
402	7915	2	3	4	5	6	7	8	79	#
403	7915	3	4	5	6	7	8	9	79	#
404	7915	4	5	6	7	8	9	10	79	#
405	7915	5	6	7	8	9	10	11	79	#
406	7915	6	7	8	9	10	11	12	79	#
407	7915	7	8	9	10	11	12	13	79	#
408	7915	8	9	10	11	12	13	14	79	#
409	7915	9	10	11	12	13	14	15	79	#
410	7915	10	11	12	13	14	15	16	79	#
411	7915	11	12	13	14	15	16	17	79	#
412	7915	12	13	14	15	16	17	18	79	#
413	7915	13	14	15	16	17	18	19	79	#
414	7915	14	15	16	17	18	19	20	79	#
415	7915	15	16	17	18	19	20	21	79	#
416	7915	16	17	18	19	20	21	22	79	#
417	7915	17	18	19	20	21	22	23	79	#
418	7915	18	19	20	21	22	23	24	79	#
419	7915	19	20	21	22	23	24	25	79	#
420	7915	20	21	22	23	24	25	26	79	#
421	7915	21	22	23	24	25	26	27	79	#
422	7915	22	23	24	25	26	27	28	79	#
423	7915	23	24	25	26	27	28	29	79	#
424	7915	24	25	26	27	28	29	30	79	#
425	7915	25	26	27	28	29	30	31	79	#
426	7915	26	27	28	29	30	31	32	79	#
427	7915	27	28	29	30	31	32	33	79	#
428	7915	28	29	30	31	32	33	34	79	#
429	7915	29	30	31	32	33	34	35	79	#
430	7915	30	31	32	33	34	35	36	79	#
431	7915	31	32	33	34	35	36	37	79	#
432	7915	32	33	34	35	36	37	38	79	#
433	7915	33	34	35	36	37	38	39	79	#
434	7915	34	35	36	37	38	39	40	79	#
435	7915	35	36	37	38	39	40	41	79	#
436	7915	36	37	38	39	40	41	42	79	#
437	7915	37	38	39	40	41	42	43	79	#
438	7915	38	39	40	41	42	43	44	79	#
439	7915	39	40	41	42	43	44	45	79	#
440	7915	40	41	42	43	44	45	46	79	#
441	7915	41	42	43	44	45	46	47	79	#
442	7915	42	43	44	45	46	47	48	79	#
443	7915	43	44	45	46	47	48	49	79	#
444	7915	44	45	46	47	48	49	50	79	#
445	7915	45	46	47	48	49	50	51	79	#
446	7915	46	47	48	49	50	51	52	79	#
447	7915	47	48	49	50	51	52	53	79	#
448	7915	48	49	50	51	52	53	54	79	#
449	7915	49	50	51	52	53	54	55	79	#
450	7915	50	51	52	53	54	55	56	79	#
451	7915	51	52	53	54	55	56	57	79	#
452	7915	52	53	54	55	56	57	58	79	#
453	7915	53	54	55	56	57	58	59	79	#
454	7915	54	55	56	57	58	59	60	79	#
455	7915	55	56	57	58	59	60	61	79	#
456	7915	56	57	58	59	60	61	62	79	#
457	7915	57	58	59	60	61	62	63	79	#
458	7333	58	59	60	61	62	63	64	79	#
459	7333	59	60	61	62	63	64	65	79	#
460	7333	60	61	62	63	64	65	66	79	#
461	7333	61	62	63	64	65	66	67	79	#
462	7333	62	63	64	65	66	67	68	79	#
463	7227	63	64	65	66	67	68	69	79	#
464	602	0	80	#
465	602	1	80	#
466	602	2	80	#
467	602	3	80	#
468	602	4	80	#
469	602	5	80	#
470	602	6	80	#
471	602	7	80	#
472	602	8	80	#
473	602	9	80	#
474	602	10	80	#
475	602	11	80	#
476	602	12	80	#
477	602	13	80	#
478	602	14	80	#
479	602	15	80	#
480	602	16	80	#
481	602	17	80	#
482	602	18	80	#
483	602	19	80	#
484	602	20	80	#
485	602	21	80	#
486	602	22	80	#
487	602	23	80	#
488	602	24	80	#
489	602	25	80	#
490	602	26	80	#
491	602	27	80	#
492	602	28	80	#
493	602	29	80	#
494	602	30	80	#
495	602	31	80	#
496	602	32	80	#
497	602	33	80	#
498	414	34	80	#
499	414	35	80	#
500	414	36	80	#
501	414	37	80	#
502	414	38	80	#
503	414	39	80	#
504	414	40	80	#
505	414	41	80	#
506	414	42	80	#
507	414	43	80	#
508	414	44	80	#
509	414	45	80	#
510	414	46	80	#
511	414	47	80	#
512	414	48	80	#
513	9839	0	1	2	3	4	81	#
514	9839	1	2	3	4	5	81	#
515	9839	2	3	4	5	6	81	#
516	9839	3	4	5	6	7	81	#
517	9839	4	5	6	7	8	81	#
518	9839	5	6	7	8	9	81	#
519	9839	6	7	8	9	10	81	#
520	9839	7	8	9	10	11	81	#
521	9839	8	9	10	11	12	81	#
522	9839	9	10	11	12	13	81	#
523	9839	10	11	12	13	14	81	#
524	9839	11	12	13	14	15	81	#
525	9839	12	13	14	15	16	81	#
526	9839	13	14	15	16	17	81	#
527	9839	14	15	16	17	18	81	#
528	9839	15	16	17	18	19	81	#
529	9839	16	17	18	19	20	81	#
530	9839	17	18	19	20	21	81	#
531	9839	18	19	20	21	22	81	#
532	9839	19	20	21	22	23	81	#
533	9839	20	21	22	23	24	81	#
534	9839	21	22	23	24	25	81	#
535	9839	22	23	24	25	26	81	#
536	9839	23	24	25	26	27	81	#
537	9839	24	25	26	27	28	81	#
538	9839	25	26	27	28	29	81	#
539	9839	26	27	28	29	30	81	#
540	9839	27	28	29	30	31	81	#
541	9839	28	29	30	31	32	81	#
542	9839	29	30	31	32	33	81	#
543	9839	30	31	32	33	34	81	#
544	9839	31	32	33	34	35	81	#
545	9839	32	33	34	35	36	81	#
546	9839	33	34	35	36	37	81	#
547	9839	34	35	36	37	38	81	#
548	9839	35	36	37	38	39	81	#
549	9839	36	37	38	39	40	81	#
550	9839	37	38	39	40	41	81	#
551	9839	38	39	40	41	42	81	#
552	9839	39	40	41	42	43	81	#
553	9839	40	41	42	43	44	81	#
554	9839	41	42	43	44	45	81	#
555	9839	42	43	44	45	46	81	#
556	9839	43	44	45	46	47	81	#
557	9839	44	45	46	47	48	81	#
558	9839	45	46	47	48	49	81	#
559	9839	46	47	48	49	50	81	#
560	9839	47	48	49	50	51	81	#
561	9839	48	49	50	51	52	81	#
562	9839	49	50	51	52	53	81	#
563	9839	50	51	52	53	54	81	#
564	9839	51	52	53	54	55	81	#
565	9839	52	53	54	55	56	81	#
566	9839	53	54	55	56	57	81	#
567	9839	54	55	56	57	58	81	#
568	9839	55	56	57	58	59	81	#
569	9839	56	57	58	59	60	81	#
570	9839	57	58	59	60	61	81	#
571	9839	58	59	60	61	62	81	#
572	9839	59	60	61	62	63	81	#
573	9839	60	61	62	63	64	81	#
574	9839	61	62	63	64	65	81	#
575	9839	62	63	64	65	66	81	#
576	6933	0	1	2	3	82	#
577	6933	1	2	3	4	82	#
578	6933	2	3	4	5	82	#
579	6933	3	4	5	6	82	#
580	6933	4	5	6	7	82	#
581	6933	5	6	7	8	82	#
582	6933	6	7	8	9	82	#
583	6933	7	8	9	10	82	#
584	6933	8	9	10	11	82	#
585	6933	9	10	11	12	82	#
586	3962	10	11	12	13	82	#
587	3962	11	12	13	14	82	#
588	3962	12	13	14	15	82	#
589	3962	13	14	15	16	82	#
590	3962	14	15	16	17	82	#
591	3962	15	16	17	18	82	#
592	3962	16	17	18	19	82	#
593	3962	17	18	19	20	82	#
594	3962	18	19	20	21	82	#
595	1260	19	20	21	22	82	#
596	1260	20	21	22	23	82	#
597	1260	21	22	23	24	82	#
598	1260	22	23	24	25	82	#
599	1260	23	24	25	26	82	#
600	1260	24	25	26	27	82	#
601	1260	25	26	27	28	82	#
602	1260	26	27	28	29	82	#
603	1260	27	28	29	30	82	#
604	1260	28	29	30	31	82	#
605	1260	29	30	31	32	82	#
606	1260	30	31	32	33	82	#
607	1260	31	32	33	34	82	#
608	1260	32	33	34	35	82	#
609	1260	33	34	35	36	82	#
610	1260	34	35	36	37	82	#
611	1260	35	36	37	38	82	#
612	1260	36	37	38	39	82	#
613	1260	37	38	39	40	82	#
614	1260	38	39	40	41	82	#
615	1260	39	40	41	42	82	#
616	1260	40	41	42	43	82	#
617	1260	41	42	43	44	82	#
618	1260	42	43	44	45	82	#
619	1260	43	44	45	46	82	#
620	1260	44	45	46	47	82	#
621	1260	45	46	47	48	82	#
622	1260	46	47	48	49	82	#
623	1260	47	48	49	50	82	#
624	1260	48	49	50	51	82	#
625	1260	49	50	51	52	82	#
626	1260	50	51	52	53	82	#
627	1260	51	52	53	54	82	#
628	1260	52	53	54	55	82	#
629	1260	53	54	55	56	82	#
630	1260	54	55	56	57	82	#
631	1260	55	56	57	58	82	#
632	1260	56	57	58	59	82	#
633	1260	57	58	59	60	82	#
634	1260	58	59	60	61	82	#
635	1260	59	60	61	62	82	#
636	1260	60	61	62	63	82	#
637	1260	61	62	63	64	82	#
638	1260	62	63	64	65	82	#
639	1260	63	64	65	66	82	#
640	18783	0	1	2	3	4	5	6	7	8	9	83	#
641	18783	1	2	3	4	5	6	7	8	9	10	83	#
642	18783	2	3	4	5	6	7	8	9	10	11	83	#
643	18783	3	4	5	6	7	8	9	10	11	12	83	#
644	18783	4	5	6	7	8	9	10	11	12	13	83	#
645	18783	5	6	7	8	9	10	11	12	13	14	83	#
646	18783	6	7	8	9	10	11	12	13	14	15	83	#
647	18783	7	8	9	10	11	12	13	14	15	16	83	#
648	18783	8	9	10	11	12	13	14	15	16	17	83	#
649	18783	9	10	11	12	13	14	15	16	17	18	83	#
650	18783	10	11	12	13	14	15	16	17	18	19	83	#
651	18783	11	12	13	14	15	16	17	18	19	20	83	#
652	18783	12	13	14	15	16	17	18	19	20	21	83	#
653	18783	13	14	15	16	17	18	19	20	21	22	83	#
654	18783	14	15	16	17	18	19	20	21	22	23	83	#
655	18783	15	16	17	18	19	20	21	22	23	24	83	#
656	18783	16	17	18	19	20	21	22	23	24	25	83	#
657	18783	17	18	19	20	21	22	23	24	25	26	83	#
658	18783	18	19	20	21	22	23	24	25	26	27	83	#
659	18783	19	20	21	22	23	24	25	26	27	28	83	#
660	18783	20	21	22	23	24	25	26	27	28	29	83	#
661	18783	21	22	23	24	25	26	27	28	29	30	83	#
662	18783	22	23	24	25	26	27	28	29	30	31	83	#
663	18783	23	24	25	26	27	28	29	30	31	32	83	#
664	18783	24	25	26	27	28	29	30	31	32	33	83	#
665	18783	25	26	27	28	29	30	31	32	33	34	83	#
666	18783	26	27	28	29	30	31	32	33	34	35	83	#
667	18783	27	28	29	30	31	32	33	34	35	36	83	#
668	18783	28	29	30	31	32	33	34	35	36	37	83	#
669	18783	29	30	31	32	33	34	35	36	37	38	83	#
670	18783	30	31	32	33	34	35	36	37	38	39	83	#
671	18783	31	32	33	34	35	36	37	38	39	40	83	#
672	18783	32	33	34	35	36	37	38	39	40	41	83	#
673	18783	33	34	35	36	37	38	39	40	41	42	83	#
674	18783	34	35	36	37	38	39	40	41	42	43	83	#
675	18783	35	36	37	38	39	40	41	42	43	44	83	#
676	18783	36	37	38	39	40	41	42	43	44	45	83	#
677	18783	37	38	39	40	41	42	43	44	45	46	83	#
678	18783	38	39	40	41	42	43	44	45	46	47	83	#
679	18783	39	40	41	42	43	44	45	46	47	48	83	#
680	18783	40	41	42	43	44	45	46	47	48	49	83	#
681	18783	41	42	43	44	45	46	47	48	49	50	83	#
682	18783	42	43	44	45	46	47	48	49	50	51	83	#
683	18783	43	44	45	46	47	48	49	50	51	52	83	#
684	18783	44	45	46	47	48	49	50	51	52	53	83	#
