105	11700	36	37	38	39	40	41	42	43	77	#
106	11700	37	38	39	40	41	42	43	44	77	#
107	11700	38	39	40	41	42	43	44	45	77	#
108	11700	39	40	41	42	43	44	45	46	77	#
109	11700	40	41	42	43	44	45	46	47	77	#
110	11700	41	42	43	44	45	46	47	48	77	#
111	11700	42	43	44	45	46	47	48	49	77	#
112	11700	43	44	45	46	47	48	49	50	77	#
113	11700	44	45	46	47	48	49	50	51	77	#
114	11700	45	46	47	48	49	50	51	52	77	#
115	11700	46	47	48	49	50	51	52	53	77	#
116	11700	47	48	49	50	51	52	53	54	77	#
117	11700	48	49	50	51	52	53	54	55	77	#
118	11700	49	50	51	52	53	54	55	56	77	#
119	11700	50	51	52	53	54	55	56	57	77	#
120	11700	51	52	53	54	55	56	57	58	77	#
121	11700	52	53	54	55	56	57	58	59	77	#
122	11700	53	54	55	56	57	58	59	60	77	#
123	11700	54	55	56	57	58	59	60	61	77	#
124	11700	55	56	57	58	59	60	61	62	77	#
125	11700	56	57	58	59	60	61	62	63	77	#
126	11700	57	58	59	60	61	62	63	64	77	#
127	11700	58	59	60	61	62	63	64	65	77	#
128	11700	59	60	61	62	63	64	65	66	77	#
129	11191	60	61	62	63	64	65	66	67	77	#
130	11191	61	62	63	64	65	66	67	68	77	#
131	11191	62	63	64	65	66	67	68	69	77	#
132	10725	63	64	65	66	67	68	69	70	77	#
133	10725	64	65	66	67	68	69	70	71	77	#
134	10725	65	66	67	68	69	70	71	72	77	#
135	1382	0	78	#
136	1382	1	78	#
137	1382	2	78	#
138	1382	3	78	#
139	1382	4	78	#
140	1382	5	78	#
141	1382	6	78	#
142	1382	7	78	#
143	1382	8	78	#
144	1382	9	78	#
145	1382	10	78	#
146	1382	11	78	#
147	1382	12	78	#
148	1382	13	78	#
149	1382	14	78	#
150	1382	15	78	#
151	1382	16	78	#
152	1382	17	78	#
153	1382	18	78	#
154	1382	19	78	#
155	1382	20	78	#
156	1382	21	78	#
157	1382	22	78	#
158	1382	23	78	#
159	1382	24	78	#
160	1382	25	78	#
161	1382	26	78	#
162	1382	27	78	#
163	1382	28	78	#
164	1382	29	78	#
165	1382	30	78	#
166	1382	31	78	#
167	1382	32	78	#
168	1382	33	78	#
169	1382	34	78	#
170	1382	35	78	#
171	1382	36	78	#
172	1382	37	78	#
173	1382	38	78	#
174	1382	39	78	#
175	1382	40	78	#
176	1256	41	78	#
177	1256	42	78	#
178	1256	43	78	#
179	1256	44	78	#
180	6741	0	1	2	3	79	#
181	6741	1	2	3	4	79	#
182	6741	2	3	4	5	79	#
183	6741	3	4	5	6	79	#
184	6741	4	5	6	7	79	#
185	6741	5	6	7	8	79	#
186	6741	6	7	8	9	79	#
187	6741	7	8	9	10	79	#
188	6741	8	9	10	11	79	#
189	6741	9	10	11	12	79	#
190	6741	10	11	12	13	79	#
191	6741	11	12	13	14	79	#
192	6741	12	13	14	15	79	#
193	6741	13	14	15	16	79	#
194	6741	14	15	16	17	79	#
195	6741	15	16	17	18	79	#
196	6741	16	17	18	19	79	#
197	6741	17	18	19	20	79	#
198	6741	18	19	20	21	79	#
199	6741	19	20	21	22	79	#
200	6741	20	21	22	23	79	#
201	6741	21	22	23	24	79	#
202	6741	22	23	24	25	79	#
203	6741	23	24	25	26	79	#
204	6741	24	25	26	27	79	#
205	6741	25	26	27	28	79	#
206	6741	26	27	28	29	79	#
207	6741	27	28	29	30	79	#
208	6741	28	29	30	31	79	#
209	5500	29	30	31	32	79	#
210	5500	30	31	32	33	79	#
211	5500	31	32	33	34	79	#
212	5500	32	33	34	35	79	#
213	5500	33	34	35	36	79	#
214	5500	34	35	36	37	79	#
215	5500	35	36	37	38	79	#
216	3800	36	37	38	39	79	#
217	3800	37	38	39	40	79	#
218	3800	38	39	40	41	79	#
219	3800	39	40	41	42	79	#
220	3800	40	41	42	43	79	#
221	3800	41	42	43	44	79	#
222	3800	42	43	44	45	79	#
223	3800	43	44	45	46	79	#
224	3800	44	45	46	47	79	#
225	3800	45	46	47	48	79	#
226	3800	46	47	48	49	79	#
227	3800	47	48	49	50	79	#
228	3800	48	49	50	51	79	#
229	3800	49	50	51	52	79	#
230	3800	50	51	52	53	79	#
231	3800	51	52	53	54	79	#
232	3800	52	53	54	55	79	#
233	5280	0	1	2	3	4	5	80	#
234	5280	1	2	3	4	5	6	80	#
235	646	2	3	4	5	6	7	80	#
236	646	3	4	5	6	7	8	80	#
237	646	4	5	6	7	8	9	80	#
238	646	5	6	7	8	9	10	80	#
239	646	6	7	8	9	10	11	80	#
240	646	7	8	9	10	11	12	80	#
241	646	8	9	10	11	12	13	80	#
242	646	9	10	11	12	13	14	80	#
243	646	10	11	12	13	14	15	80	#
244	646	11	12	13	14	15	16	80	#
245	646	12	13	14	15	16	17	80	#
246	646	13	14	15	16	17	18	80	#
247	646	14	15	16	17	18	19	80	#
248	646	15	16	17	18	19	20	80	#
249	646	16	17	18	19	20	21	80	#
250	646	17	18	19	20	21	22	80	#
251	646	18	19	20	21	22	23	80	#
252	646	19	20	21	22	23	24	80	#
253	646	20	21	22	23	24	25	80	#
254	646	21	22	23	24	25	26	80	#
255	646	22	23	24	25	26	27	80	#
256	646	23	24	25	26	27	28	80	#
257	646	24	25	26	27	28	29	80	#
258	646	25	26	27	28	29	30	80	#
259	646	26	27	28	29	30	31	80	#
260	646	27	28	29	30	31	32	80	#
261	646	28	29	30	31	32	33	80	#
262	646	29	30	31	32	33	34	80	#
263	646	30	31	32	33	34	35	80	#
264	646	31	32	33	34	35	36	80	#
265	646	32	33	34	35	36	37	80	#
266	646	33	34	35	36	37	38	80	#
267	646	34	35	36	37	38	39	80	#
268	646	35	36	37	38	39	40	80	#
269	646	36	37	38	39	40	41	80	#
270	646	37	38	39	40	41	42	80	#
271	646	38	39	40	41	42	43	80	#
272	646	39	40	41	42	43	44	80	#
273	646	40	41	42	43	44	45	80	#
274	646	41	42	43	44	45	46	80	#
275	646	42	43	44	45	46	47	80	#
276	646	43	44	45	46	47	48	80	#
277	646	44	45	46	47	48	49	80	#
278	434	45	46	47	48	49	50	80	#
279	434	46	47	48	49	50	51	80	#
280	434	47	48	49	50	51	52	80	#
281	434	48	49	50	51	52	53	80	#
282	434	49	50	51	52	53	54	80	#
283	434	50	51	52	53	54	55	80	#
284	434	51	52	53	54	55	56	80	#
285	434	52	53	54	55	56	57	80	#
286	434	53	54	55	56	57	58	80	#
287	434	54	55	56	57	58	59	80	#
288	434	55	56	57	58	59	60	80	#
289	434	56	57	58	59	60	61	80	#
290	434	57	58	59	60	61	62	80	#
291	434	58	59	60	61	62	63	80	#
292	434	59	60	61	62	63	64	80	#
293	434	60	61	62	63	64	65	80	#
294	434	61	62	63	64	65	66	80	#
295	434	62	63	64	65	66	67	80	#
296	434	63	64	65	66	67	68	80	#
297	434	64	65	66	67	68	69	80	#
298	434	65	66	67	68	69	70	80	#
299	434	66	67	68	69	70	71	80	#
300	434	67	68	69	70	71	72	80	#
301	434	68	69	70	71	72	73	80	#
302	428	69	70	71	72	73	74	80	#
303	21518	0	1	2	3	4	5	6	7	8	9	81	#
304	21518	1	2	3	4	5	6	7	8	9	10	81	#
305	21518	2	3	4	5	6	7	8	9	10	11	81	#
306	3641	3	4	5	6	7	8	9	10	11	12	81	#
307	3641	4	5	6	7	8	9	10	11	12	13	81	#
308	3641	5	6	7	8	9	10	11	12	13	14	81	#
309	3641	6	7	8	9	10	11	12	13	14	15	81	#
310	3641	7	8	9	10	11	12	13	14	15	16	81	#
311	3641	8	9	10	11	12	13	14	15	16	17	81	#
312	3641	9	10	11	12	13	14	15	16	17	18	81	#
313	3641	10	11	12	13	14	15	16	17	18	19	81	#
314	3641	11	12	13	14	15	16	17	18	19	20	81	#
315	3641	12	13	14	15	16	17	18	19	20	21	81	#
316	3641	13	14	15	16	17	18	19	20	21	22	81	#
317	3641	14	15	16	17	18	19	20	21	22	23	81	#
318	3641	15	16	17	18	19	20	21	22	23	24	81	#
319	3641	16	17	18	19	20	21	22	23	24	25	81	#
320	3641	17	18	19	20	21	22	23	24	25	26	81	#
321	3641	18	19	20	21	22	23	24	25	26	27	81	#
322	3641	19	20	21	22	23	24	25	26	27	28	81	#
323	3641	20	21	22	23	24	25	26	27	28	29	81	#
324	3641	21	22	23	24	25	26	27	28	29	30	81	#
325	3641	22	23	24	25	26	27	28	29	30	31	81	#
326	3641	23	24	25	26	27	28	29	30	31	32	81	#
327	3641	24	25	26	27	28	29	30	31	32	33	81	#
328	3641	25	26	27	28	29	30	31	32	33	34	81	#
329	3641	26	27	28	29	30	31	32	33	34	35	81	#
330	3641	27	28	29	30	31	32	33	34	35	36	81	#
331	3641	28	29	30	31	32	33	34	35	36	37	81	#
332	3641	29	30	31	32	33	34	35	36	37	38	81	#
333	3641	30	31	32	33	34	35	36	37	38	39	81	#
334	3641	31	32	33	34	35	36	37	38	39	40	81	#
335	3641	32	33	34	35	36	37	38	39	40	41	81	#
336	3641	33	34	35	36	37	38	39	40	41	42	81	#
337	3641	34	35	36	37	38	39	40	41	42	43	81	#
338	3641	35	36	37	38	39	40	41	42	43	44	81	#
339	3641	36	37	38	39	40	41	42	43	44	45	81	#
340	3641	37	38	39	40	41	42	43	44	45	46	81	#
341	3641	38	39	40	41	42	43	44	45	46	47	81	#
342	3641	39	40	41	42	43	44	45	46	47	48	81	#
343	3641	40	41	42	43	44	45	46	47	48	49	81	#
344	3641	41	42	43	44	45	46	47	48	49	50	81	#
345	3641	42	43	44	45	46	47	48	49	50	51	81	#
346	3641	43	44	45	46	47	48	49	50	51	52	81	#
347	3641	44	45	46	47	48	49	50	51	52	53	81	#
348	3641	45	46	47	48	49	50	51	52	53	54	81	#
349	3641	46	47	48	49	50	51	52	53	54	55	81	#
350	3641	47	48	49	50	51	52	53	54	55	56	81	#
351	3641	48	49	50	51	52	53	54	55	56	57	81	#
352	3641	49	50	51	52	53	54	55	56	57	58	81	#
353	3641	50	51	52	53	54	55	56	57	58	59	81	#
354	3641	51	52	53	54	55	56	57	58	59	60	81	#
355	3641	52	53	54	55	56	57	58	59	60	61	81	#
356	3641	53	54	55	56	57	58	59	60	61	62	81	#
357	3641	54	55	56	57	58	59	60	61	62	63	81	#
358	3641	55	56	57	58	59	60	61	62	63	64	81	#
359	3641	56	57	58	59	60	61	62	63	64	65	81	#
360	3533	57	58	59	60	61	62	63	64	65	66	81	#
361	3533	58	59	60	61	62	63	64	65	66	67	81	#
362	3430	59	60	61	62	63	64	65	66	67	68	81	#
363	3430	60	61	62	63	64	65	66	67	68	69	81	#
364	3199	61	62	63	64	65	66	67	68	69	70	81	#
365	3199	62	63	64	65	66	67	68	69	70	71	81	#
366	3199	63	64	65	66	67	68	69	70	71	72	81	#
367	3199	64	65	66	67	68	69	70	71	72	73	81	#
368	3199	65	66	67	68	69	70	71	72	73	74	81	#
369	9445	0	1	2	3	4	5	82	#
370	9445	1	2	3	4	5	6	82	#
371	1349	2	3	4	5	6	7	82	#
372	1349	3	4	5	6	7	8	82	#
373	1349	4	5	6	7	8	9	82	#
374	1349	5	6	7	8	9	10	82	#
375	1349	6	7	8	9	10	11	82	#
376	1349	7	8	9	10	11	12	82	#
377	1349	8	9	10	11	12	13	82	#
378	1349	9	10	11	12	13	14	82	#
379	1349	10	11	12	13	14	15	82	#
380	1349	11	12	13	14	15	16	82	#
381	1349	12	13	14	15	16	17	82	#
382	1349	13	14	15	16	17	18	82	#
383	1349	14	15	16	17	18	19	82	#
384	1349	15	16	17	18	19	20	82	#
385	1349	16	17	18	19	20	21	82	#
386	1349	17	18	19	20	21	22	82	#
387	1349	18	19	20	21	22	23	82	#
388	1349	19	20	21	22	23	24	82	#
389	1349	20	21	22	23	24	25	82	#
390	1349	21	22	23	24	25	26	82	#
391	1349	22	23	24	25	26	27	82	#
392	1349	23	24	25	26	27	28	82	#
393	1349	24	25	26	27	28	29	82	#
394	1349	25	26	27	28	29	30	82	#
395	1349	26	27	28	29	30	31	82	#
396	1349	27	28	29	30	31	32	82	#
397	1349	28	29	30	31	32	33	82	#
398	1349	29	30	31	32	33	34	82	#
399	1349	30	31	32	33	34	35	82	#
400	1349	31	32	33	34	35	36	82	#
401	1349	32	33	34	35	36	37	82	#
402	1349	33	34	35	36	37	38	82	#
403	1349	34	35	36	37	38	39	82	#
404	1349	35	36	37	38	39	40	82	#
405	1349	36	37	38	39	40	41	82	#
406	1349	37	38	39	40	41	42	82	#
407	1111	38	39	40	41	42	43	82	#
408	1111	39	40	41	42	43	44	82	#
409	1111	40	41	42	43	44	45	82	#
410	1111	41	42	43	44	45	46	82	#
411	1111	42	43	44	45	46	47	82	#
412	1111	43	44	45	46	47	48	82	#
413	1111	44	45	46	47	48	49	82	#
414	1111	45	46	47	48	49	50	82	#
415	1111	46	47	48	49	50	51	82	#
416	798	47	48	49	50	51	52	82	#
417	798	48	49	50	51	52	53	82	#
418	798	49	50	51	52	53	54	82	#
419	798	50	51	52	53	54	55	82	#
420	798	51	52	53	54	55	56	82	#
421	798	52	53	54	55	56	57	82	#
422	798	53	54	55	56	57	58	82	#
423	798	54	55	56	57	58	59	82	#
424	798	55	56	57	58	59	60	82	#
425	798	56	57	58	59	60	61	82	#
426	798	57	58	59	60	61	62	82	#
427	798	58	59	60	61	62	63	82	#
428	798	59	60	61	62	63	64	82	#
429	798	60	61	62	63	64	65	82	#
430	798	61	62	63	64	65	66	82	#
431	798	62	63	64	65	66	67	82	#
432	798	63	64	65	66	67	68	82	#
433	798	64	65	66	67	68	69	82	#
434	798	65	66	67	68	69	70	82	#
435	798	66	67	68	69	70	71	82	#
436	5725	0	1	2	3	4	5	83	#
437	5725	1	2	3	4	5	6	83	#
438	5725	2	3	4	5	6	7	83	#
439	5725	3	4	5	6	7	8	83	#
440	5725	4	5	6	7	8	9	83	#
441	5725	5	6	7	8	9	10	83	#
442	5725	6	7	8	9	10	11	83	#
443	5725	7	8	9	10	11	12	83	#
444	5725	8	9	10	11	12	13	83	#
445	5725	9	10	11	12	13	14	83	#
446	5725	10	11	12	13	14	15	83	#
447	5725	11	12	13	14	15	16	83	#
448	5725	12	13	14	15	16	17	83	#
449	5725	13	14	15	16	17	18	83	#
450	5725	14	15	16	17	18	19	83	#
451	5725	15	16	17	18	19	20	83	#
452	3992	0	1	2	3	84	#
453	3992	1	2	3	4	84	#
454	3992	2	3	4	5	84	#
455	3992	3	4	5	6	84	#
456	3992	4	5	6	7	84	#
457	3992	5	6	7	8	84	#
458	3992	6	7	8	9	84	#
459	3992	7	8	9	10	84	#
460	3992	8	9	10	11	84	#
461	3992	9	10	11	12	84	#
462	3992	10	11	12	13	84	#
463	3992	11	12	13	14	84	#
464	3992	12	13	14	15	84	#
465	3992	13	14	15	16	84	#
466	3992	14	15	16	17	84	#
467	3992	15	16	17	18	84	#
468	3992	16	17	18	19	84	#
469	3992	17	18	19	20	84	#
470	3992	18	19	20	21	84	#
471	3992	19	20	21	22	84	#
472	3992	20	21	22	23	84	#
473	3992	21	22	23	24	84	#
474	3992	22	23	24	25	84	#
475	3992	23	24	25	26	84	#
476	3992	24	25	26	27	84	#
477	3992	25	26	27	28	84	#
478	3992	26	27	28	29	84	#
479	2961	0	1	2	85	#
480	2961	1	2	3	85	#
481	2961	2	3	4	85	#
482	2961	3	4	5	85	#
483	2961	4	5	6	85	#
484	2961	5	6	7	85	#
485	2961	6	7	8	85	#
486	2961	7	8	9	85	#
487	2961	8	9	10	85	#
488	2961	9	10	11	85	#
489	2961	10	11	12	85	#
490	2961	11	12	13	85	#
491	2961	12	13	14	85	#
492	2961	13	14	15	85	#
493	2961	14	15	16	85	#
494	2961	15	16	17	85	#
495	2961	16	17	18	85	#
496	2961	17	18	19	85	#
497	2961	18	19	20	85	#
498	2961	19	20	21	85	#
499	2961	20	21	22	85	#
500	2961	21	22	23	85	#
501	2961	22	23	24	85	#
502	3700	0	1	2	3	86	#
503	3700	1	2	3	4	86	#
504	3700	2	3	4	5	86	#
505	3700	3	4	5	6	86	#
506	3700	4	5	6	7	86	#
507	3700	5	6	7	8	86	#
508	3700	6	7	8	9	86	#
509	3700	7	8	9	10	86	#
510	3700	8	9	10	11	86	#
511	3700	9	10	11	12	86	#
512	3700	10	11	12	13	86	#
513	3700	11	12	13	14	86	#
514	3700	12	13	14	15	86	#
515	3700	13	14	15	16	86	#
516	3700	14	15	16	17	86	#
517	3700	15	16	17	18	86	#
518	3700	16	17	18	19	86	#
519	3700	17	18	19	20	86	#
520	3700	18	19	20	21	86	#
521	3700	19	20	21	22	86	#
522	3700	20	21	22	23	86	#
523	3700	21	22	23	24	86	#
524	3700	22	23	24	25	86	#
525	3700	23	24	25	26	86	#
526	3700	24	25	26	27	86	#
527	1369	25	26	27	28	86	#
528	1369	26	27	28	29	86	#
529	1369	27	28	29	30	86	#
530	1369	28	29	30	31	86	#
531	1369	29	30	31	32	86	#
532	1369	30	31	32	33	86	#
533	1369	31	32	33	34	86	#
534	1369	32	33	34	35	86	#
535	1369	33	34	35	36	86	#
536	1369	34	35	36	37	86	#
537	1369	35	36	37	38	86	#
538	1369	36	37	38	39	86	#
539	1369	37	38	39	40	86	#
540	1369	38	39	40	41	86	#
541	1369	39	40	41	42	86	#
542	1369	40	41	42	43	86	#
543	1369	41	42	43	44	86	#
544	1369	42	43	44	45	86	#
545	1369	43	44	45	46	86	#
546	1369	44	45	46	47	86	#
547	1369	45	46	47	48	86	#
548	1369	46	47	48	49	86	#
549	1369	47	48	49	50	86	#
550	1369	48	49	50	51	86	#
551	1369	49	50	51	52	86	#
552	1369	50	51	52	53	86	#
553	1369	51	52	53	54	86	#
554	1369	52	53	54	55	86	#
555	1369	53	54	55	56	86	#
556	1369	54	55	56	57	86	#
557	1369	55	56	57	58	86	#
558	1369	56	57	58	59	86	#
559	1369	57	58	59	60	86	#
560	1369	58	59	60	61	86	#
561	1369	59	60	61	62	86	#
562	1369	60	61	62	63	86	#
563	1369	61	62	63	64	86	#
564	1369	62	63	64	65	86	#
565	1369	63	64	65	66	86	#
566	1369	64	65	66	67	86	#
567	1369	65	66	67	68	86	#
568	1369	66	67	68	69	86	#
569	1369	67	68	69	70	86	#
570	1369	68	69	70	71	86	#
571	1369	69	70	71	72	86	#
572	1369	70	71	72	73	86	#
573	10270	0	1	2	3	4	5	87	#
574	10270	1	2	3	4	5	6	87	#
575	10270	2	3	4	5	6	7	87	#
576	10270	3	4	5	6	7	8	87	#
577	10270	4	5	6	7	8	9	87	#
578	10270	5	6	7	8	9	10	87	#
579	10270	6	7	8	9	10	11	87	#
580	10270	7	8	9	10	11	12	87	#
581	10270	8	9	10	11	12	13	87	#
582	10270	9	10	11	12	13	14	87	#
583	10270	10	11	12	13	14	15	87	#
584	10270	11	12	13	14	15	16	87	#
585	10270	12	13	14	15	16	17	87	#
586	3880	13	14	15	16	17	18	87	#
587	3880	14	15	16	17	18	19	87	#
588	3880	15	16	17	18	19	20	87	#
589	3880	16	17	18	19	20	21	87	#
590	3880	17	18	19	20	21	22	87	#
591	3880	18	19	20	21	22	23	87	#
592	3880	19	20	21	22	23	24	87	#
593	3880	20	21	22	23	24	25	87	#
594	3880	21	22	23	24	25	26	87	#
595	3880	22	23	24	25	26	27	87	#
596	3880	23	24	25	26	27	28	87	#
597	3880	24	25	26	27	28	29	87	#
598	3880	25	26	27	28	29	30	87	#
599	3880	26	27	28	29	30	31	87	#
600	3880	27	28	29	30	31	32	87	#
601	3880	28	29	30	31	32	33	87	#
602	3880	29	30	31	32	33	34	87	#
603	3880	30	31	32	33	34	35	87	#
604	3880	31	32	33	34	35	36	87	#
605	3880	32	33	34	35	36	37	87	#
606	3880	33	34	35	36	37	38	87	#
607	3880	34	35	36	37	38	39	87	#
608	3880	35	36	37	38	39	40	87	#
609	3880	36	37	38	39	40	41	87	#
610	3880	37	38	39	40	41	42	87	#
611	3880	38	39	40	41	42	43	87	#
612	3880	39	40	41	42	43	44	87	#
613	3880	40	41	42	43	44	45	87	#
614	3063	41	42	43	44	45	46	87	#
615	3063	42	43	44	45	46	47	87	#
616	3063	43	44	45	46	47	48	87	#
617	3063	44	45	46	47	48	49	87	#
618	3063	45	46	47	48	49	50	87	#
619	3063	46	47	48	49	50	51	87	#
620	3063	47	48	49	50	51	52	87	#
621	3063	48	49	50	51	52	53	87	#
622	3063	49	50	51	52	53	54	87	#
623	3063	50	51	52	53	54	55	87	#
624	3063	51	52	53	54	55	56	87	#
625	3063	52	53	54	55	56	57	87	#
626	2530	53	54	55	56	57	58	87	#
627	2530	54	55	56	57	58	59	87	#
628	2530	55	56	57	58	59	60	87	#
629	2530	56	57	58	59	60	61	87	#
630	2530	57	58	59	60	61	62	87	#
631	2530	58	59	60	61	62	63	87	#
632	2530	59	60	61	62	63	64	87	#
633	2530	60	61	62	63	64	65	87	#
634	2530	61	62	63	64	65	66	87	#
635	2530	62	63	64	65	66	67	87	#
636	2530	63	64	65	66	67	68	87	#
637	2530	64	65	66	67	68	69	87	#
638	2392	65	66	67	68	69	70	87	#
639	2392	66	67	68	69	70	71	87	#
640	2392	67	68	69	70	71	72	87	#
641	2392	68	69	70	71	72	73	87	#
642	2359	69	70	71	72	73	74	87	#
643	8070	0	1	2	3	4	5	6	7	88	#
644	8070	1	2	3	4	5	6	7	8	88	#
645	8070	2	3	4	5	6	7	8	9	88	#
646	8070	3	4	5	6	7	8	9	10	88	#
647	8070	4	5	6	7	8	9	10	11	88	#
648	8070	5	6	7	8	9	10	11	12	88	#
649	8070	6	7	8	9	10	11	12	13	88	#
650	8070	7	8	9	10	11	12	13	14	88	#
651	8070	8	9	10	11	12	13	14	15	88	#
652	8070	9	10	11	12	13	14	15	16	88	#
653	8070	10	11	12	13	14	15	16	17	88	#
654	8070	11	12	13	14	15	16	17	18	88	#
655	8070	12	13	14	15	16	17	18	19	88	#
656	8070	13	14	15	16	17	18	19	20	88	#
657	8070	14	15	16	17	18	19	20	21	88	#
658	8070	15	16	17	18	19	20	21	22	88	#
659	8070	16	17	18	19	20	21	22	23	88	#
660	8070	17	18	19	20	21	22	23	24	88	#
661	8070	18	19	20	21	22	23	24	25	88	#
662	8070	19	20	21	22	23	24	25	26	88	#
