114	11556	58	59	60	61	62	63	71	#
115	11556	59	60	61	62	63	64	71	#
116	11556	60	61	62	63	64	65	71	#
117	11381	61	62	63	64	65	66	71	#
118	7847	0	1	2	3	4	5	72	#
119	7847	1	2	3	4	5	6	72	#
120	7847	2	3	4	5	6	7	72	#
121	7847	3	4	5	6	7	8	72	#
122	7847	4	5	6	7	8	9	72	#
123	7847	5	6	7	8	9	10	72	#
124	7847	6	7	8	9	10	11	72	#
125	7847	7	8	9	10	11	12	72	#
126	7847	8	9	10	11	12	13	72	#
127	7847	9	10	11	12	13	14	72	#
128	7847	10	11	12	13	14	15	72	#
129	7847	11	12	13	14	15	16	72	#
130	7847	12	13	14	15	16	17	72	#
131	7847	13	14	15	16	17	18	72	#
132	7847	14	15	16	17	18	19	72	#
133	7847	15	16	17	18	19	20	72	#
134	7847	16	17	18	19	20	21	72	#
135	7847	17	18	19	20	21	22	72	#
136	7847	18	19	20	21	22	23	72	#
137	7847	19	20	21	22	23	24	72	#
138	7847	20	21	22	23	24	25	72	#
139	5770	21	22	23	24	25	26	72	#
140	5770	22	23	24	25	26	27	72	#
141	5770	23	24	25	26	27	28	72	#
142	5770	24	25	26	27	28	29	72	#
143	5770	25	26	27	28	29	30	72	#
144	5770	26	27	28	29	30	31	72	#
145	5770	27	28	29	30	31	32	72	#
146	5770	28	29	30	31	32	33	72	#
147	5770	29	30	31	32	33	34	72	#
148	4174	30	31	32	33	34	35	72	#
149	4174	31	32	33	34	35	36	72	#
150	4174	32	33	34	35	36	37	72	#
151	4174	33	34	35	36	37	38	72	#
152	4174	34	35	36	37	38	39	72	#
153	4174	35	36	37	38	39	40	72	#
154	4174	36	37	38	39	40	41	72	#
155	4174	37	38	39	40	41	42	72	#
156	4174	38	39	40	41	42	43	72	#
157	4174	39	40	41	42	43	44	72	#
158	4174	40	41	42	43	44	45	72	#
159	4174	41	42	43	44	45	46	72	#
160	4174	42	43	44	45	46	47	72	#
161	2843	43	44	45	46	47	48	72	#
162	2843	44	45	46	47	48	49	72	#
163	2843	45	46	47	48	49	50	72	#
164	2843	46	47	48	49	50	51	72	#
165	2843	47	48	49	50	51	52	72	#
166	2843	48	49	50	51	52	53	72	#
167	2843	49	50	51	52	53	54	72	#
168	2843	50	51	52	53	54	55	72	#
169	2843	51	52	53	54	55	56	72	#
170	2843	52	53	54	55	56	57	72	#
171	2843	53	54	55	56	57	58	72	#
172	2843	54	55	56	57	58	59	72	#
173	2843	55	56	57	58	59	60	72	#
174	2843	56	57	58	59	60	61	72	#
175	2843	57	58	59	60	61	62	72	#
176	2843	58	59	60	61	62	63	72	#
177	2843	59	60	61	62	63	64	72	#
178	2843	60	61	62	63	64	65	72	#
179	2843	61	62	63	64	65	66	72	#
180	2843	62	63	64	65	66	67	72	#
181	2843	63	64	65	66	67	68	72	#
182	2843	64	65	66	67	68	69	72	#
183	3460	0	1	2	3	73	#
184	3460	1	2	3	4	73	#
185	3460	2	3	4	5	73	#
186	3460	3	4	5	6	73	#
187	3460	4	5	6	7	73	#
188	3460	5	6	7	8	73	#
189	3460	6	7	8	9	73	#
190	3460	7	8	9	10	73	#
191	3460	8	9	10	11	73	#
192	3460	9	10	11	12	73	#
193	3460	10	11	12	13	73	#
194	3460	11	12	13	14	73	#
195	3460	12	13	14	15	73	#
196	3460	13	14	15	16	73	#
197	3460	14	15	16	17	73	#
198	3460	15	16	17	18	73	#
199	3460	16	17	18	19	73	#
200	3460	17	18	19	20	73	#
201	3460	18	19	20	21	73	#
202	3460	19	20	21	22	73	#
203	3460	20	21	22	23	73	#
204	3460	21	22	23	24	73	#
205	3460	22	23	24	25	73	#
206	3460	23	24	25	26	73	#
207	3460	24	25	26	27	73	#
208	3460	25	26	27	28	73	#
209	3460	26	27	28	29	73	#
210	3460	27	28	29	30	73	#
211	3460	28	29	30	31	73	#
212	3460	29	30	31	32	73	#
213	3460	30	31	32	33	73	#
214	3460	31	32	33	34	73	#
215	3460	32	33	34	35	73	#
216	3460	33	34	35	36	73	#
217	3460	34	35	36	37	73	#
218	3460	35	36	37	38	73	#
219	3460	36	37	38	39	73	#
220	3460	37	38	39	40	73	#
221	3460	38	39	40	41	73	#
222	3460	39	40	41	42	73	#
223	3460	40	41	42	43	73	#
224	3460	41	42	43	44	73	#
225	3460	42	43	44	45	73	#
226	3460	43	44	45	46	73	#
227	3460	44	45	46	47	73	#
228	3460	45	46	47	48	73	#
229	3460	46	47	48	49	73	#
230	3460	47	48	49	50	73	#
231	3460	48	49	50	51	73	#
232	3460	49	50	51	52	73	#
233	3460	50	51	52	53	73	#
234	3460	51	52	53	54	73	#
235	3460	52	53	54	55	73	#
236	2518	0	1	2	74	#
237	2518	1	2	3	74	#
238	2518	2	3	4	74	#
239	2518	3	4	5	74	#
240	2518	4	5	6	74	#
241	2518	5	6	7	74	#
242	2518	6	7	8	74	#
243	2518	7	8	9	74	#
244	2518	8	9	10	74	#
245	2518	9	10	11	74	#
246	2518	10	11	12	74	#
247	2518	11	12	13	74	#
248	2518	12	13	14	74	#
249	2518	13	14	15	74	#
250	2518	14	15	16	74	#
251	2518	15	16	17	74	#
252	2518	16	17	18	74	#
253	2518	17	18	19	74	#
254	2518	18	19	20	74	#
255	2518	19	20	21	74	#
256	2518	20	21	22	74	#
257	2518	21	22	23	74	#
258	2518	22	23	24	74	#
259	2518	23	24	25	74	#
260	2518	24	25	26	74	#
261	2518	25	26	27	74	#
262	2518	26	27	28	74	#
263	2518	27	28	29	74	#
264	2518	28	29	30	74	#
265	2518	29	30	31	74	#
266	2518	30	31	32	74	#
267	1580	31	32	33	74	#
268	1580	32	33	34	74	#
269	1580	33	34	35	74	#
270	1580	34	35	36	74	#
271	1580	35	36	37	74	#
272	1580	36	37	38	74	#
273	1580	37	38	39	74	#
274	1580	38	39	40	74	#
275	1580	39	40	41	74	#
276	1580	40	41	42	74	#
277	1580	41	42	43	74	#
278	1580	42	43	44	74	#
279	1580	43	44	45	74	#
280	1580	44	45	46	74	#
281	1580	45	46	47	74	#
282	1580	46	47	48	74	#
283	1580	47	48	49	74	#
284	1580	48	49	50	74	#
285	1580	49	50	51	74	#
286	20644	0	1	2	3	4	5	6	7	8	75	#
287	20644	1	2	3	4	5	6	7	8	9	75	#
288	20644	2	3	4	5	6	7	8	9	10	75	#
289	20644	3	4	5	6	7	8	9	10	11	75	#
290	20644	4	5	6	7	8	9	10	11	12	75	#
291	20644	5	6	7	8	9	10	11	12	13	75	#
292	20644	6	7	8	9	10	11	12	13	14	75	#
293	20644	7	8	9	10	11	12	13	14	15	75	#
294	20644	8	9	10	11	12	13	14	15	16	75	#
295	20644	9	10	11	12	13	14	15	16	17	75	#
296	20644	10	11	12	13	14	15	16	17	18	75	#
297	20644	11	12	13	14	15	16	17	18	19	75	#
298	20644	12	13	14	15	16	17	18	19	20	75	#
299	20644	13	14	15	16	17	18	19	20	21	75	#
300	20644	14	15	16	17	18	19	20	21	22	75	#
301	20644	15	16	17	18	19	20	21	22	23	75	#
302	20644	16	17	18	19	20	21	22	23	24	75	#
303	20644	17	18	19	20	21	22	23	24	25	75	#
304	20644	18	19	20	21	22	23	24	25	26	75	#
305	20644	19	20	21	22	23	24	25	26	27	75	#
306	20644	20	21	22	23	24	25	26	27	28	75	#
307	20644	21	22	23	24	25	26	27	28	29	75	#
308	20644	22	23	24	25	26	27	28	29	30	75	#
309	20644	23	24	25	26	27	28	29	30	31	75	#
310	20644	24	25	26	27	28	29	30	31	32	75	#
311	20644	25	26	27	28	29	30	31	32	33	75	#
312	20644	26	27	28	29	30	31	32	33	34	75	#
313	20644	27	28	29	30	31	32	33	34	35	75	#
314	20644	28	29	30	31	32	33	34	35	36	75	#
315	20644	29	30	31	32	33	34	35	36	37	75	#
316	20644	30	31	32	33	34	35	36	37	38	75	#
317	20644	31	32	33	34	35	36	37	38	39	75	#
318	20644	32	33	34	35	36	37	38	39	40	75	#
319	14237	33	34	35	36	37	38	39	40	41	75	#
320	14237	34	35	36	37	38	39	40	41	42	75	#
321	14237	35	36	37	38	39	40	41	42	43	75	#
322	14237	36	37	38	39	40	41	42	43	44	75	#
323	14237	37	38	39	40	41	42	43	44	45	75	#
324	14237	38	39	40	41	42	43	44	45	46	75	#
325	14237	39	40	41	42	43	44	45	46	47	75	#
326	14237	40	41	42	43	44	45	46	47	48	75	#
327	14237	41	42	43	44	45	46	47	48	49	75	#
328	14237	42	43	44	45	46	47	48	49	50	75	#
329	14237	43	44	45	46	47	48	49	50	51	75	#
330	14237	44	45	46	47	48	49	50	51	52	75	#
331	14237	45	46	47	48	49	50	51	52	53	75	#
332	14237	46	47	48	49	50	51	52	53	54	75	#
333	14237	47	48	49	50	51	52	53	54	55	75	#
334	14237	48	49	50	51	52	53	54	55	56	75	#
335	14237	49	50	51	52	53	54	55	56	57	75	#
336	14237	50	51	52	53	54	55	56	57	58	75	#
337	13537	51	52	53	54	55	56	57	58	59	75	#
338	13537	52	53	54	55	56	57	58	59	60	75	#
339	13537	53	54	55	56	57	58	59	60	61	75	#
340	9572	0	1	2	3	4	5	76	#
341	9572	1	2	3	4	5	6	76	#
342	9572	2	3	4	5	6	7	76	#
343	9572	3	4	5	6	7	8	76	#
344	9572	4	5	6	7	8	9	76	#
345	9572	5	6	7	8	9	10	76	#
346	9572	6	7	8	9	10	11	76	#
347	9572	7	8	9	10	11	12	76	#
348	9572	8	9	10	11	12	13	76	#
349	9572	9	10	11	12	13	14	76	#
350	9572	10	11	12	13	14	15	76	#
351	9572	11	12	13	14	15	16	76	#
352	9572	12	13	14	15	16	17	76	#
353	9572	13	14	15	16	17	18	76	#
354	9572	14	15	16	17	18	19	76	#
355	9572	15	16	17	18	19	20	76	#
356	9572	16	17	18	19	20	21	76	#
357	9572	17	18	19	20	21	22	76	#
358	9572	18	19	20	21	22	23	76	#
359	9572	19	20	21	22	23	24	76	#
360	9572	20	21	22	23	24	25	76	#
361	9572	21	22	23	24	25	26	76	#
362	9572	22	23	24	25	26	27	76	#
363	9572	23	24	25	26	27	28	76	#
364	9572	24	25	26	27	28	29	76	#
365	9572	25	26	27	28	29	30	76	#
366	9572	26	27	28	29	30	31	76	#
367	9572	27	28	29	30	31	32	76	#
368	9572	28	29	30	31	32	33	76	#
369	9572	29	30	31	32	33	34	76	#
370	9572	30	31	32	33	34	35	76	#
371	9572	31	32	33	34	35	36	76	#
372	9572	32	33	34	35	36	37	76	#
373	9572	33	34	35	36	37	38	76	#
374	9572	34	35	36	37	38	39	76	#
375	9572	35	36	37	38	39	40	76	#
376	9572	36	37	38	39	40	41	76	#
377	9572	37	38	39	40	41	42	76	#
378	9572	38	39	40	41	42	43	76	#
379	9572	39	40	41	42	43	44	76	#
380	9572	40	41	42	43	44	45	76	#
381	9572	41	42	43	44	45	46	76	#
382	9572	42	43	44	45	46	47	76	#
383	9572	43	44	45	46	47	48	76	#
384	9572	44	45	46	47	48	49	76	#
385	9572	45	46	47	48	49	50	76	#
386	9572	46	47	48	49	50	51	76	#
387	9572	47	48	49	50	51	52	76	#
388	9572	48	49	50	51	52	53	76	#
389	9572	49	50	51	52	53	54	76	#
390	9572	50	51	52	53	54	55	76	#
391	9572	51	52	53	54	55	56	76	#
392	9572	52	53	54	55	56	57	76	#
393	9572	53	54	55	56	57	58	76	#
394	9572	54	55	56	57	58	59	76	#
395	9572	55	56	57	58	59	60	76	#
396	9572	56	57	58	59	60	61	76	#
397	9572	57	58	59	60	61	62	76	#
398	9572	58	59	60	61	62	63	76	#
399	9572	59	60	61	62	63	64	76	#
400	9572	60	61	62	63	64	65	76	#
401	1038	0	77	#
402	1038	1	77	#
403	1038	2	77	#
404	1038	3	77	#
405	1038	4	77	#
406	1038	5	77	#
407	1038	6	77	#
408	1038	7	77	#
409	1038	8	77	#
410	1038	9	77	#
411	1038	10	77	#
412	1038	11	77	#
413	1038	12	77	#
414	1038	13	77	#
415	1038	14	77	#
416	1038	15	77	#
417	1038	16	77	#
418	1038	17	77	#
419	1038	18	77	#
420	1038	19	77	#
421	1038	20	77	#
422	1038	21	77	#
423	1038	22	77	#
424	1038	23	77	#
425	1038	24	77	#
426	1038	25	77	#
427	1038	26	77	#
428	1038	27	77	#
429	719	28	77	#
430	719	29	77	#
431	719	30	77	#
432	719	31	77	#
433	719	32	77	#
434	719	33	77	#
435	719	34	77	#
436	719	35	77	#
437	719	36	77	#
438	719	37	77	#
439	719	38	77	#
440	719	39	77	#
441	475	40	77	#
442	475	41	77	#
443	475	42	77	#
444	475	43	77	#
445	475	44	77	#
446	475	45	77	#
447	475	46	77	#
448	475	47	77	#
449	475	48	77	#
450	475	49	77	#
451	475	50	77	#
452	475	51	77	#
453	475	52	77	#
454	475	53	77	#
455	475	54	77	#
456	475	55	77	#
457	475	56	77	#
458	475	57	77	#
459	475	58	77	#
460	475	59	77	#
461	452	60	77	#
462	452	61	77	#
463	452	62	77	#
464	3373	0	1	78	#
465	3373	1	2	78	#
466	3373	2	3	78	#
467	3373	3	4	78	#
468	3373	4	5	78	#
469	3373	5	6	78	#
470	3373	6	7	78	#
471	3373	7	8	78	#
472	3373	8	9	78	#
473	3373	9	10	78	#
474	3373	10	11	78	#
475	3373	11	12	78	#
476	3373	12	13	78	#
477	3373	13	14	78	#
478	3373	14	15	78	#
479	3373	15	16	78	#
480	3373	16	17	78	#
481	3373	17	18	78	#
482	3373	18	19	78	#
483	3373	19	20	78	#
484	3373	20	21	78	#
485	3373	21	22	78	#
486	2374	0	1	79	#
487	2374	1	2	79	#
488	2374	2	3	79	#
489	2374	3	4	79	#
490	2374	4	5	79	#
491	2374	5	6	79	#
492	2374	6	7	79	#
493	2374	7	8	79	#
494	2374	8	9	79	#
495	2374	9	10	79	#
496	2374	10	11	79	#
497	2374	11	12	79	#
498	2374	12	13	79	#
499	2374	13	14	79	#
500	2374	14	15	79	#
501	2374	15	16	79	#
502	2374	16	17	79	#
503	2374	17	18	79	#
504	2374	18	19	79	#
505	2374	19	20	79	#
506	2374	20	21	79	#
507	2374	21	22	79	#
508	2374	22	23	79	#
509	2374	23	24	79	#
510	2374	24	25	79	#
511	2374	25	26	79	#
512	2374	26	27	79	#
513	2374	27	28	79	#
514	2374	28	29	79	#
515	2374	29	30	79	#
516	2374	30	31	79	#
517	2374	31	32	79	#
518	2374	32	33	79	#
519	2374	33	34	79	#
520	2374	34	35	79	#
521	2374	35	36	79	#
522	2374	36	37	79	#
523	2374	37	38	79	#
524	2374	38	39	79	#
525	2374	39	40	79	#
526	2374	40	41	79	#
527	2374	41	42	79	#
528	2374	42	43	79	#
529	2374	43	44	79	#
530	2374	44	45	79	#
531	2374	45	46	79	#
532	2374	46	47	79	#
533	2374	47	48	79	#
534	2374	48	49	79	#
535	1877	49	50	79	#
536	1877	50	51	79	#
537	1877	51	52	79	#
538	1877	52	53	79	#
539	1877	53	54	79	#
540	1877	54	55	79	#
541	1877	55	56	79	#
542	1877	56	57	79	#
543	1877	57	58	79	#
544	1877	58	59	79	#
545	1877	59	60	79	#
546	1877	60	61	79	#
547	1877	61	62	79	#
548	12299	0	1	2	3	4	5	6	80	#
549	12299	1	2	3	4	5	6	7	80	#
550	12299	2	3	4	5	6	7	8	80	#
551	12299	3	4	5	6	7	8	9	80	#
552	12299	4	5	6	7	8	9	10	80	#
553	12299	5	6	7	8	9	10	11	80	#
554	12299	6	7	8	9	10	11	12	80	#
555	12299	7	8	9	10	11	12	13	80	#
556	12299	8	9	10	11	12	13	14	80	#
557	12299	9	10	11	12	13	14	15	80	#
558	12299	10	11	12	13	14	15	16	80	#
559	12299	11	12	13	14	15	16	17	80	#
560	12299	12	13	14	15	16	17	18	80	#
561	12299	13	14	15	16	17	18	19	80	#
562	12299	14	15	16	17	18	19	20	80	#
563	12299	15	16	17	18	19	20	21	80	#
564	12299	16	17	18	19	20	21	22	80	#
565	12299	17	18	19	20	21	22	23	80	#
566	12299	18	19	20	21	22	23	24	80	#
567	12299	19	20	21	22	23	24	25	80	#
568	12299	20	21	22	23	24	25	26	80	#
569	12299	21	22	23	24	25	26	27	80	#
570	12299	22	23	24	25	26	27	28	80	#
571	12299	23	24	25	26	27	28	29	80	#
572	12299	24	25	26	27	28	29	30	80	#
573	12299	25	26	27	28	29	30	31	80	#
574	12299	26	27	28	29	30	31	32	80	#
575	12299	27	28	29	30	31	32	33	80	#
576	12299	28	29	30	31	32	33	34	80	#
577	12299	29	30	31	32	33	34	35	80	#
578	12299	30	31	32	33	34	35	36	80	#
579	12299	31	32	33	34	35	36	37	80	#
580	12299	32	33	34	35	36	37	38	80	#
581	12299	33	34	35	36	37	38	39	80	#
582	12299	34	35	36	37	38	39	40	80	#
583	12299	35	36	37	38	39	40	41	80	#
584	2689	0	1	81	#
585	2689	1	2	81	#
586	2689	2	3	81	#
587	117	3	4	81	#
588	117	4	5	81	#
589	117	5	6	81	#
590	117	6	7	81	#
591	117	7	8	81	#
592	117	8	9	81	#
593	117	9	10	81	#
594	117	10	11	81	#
595	117	11	12	81	#
596	117	12	13	81	#
597	117	13	14	81	#
598	117	14	15	81	#
599	117	15	16	81	#
600	117	16	17	81	#
601	117	17	18	81	#
602	117	18	19	81	#
603	117	19	20	81	#
604	117	20	21	81	#
605	117	21	22	81	#
606	117	22	23	81	#
607	117	23	24	81	#
608	117	24	25	81	#
609	117	25	26	81	#
610	117	26	27	81	#
611	117	27	28	81	#
612	117	28	29	81	#
613	117	29	30	81	#
614	117	30	31	81	#
615	117	31	32	81	#
616	117	32	33	81	#
617	117	33	34	81	#
618	117	34	35	81	#
619	117	35	36	81	#
620	117	36	37	81	#
621	117	37	38	81	#
622	117	38	39	81	#
623	117	39	40	81	#
624	117	40	41	81	#
625	117	41	42	81	#
626	117	42	43	81	#
627	117	43	44	81	#
628	117	44	45	81	#
629	117	45	46	81	#
630	117	46	47	81	#
631	117	47	48	81	#
632	117	48	49	81	#
633	117	49	50	81	#
634	117	50	51	81	#
635	117	51	52	81	#
636	117	52	53	81	#
637	117	53	54	81	#
638	117	54	55	81	#
639	117	55	56	81	#
640	117	56	57	81	#
641	117	57	58	81	#
642	117	58	59	81	#
643	117	59	60	81	#
644	117	60	61	81	#
645	117	61	62	81	#
646	117	62	63	81	#
647	117	63	64	81	#
648	117	64	65	81	#
649	117	65	66	81	#
650	117	66	67	81	#
651	117	67	68	81	#
652	117	68	69	81	#
653	15435	0	1	2	3	4	5	6	7	82	#
654	15435	1	2	3	4	5	6	7	8	82	#
655	15435	2	3	4	5	6	7	8	9	82	#
656	15435	3	4	5	6	7	8	9	10	82	#
657	15435	4	5	6	7	8	9	10	11	82	#
658	15435	5	6	7	8	9	10	11	12	82	#
659	15435	6	7	8	9	10	11	12	13	82	#
660	15435	7	8	9	10	11	12	13	14	82	#
661	15435	8	9	10	11	12	13	14	15	82	#
662	15435	9	10	11	12	13	14	15	16	82	#
663	15435	10	11	12	13	14	15	16	17	82	#
664	15435	11	12	13	14	15	16	17	18	82	#
665	15435	12	13	14	15	16	17	18	19	82	#
666	15435	13	14	15	16	17	18	19	20	82	#
667	15435	14	15	16	17	18	19	20	21	82	#
668	15435	15	16	17	18	19	20	21	22	82	#
669	15435	16	17	18	19	20	21	22	23	82	#
670	15435	17	18	19	20	21	22	23	24	82	#
671	15435	18	19	20	21	22	23	24	25	82	#
672	15435	19	20	21	22	23	24	25	26	82	#
673	15435	20	21	22	23	24	25	26	27	82	#
674	15435	21	22	23	24	25	26	27	28	82	#
675	15435	22	23	24	25	26	27	28	29	82	#
676	15435	23	24	25	26	27	28	29	30	82	#
677	15435	24	25	26	27	28	29	30	31	82	#
678	15435	25	26	27	28	29	30	31	32	82	#
679	15435	26	27	28	29	30	31	32	33	82	#
680	15435	27	28	29	30	31	32	33	34	82	#
681	15435	28	29	30	31	32	33	34	35	82	#
682	15435	29	30	31	32	33	34	35	36	82	#
683	15435	30	31	32	33	34	35	36	37	82	#
684	15435	31	32	33	34	35	36	37	38	82	#
685	15435	32	33	34	35	36	37	38	39	82	#
686	15435	33	34	35	36	37	38	39	40	82	#
687	15435	34	35	36	37	38	39	40	41	82	#
688	15435	35	36	37	38	39	40	41	42	82	#
689	15435	36	37	38	39	40	41	42	43	82	#
690	15435	37	38	39	40	41	42	43	44	82	#
691	15435	38	39	40	41	42	43	44	45	82	#
692	15435	39	40	41	42	43	44	45	46	82	#
693	12909	40	41	42	43	44	45	46	47	82	#
694	12909	41	42	43	44	45	46	47	48	82	#
695	12909	42	43	44	45	46	47	48	49	82	#
696	12909	43	44	45	46	47	48	49	50	82	#
697	12909	44	45	46	47	48	49	50	51	82	#
698	12909	45	46	47	48	49	50	51	52	82	#
699	12909	46	47	48	49	50	51	52	53	82	#
700	12909	47	48	49	50	51	52	53	54	82	#
701	12909	48	49	50	51	52	53	54	55	82	#
702	10281	0	1	2	3	4	5	6	7	83	#
703	10281	1	2	3	4	5	6	7	8	83	#
704	10281	2	3	4	5	6	7	8	9	83	#
705	10281	3	4	5	6	7	8	9	10	83	#
706	10281	4	5	6	7	8	9	10	11	83	#
707	10281	5	6	7	8	9	10	11	12	83	#
708	10281	6	7	8	9	10	11	12	13	83	#
709	10281	7	8	9	10	11	12	13	14	83	#
710	10281	8	9	10	11	12	13	14	15	83	#
711	10281	9	10	11	12	13	14	15	16	83	#
712	10281	10	11	12	13	14	15	16	17	83	#
713	10281	11	12	13	14	15	16	17	18	83	#
714	10281	12	13	14	15	16	17	18	19	83	#
715	10281	13	14	15	16	17	18	19	20	83	#
716	10281	14	15	16	17	18	19	20	21	83	#
717	10281	15	16	17	18	19	20	21	22	83	#
718	10281	16	17	18	19	20	21	22	23	83	#
719	10281	17	18	19	20	21	22	23	24	83	#
720	10281	18	19	20	21	22	23	24	25	83	#
721	10281	19	20	21	22	23	24	25	26	83	#
722	10281	20	21	22	23	24	25	26	27	83	#
723	10281	21	22	23	24	25	26	27	28	83	#
724	10281	22	23	24	25	26	27	28	29	83	#
725	10281	23	24	25	26	27	28	29	30	83	#
726	10281	24	25	26	27	28	29	30	31	83	#
727	10281	25	26	27	28	29	30	31	32	83	#
728	10281	26	27	28	29	30	31	32	33	83	#
729	10281	27	28	29	30	31	32	33	34	83	#
730	3353	0	1	2	3	84	#
731	3353	1	2	3	4	84	#
732	3353	2	3	4	5	84	#
733	3353	3	4	5	6	84	#
734	3353	4	5	6	7	84	#
735	3353	5	6	7	8	84	#
736	3353	6	7	8	9	84	#
737	3353	7	8	9	10	84	#
738	3353	8	9	10	11	84	#
739	3353	9	10	11	12	84	#
740	3353	10	11	12	13	84	#
741	3353	11	12	13	14	84	#
742	3353	12	13	14	15	84	#
743	3353	13	14	15	16	84	#
744	3353	14	15	16	17	84	#
745	3353	15	16	17	18	84	#
746	3353	16	17	18	19	84	#
747	3353	17	18	19	20	84	#
748	3353	18	19	20	21	84	#
749	3353	19	20	21	22	84	#
