107	450	37	38	47	#
108	450	38	39	47	#
109	450	39	40	47	#
110	450	40	41	47	#
111	2121	0	1	48	#
112	118	1	2	48	#
113	118	2	3	48	#
114	118	3	4	48	#
115	118	4	5	48	#
116	118	5	6	48	#
117	118	6	7	48	#
118	118	7	8	48	#
119	118	8	9	48	#
120	118	9	10	48	#
121	118	10	11	48	#
122	118	11	12	48	#
123	118	12	13	48	#
124	118	13	14	48	#
125	118	14	15	48	#
126	118	15	16	48	#
127	118	16	17	48	#
128	118	17	18	48	#
129	112	18	19	48	#
130	59	19	20	48	#
131	59	20	21	48	#
132	59	21	22	48	#
133	59	22	23	48	#
134	59	23	24	48	#
135	59	24	25	48	#
136	59	25	26	48	#
137	59	26	27	48	#
138	59	27	28	48	#
139	59	28	29	48	#
140	59	29	30	48	#
141	59	30	31	48	#
142	59	31	32	48	#
143	59	32	33	48	#
144	59	33	34	48	#
145	59	34	35	48	#
146	59	35	36	48	#
147	50	36	37	48	#
148	50	37	38	48	#
149	50	38	39	48	#
150	50	39	40	48	#
151	50	40	41	48	#
152	50	41	42	48	#
153	48	42	43	48	#
154	48	43	44	48	#
155	5299	0	1	2	49	#
156	5299	1	2	3	49	#
157	5299	2	3	4	49	#
158	5299	3	4	5	49	#
159	5299	4	5	6	49	#
160	5299	5	6	7	49	#
161	5299	6	7	8	49	#
162	5299	7	8	9	49	#
163	5299	8	9	10	49	#
164	5299	9	10	11	49	#
165	5299	10	11	12	49	#
166	5299	11	12	13	49	#
167	5299	12	13	14	49	#
168	5299	13	14	15	49	#
169	5299	14	15	16	49	#
170	5299	15	16	17	49	#
171	5299	16	17	18	49	#
172	5299	17	18	19	49	#
173	5299	18	19	20	49	#
174	5299	19	20	21	49	#
175	5299	20	21	22	49	#
176	5299	21	22	23	49	#
177	5299	22	23	24	49	#
178	5299	23	24	25	49	#
179	5299	24	25	26	49	#
180	5299	25	26	27	49	#
181	5299	26	27	28	49	#
182	5299	27	28	29	49	#
183	5299	28	29	30	49	#
184	5299	29	30	31	49	#
185	5299	30	31	32	49	#
186	5299	31	32	33	49	#
187	12875	0	1	2	3	4	5	6	7	50	#
188	12875	1	2	3	4	5	6	7	8	50	#
189	12875	2	3	4	5	6	7	8	9	50	#
190	12875	3	4	5	6	7	8	9	10	50	#
191	12875	4	5	6	7	8	9	10	11	50	#
192	12875	5	6	7	8	9	10	11	12	50	#
193	12875	6	7	8	9	10	11	12	13	50	#
194	12875	7	8	9	10	11	12	13	14	50	#
195	6008	8	9	10	11	12	13	14	15	50	#
196	6008	9	10	11	12	13	14	15	16	50	#
197	6008	10	11	12	13	14	15	16	17	50	#
198	6008	11	12	13	14	15	16	17	18	50	#
199	6008	12	13	14	15	16	17	18	19	50	#
200	6008	13	14	15	16	17	18	19	20	50	#
201	6008	14	15	16	17	18	19	20	21	50	#
202	6008	15	16	17	18	19	20	21	22	50	#
203	6008	16	17	18	19	20	21	22	23	50	#
204	6008	17	18	19	20	21	22	23	24	50	#
205	6008	18	19	20	21	22	23	24	25	50	#
206	6008	19	20	21	22	23	24	25	26	50	#
207	6008	20	21	22	23	24	25	26	27	50	#
208	6008	21	22	23	24	25	26	27	28	50	#
209	6008	22	23	24	25	26	27	28	29	50	#
210	6008	23	24	25	26	27	28	29	30	50	#
211	5633	24	25	26	27	28	29	30	31	50	#
212	5633	25	26	27	28	29	30	31	32	50	#
213	4096	26	27	28	29	30	31	32	33	50	#
214	4096	27	28	29	30	31	32	33	34	50	#
215	4096	28	29	30	31	32	33	34	35	50	#
216	4096	29	30	31	32	33	34	35	36	50	#
217	4096	30	31	32	33	34	35	36	37	50	#
218	4096	31	32	33	34	35	36	37	38	50	#
219	4096	32	33	34	35	36	37	38	39	50	#
220	4096	33	34	35	36	37	38	39	40	50	#
221	4096	34	35	36	37	38	39	40	41	50	#
222	4096	35	36	37	38	39	40	41	42	50	#
223	4096	36	37	38	39	40	41	42	43	50	#
224	4096	37	38	39	40	41	42	43	44	50	#
225	712	0	51	#
226	712	1	51	#
227	712	2	51	#
228	712	3	51	#
229	712	4	51	#
230	3249	0	1	52	#
231	3249	1	2	52	#
232	3249	2	3	52	#
233	3249	3	4	52	#
234	3249	4	5	52	#
235	3249	5	6	52	#
236	3249	6	7	52	#
237	3249	7	8	52	#
238	3249	8	9	52	#
239	3249	9	10	52	#
240	3249	10	11	52	#
241	3249	11	12	52	#
242	3249	12	13	52	#
243	3249	13	14	52	#
244	3249	14	15	52	#
245	3249	15	16	52	#
246	2363	16	17	52	#
247	2363	17	18	52	#
248	2363	18	19	52	#
249	2363	19	20	52	#
250	2363	20	21	52	#
251	2363	21	22	52	#
252	1300	22	23	52	#
253	1300	23	24	52	#
254	1300	24	25	52	#
255	1300	25	26	52	#
256	1300	26	27	52	#
257	1300	27	28	52	#
258	1300	28	29	52	#
259	1300	29	30	52	#
260	1300	30	31	52	#
261	1300	31	32	52	#
262	1300	32	33	52	#
263	1300	33	34	52	#
264	1300	34	35	52	#
265	1300	35	36	52	#
266	1300	36	37	52	#
267	1300	37	38	52	#
268	1300	38	39	52	#
269	1300	39	40	52	#
270	4430	0	1	2	3	4	5	53	#
271	4430	1	2	3	4	5	6	53	#
272	4430	2	3	4	5	6	7	53	#
273	4430	3	4	5	6	7	8	53	#
274	4430	4	5	6	7	8	9	53	#
275	4430	5	6	7	8	9	10	53	#
276	4430	6	7	8	9	10	11	53	#
277	4430	7	8	9	10	11	12	53	#
278	4430	8	9	10	11	12	13	53	#
279	4430	9	10	11	12	13	14	53	#
280	4430	10	11	12	13	14	15	53	#
281	4430	11	12	13	14	15	16	53	#
282	4430	12	13	14	15	16	17	53	#
283	4430	13	14	15	16	17	18	53	#
284	4430	14	15	16	17	18	19	53	#
285	4430	15	16	17	18	19	20	53	#
286	4430	16	17	18	19	20	21	53	#
287	4430	17	18	19	20	21	22	53	#
288	4430	18	19	20	21	22	23	53	#
289	4430	19	20	21	22	23	24	53	#
290	4430	20	21	22	23	24	25	53	#
291	4430	21	22	23	24	25	26	53	#
292	4430	22	23	24	25	26	27	53	#
293	4430	23	24	25	26	27	28	53	#
294	4430	24	25	26	27	28	29	53	#
295	4430	25	26	27	28	29	30	53	#
296	4430	26	27	28	29	30	31	53	#
297	4430	27	28	29	30	31	32	53	#
298	4430	28	29	30	31	32	33	53	#
299	4430	29	30	31	32	33	34	53	#
300	4430	30	31	32	33	34	35	53	#
301	4430	31	32	33	34	35	36	53	#
302	3625	32	33	34	35	36	37	53	#
303	3625	33	34	35	36	37	38	53	#
304	3625	34	35	36	37	38	39	53	#
305	3625	35	36	37	38	39	40	53	#
306	3625	36	37	38	39	40	41	53	#
307	3625	37	38	39	40	41	42	53	#
308	3625	38	39	40	41	42	43	53	#
309	3625	39	40	41	42	43	44	53	#
310	5497	0	1	2	3	4	5	54	#
311	5497	1	2	3	4	5	6	54	#
312	5497	2	3	4	5	6	7	54	#
313	5497	3	4	5	6	7	8	54	#
314	5497	4	5	6	7	8	9	54	#
315	4577	0	1	2	55	#
316	4577	1	2	3	55	#
317	4577	2	3	4	55	#
318	4577	3	4	5	55	#
319	4577	4	5	6	55	#
320	4577	5	6	7	55	#
321	4577	6	7	8	55	#
322	4577	7	8	9	55	#
323	4577	8	9	10	55	#
324	4577	9	10	11	55	#
325	4577	10	11	12	55	#
326	4577	11	12	13	55	#
327	4577	12	13	14	55	#
328	4577	13	14	15	55	#
329	11229	0	1	2	3	4	5	56	#
330	11229	1	2	3	4	5	6	56	#
331	11229	2	3	4	5	6	7	56	#
332	11229	3	4	5	6	7	8	56	#
333	11229	4	5	6	7	8	9	56	#
334	11229	5	6	7	8	9	10	56	#
335	11229	6	7	8	9	10	11	56	#
336	11229	7	8	9	10	11	12	56	#
337	11229	8	9	10	11	12	13	56	#
338	11229	9	10	11	12	13	14	56	#
339	11229	10	11	12	13	14	15	56	#
340	11229	11	12	13	14	15	16	56	#
341	11229	12	13	14	15	16	17	56	#
342	11229	13	14	15	16	17	18	56	#
343	11229	14	15	16	17	18	19	56	#
344	11229	15	16	17	18	19	20	56	#
345	11229	16	17	18	19	20	21	56	#
346	11229	17	18	19	20	21	22	56	#
347	11229	18	19	20	21	22	23	56	#
348	11229	19	20	21	22	23	24	56	#
349	11229	20	21	22	23	24	25	56	#
350	11229	21	22	23	24	25	26	56	#
351	11229	22	23	24	25	26	27	56	#
352	7394	23	24	25	26	27	28	56	#
353	7394	24	25	26	27	28	29	56	#
354	7394	25	26	27	28	29	30	56	#
355	7394	26	27	28	29	30	31	56	#
356	7394	27	28	29	30	31	32	56	#
357	7394	28	29	30	31	32	33	56	#
358	7394	29	30	31	32	33	34	56	#
359	7394	30	31	32	33	34	35	56	#
360	7394	31	32	33	34	35	36	56	#
361	7394	32	33	34	35	36	37	56	#
362	7394	33	34	35	36	37	38	56	#
363	7394	34	35	36	37	38	39	56	#
364	7394	35	36	37	38	39	40	56	#
365	7394	36	37	38	39	40	41	56	#
366	6890	37	38	39	40	41	42	56	#
367	6890	38	39	40	41	42	43	56	#
368	6890	39	40	41	42	43	44	56	#
369	962	0	57	#
370	962	1	57	#
371	962	2	57	#
372	962	3	57	#
373	962	4	57	#
374	962	5	57	#
375	962	6	57	#
376	962	7	57	#
377	962	8	57	#
378	962	9	57	#
379	962	10	57	#
380	962	11	57	#
381	962	12	57	#
382	962	13	57	#
383	962	14	57	#
384	962	15	57	#
385	962	16	57	#
386	962	17	57	#
387	962	18	57	#
388	597	19	57	#
389	597	20	57	#
390	597	21	57	#
391	597	22	57	#
392	597	23	57	#
393	597	24	57	#
394	597	25	57	#
395	597	26	57	#
396	597	27	57	#
397	597	28	57	#
398	597	29	57	#
399	776	0	58	#
400	776	1	58	#
401	776	2	58	#
402	776	3	58	#
403	776	4	58	#
404	776	5	58	#
405	776	6	58	#
406	776	7	58	#
407	776	8	58	#
408	776	9	58	#
409	776	10	58	#
410	776	11	58	#
411	776	12	58	#
412	776	13	58	#
413	776	14	58	#
414	776	15	58	#
415	776	16	58	#
416	776	17	58	#
417	776	18	58	#
418	776	19	58	#
419	776	20	58	#
420	776	21	58	#
421	776	22	58	#
422	776	23	58	#
423	776	24	58	#
424	776	25	58	#
425	776	26	58	#
426	776	27	58	#
427	776	28	58	#
428	749	29	58	#
429	572	30	58	#
430	572	31	58	#
431	572	32	58	#
432	572	33	58	#
433	572	34	58	#
434	572	35	58	#
435	572	36	58	#
436	572	37	58	#
437	572	38	58	#
438	557	39	58	#
439	517	40	58	#
440	517	41	58	#
441	517	42	58	#
442	13909	0	1	2	3	4	5	6	7	8	9	59	#
443	13909	1	2	3	4	5	6	7	8	9	10	59	#
444	13909	2	3	4	5	6	7	8	9	10	11	59	#
445	13909	3	4	5	6	7	8	9	10	11	12	59	#
446	13909	4	5	6	7	8	9	10	11	12	13	59	#
447	13909	5	6	7	8	9	10	11	12	13	14	59	#
448	13909	6	7	8	9	10	11	12	13	14	15	59	#
449	13909	7	8	9	10	11	12	13	14	15	16	59	#
450	13909	8	9	10	11	12	13	14	15	16	17	59	#
451	13909	9	10	11	12	13	14	15	16	17	18	59	#
452	13909	10	11	12	13	14	15	16	17	18	19	59	#
453	13909	11	12	13	14	15	16	17	18	19	20	59	#
454	13909	12	13	14	15	16	17	18	19	20	21	59	#
455	13909	13	14	15	16	17	18	19	20	21	22	59	#
456	13909	14	15	16	17	18	19	20	21	22	23	59	#
457	13909	15	16	17	18	19	20	21	22	23	24	59	#
458	13909	16	17	18	19	20	21	22	23	24	25	59	#
459	13909	17	18	19	20	21	22	23	24	25	26	59	#
460	13909	18	19	20	21	22	23	24	25	26	27	59	#
461	13909	19	20	21	22	23	24	25	26	27	28	59	#
462	13909	20	21	22	23	24	25	26	27	28	29	59	#
463	13909	21	22	23	24	25	26	27	28	29	30	59	#
464	13909	22	23	24	25	26	27	28	29	30	31	59	#
465	13909	23	24	25	26	27	28	29	30	31	32	59	#
466	17380	0	1	2	3	4	5	6	7	60	#
467	17380	1	2	3	4	5	6	7	8	60	#
468	17380	2	3	4	5	6	7	8	9	60	#
469	17380	3	4	5	6	7	8	9	10	60	#
470	17380	4	5	6	7	8	9	10	11	60	#
471	17380	5	6	7	8	9	10	11	12	60	#
472	17380	6	7	8	9	10	11	12	13	60	#
473	17380	7	8	9	10	11	12	13	14	60	#
474	17380	8	9	10	11	12	13	14	15	60	#
475	17380	9	10	11	12	13	14	15	16	60	#
476	17380	10	11	12	13	14	15	16	17	60	#
477	17380	11	12	13	14	15	16	17	18	60	#
478	17380	12	13	14	15	16	17	18	19	60	#
479	17380	13	14	15	16	17	18	19	20	60	#
480	17380	14	15	16	17	18	19	20	21	60	#
481	17380	15	16	17	18	19	20	21	22	60	#
482	17380	16	17	18	19	20	21	22	23	60	#
483	17380	17	18	19	20	21	22	23	24	60	#
484	17380	18	19	20	21	22	23	24	25	60	#
485	17380	19	20	21	22	23	24	25	26	60	#
486	17380	20	21	22	23	24	25	26	27	60	#
487	17380	21	22	23	24	25	26	27	28	60	#
488	17380	22	23	24	25	26	27	28	29	60	#
489	17380	23	24	25	26	27	28	29	30	60	#
490	17380	24	25	26	27	28	29	30	31	60	#
491	17380	25	26	27	28	29	30	31	32	60	#
492	16357	26	27	28	29	30	31	32	33	60	#
493	16357	27	28	29	30	31	32	33	34	60	#
494	2501	0	1	61	#
495	2501	1	2	61	#
496	2501	2	3	61	#
497	2501	3	4	61	#
498	2501	4	5	61	#
499	2501	5	6	61	#
500	2501	6	7	61	#
501	2501	7	8	61	#
502	2501	8	9	61	#
503	2501	9	10	61	#
504	2501	10	11	61	#
505	2501	11	12	61	#
506	2501	12	13	61	#
507	2501	13	14	61	#
508	2501	14	15	61	#
509	2501	15	16	61	#
510	2501	16	17	61	#
511	2501	17	18	61	#
512	2501	18	19	61	#
513	2501	19	20	61	#
514	2501	20	21	61	#
515	2501	21	22	61	#
516	2501	22	23	61	#
517	2501	23	24	61	#
518	2501	24	25	61	#
519	2501	25	26	61	#
520	2501	26	27	61	#
521	2501	27	28	61	#
522	2501	28	29	61	#
523	2501	29	30	61	#
524	2501	30	31	61	#
525	2501	31	32	61	#
526	2501	32	33	61	#
527	1920	33	34	61	#
528	1920	34	35	61	#
529	1920	35	36	61	#
530	1920	36	37	61	#
531	1920	37	38	61	#
532	1920	38	39	61	#
533	1920	39	40	61	#
534	1920	40	41	61	#
535	1920	41	42	61	#
536	1920	42	43	61	#
537	1876	43	44	61	#
538	14256	0	1	2	3	4	5	6	7	8	9	62	#
539	14256	1	2	3	4	5	6	7	8	9	10	62	#
540	14256	2	3	4	5	6	7	8	9	10	11	62	#
541	14256	3	4	5	6	7	8	9	10	11	12	62	#
542	14256	4	5	6	7	8	9	10	11	12	13	62	#
543	14256	5	6	7	8	9	10	11	12	13	14	62	#
544	14256	6	7	8	9	10	11	12	13	14	15	62	#
545	14256	7	8	9	10	11	12	13	14	15	16	62	#
546	14256	8	9	10	11	12	13	14	15	16	17	62	#
547	14256	9	10	11	12	13	14	15	16	17	18	62	#
548	14256	10	11	12	13	14	15	16	17	18	19	62	#
549	14256	11	12	13	14	15	16	17	18	19	20	62	#
550	14256	12	13	14	15	16	17	18	19	20	21	62	#
551	14256	13	14	15	16	17	18	19	20	21	22	62	#
552	14256	14	15	16	17	18	19	20	21	22	23	62	#
553	14256	15	16	17	18	19	20	21	22	23	24	62	#
554	14256	16	17	18	19	20	21	22	23	24	25	62	#
555	14256	17	18	19	20	21	22	23	24	25	26	62	#
556	14256	18	19	20	21	22	23	24	25	26	27	62	#
557	14256	19	20	21	22	23	24	25	26	27	28	62	#
558	14256	20	21	22	23	24	25	26	27	28	29	62	#
559	14256	21	22	23	24	25	26	27	28	29	30	62	#
560	14256	22	23	24	25	26	27	28	29	30	31	62	#
561	14256	23	24	25	26	27	28	29	30	31	32	62	#
562	14256	24	25	26	27	28	29	30	31	32	33	62	#
563	14256	25	26	27	28	29	30	31	32	33	34	62	#
564	14256	26	27	28	29	30	31	32	33	34	35	62	#
565	14256	27	28	29	30	31	32	33	34	35	36	62	#
566	14256	28	29	30	31	32	33	34	35	36	37	62	#
567	14256	29	30	31	32	33	34	35	36	37	38	62	#
568	14256	30	31	32	33	34	35	36	37	38	39	62	#
569	14256	31	32	33	34	35	36	37	38	39	40	62	#
570	14256	32	33	34	35	36	37	38	39	40	41	62	#
571	14256	33	34	35	36	37	38	39	40	41	42	62	#
572	14256	34	35	36	37	38	39	40	41	42	43	62	#
573	13932	35	36	37	38	39	40	41	42	43	44	62	#
574	6275	0	1	2	3	4	5	6	7	63	#
575	6275	1	2	3	4	5	6	7	8	63	#
576	6275	2	3	4	5	6	7	8	9	63	#
577	6275	3	4	5	6	7	8	9	10	63	#
578	6275	4	5	6	7	8	9	10	11	63	#
579	6275	5	6	7	8	9	10	11	12	63	#
580	6275	6	7	8	9	10	11	12	13	63	#
581	6275	7	8	9	10	11	12	13	14	63	#
582	6275	8	9	10	11	12	13	14	15	63	#
583	6275	9	10	11	12	13	14	15	16	63	#
584	6275	10	11	12	13	14	15	16	17	63	#
585	6275	11	12	13	14	15	16	17	18	63	#
586	6275	12	13	14	15	16	17	18	19	63	#
587	6275	13	14	15	16	17	18	19	20	63	#
588	6275	14	15	16	17	18	19	20	21	63	#
589	6275	15	16	17	18	19	20	21	22	63	#
590	6275	16	17	18	19	20	21	22	23	63	#
591	6275	17	18	19	20	21	22	23	24	63	#
592	6275	18	19	20	21	22	23	24	25	63	#
593	6275	19	20	21	22	23	24	25	26	63	#
594	6275	20	21	22	23	24	25	26	27	63	#
595	6275	21	22	23	24	25	26	27	28	63	#
596	6058	22	23	24	25	26	27	28	29	63	#
597	5324	23	24	25	26	27	28	29	30	63	#
598	5324	24	25	26	27	28	29	30	31	63	#
599	5324	25	26	27	28	29	30	31	32	63	#
600	5324	26	27	28	29	30	31	32	33	63	#
601	4392	27	28	29	30	31	32	33	34	63	#
602	4392	28	29	30	31	32	33	34	35	63	#
603	4392	29	30	31	32	33	34	35	36	63	#
604	4392	30	31	32	33	34	35	36	37	63	#
605	4392	31	32	33	34	35	36	37	38	63	#
606	4392	32	33	34	35	36	37	38	39	63	#
607	4392	33	34	35	36	37	38	39	40	63	#
608	4285	34	35	36	37	38	39	40	41	63	#
609	3993	35	36	37	38	39	40	41	42	63	#
610	3993	36	37	38	39	40	41	42	43	63	#
611	3993	37	38	39	40	41	42	43	44	63	#
612	10636	0	1	2	3	4	5	6	64	#
613	10636	1	2	3	4	5	6	7	64	#
614	751	0	65	#
615	751	1	65	#
616	751	2	65	#
617	751	3	65	#
618	751	4	65	#
619	751	5	65	#
620	751	6	65	#
621	751	7	65	#
622	751	8	65	#
623	751	9	65	#
624	751	10	65	#
625	751	11	65	#
626	751	12	65	#
627	751	13	65	#
628	751	14	65	#
629	751	15	65	#
630	751	16	65	#
631	751	17	65	#
632	751	18	65	#
633	751	19	65	#
634	751	20	65	#
635	751	21	65	#
636	751	22	65	#
637	751	23	65	#
638	751	24	65	#
639	751	25	65	#
640	751	26	65	#
641	751	27	65	#
642	751	28	65	#
643	751	29	65	#
644	751	30	65	#
645	751	31	65	#
646	751	32	65	#
647	586	33	65	#
648	586	34	65	#
649	586	35	65	#
650	586	36	65	#
651	586	37	65	#
652	586	38	65	#
653	586	39	65	#
654	586	40	65	#
655	586	41	65	#
656	572	42	65	#
657	559	43	65	#
658	546	44	65	#
659	6935	0	1	2	3	66	#
660	6935	1	2	3	4	66	#
661	6935	2	3	4	5	66	#
662	6935	3	4	5	6	66	#
663	6935	4	5	6	7	66	#
664	6935	5	6	7	8	66	#
665	6935	6	7	8	9	66	#
666	1452	7	8	9	10	66	#
667	1452	8	9	10	11	66	#
668	1452	9	10	11	12	66	#
669	1452	10	11	12	13	66	#
670	1452	11	12	13	14	66	#
671	1452	12	13	14	15	66	#
672	1452	13	14	15	16	66	#
673	1452	14	15	16	17	66	#
674	1452	15	16	17	18	66	#
675	1452	16	17	18	19	66	#
676	1452	17	18	19	20	66	#
677	1452	18	19	20	21	66	#
678	1452	19	20	21	22	66	#
679	1452	20	21	22	23	66	#
680	1452	21	22	23	24	66	#
681	1452	22	23	24	25	66	#
682	1452	23	24	25	26	66	#
683	1452	24	25	26	27	66	#
684	1452	25	26	27	28	66	#
685	1452	26	27	28	29	66	#
686	1452	27	28	29	30	66	#
687	1452	28	29	30	31	66	#
688	1452	29	30	31	32	66	#
689	1452	30	31	32	33	66	#
690	1452	31	32	33	34	66	#
691	1452	32	33	34	35	66	#
692	1452	33	34	35	36	66	#
693	1452	34	35	36	37	66	#
694	1452	35	36	37	38	66	#
695	1452	36	37	38	39	66	#
696	1452	37	38	39	40	66	#
697	1452	38	39	40	41	66	#
698	1452	39	40	41	42	66	#
699	1452	40	41	42	43	66	#
700	1419	41	42	43	44	66	#
701	11455	0	1	2	3	4	5	67	#
702	11455	1	2	3	4	5	6	67	#
703	11455	2	3	4	5	6	7	67	#
704	11455	3	4	5	6	7	8	67	#
705	11455	4	5	6	7	8	9	67	#
706	11455	5	6	7	8	9	10	67	#
707	11455	6	7	8	9	10	11	67	#
708	11455	7	8	9	10	11	12	67	#
709	11455	8	9	10	11	12	13	67	#
710	11455	9	10	11	12	13	14	67	#
711	11455	10	11	12	13	14	15	67	#
712	11455	11	12	13	14	15	16	67	#
713	11455	12	13	14	15	16	17	67	#
714	11455	13	14	15	16	17	18	67	#
715	5155	14	15	16	17	18	19	67	#
716	5155	15	16	17	18	19	20	67	#
717	5155	16	17	18	19	20	21	67	#
718	5155	17	18	19	20	21	22	67	#
719	5155	18	19	20	21	22	23	67	#
720	5155	19	20	21	22	23	24	67	#
721	5155	20	21	22	23	24	25	67	#
722	5155	21	22	23	24	25	26	67	#
723	5155	22	23	24	25	26	27	67	#
724	5155	23	24	25	26	27	28	67	#
725	5155	24	25	26	27	28	29	67	#
726	5155	25	26	27	28	29	30	67	#
727	5155	26	27	28	29	30	31	67	#
728	5155	27	28	29	30	31	32	67	#
729	5155	28	29	30	31	32	33	67	#
730	5155	29	30	31	32	33	34	67	#
731	5155	30	31	32	33	34	35	67	#
732	5155	31	32	33	34	35	36	67	#
733	5155	32	33	34	35	36	37	67	#
734	5155	33	34	35	36	37	38	67	#
735	5155	34	35	36	37	38	39	67	#
736	5155	35	36	37	38	39	40	67	#
737	4795	36	37	38	39	40	41	67	#
738	4795	37	38	39	40	41	42	67	#
739	4795	38	39	40	41	42	43	67	#
740	10040	0	1	2	3	4	68	#
741	10040	1	2	3	4	5	68	#
742	10040	2	3	4	5	6	68	#
743	10040	3	4	5	6	7	68	#
744	10040	4	5	6	7	8	68	#
745	10040	5	6	7	8	9	68	#
746	10040	6	7	8	9	10	68	#
747	6867	0	1	2	3	4	69	#
748	6867	1	2	3	4	5	69	#
749	6867	2	3	4	5	6	69	#
750	6867	3	4	5	6	7	69	#
751	6867	4	5	6	7	8	69	#
752	6867	5	6	7	8	9	69	#
753	6867	6	7	8	9	10	69	#
754	6867	7	8	9	10	11	69	#
755	6867	8	9	10	11	12	69	#
756	6867	9	10	11	12	13	69	#
757	6867	10	11	12	13	14	69	#
758	6867	11	12	13	14	15	69	#
759	6867	12	13	14	15	16	69	#
760	6867	13	14	15	16	17	69	#
761	6867	14	15	16	17	18	69	#
762	6867	15	16	17	18	19	69	#
763	6867	16	17	18	19	20	69	#
764	6867	17	18	19	20	21	69	#
765	6867	18	19	20	21	22	69	#
766	6568	19	20	21	22	23	69	#
767	4672	0	1	2	3	4	5	70	#
768	4672	1	2	3	4	5	6	70	#
769	4672	2	3	4	5	6	7	70	#
770	4672	3	4	5	6	7	8	70	#
771	4672	4	5	6	7	8	9	70	#
772	4672	5	6	7	8	9	10	70	#
773	4672	6	7	8	9	10	11	70	#
774	4672	7	8	9	10	11	12	70	#
775	4672	8	9	10	11	12	13	70	#
776	4672	9	10	11	12	13	14	70	#
777	4672	10	11	12	13	14	15	70	#
778	4672	11	12	13	14	15	16	70	#
779	4672	12	13	14	15	16	17	70	#
780	4672	13	14	15	16	17	18	70	#
781	4672	14	15	16	17	18	19	70	#
782	4672	15	16	17	18	19	20	70	#
783	4672	16	17	18	19	20	21	70	#
784	4672	17	18	19	20	21	22	70	#
785	4672	18	19	20	21	22	23	70	#
786	4672	19	20	21	22	23	24	70	#
787	4672	20	21	22	23	24	25	70	#
788	4672	21	22	23	24	25	26	70	#
789	4672	22	23	24	25	26	27	70	#
790	4672	23	24	25	26	27	28	70	#
791	4672	24	25	26	27	28	29	70	#
792	4672	25	26	27	28	29	30	70	#
793	4672	26	27	28	29	30	31	70	#
