179	7328	54	55	56	57	58	59	60	61	62	68	#
180	7328	55	56	57	58	59	60	61	62	63	68	#
181	7214	56	57	58	59	60	61	62	63	64	68	#
182	5329	0	1	2	3	4	69	#
183	5329	1	2	3	4	5	69	#
184	5329	2	3	4	5	6	69	#
185	5329	3	4	5	6	7	69	#
186	5329	4	5	6	7	8	69	#
187	5329	5	6	7	8	9	69	#
188	5329	6	7	8	9	10	69	#
189	5329	7	8	9	10	11	69	#
190	5329	8	9	10	11	12	69	#
191	5329	9	10	11	12	13	69	#
192	5329	10	11	12	13	14	69	#
193	5329	11	12	13	14	15	69	#
194	9194	0	1	2	3	4	70	#
195	9194	1	2	3	4	5	70	#
196	9194	2	3	4	5	6	70	#
197	9194	3	4	5	6	7	70	#
198	9194	4	5	6	7	8	70	#
199	9194	5	6	7	8	9	70	#
200	9194	6	7	8	9	10	70	#
201	9194	7	8	9	10	11	70	#
202	9194	8	9	10	11	12	70	#
203	9194	9	10	11	12	13	70	#
204	9194	10	11	12	13	14	70	#
205	9194	11	12	13	14	15	70	#
206	9194	12	13	14	15	16	70	#
207	9194	13	14	15	16	17	70	#
208	9194	14	15	16	17	18	70	#
209	9194	15	16	17	18	19	70	#
210	9194	16	17	18	19	20	70	#
211	9194	17	18	19	20	21	70	#
212	9194	18	19	20	21	22	70	#
213	9194	19	20	21	22	23	70	#
214	9194	20	21	22	23	24	70	#
215	9194	21	22	23	24	25	70	#
216	9194	22	23	24	25	26	70	#
217	9194	23	24	25	26	27	70	#
218	9194	24	25	26	27	28	70	#
219	9194	25	26	27	28	29	70	#
220	9194	26	27	28	29	30	70	#
221	9194	27	28	29	30	31	70	#
222	9194	28	29	30	31	32	70	#
223	9194	29	30	31	32	33	70	#
224	9194	30	31	32	33	34	70	#
225	9194	31	32	33	34	35	70	#
226	9194	32	33	34	35	36	70	#
227	9194	33	34	35	36	37	70	#
228	9194	34	35	36	37	38	70	#
229	9194	35	36	37	38	39	70	#
230	9194	36	37	38	39	40	70	#
231	9194	37	38	39	40	41	70	#
232	9194	38	39	40	41	42	70	#
233	9194	39	40	41	42	43	70	#
234	9194	40	41	42	43	44	70	#
235	9194	41	42	43	44	45	70	#
236	9194	42	43	44	45	46	70	#
237	9194	43	44	45	46	47	70	#
238	9194	44	45	46	47	48	70	#
239	9194	45	46	47	48	49	70	#
240	9194	46	47	48	49	50	70	#
241	9194	47	48	49	50	51	70	#
242	9194	48	49	50	51	52	70	#
243	9194	49	50	51	52	53	70	#
244	8401	50	51	52	53	54	70	#
245	8401	51	52	53	54	55	70	#
246	8401	52	53	54	55	56	70	#
247	8401	53	54	55	56	57	70	#
248	8401	54	55	56	57	58	70	#
249	8259	55	56	57	58	59	70	#
250	7859	56	57	58	59	60	70	#
251	7859	57	58	59	60	61	70	#
252	7859	58	59	60	61	62	70	#
253	7734	59	60	61	62	63	70	#
254	7613	60	61	62	63	64	70	#
255	2389	0	1	2	71	#
256	2389	1	2	3	71	#
257	2389	2	3	4	71	#
258	2389	3	4	5	71	#
259	2389	4	5	6	71	#
260	2389	5	6	7	71	#
261	2389	6	7	8	71	#
262	2389	7	8	9	71	#
263	2389	8	9	10	71	#
264	2389	9	10	11	71	#
265	2389	10	11	12	71	#
266	2389	11	12	13	71	#
267	2389	12	13	14	71	#
268	2389	13	14	15	71	#
269	2389	14	15	16	71	#
270	2389	15	16	17	71	#
271	2389	16	17	18	71	#
272	2389	17	18	19	71	#
273	2389	18	19	20	71	#
274	2389	19	20	21	71	#
275	2389	20	21	22	71	#
276	2389	21	22	23	71	#
277	2389	22	23	24	71	#
278	2389	23	24	25	71	#
279	2389	24	25	26	71	#
280	2389	25	26	27	71	#
281	2389	26	27	28	71	#
282	2389	27	28	29	71	#
283	2389	28	29	30	71	#
284	2389	29	30	31	71	#
285	2389	30	31	32	71	#
286	2389	31	32	33	71	#
287	2389	32	33	34	71	#
288	2389	33	34	35	71	#
289	2389	34	35	36	71	#
290	1433	35	36	37	71	#
291	1433	36	37	38	71	#
292	1433	37	38	39	71	#
293	1433	38	39	40	71	#
294	1433	39	40	41	71	#
295	1433	40	41	42	71	#
296	1433	41	42	43	71	#
297	1433	42	43	44	71	#
298	1433	43	44	45	71	#
299	1433	44	45	46	71	#
300	1433	45	46	47	71	#
301	1433	46	47	48	71	#
302	1433	47	48	49	71	#
303	1433	48	49	50	71	#
304	1433	49	50	51	71	#
305	1433	50	51	52	71	#
306	1433	51	52	53	71	#
307	1433	52	53	54	71	#
308	1433	53	54	55	71	#
309	1433	54	55	56	71	#
310	1433	55	56	57	71	#
311	1433	56	57	58	71	#
312	1433	57	58	59	71	#
313	1433	58	59	60	71	#
314	830	0	72	#
315	830	1	72	#
316	830	2	72	#
317	830	3	72	#
318	830	4	72	#
319	158	5	72	#
320	158	6	72	#
321	158	7	72	#
322	158	8	72	#
323	158	9	72	#
324	158	10	72	#
325	158	11	72	#
326	158	12	72	#
327	158	13	72	#
328	158	14	72	#
329	158	15	72	#
330	158	16	72	#
331	158	17	72	#
332	158	18	72	#
333	158	19	72	#
334	158	20	72	#
335	158	21	72	#
336	52	22	72	#
337	52	23	72	#
338	52	24	72	#
339	52	25	72	#
340	52	26	72	#
341	52	27	72	#
342	52	28	72	#
343	52	29	72	#
344	52	30	72	#
345	52	31	72	#
346	52	32	72	#
347	52	33	72	#
348	52	34	72	#
349	52	35	72	#
350	52	36	72	#
351	52	37	72	#
352	52	38	72	#
353	52	39	72	#
354	52	40	72	#
355	52	41	72	#
356	52	42	72	#
357	52	43	72	#
358	52	44	72	#
359	52	45	72	#
360	52	46	72	#
361	52	47	72	#
362	52	48	72	#
363	52	49	72	#
364	52	50	72	#
365	52	51	72	#
366	52	52	72	#
367	52	53	72	#
368	52	54	72	#
369	52	55	72	#
370	52	56	72	#
371	52	57	72	#
372	52	58	72	#
373	52	59	72	#
374	52	60	72	#
375	52	61	72	#
376	52	62	72	#
377	52	63	72	#
378	52	64	72	#
379	11915	0	1	2	3	4	5	6	73	#
380	11915	1	2	3	4	5	6	7	73	#
381	11915	2	3	4	5	6	7	8	73	#
382	11915	3	4	5	6	7	8	9	73	#
383	11915	4	5	6	7	8	9	10	73	#
384	11915	5	6	7	8	9	10	11	73	#
385	11915	6	7	8	9	10	11	12	73	#
386	11915	7	8	9	10	11	12	13	73	#
387	11915	8	9	10	11	12	13	14	73	#
388	11915	9	10	11	12	13	14	15	73	#
389	11915	10	11	12	13	14	15	16	73	#
390	11915	11	12	13	14	15	16	17	73	#
391	11915	12	13	14	15	16	17	18	73	#
392	11915	13	14	15	16	17	18	19	73	#
393	11915	14	15	16	17	18	19	20	73	#
394	11915	15	16	17	18	19	20	21	73	#
395	11915	16	17	18	19	20	21	22	73	#
396	11915	17	18	19	20	21	22	23	73	#
397	11915	18	19	20	21	22	23	24	73	#
398	11915	19	20	21	22	23	24	25	73	#
399	11915	20	21	22	23	24	25	26	73	#
400	11915	21	22	23	24	25	26	27	73	#
401	11915	22	23	24	25	26	27	28	73	#
402	11915	23	24	25	26	27	28	29	73	#
403	11915	24	25	26	27	28	29	30	73	#
404	11915	25	26	27	28	29	30	31	73	#
405	11915	26	27	28	29	30	31	32	73	#
406	11915	27	28	29	30	31	32	33	73	#
407	11915	28	29	30	31	32	33	34	73	#
408	11915	29	30	31	32	33	34	35	73	#
409	11915	30	31	32	33	34	35	36	73	#
410	11915	31	32	33	34	35	36	37	73	#
411	11915	32	33	34	35	36	37	38	73	#
412	11915	33	34	35	36	37	38	39	73	#
413	11915	34	35	36	37	38	39	40	73	#
414	11915	35	36	37	38	39	40	41	73	#
415	11915	36	37	38	39	40	41	42	73	#
416	8628	37	38	39	40	41	42	43	73	#
417	8628	38	39	40	41	42	43	44	73	#
418	8628	39	40	41	42	43	44	45	73	#
419	8628	40	41	42	43	44	45	46	73	#
420	8628	41	42	43	44	45	46	47	73	#
421	8628	42	43	44	45	46	47	48	73	#
422	8628	43	44	45	46	47	48	49	73	#
423	8628	44	45	46	47	48	49	50	73	#
424	8628	45	46	47	48	49	50	51	73	#
425	8628	46	47	48	49	50	51	52	73	#
426	8628	47	48	49	50	51	52	53	73	#
427	8628	48	49	50	51	52	53	54	73	#
428	8628	49	50	51	52	53	54	55	73	#
429	8628	50	51	52	53	54	55	56	73	#
430	8628	51	52	53	54	55	56	57	73	#
431	8628	52	53	54	55	56	57	58	73	#
432	8341	53	54	55	56	57	58	59	73	#
433	8341	54	55	56	57	58	59	60	73	#
434	7943	55	56	57	58	59	60	61	73	#
435	7943	56	57	58	59	60	61	62	73	#
436	7943	57	58	59	60	61	62	63	73	#
437	9357	0	1	2	3	4	5	6	7	8	9	74	#
438	9357	1	2	3	4	5	6	7	8	9	10	74	#
439	9357	2	3	4	5	6	7	8	9	10	11	74	#
440	9357	3	4	5	6	7	8	9	10	11	12	74	#
441	9357	4	5	6	7	8	9	10	11	12	13	74	#
442	9357	5	6	7	8	9	10	11	12	13	14	74	#
443	9357	6	7	8	9	10	11	12	13	14	15	74	#
444	9357	7	8	9	10	11	12	13	14	15	16	74	#
445	9357	8	9	10	11	12	13	14	15	16	17	74	#
446	9357	9	10	11	12	13	14	15	16	17	18	74	#
447	9357	10	11	12	13	14	15	16	17	18	19	74	#
448	9357	11	12	13	14	15	16	17	18	19	20	74	#
449	9357	12	13	14	15	16	17	18	19	20	21	74	#
450	9357	13	14	15	16	17	18	19	20	21	22	74	#
451	9357	14	15	16	17	18	19	20	21	22	23	74	#
452	9357	15	16	17	18	19	20	21	22	23	24	74	#
453	9357	16	17	18	19	20	21	22	23	24	25	74	#
454	9357	17	18	19	20	21	22	23	24	25	26	74	#
455	9357	18	19	20	21	22	23	24	25	26	27	74	#
456	9357	19	20	21	22	23	24	25	26	27	28	74	#
457	9357	20	21	22	23	24	25	26	27	28	29	74	#
458	9357	21	22	23	24	25	26	27	28	29	30	74	#
459	9357	22	23	24	25	26	27	28	29	30	31	74	#
460	9357	23	24	25	26	27	28	29	30	31	32	74	#
461	9357	24	25	26	27	28	29	30	31	32	33	74	#
462	9357	25	26	27	28	29	30	31	32	33	34	74	#
463	9357	26	27	28	29	30	31	32	33	34	35	74	#
464	9357	27	28	29	30	31	32	33	34	35	36	74	#
465	9357	28	29	30	31	32	33	34	35	36	37	74	#
466	9357	29	30	31	32	33	34	35	36	37	38	74	#
467	9357	30	31	32	33	34	35	36	37	38	39	74	#
468	9357	31	32	33	34	35	36	37	38	39	40	74	#
469	7062	32	33	34	35	36	37	38	39	40	41	74	#
470	7062	33	34	35	36	37	38	39	40	41	42	74	#
471	7062	34	35	36	37	38	39	40	41	42	43	74	#
472	7062	35	36	37	38	39	40	41	42	43	44	74	#
473	7062	36	37	38	39	40	41	42	43	44	45	74	#
474	7062	37	38	39	40	41	42	43	44	45	46	74	#
475	7062	38	39	40	41	42	43	44	45	46	47	74	#
476	7062	39	40	41	42	43	44	45	46	47	48	74	#
477	7062	40	41	42	43	44	45	46	47	48	49	74	#
478	7062	41	42	43	44	45	46	47	48	49	50	74	#
479	7062	42	43	44	45	46	47	48	49	50	51	74	#
480	7062	43	44	45	46	47	48	49	50	51	52	74	#
481	7062	44	45	46	47	48	49	50	51	52	53	74	#
482	11171	0	1	2	3	4	5	6	75	#
483	11171	1	2	3	4	5	6	7	75	#
484	11171	2	3	4	5	6	7	8	75	#
485	11171	3	4	5	6	7	8	9	75	#
486	11171	4	5	6	7	8	9	10	75	#
487	5320	5	6	7	8	9	10	11	75	#
488	5320	6	7	8	9	10	11	12	75	#
489	5320	7	8	9	10	11	12	13	75	#
490	5320	8	9	10	11	12	13	14	75	#
491	5320	9	10	11	12	13	14	15	75	#
492	5320	10	11	12	13	14	15	16	75	#
493	5320	11	12	13	14	15	16	17	75	#
494	5320	12	13	14	15	16	17	18	75	#
495	5320	13	14	15	16	17	18	19	75	#
496	5320	14	15	16	17	18	19	20	75	#
497	5320	15	16	17	18	19	20	21	75	#
498	1773	16	17	18	19	20	21	22	75	#
499	1773	17	18	19	20	21	22	23	75	#
500	1773	18	19	20	21	22	23	24	75	#
501	1773	19	20	21	22	23	24	25	75	#
502	1773	20	21	22	23	24	25	26	75	#
503	1773	21	22	23	24	25	26	27	75	#
504	1773	22	23	24	25	26	27	28	75	#
505	1773	23	24	25	26	27	28	29	75	#
506	1773	24	25	26	27	28	29	30	75	#
507	1773	25	26	27	28	29	30	31	75	#
508	1773	26	27	28	29	30	31	32	75	#
509	1773	27	28	29	30	31	32	33	75	#
510	1773	28	29	30	31	32	33	34	75	#
511	1773	29	30	31	32	33	34	35	75	#
512	1773	30	31	32	33	34	35	36	75	#
513	1773	31	32	33	34	35	36	37	75	#
514	1773	32	33	34	35	36	37	38	75	#
515	1773	33	34	35	36	37	38	39	75	#
516	1773	34	35	36	37	38	39	40	75	#
517	1773	35	36	37	38	39	40	41	75	#
518	1773	36	37	38	39	40	41	42	75	#
519	1773	37	38	39	40	41	42	43	75	#
520	1773	38	39	40	41	42	43	44	75	#
521	1773	39	40	41	42	43	44	45	75	#
522	1773	40	41	42	43	44	45	46	75	#
523	1773	41	42	43	44	45	46	47	75	#
524	1773	42	43	44	45	46	47	48	75	#
525	1773	43	44	45	46	47	48	49	75	#
526	1773	44	45	46	47	48	49	50	75	#
527	1773	45	46	47	48	49	50	51	75	#
528	1773	46	47	48	49	50	51	52	75	#
529	1773	47	48	49	50	51	52	53	75	#
530	1773	48	49	50	51	52	53	54	75	#
531	1773	49	50	51	52	53	54	55	75	#
532	1773	50	51	52	53	54	55	56	75	#
533	1773	51	52	53	54	55	56	57	75	#
534	1773	52	53	54	55	56	57	58	75	#
535	1773	53	54	55	56	57	58	59	75	#
536	1773	54	55	56	57	58	59	60	75	#
537	1773	55	56	57	58	59	60	61	75	#
538	1773	56	57	58	59	60	61	62	75	#
539	1773	57	58	59	60	61	62	63	75	#
540	1746	58	59	60	61	62	63	64	75	#
541	4799	0	1	2	3	4	5	76	#
542	4799	1	2	3	4	5	6	76	#
543	4799	2	3	4	5	6	7	76	#
544	4799	3	4	5	6	7	8	76	#
545	4799	4	5	6	7	8	9	76	#
546	4799	5	6	7	8	9	10	76	#
547	4799	6	7	8	9	10	11	76	#
548	4799	7	8	9	10	11	12	76	#
549	1516	8	9	10	11	12	13	76	#
550	1516	9	10	11	12	13	14	76	#
551	1516	10	11	12	13	14	15	76	#
552	1516	11	12	13	14	15	16	76	#
553	1516	12	13	14	15	16	17	76	#
554	1516	13	14	15	16	17	18	76	#
555	1516	14	15	16	17	18	19	76	#
556	1516	15	16	17	18	19	20	76	#
557	1516	16	17	18	19	20	21	76	#
558	1516	17	18	19	20	21	22	76	#
559	1516	18	19	20	21	22	23	76	#
560	1516	19	20	21	22	23	24	76	#
561	1516	20	21	22	23	24	25	76	#
562	1516	21	22	23	24	25	26	76	#
563	1516	22	23	24	25	26	27	76	#
564	1516	23	24	25	26	27	28	76	#
565	1516	24	25	26	27	28	29	76	#
566	1516	25	26	27	28	29	30	76	#
567	1516	26	27	28	29	30	31	76	#
568	1516	27	28	29	30	31	32	76	#
569	1516	28	29	30	31	32	33	76	#
570	1516	29	30	31	32	33	34	76	#
571	1516	30	31	32	33	34	35	76	#
572	1516	31	32	33	34	35	36	76	#
573	1516	32	33	34	35	36	37	76	#
574	1516	33	34	35	36	37	38	76	#
575	1339	34	35	36	37	38	39	76	#
576	1339	35	36	37	38	39	40	76	#
577	1339	36	37	38	39	40	41	76	#
578	1339	37	38	39	40	41	42	76	#
579	1339	38	39	40	41	42	43	76	#
580	993	39	40	41	42	43	44	76	#
581	993	40	41	42	43	44	45	76	#
582	993	41	42	43	44	45	46	76	#
583	993	42	43	44	45	46	47	76	#
584	993	43	44	45	46	47	48	76	#
585	993	44	45	46	47	48	49	76	#
586	993	45	46	47	48	49	50	76	#
587	993	46	47	48	49	50	51	76	#
588	993	47	48	49	50	51	52	76	#
589	993	48	49	50	51	52	53	76	#
590	993	49	50	51	52	53	54	76	#
591	993	50	51	52	53	54	55	76	#
592	993	51	52	53	54	55	56	76	#
593	993	52	53	54	55	56	57	76	#
594	993	53	54	55	56	57	58	76	#
595	960	54	55	56	57	58	59	76	#
596	960	55	56	57	58	59	60	76	#
597	1334	0	77	#
598	1334	1	77	#
599	1334	2	77	#
600	1334	3	77	#
601	1334	4	77	#
602	1334	5	77	#
603	1334	6	77	#
604	1334	7	77	#
605	1334	8	77	#
606	1334	9	77	#
607	1334	10	77	#
608	1334	11	77	#
609	1334	12	77	#
610	1334	13	77	#
611	1334	14	77	#
612	1334	15	77	#
613	1334	16	77	#
614	1334	17	77	#
615	1334	18	77	#
616	1334	19	77	#
617	1334	20	77	#
618	1334	21	77	#
619	1334	22	77	#
620	1334	23	77	#
621	1334	24	77	#
622	1334	25	77	#
623	1334	26	77	#
624	1334	27	77	#
625	1334	28	77	#
626	1334	29	77	#
627	1334	30	77	#
628	1334	31	77	#
629	1334	32	77	#
630	1334	33	77	#
631	1334	34	77	#
632	1334	35	77	#
633	1334	36	77	#
634	1334	37	77	#
635	1334	38	77	#
636	1334	39	77	#
637	1334	40	77	#
638	1334	41	77	#
639	1334	42	77	#
640	1334	43	77	#
641	1334	44	77	#
642	1334	45	77	#
643	1334	46	77	#
644	1334	47	77	#
645	1334	48	77	#
646	1334	49	77	#
647	1334	50	77	#
648	1334	51	77	#
649	1334	52	77	#
650	1334	53	77	#
651	1334	54	77	#
652	1334	55	77	#
653	1334	56	77	#
654	1334	57	77	#
655	1334	58	77	#
656	1334	59	77	#
657	1334	60	77	#
658	1334	61	77	#
659	1334	62	77	#
660	1293	63	77	#
661	1293	64	77	#
662	7530	0	1	2	3	4	5	78	#
663	7530	1	2	3	4	5	6	78	#
664	7530	2	3	4	5	6	7	78	#
665	7530	3	4	5	6	7	8	78	#
666	7530	4	5	6	7	8	9	78	#
667	7530	5	6	7	8	9	10	78	#
668	7530	6	7	8	9	10	11	78	#
669	7530	7	8	9	10	11	12	78	#
670	7530	8	9	10	11	12	13	78	#
671	7530	9	10	11	12	13	14	78	#
672	7530	10	11	12	13	14	15	78	#
673	7530	11	12	13	14	15	16	78	#
674	7530	12	13	14	15	16	17	78	#
675	7530	13	14	15	16	17	18	78	#
676	7530	14	15	16	17	18	19	78	#
677	7530	15	16	17	18	19	20	78	#
678	7530	16	17	18	19	20	21	78	#
679	7530	17	18	19	20	21	22	78	#
680	7530	18	19	20	21	22	23	78	#
681	7530	19	20	21	22	23	24	78	#
682	7530	20	21	22	23	24	25	78	#
683	7530	21	22	23	24	25	26	78	#
684	7530	22	23	24	25	26	27	78	#
685	7530	23	24	25	26	27	28	78	#
686	7530	24	25	26	27	28	29	78	#
687	7530	25	26	27	28	29	30	78	#
688	7530	26	27	28	29	30	31	78	#
689	7530	27	28	29	30	31	32	78	#
690	7530	28	29	30	31	32	33	78	#
691	7530	29	30	31	32	33	34	78	#
692	5274	0	1	2	3	4	79	#
693	5274	1	2	3	4	5	79	#
694	5274	2	3	4	5	6	79	#
695	5274	3	4	5	6	7	79	#
696	5274	4	5	6	7	8	79	#
697	5274	5	6	7	8	9	79	#
698	5274	6	7	8	9	10	79	#
699	5274	7	8	9	10	11	79	#
700	5274	8	9	10	11	12	79	#
701	5274	9	10	11	12	13	79	#
702	5274	10	11	12	13	14	79	#
703	5274	11	12	13	14	15	79	#
704	5274	12	13	14	15	16	79	#
705	5274	13	14	15	16	17	79	#
706	5274	14	15	16	17	18	79	#
707	5274	15	16	17	18	19	79	#
708	5274	16	17	18	19	20	79	#
709	5274	17	18	19	20	21	79	#
710	5274	18	19	20	21	22	79	#
