70	12099	33	34	35	36	37	38	39	40	56	#
71	10082	34	35	36	37	38	39	40	41	56	#
72	10082	35	36	37	38	39	40	41	42	56	#
73	10082	36	37	38	39	40	41	42	43	56	#
74	10082	37	38	39	40	41	42	43	44	56	#
75	10082	38	39	40	41	42	43	44	45	56	#
76	10082	39	40	41	42	43	44	45	46	56	#
77	10082	40	41	42	43	44	45	46	47	56	#
78	10082	41	42	43	44	45	46	47	48	56	#
79	15501	0	1	2	3	4	5	6	7	57	#
80	15501	1	2	3	4	5	6	7	8	57	#
81	15501	2	3	4	5	6	7	8	9	57	#
82	15501	3	4	5	6	7	8	9	10	57	#
83	15501	4	5	6	7	8	9	10	11	57	#
84	15501	5	6	7	8	9	10	11	12	57	#
85	15501	6	7	8	9	10	11	12	13	57	#
86	15501	7	8	9	10	11	12	13	14	57	#
87	15501	8	9	10	11	12	13	14	15	57	#
88	15501	9	10	11	12	13	14	15	16	57	#
89	15501	10	11	12	13	14	15	16	17	57	#
90	15501	11	12	13	14	15	16	17	18	57	#
91	15501	12	13	14	15	16	17	18	19	57	#
92	15501	13	14	15	16	17	18	19	20	57	#
93	15501	14	15	16	17	18	19	20	21	57	#
94	15501	15	16	17	18	19	20	21	22	57	#
95	15501	16	17	18	19	20	21	22	23	57	#
96	15501	17	18	19	20	21	22	23	24	57	#
97	15501	18	19	20	21	22	23	24	25	57	#
98	15501	19	20	21	22	23	24	25	26	57	#
99	15501	20	21	22	23	24	25	26	27	57	#
100	15501	21	22	23	24	25	26	27	28	57	#
101	15501	22	23	24	25	26	27	28	29	57	#
102	15501	23	24	25	26	27	28	29	30	57	#
103	15501	24	25	26	27	28	29	30	31	57	#
104	15501	25	26	27	28	29	30	31	32	57	#
105	15501	26	27	28	29	30	31	32	33	57	#
106	15501	27	28	29	30	31	32	33	34	57	#
107	15501	28	29	30	31	32	33	34	35	57	#
108	15501	29	30	31	32	33	34	35	36	57	#
109	13287	30	31	32	33	34	35	36	37	57	#
110	13287	31	32	33	34	35	36	37	38	57	#
111	13287	32	33	34	35	36	37	38	39	57	#
112	13287	33	34	35	36	37	38	39	40	57	#
113	13287	34	35	36	37	38	39	40	41	57	#
114	13287	35	36	37	38	39	40	41	42	57	#
115	12131	36	37	38	39	40	41	42	43	57	#
116	12131	37	38	39	40	41	42	43	44	57	#
117	12131	38	39	40	41	42	43	44	45	57	#
118	12131	39	40	41	42	43	44	45	46	57	#
119	11389	40	41	42	43	44	45	46	47	57	#
120	11389	41	42	43	44	45	46	47	48	57	#
121	11389	42	43	44	45	46	47	48	49	57	#
122	10731	43	44	45	46	47	48	49	50	57	#
123	10731	44	45	46	47	48	49	50	51	57	#
124	10731	45	46	47	48	49	50	51	52	57	#
125	10529	46	47	48	49	50	51	52	53	57	#
126	2859	0	1	2	3	58	#
127	2859	1	2	3	4	58	#
128	2859	2	3	4	5	58	#
129	2100	0	1	59	#
130	2100	1	2	59	#
131	2100	2	3	59	#
132	2100	3	4	59	#
133	2100	4	5	59	#
134	2100	5	6	59	#
135	2100	6	7	59	#
136	2100	7	8	59	#
137	2100	8	9	59	#
138	2100	9	10	59	#
139	2100	10	11	59	#
140	2100	11	12	59	#
141	2100	12	13	59	#
142	2100	13	14	59	#
143	2100	14	15	59	#
144	2100	15	16	59	#
145	2100	16	17	59	#
146	2100	17	18	59	#
147	2100	18	19	59	#
148	2100	19	20	59	#
149	2100	20	21	59	#
150	2100	21	22	59	#
151	2100	22	23	59	#
152	2100	23	24	59	#
153	2100	24	25	59	#
154	2100	25	26	59	#
155	2100	26	27	59	#
156	2100	27	28	59	#
157	2100	28	29	59	#
158	2100	29	30	59	#
159	2100	30	31	59	#
160	2100	31	32	59	#
161	2100	32	33	59	#
162	2100	33	34	59	#
163	2100	34	35	59	#
164	2100	35	36	59	#
165	2100	36	37	59	#
166	2100	37	38	59	#
167	2100	38	39	59	#
168	2100	39	40	59	#
169	2100	40	41	59	#
170	2100	41	42	59	#
171	2100	42	43	59	#
172	2100	43	44	59	#
173	2100	44	45	59	#
174	2100	45	46	59	#
175	2100	46	47	59	#
176	2100	47	48	59	#
177	2100	48	49	59	#
178	2100	49	50	59	#
179	2100	50	51	59	#
180	2100	51	52	59	#
181	2061	52	53	59	#
182	2023	53	54	59	#
183	15906	0	1	2	3	4	5	6	7	8	60	#
184	15906	1	2	3	4	5	6	7	8	9	60	#
185	15906	2	3	4	5	6	7	8	9	10	60	#
186	15906	3	4	5	6	7	8	9	10	11	60	#
187	15906	4	5	6	7	8	9	10	11	12	60	#
188	15906	5	6	7	8	9	10	11	12	13	60	#
189	15906	6	7	8	9	10	11	12	13	14	60	#
190	15906	7	8	9	10	11	12	13	14	15	60	#
191	15906	8	9	10	11	12	13	14	15	16	60	#
192	10998	0	1	2	3	4	5	61	#
193	10998	1	2	3	4	5	6	61	#
194	10998	2	3	4	5	6	7	61	#
195	10998	3	4	5	6	7	8	61	#
196	10998	4	5	6	7	8	9	61	#
197	10998	5	6	7	8	9	10	61	#
198	10998	6	7	8	9	10	11	61	#
199	10998	7	8	9	10	11	12	61	#
200	10998	8	9	10	11	12	13	61	#
201	10998	9	10	11	12	13	14	61	#
202	10998	10	11	12	13	14	15	61	#
203	10998	11	12	13	14	15	16	61	#
204	10998	12	13	14	15	16	17	61	#
205	10998	13	14	15	16	17	18	61	#
206	10998	14	15	16	17	18	19	61	#
207	10998	15	16	17	18	19	20	61	#
208	10998	16	17	18	19	20	21	61	#
209	10998	17	18	19	20	21	22	61	#
210	10998	18	19	20	21	22	23	61	#
211	10998	19	20	21	22	23	24	61	#
212	10998	20	21	22	23	24	25	61	#
213	10998	21	22	23	24	25	26	61	#
214	10998	22	23	24	25	26	27	61	#
215	10998	23	24	25	26	27	28	61	#
216	10998	24	25	26	27	28	29	61	#
217	10998	25	26	27	28	29	30	61	#
218	10998	26	27	28	29	30	31	61	#
219	10998	27	28	29	30	31	32	61	#
220	10998	28	29	30	31	32	33	61	#
221	10998	29	30	31	32	33	34	61	#
222	10998	30	31	32	33	34	35	61	#
223	10998	31	32	33	34	35	36	61	#
224	10998	32	33	34	35	36	37	61	#
225	10998	33	34	35	36	37	38	61	#
226	14257	0	1	2	3	4	5	6	7	62	#
227	14257	1	2	3	4	5	6	7	8	62	#
228	14257	2	3	4	5	6	7	8	9	62	#
229	14257	3	4	5	6	7	8	9	10	62	#
230	14257	4	5	6	7	8	9	10	11	62	#
231	14257	5	6	7	8	9	10	11	12	62	#
232	14257	6	7	8	9	10	11	12	13	62	#
233	14257	7	8	9	10	11	12	13	14	62	#
234	14257	8	9	10	11	12	13	14	15	62	#
235	14257	9	10	11	12	13	14	15	16	62	#
236	14257	10	11	12	13	14	15	16	17	62	#
237	14257	11	12	13	14	15	16	17	18	62	#
238	14257	12	13	14	15	16	17	18	19	62	#
239	14257	13	14	15	16	17	18	19	20	62	#
240	14257	14	15	16	17	18	19	20	21	62	#
241	14257	15	16	17	18	19	20	21	22	62	#
242	14257	16	17	18	19	20	21	22	23	62	#
243	14257	17	18	19	20	21	22	23	24	62	#
244	14257	18	19	20	21	22	23	24	25	62	#
245	14257	19	20	21	22	23	24	25	26	62	#
246	14257	20	21	22	23	24	25	26	27	62	#
247	14257	21	22	23	24	25	26	27	28	62	#
248	14257	22	23	24	25	26	27	28	29	62	#
249	14257	23	24	25	26	27	28	29	30	62	#
250	14257	24	25	26	27	28	29	30	31	62	#
251	14257	25	26	27	28	29	30	31	32	62	#
252	14257	26	27	28	29	30	31	32	33	62	#
253	14257	27	28	29	30	31	32	33	34	62	#
254	14257	28	29	30	31	32	33	34	35	62	#
255	14257	29	30	31	32	33	34	35	36	62	#
256	14257	30	31	32	33	34	35	36	37	62	#
257	14257	31	32	33	34	35	36	37	38	62	#
258	14257	32	33	34	35	36	37	38	39	62	#
259	14257	33	34	35	36	37	38	39	40	62	#
260	14257	34	35	36	37	38	39	40	41	62	#
261	14257	35	36	37	38	39	40	41	42	62	#
262	14257	36	37	38	39	40	41	42	43	62	#
263	12021	37	38	39	40	41	42	43	44	62	#
264	12021	38	39	40	41	42	43	44	45	62	#
265	12021	39	40	41	42	43	44	45	46	62	#
266	12021	40	41	42	43	44	45	46	47	62	#
267	12021	41	42	43	44	45	46	47	48	62	#
268	12021	42	43	44	45	46	47	48	49	62	#
269	12021	43	44	45	46	47	48	49	50	62	#
270	12021	44	45	46	47	48	49	50	51	62	#
271	2969	0	1	2	63	#
272	2969	1	2	3	63	#
273	2969	2	3	4	63	#
274	2969	3	4	5	63	#
275	1650	4	5	6	63	#
276	1650	5	6	7	63	#
277	1650	6	7	8	63	#
278	1650	7	8	9	63	#
279	707	8	9	10	63	#
280	707	9	10	11	63	#
281	707	10	11	12	63	#
282	707	11	12	13	63	#
283	707	12	13	14	63	#
284	707	13	14	15	63	#
285	707	14	15	16	63	#
286	707	15	16	17	63	#
287	707	16	17	18	63	#
288	707	17	18	19	63	#
289	707	18	19	20	63	#
290	707	19	20	21	63	#
291	10042	0	1	2	3	4	5	6	7	8	64	#
292	10042	1	2	3	4	5	6	7	8	9	64	#
293	10042	2	3	4	5	6	7	8	9	10	64	#
294	10042	3	4	5	6	7	8	9	10	11	64	#
295	10042	4	5	6	7	8	9	10	11	12	64	#
296	10042	5	6	7	8	9	10	11	12	13	64	#
297	10042	6	7	8	9	10	11	12	13	14	64	#
298	10042	7	8	9	10	11	12	13	14	15	64	#
299	10042	8	9	10	11	12	13	14	15	16	64	#
300	10042	9	10	11	12	13	14	15	16	17	64	#
301	10042	10	11	12	13	14	15	16	17	18	64	#
302	10042	11	12	13	14	15	16	17	18	19	64	#
303	10042	12	13	14	15	16	17	18	19	20	64	#
304	10042	13	14	15	16	17	18	19	20	21	64	#
305	10042	14	15	16	17	18	19	20	21	22	64	#
306	10042	15	16	17	18	19	20	21	22	23	64	#
307	10042	16	17	18	19	20	21	22	23	24	64	#
308	10042	17	18	19	20	21	22	23	24	25	64	#
309	10042	18	19	20	21	22	23	24	25	26	64	#
310	10042	19	20	21	22	23	24	25	26	27	64	#
311	10042	20	21	22	23	24	25	26	27	28	64	#
312	17672	0	1	2	3	4	5	6	7	65	#
313	17672	1	2	3	4	5	6	7	8	65	#
314	17672	2	3	4	5	6	7	8	9	65	#
315	17672	3	4	5	6	7	8	9	10	65	#
316	17672	4	5	6	7	8	9	10	11	65	#
317	17672	5	6	7	8	9	10	11	12	65	#
318	17672	6	7	8	9	10	11	12	13	65	#
319	17672	7	8	9	10	11	12	13	14	65	#
320	17672	8	9	10	11	12	13	14	15	65	#
321	17672	9	10	11	12	13	14	15	16	65	#
322	17672	10	11	12	13	14	15	16	17	65	#
323	17672	11	12	13	14	15	16	17	18	65	#
324	17672	12	13	14	15	16	17	18	19	65	#
325	17672	13	14	15	16	17	18	19	20	65	#
326	17672	14	15	16	17	18	19	20	21	65	#
327	17672	15	16	17	18	19	20	21	22	65	#
328	17672	16	17	18	19	20	21	22	23	65	#
329	17672	17	18	19	20	21	22	23	24	65	#
330	17672	18	19	20	21	22	23	24	25	65	#
331	17672	19	20	21	22	23	24	25	26	65	#
332	17672	20	21	22	23	24	25	26	27	65	#
333	17672	21	22	23	24	25	26	27	28	65	#
334	17672	22	23	24	25	26	27	28	29	65	#
335	17672	23	24	25	26	27	28	29	30	65	#
336	17672	24	25	26	27	28	29	30	31	65	#
337	17672	25	26	27	28	29	30	31	32	65	#
338	17672	26	27	28	29	30	31	32	33	65	#
339	17672	27	28	29	30	31	32	33	34	65	#
340	17672	28	29	30	31	32	33	34	35	65	#
341	17672	29	30	31	32	33	34	35	36	65	#
342	17672	30	31	32	33	34	35	36	37	65	#
343	17672	31	32	33	34	35	36	37	38	65	#
344	17672	32	33	34	35	36	37	38	39	65	#
345	17672	33	34	35	36	37	38	39	40	65	#
346	17672	34	35	36	37	38	39	40	41	65	#
347	13934	35	36	37	38	39	40	41	42	65	#
348	13934	36	37	38	39	40	41	42	43	65	#
349	13934	37	38	39	40	41	42	43	44	65	#
350	13934	38	39	40	41	42	43	44	45	65	#
351	13934	39	40	41	42	43	44	45	46	65	#
352	13934	40	41	42	43	44	45	46	47	65	#
353	13934	41	42	43	44	45	46	47	48	65	#
354	13934	42	43	44	45	46	47	48	49	65	#
355	13934	43	44	45	46	47	48	49	50	65	#
356	13934	44	45	46	47	48	49	50	51	65	#
357	13934	45	46	47	48	49	50	51	52	65	#
358	13671	46	47	48	49	50	51	52	53	65	#
359	13418	47	48	49	50	51	52	53	54	65	#
360	1034	0	66	#
361	1034	1	66	#
362	1034	2	66	#
363	1034	3	66	#
364	1034	4	66	#
365	1034	5	66	#
366	1034	6	66	#
367	1034	7	66	#
368	1034	8	66	#
369	1034	9	66	#
370	1034	10	66	#
371	1034	11	66	#
372	1034	12	66	#
373	1034	13	66	#
374	1034	14	66	#
375	1034	15	66	#
376	1034	16	66	#
377	1034	17	66	#
378	1034	18	66	#
379	1034	19	66	#
380	364	20	66	#
381	364	21	66	#
382	364	22	66	#
383	364	23	66	#
384	364	24	66	#
385	364	25	66	#
386	364	26	66	#
387	364	27	66	#
388	364	28	66	#
389	364	29	66	#
390	364	30	66	#
391	364	31	66	#
392	364	32	66	#
393	364	33	66	#
394	364	34	66	#
395	364	35	66	#
396	364	36	66	#
397	364	37	66	#
398	364	38	66	#
399	364	39	66	#
400	364	40	66	#
401	364	41	66	#
402	364	42	66	#
403	364	43	66	#
404	364	44	66	#
405	364	45	66	#
406	364	46	66	#
407	364	47	66	#
408	364	48	66	#
409	364	49	66	#
410	364	50	66	#
411	364	51	66	#
412	364	52	66	#
413	364	53	66	#
414	364	54	66	#
415	6060	0	1	2	3	4	67	#
416	6060	1	2	3	4	5	67	#
417	6060	2	3	4	5	6	67	#
418	6060	3	4	5	6	7	67	#
419	6060	4	5	6	7	8	67	#
420	6060	5	6	7	8	9	67	#
421	6060	6	7	8	9	10	67	#
422	6060	7	8	9	10	11	67	#
423	6060	8	9	10	11	12	67	#
424	6060	9	10	11	12	13	67	#
425	6060	10	11	12	13	14	67	#
426	6060	11	12	13	14	15	67	#
427	6060	12	13	14	15	16	67	#
428	6060	13	14	15	16	17	67	#
429	6060	14	15	16	17	18	67	#
430	6060	15	16	17	18	19	67	#
431	6060	16	17	18	19	20	67	#
432	6060	17	18	19	20	21	67	#
433	6060	18	19	20	21	22	67	#
434	6060	19	20	21	22	23	67	#
435	6060	20	21	22	23	24	67	#
436	6060	21	22	23	24	25	67	#
437	6060	22	23	24	25	26	67	#
438	6060	23	24	25	26	27	67	#
439	6060	24	25	26	27	28	67	#
440	6060	25	26	27	28	29	67	#
441	6060	26	27	28	29	30	67	#
442	6060	27	28	29	30	31	67	#
443	6060	28	29	30	31	32	67	#
444	6060	29	30	31	32	33	67	#
445	6060	30	31	32	33	34	67	#
446	6060	31	32	33	34	35	67	#
447	6060	32	33	34	35	36	67	#
448	6060	33	34	35	36	37	67	#
449	6060	34	35	36	37	38	67	#
450	6060	35	36	37	38	39	67	#
451	6060	36	37	38	39	40	67	#
452	6060	37	38	39	40	41	67	#
453	6060	38	39	40	41	42	67	#
454	6060	39	40	41	42	43	67	#
455	6060	40	41	42	43	44	67	#
456	6060	41	42	43	44	45	67	#
457	6060	42	43	44	45	46	67	#
458	6060	43	44	45	46	47	67	#
459	6060	44	45	46	47	48	67	#
460	6060	45	46	47	48	49	67	#
461	6060	46	47	48	49	50	67	#
462	5717	47	48	49	50	51	67	#
463	5717	48	49	50	51	52	67	#
464	5717	49	50	51	52	53	67	#
465	19860	0	1	2	3	4	5	6	7	8	9	68	#
466	19860	1	2	3	4	5	6	7	8	9	10	68	#
467	19860	2	3	4	5	6	7	8	9	10	11	68	#
468	19860	3	4	5	6	7	8	9	10	11	12	68	#
469	19860	4	5	6	7	8	9	10	11	12	13	68	#
470	19860	5	6	7	8	9	10	11	12	13	14	68	#
471	19860	6	7	8	9	10	11	12	13	14	15	68	#
472	19860	7	8	9	10	11	12	13	14	15	16	68	#
473	19860	8	9	10	11	12	13	14	15	16	17	68	#
474	19860	9	10	11	12	13	14	15	16	17	18	68	#
475	19860	10	11	12	13	14	15	16	17	18	19	68	#
476	19860	11	12	13	14	15	16	17	18	19	20	68	#
477	19860	12	13	14	15	16	17	18	19	20	21	68	#
478	19860	13	14	15	16	17	18	19	20	21	22	68	#
479	19860	14	15	16	17	18	19	20	21	22	23	68	#
480	19860	15	16	17	18	19	20	21	22	23	24	68	#
481	19860	16	17	18	19	20	21	22	23	24	25	68	#
482	19860	17	18	19	20	21	22	23	24	25	26	68	#
483	19860	18	19	20	21	22	23	24	25	26	27	68	#
484	19860	19	20	21	22	23	24	25	26	27	28	68	#
485	19860	20	21	22	23	24	25	26	27	28	29	68	#
486	19860	21	22	23	24	25	26	27	28	29	30	68	#
487	19860	22	23	24	25	26	27	28	29	30	31	68	#
488	19860	23	24	25	26	27	28	29	30	31	32	68	#
489	19860	24	25	26	27	28	29	30	31	32	33	68	#
490	19860	25	26	27	28	29	30	31	32	33	34	68	#
491	19860	26	27	28	29	30	31	32	33	34	35	68	#
492	19860	27	28	29	30	31	32	33	34	35	36	68	#
493	19860	28	29	30	31	32	33	34	35	36	37	68	#
494	19860	29	30	31	32	33	34	35	36	37	38	68	#
495	19860	30	31	32	33	34	35	36	37	38	39	68	#
496	19860	31	32	33	34	35	36	37	38	39	40	68	#
497	19860	32	33	34	35	36	37	38	39	40	41	68	#
498	19860	33	34	35	36	37	38	39	40	41	42	68	#
499	19860	34	35	36	37	38	39	40	41	42	43	68	#
500	19860	35	36	37	38	39	40	41	42	43	44	68	#
501	19860	36	37	38	39	40	41	42	43	44	45	68	#
502	19860	37	38	39	40	41	42	43	44	45	46	68	#
503	19860	38	39	40	41	42	43	44	45	46	47	68	#
504	19860	39	40	41	42	43	44	45	46	47	48	68	#
505	19860	40	41	42	43	44	45	46	47	48	49	68	#
506	19860	41	42	43	44	45	46	47	48	49	50	68	#
507	19860	42	43	44	45	46	47	48	49	50	51	68	#
508	19860	43	44	45	46	47	48	49	50	51	52	68	#
509	19860	44	45	46	47	48	49	50	51	52	53	68	#
510	19860	45	46	47	48	49	50	51	52	53	54	68	#
511	7416	0	1	2	3	4	5	6	7	69	#
512	7416	1	2	3	4	5	6	7	8	69	#
513	7416	2	3	4	5	6	7	8	9	69	#
514	7416	3	4	5	6	7	8	9	10	69	#
515	7416	4	5	6	7	8	9	10	11	69	#
516	7416	5	6	7	8	9	10	11	12	69	#
517	7416	6	7	8	9	10	11	12	13	69	#
518	7416	7	8	9	10	11	12	13	14	69	#
519	7416	8	9	10	11	12	13	14	15	69	#
520	7416	9	10	11	12	13	14	15	16	69	#
521	7416	10	11	12	13	14	15	16	17	69	#
522	7416	11	12	13	14	15	16	17	18	69	#
523	7416	12	13	14	15	16	17	18	19	69	#
524	7416	13	14	15	16	17	18	19	20	69	#
525	7416	14	15	16	17	18	19	20	21	69	#
526	7416	15	16	17	18	19	20	21	22	69	#
527	7416	16	17	18	19	20	21	22	23	69	#
528	7416	17	18	19	20	21	22	23	24	69	#
529	7416	18	19	20	21	22	23	24	25	69	#
530	7416	19	20	21	22	23	24	25	26	69	#
531	7416	20	21	22	23	24	25	26	27	69	#
532	7416	21	22	23	24	25	26	27	28	69	#
533	7416	22	23	24	25	26	27	28	29	69	#
534	7416	23	24	25	26	27	28	29	30	69	#
535	7416	24	25	26	27	28	29	30	31	69	#
536	7416	25	26	27	28	29	30	31	32	69	#
537	7416	26	27	28	29	30	31	32	33	69	#
538	7416	27	28	29	30	31	32	33	34	69	#
539	7416	28	29	30	31	32	33	34	35	69	#
540	7416	29	30	31	32	33	34	35	36	69	#
541	7416	30	31	32	33	34	35	36	37	69	#
542	7416	31	32	33	34	35	36	37	38	69	#
543	7416	32	33	34	35	36	37	38	39	69	#
544	7416	33	34	35	36	37	38	39	40	69	#
545	7416	34	35	36	37	38	39	40	41	69	#
546	7416	35	36	37	38	39	40	41	42	69	#
547	7416	36	37	38	39	40	41	42	43	69	#
548	7416	37	38	39	40	41	42	43	44	69	#
549	20919	0	1	2	3	4	5	6	7	8	9	70	#
550	20919	1	2	3	4	5	6	7	8	9	10	70	#
551	20919	2	3	4	5	6	7	8	9	10	11	70	#
552	20919	3	4	5	6	7	8	9	10	11	12	70	#
553	20919	4	5	6	7	8	9	10	11	12	13	70	#
554	20919	5	6	7	8	9	10	11	12	13	14	70	#
555	20919	6	7	8	9	10	11	12	13	14	15	70	#
556	20919	7	8	9	10	11	12	13	14	15	16	70	#
557	20919	8	9	10	11	12	13	14	15	16	17	70	#
558	20919	9	10	11	12	13	14	15	16	17	18	70	#
559	7684	10	11	12	13	14	15	16	17	18	19	70	#
560	7684	11	12	13	14	15	16	17	18	19	20	70	#
561	7684	12	13	14	15	16	17	18	19	20	21	70	#
562	7684	13	14	15	16	17	18	19	20	21	22	70	#
563	7684	14	15	16	17	18	19	20	21	22	23	70	#
564	7684	15	16	17	18	19	20	21	22	23	24	70	#
565	7684	16	17	18	19	20	21	22	23	24	25	70	#
566	7684	17	18	19	20	21	22	23	24	25	26	70	#
567	7684	18	19	20	21	22	23	24	25	26	27	70	#
568	7684	19	20	21	22	23	24	25	26	27	28	70	#
569	7684	20	21	22	23	24	25	26	27	28	29	70	#
570	7684	21	22	23	24	25	26	27	28	29	30	70	#
571	7684	22	23	24	25	26	27	28	29	30	31	70	#
572	7684	23	24	25	26	27	28	29	30	31	32	70	#
573	7684	24	25	26	27	28	29	30	31	32	33	70	#
574	7684	25	26	27	28	29	30	31	32	33	34	70	#
575	7684	26	27	28	29	30	31	32	33	34	35	70	#
576	7684	27	28	29	30	31	32	33	34	35	36	70	#
577	7684	28	29	30	31	32	33	34	35	36	37	70	#
578	7684	29	30	31	32	33	34	35	36	37	38	70	#
579	7684	30	31	32	33	34	35	36	37	38	39	70	#
580	7684	31	32	33	34	35	36	37	38	39	40	70	#
581	7684	32	33	34	35	36	37	38	39	40	41	70	#
582	7684	33	34	35	36	37	38	39	40	41	42	70	#
583	7684	34	35	36	37	38	39	40	41	42	43	70	#
584	7684	35	36	37	38	39	40	41	42	43	44	70	#
585	7684	36	37	38	39	40	41	42	43	44	45	70	#
586	7684	37	38	39	40	41	42	43	44	45	46	70	#
587	7684	38	39	40	41	42	43	44	45	46	47	70	#
588	7684	39	40	41	42	43	44	45	46	47	48	70	#
589	7684	40	41	42	43	44	45	46	47	48	49	70	#
590	975	0	71	#
591	975	1	71	#
592	975	2	71	#
593	975	3	71	#
594	975	4	71	#
595	975	5	71	#
596	975	6	71	#
597	975	7	71	#
598	975	8	71	#
599	975	9	71	#
600	975	10	71	#
601	975	11	71	#
602	975	12	71	#
603	975	13	71	#
604	975	14	71	#
605	975	15	71	#
606	975	16	71	#
607	975	17	71	#
608	975	18	71	#
609	975	19	71	#
610	975	20	71	#
611	975	21	71	#
612	975	22	71	#
613	975	23	71	#
614	975	24	71	#
615	975	25	71	#
616	975	26	71	#
617	792	27	71	#
618	792	28	71	#
619	792	29	71	#
620	792	30	71	#
621	792	31	71	#
622	792	32	71	#
623	633	33	71	#
624	633	34	71	#
625	633	35	71	#
626	633	36	71	#
627	633	37	71	#
628	633	38	71	#
629	633	39	71	#
630	633	40	71	#
631	563	41	71	#
632	563	42	71	#
633	563	43	71	#
634	563	44	71	#
635	563	45	71	#
636	16590	0	1	2	3	4	5	6	7	8	9	72	#
637	16590	1	2	3	4	5	6	7	8	9	10	72	#
638	16590	2	3	4	5	6	7	8	9	10	11	72	#
639	16590	3	4	5	6	7	8	9	10	11	12	72	#
640	16590	4	5	6	7	8	9	10	11	12	13	72	#
641	16590	5	6	7	8	9	10	11	12	13	14	72	#
642	16590	6	7	8	9	10	11	12	13	14	15	72	#
643	16590	7	8	9	10	11	12	13	14	15	16	72	#
644	16590	8	9	10	11	12	13	14	15	16	17	72	#
645	16590	9	10	11	12	13	14	15	16	17	18	72	#
646	16590	10	11	12	13	14	15	16	17	18	19	72	#
647	16590	11	12	13	14	15	16	17	18	19	20	72	#
648	16590	12	13	14	15	16	17	18	19	20	21	72	#
649	16590	13	14	15	16	17	18	19	20	21	22	72	#
650	16590	14	15	16	17	18	19	20	21	22	23	72	#
651	16590	15	16	17	18	19	20	21	22	23	24	72	#
652	16590	16	17	18	19	20	21	22	23	24	25	72	#
653	16590	17	18	19	20	21	22	23	24	25	26	72	#
654	16590	18	19	20	21	22	23	24	25	26	27	72	#
655	5779	0	1	2	3	4	5	73	#
656	5779	1	2	3	4	5	6	73	#
