153	6140	20	21	22	23	24	59	#
154	6140	21	22	23	24	25	59	#
155	6140	22	23	24	25	26	59	#
156	6140	23	24	25	26	27	59	#
157	6140	24	25	26	27	28	59	#
158	6140	25	26	27	28	29	59	#
159	6140	26	27	28	29	30	59	#
160	6140	27	28	29	30	31	59	#
161	6140	28	29	30	31	32	59	#
162	3656	0	1	2	3	60	#
163	3656	1	2	3	4	60	#
164	3656	2	3	4	5	60	#
165	3656	3	4	5	6	60	#
166	3656	4	5	6	7	60	#
167	3656	5	6	7	8	60	#
168	3656	6	7	8	9	60	#
169	3656	7	8	9	10	60	#
170	3656	8	9	10	11	60	#
171	3656	9	10	11	12	60	#
172	3656	10	11	12	13	60	#
173	3656	11	12	13	14	60	#
174	3656	12	13	14	15	60	#
175	3656	13	14	15	16	60	#
176	3656	14	15	16	17	60	#
177	3656	15	16	17	18	60	#
178	3656	16	17	18	19	60	#
179	3656	17	18	19	20	60	#
180	3656	18	19	20	21	60	#
181	3656	19	20	21	22	60	#
182	3656	20	21	22	23	60	#
183	3656	21	22	23	24	60	#
184	3656	22	23	24	25	60	#
185	3656	23	24	25	26	60	#
186	3656	24	25	26	27	60	#
187	3656	25	26	27	28	60	#
188	3656	26	27	28	29	60	#
189	3656	27	28	29	30	60	#
190	3656	28	29	30	31	60	#
191	3656	29	30	31	32	60	#
192	3656	30	31	32	33	60	#
193	3656	31	32	33	34	60	#
194	3656	32	33	34	35	60	#
195	3656	33	34	35	36	60	#
196	3656	34	35	36	37	60	#
197	3656	35	36	37	38	60	#
198	3656	36	37	38	39	60	#
199	3656	37	38	39	40	60	#
200	3656	38	39	40	41	60	#
201	3656	39	40	41	42	60	#
202	3656	40	41	42	43	60	#
203	2966	41	42	43	44	60	#
204	2966	42	43	44	45	60	#
205	2966	43	44	45	46	60	#
206	2966	44	45	46	47	60	#
207	2966	45	46	47	48	60	#
208	2966	46	47	48	49	60	#
209	2966	47	48	49	50	60	#
210	2966	48	49	50	51	60	#
211	2966	49	50	51	52	60	#
212	2966	50	51	52	53	60	#
213	1431	0	1	61	#
214	1431	1	2	61	#
215	1431	2	3	61	#
216	1431	3	4	61	#
217	1431	4	5	61	#
218	1431	5	6	61	#
219	1431	6	7	61	#
220	1431	7	8	61	#
221	1431	8	9	61	#
222	1431	9	10	61	#
223	1431	10	11	61	#
224	1431	11	12	61	#
225	1431	12	13	61	#
226	1431	13	14	61	#
227	1431	14	15	61	#
228	1431	15	16	61	#
229	1431	16	17	61	#
230	1431	17	18	61	#
231	1120	18	19	61	#
232	1120	19	20	61	#
233	1120	20	21	61	#
234	1120	21	22	61	#
235	1120	22	23	61	#
236	1443	0	62	#
237	1443	1	62	#
238	1443	2	62	#
239	1443	3	62	#
240	1443	4	62	#
241	11959	0	1	2	3	4	5	6	7	8	63	#
242	11959	1	2	3	4	5	6	7	8	9	63	#
243	11959	2	3	4	5	6	7	8	9	10	63	#
244	11959	3	4	5	6	7	8	9	10	11	63	#
245	11959	4	5	6	7	8	9	10	11	12	63	#
246	11959	5	6	7	8	9	10	11	12	13	63	#
247	11959	6	7	8	9	10	11	12	13	14	63	#
248	11959	7	8	9	10	11	12	13	14	15	63	#
249	11959	8	9	10	11	12	13	14	15	16	63	#
250	11959	9	10	11	12	13	14	15	16	17	63	#
251	9301	0	1	2	3	4	64	#
252	9301	1	2	3	4	5	64	#
253	9301	2	3	4	5	6	64	#
254	9301	3	4	5	6	7	64	#
255	9301	4	5	6	7	8	64	#
256	9301	5	6	7	8	9	64	#
257	9301	6	7	8	9	10	64	#
258	9301	7	8	9	10	11	64	#
259	9301	8	9	10	11	12	64	#
260	9301	9	10	11	12	13	64	#
261	9301	10	11	12	13	14	64	#
262	9301	11	12	13	14	15	64	#
263	9301	12	13	14	15	16	64	#
264	9301	13	14	15	16	17	64	#
265	9301	14	15	16	17	18	64	#
266	9301	15	16	17	18	19	64	#
267	9301	16	17	18	19	20	64	#
268	9301	17	18	19	20	21	64	#
269	9301	18	19	20	21	22	64	#
270	9301	19	20	21	22	23	64	#
271	9301	20	21	22	23	24	64	#
272	9301	21	22	23	24	25	64	#
273	9301	22	23	24	25	26	64	#
274	8956	23	24	25	26	27	64	#
275	6045	24	25	26	27	28	64	#
276	6045	25	26	27	28	29	64	#
277	6045	26	27	28	29	30	64	#
278	6045	27	28	29	30	31	64	#
279	6045	28	29	30	31	32	64	#
280	6045	29	30	31	32	33	64	#
281	6045	30	31	32	33	34	64	#
282	6045	31	32	33	34	35	64	#
283	6045	32	33	34	35	36	64	#
284	6045	33	34	35	36	37	64	#
285	6045	34	35	36	37	38	64	#
286	6045	35	36	37	38	39	64	#
287	6045	36	37	38	39	40	64	#
288	3177	0	1	2	3	65	#
289	3177	1	2	3	4	65	#
290	3177	2	3	4	5	65	#
291	3177	3	4	5	6	65	#
292	3177	4	5	6	7	65	#
293	3177	5	6	7	8	65	#
294	3177	6	7	8	9	65	#
295	3177	7	8	9	10	65	#
296	3177	8	9	10	11	65	#
297	3177	9	10	11	12	65	#
298	3177	10	11	12	13	65	#
299	3177	11	12	13	14	65	#
300	3177	12	13	14	15	65	#
301	3177	13	14	15	16	65	#
302	3177	14	15	16	17	65	#
303	3177	15	16	17	18	65	#
304	3177	16	17	18	19	65	#
305	3177	17	18	19	20	65	#
306	3177	18	19	20	21	65	#
307	3177	19	20	21	22	65	#
308	3177	20	21	22	23	65	#
309	3177	21	22	23	24	65	#
310	3177	22	23	24	25	65	#
311	3177	23	24	25	26	65	#
312	2950	24	25	26	27	65	#
313	2950	25	26	27	28	65	#
314	13752	0	1	2	3	4	5	6	7	66	#
315	13752	1	2	3	4	5	6	7	8	66	#
316	13752	2	3	4	5	6	7	8	9	66	#
317	13752	3	4	5	6	7	8	9	10	66	#
318	13752	4	5	6	7	8	9	10	11	66	#
319	13752	5	6	7	8	9	10	11	12	66	#
320	13752	6	7	8	9	10	11	12	13	66	#
321	13752	7	8	9	10	11	12	13	14	66	#
322	13752	8	9	10	11	12	13	14	15	66	#
323	13752	9	10	11	12	13	14	15	16	66	#
324	13752	10	11	12	13	14	15	16	17	66	#
325	13752	11	12	13	14	15	16	17	18	66	#
326	13752	12	13	14	15	16	17	18	19	66	#
327	13752	13	14	15	16	17	18	19	20	66	#
328	13752	14	15	16	17	18	19	20	21	66	#
329	13752	15	16	17	18	19	20	21	22	66	#
330	13752	16	17	18	19	20	21	22	23	66	#
331	13752	17	18	19	20	21	22	23	24	66	#
332	13752	18	19	20	21	22	23	24	25	66	#
333	13752	19	20	21	22	23	24	25	26	66	#
334	13752	20	21	22	23	24	25	26	27	66	#
335	13752	21	22	23	24	25	26	27	28	66	#
336	13752	22	23	24	25	26	27	28	29	66	#
337	13752	23	24	25	26	27	28	29	30	66	#
338	13752	24	25	26	27	28	29	30	31	66	#
339	13752	25	26	27	28	29	30	31	32	66	#
340	13752	26	27	28	29	30	31	32	33	66	#
341	13752	27	28	29	30	31	32	33	34	66	#
342	13752	28	29	30	31	32	33	34	35	66	#
343	13752	29	30	31	32	33	34	35	36	66	#
344	13752	30	31	32	33	34	35	36	37	66	#
345	13752	31	32	33	34	35	36	37	38	66	#
346	13752	32	33	34	35	36	37	38	39	66	#
347	13752	33	34	35	36	37	38	39	40	66	#
348	13752	34	35	36	37	38	39	40	41	66	#
349	13752	35	36	37	38	39	40	41	42	66	#
350	13752	36	37	38	39	40	41	42	43	66	#
351	13752	37	38	39	40	41	42	43	44	66	#
352	13752	38	39	40	41	42	43	44	45	66	#
353	13752	39	40	41	42	43	44	45	46	66	#
354	6962	0	1	2	3	4	67	#
355	6962	1	2	3	4	5	67	#
356	6962	2	3	4	5	6	67	#
357	6962	3	4	5	6	7	67	#
358	6962	4	5	6	7	8	67	#
359	6962	5	6	7	8	9	67	#
360	6962	6	7	8	9	10	67	#
361	6962	7	8	9	10	11	67	#
362	6962	8	9	10	11	12	67	#
363	6962	9	10	11	12	13	67	#
364	6962	10	11	12	13	14	67	#
365	6962	11	12	13	14	15	67	#
366	6962	12	13	14	15	16	67	#
367	6962	13	14	15	16	17	67	#
368	6962	14	15	16	17	18	67	#
369	6962	15	16	17	18	19	67	#
370	6962	16	17	18	19	20	67	#
371	6962	17	18	19	20	21	67	#
372	6962	18	19	20	21	22	67	#
373	6962	19	20	21	22	23	67	#
374	6962	20	21	22	23	24	67	#
375	6962	21	22	23	24	25	67	#
376	6962	22	23	24	25	26	67	#
377	6962	23	24	25	26	27	67	#
378	6962	24	25	26	27	28	67	#
379	6962	25	26	27	28	29	67	#
380	6962	26	27	28	29	30	67	#
381	6962	27	28	29	30	31	67	#
382	6962	28	29	30	31	32	67	#
383	6962	29	30	31	32	33	67	#
384	6962	30	31	32	33	34	67	#
385	6962	31	32	33	34	35	67	#
386	6962	32	33	34	35	36	67	#
387	4915	33	34	35	36	37	67	#
388	4915	34	35	36	37	38	67	#
389	4915	35	36	37	38	39	67	#
390	4915	36	37	38	39	40	67	#
391	4915	37	38	39	40	41	67	#
392	4915	38	39	40	41	42	67	#
393	4915	39	40	41	42	43	67	#
394	4915	40	41	42	43	44	67	#
395	4915	41	42	43	44	45	67	#
396	4915	42	43	44	45	46	67	#
397	4915	43	44	45	46	47	67	#
398	4915	44	45	46	47	48	67	#
399	4915	45	46	47	48	49	67	#
400	4915	46	47	48	49	50	67	#
401	4915	47	48	49	50	51	67	#
402	11327	0	1	2	3	4	5	6	7	8	9	68	#
403	11327	1	2	3	4	5	6	7	8	9	10	68	#
404	11327	2	3	4	5	6	7	8	9	10	11	68	#
405	11327	3	4	5	6	7	8	9	10	11	12	68	#
406	11327	4	5	6	7	8	9	10	11	12	13	68	#
407	11327	5	6	7	8	9	10	11	12	13	14	68	#
408	11327	6	7	8	9	10	11	12	13	14	15	68	#
409	11327	7	8	9	10	11	12	13	14	15	16	68	#
410	11327	8	9	10	11	12	13	14	15	16	17	68	#
411	11327	9	10	11	12	13	14	15	16	17	18	68	#
412	11327	10	11	12	13	14	15	16	17	18	19	68	#
413	11327	11	12	13	14	15	16	17	18	19	20	68	#
414	11327	12	13	14	15	16	17	18	19	20	21	68	#
415	11327	13	14	15	16	17	18	19	20	21	22	68	#
416	11327	14	15	16	17	18	19	20	21	22	23	68	#
417	11327	15	16	17	18	19	20	21	22	23	24	68	#
418	11327	16	17	18	19	20	21	22	23	24	25	68	#
419	11327	17	18	19	20	21	22	23	24	25	26	68	#
420	11327	18	19	20	21	22	23	24	25	26	27	68	#
421	11327	19	20	21	22	23	24	25	26	27	28	68	#
422	4114	0	1	2	3	69	#
423	4114	1	2	3	4	69	#
424	4114	2	3	4	5	69	#
425	4114	3	4	5	6	69	#
426	4114	4	5	6	7	69	#
427	4114	5	6	7	8	69	#
428	4114	6	7	8	9	69	#
429	4114	7	8	9	10	69	#
430	4114	8	9	10	11	69	#
431	4114	9	10	11	12	69	#
432	4114	10	11	12	13	69	#
433	4114	11	12	13	14	69	#
434	4114	12	13	14	15	69	#
435	4114	13	14	15	16	69	#
436	4114	14	15	16	17	69	#
437	4114	15	16	17	18	69	#
438	4114	16	17	18	19	69	#
439	4114	17	18	19	20	69	#
440	4114	18	19	20	21	69	#
441	4114	19	20	21	22	69	#
442	4114	20	21	22	23	69	#
443	4114	21	22	23	24	69	#
444	4114	22	23	24	25	69	#
445	4114	23	24	25	26	69	#
446	4114	24	25	26	27	69	#
447	4114	25	26	27	28	69	#
448	4114	26	27	28	29	69	#
449	4114	27	28	29	30	69	#
450	4114	28	29	30	31	69	#
451	4114	29	30	31	32	69	#
452	4114	30	31	32	33	69	#
453	4114	31	32	33	34	69	#
454	4114	32	33	34	35	69	#
455	4114	33	34	35	36	69	#
456	4114	34	35	36	37	69	#
457	4114	35	36	37	38	69	#
458	4114	36	37	38	39	69	#
459	4114	37	38	39	40	69	#
460	4114	38	39	40	41	69	#
461	4114	39	40	41	42	69	#
462	4114	40	41	42	43	69	#
463	4114	41	42	43	44	69	#
464	4114	42	43	44	45	69	#
465	4114	43	44	45	46	69	#
466	4114	44	45	46	47	69	#
467	4114	45	46	47	48	69	#
468	4114	46	47	48	49	69	#
469	3804	47	48	49	50	69	#
470	3804	48	49	50	51	69	#
471	3804	49	50	51	52	69	#
472	3804	50	51	52	53	69	#
473	3733	51	52	53	54	69	#
474	9213	0	1	2	3	4	5	6	7	8	9	70	#
475	9213	1	2	3	4	5	6	7	8	9	10	70	#
476	9213	2	3	4	5	6	7	8	9	10	11	70	#
477	9213	3	4	5	6	7	8	9	10	11	12	70	#
478	9213	4	5	6	7	8	9	10	11	12	13	70	#
479	9213	5	6	7	8	9	10	11	12	13	14	70	#
480	3486	6	7	8	9	10	11	12	13	14	15	70	#
481	3486	7	8	9	10	11	12	13	14	15	16	70	#
482	3486	8	9	10	11	12	13	14	15	16	17	70	#
483	3486	9	10	11	12	13	14	15	16	17	18	70	#
484	3486	10	11	12	13	14	15	16	17	18	19	70	#
485	3486	11	12	13	14	15	16	17	18	19	20	70	#
486	3486	12	13	14	15	16	17	18	19	20	21	70	#
487	3486	13	14	15	16	17	18	19	20	21	22	70	#
488	3486	14	15	16	17	18	19	20	21	22	23	70	#
489	3486	15	16	17	18	19	20	21	22	23	24	70	#
490	3486	16	17	18	19	20	21	22	23	24	25	70	#
491	3486	17	18	19	20	21	22	23	24	25	26	70	#
492	3486	18	19	20	21	22	23	24	25	26	27	70	#
493	3486	19	20	21	22	23	24	25	26	27	28	70	#
494	3486	20	21	22	23	24	25	26	27	28	29	70	#
495	3486	21	22	23	24	25	26	27	28	29	30	70	#
496	3486	22	23	24	25	26	27	28	29	30	31	70	#
497	3486	23	24	25	26	27	28	29	30	31	32	70	#
498	3486	24	25	26	27	28	29	30	31	32	33	70	#
499	3486	25	26	27	28	29	30	31	32	33	34	70	#
500	3486	26	27	28	29	30	31	32	33	34	35	70	#
501	3486	27	28	29	30	31	32	33	34	35	36	70	#
502	3486	28	29	30	31	32	33	34	35	36	37	70	#
503	3224	29	30	31	32	33	34	35	36	37	38	70	#
504	3224	30	31	32	33	34	35	36	37	38	39	70	#
505	3224	31	32	33	34	35	36	37	38	39	40	70	#
506	2804	32	33	34	35	36	37	38	39	40	41	70	#
507	2804	33	34	35	36	37	38	39	40	41	42	70	#
508	2804	34	35	36	37	38	39	40	41	42	43	70	#
509	2804	35	36	37	38	39	40	41	42	43	44	70	#
510	2804	36	37	38	39	40	41	42	43	44	45	70	#
511	2804	37	38	39	40	41	42	43	44	45	46	70	#
512	2389	38	39	40	41	42	43	44	45	46	47	70	#
513	2389	39	40	41	42	43	44	45	46	47	48	70	#
514	2389	40	41	42	43	44	45	46	47	48	49	70	#
515	2389	41	42	43	44	45	46	47	48	49	50	70	#
516	2389	42	43	44	45	46	47	48	49	50	51	70	#
517	2389	43	44	45	46	47	48	49	50	51	52	70	#
518	2389	44	45	46	47	48	49	50	51	52	53	70	#
519	2389	45	46	47	48	49	50	51	52	53	54	70	#
520	5147	0	1	2	71	#
521	5147	1	2	3	71	#
522	5147	2	3	4	71	#
523	5147	3	4	5	71	#
524	5147	4	5	6	71	#
525	5147	5	6	7	71	#
526	5147	6	7	8	71	#
527	5147	7	8	9	71	#
528	5147	8	9	10	71	#
529	5147	9	10	11	71	#
530	5147	10	11	12	71	#
531	5147	11	12	13	71	#
532	5147	12	13	14	71	#
533	5147	13	14	15	71	#
534	5147	14	15	16	71	#
535	5147	15	16	17	71	#
536	5147	16	17	18	71	#
537	5147	17	18	19	71	#
538	5147	18	19	20	71	#
539	5147	19	20	21	71	#
540	5147	20	21	22	71	#
541	5147	21	22	23	71	#
542	5147	22	23	24	71	#
543	5147	23	24	25	71	#
544	5147	24	25	26	71	#
545	5147	25	26	27	71	#
546	5147	26	27	28	71	#
547	5147	27	28	29	71	#
548	5147	28	29	30	71	#
549	5147	29	30	31	71	#
550	5147	30	31	32	71	#
551	5147	31	32	33	71	#
552	5147	32	33	34	71	#
553	5147	33	34	35	71	#
554	5147	34	35	36	71	#
555	5147	35	36	37	71	#
556	5147	36	37	38	71	#
557	5147	37	38	39	71	#
558	5147	38	39	40	71	#
559	5147	39	40	41	71	#
560	5147	40	41	42	71	#
561	5147	41	42	43	71	#
562	4918	42	43	44	71	#
563	4918	43	44	45	71	#
564	3383	0	1	72	#
565	3383	1	2	72	#
566	3383	2	3	72	#
567	3383	3	4	72	#
568	3383	4	5	72	#
569	3383	5	6	72	#
570	3383	6	7	72	#
571	3383	7	8	72	#
572	3383	8	9	72	#
573	3383	9	10	72	#
574	3383	10	11	72	#
575	3383	11	12	72	#
576	3383	12	13	72	#
577	3383	13	14	72	#
578	3383	14	15	72	#
579	3383	15	16	72	#
580	3383	16	17	72	#
581	3383	17	18	72	#
582	3383	18	19	72	#
583	3383	19	20	72	#
584	3383	20	21	72	#
585	3383	21	22	72	#
586	3383	22	23	72	#
587	3383	23	24	72	#
588	3383	24	25	72	#
589	3383	25	26	72	#
590	3383	26	27	72	#
591	3383	27	28	72	#
592	3383	28	29	72	#
593	3383	29	30	72	#
594	3383	30	31	72	#
595	3383	31	32	72	#
596	3383	32	33	72	#
597	3383	33	34	72	#
598	3383	34	35	72	#
599	3383	35	36	72	#
600	3383	36	37	72	#
601	3383	37	38	72	#
602	2735	38	39	72	#
603	2735	39	40	72	#
604	2735	40	41	72	#
605	2735	41	42	72	#
606	2735	42	43	72	#
607	2735	43	44	72	#
608	2735	44	45	72	#
609	2735	45	46	72	#
610	2735	46	47	72	#
611	2571	47	48	72	#
612	2571	48	49	72	#
613	2571	49	50	72	#
614	2381	50	51	72	#
615	2381	51	52	72	#
616	2381	52	53	72	#
617	2381	53	54	72	#
618	6526	0	1	2	3	73	#
619	6526	1	2	3	4	73	#
620	6526	2	3	4	5	73	#
621	6526	3	4	5	6	73	#
622	3012	4	5	6	7	73	#
623	3012	5	6	7	8	73	#
624	3012	6	7	8	9	73	#
625	3012	7	8	9	10	73	#
626	3012	8	9	10	11	73	#
627	3012	9	10	11	12	73	#
628	3012	10	11	12	13	73	#
629	1263	11	12	13	14	73	#
630	1263	12	13	14	15	73	#
631	1263	13	14	15	16	73	#
632	1263	14	15	16	17	73	#
633	1263	15	16	17	18	73	#
634	1263	16	17	18	19	73	#
635	1263	17	18	19	20	73	#
636	1263	18	19	20	21	73	#
637	1263	19	20	21	22	73	#
638	1263	20	21	22	23	73	#
639	1263	21	22	23	24	73	#
640	1263	22	23	24	25	73	#
641	1263	23	24	25	26	73	#
642	1263	24	25	26	27	73	#
643	1263	25	26	27	28	73	#
644	1263	26	27	28	29	73	#
645	1263	27	28	29	30	73	#
646	1263	28	29	30	31	73	#
647	12726	0	1	2	3	4	5	6	7	8	74	#
648	12726	1	2	3	4	5	6	7	8	9	74	#
649	12726	2	3	4	5	6	7	8	9	10	74	#
650	12726	3	4	5	6	7	8	9	10	11	74	#
651	12726	4	5	6	7	8	9	10	11	12	74	#
652	12726	5	6	7	8	9	10	11	12	13	74	#
653	12726	6	7	8	9	10	11	12	13	14	74	#
654	12726	7	8	9	10	11	12	13	14	15	74	#
655	12726	8	9	10	11	12	13	14	15	16	74	#
656	12726	9	10	11	12	13	14	15	16	17	74	#
657	12726	10	11	12	13	14	15	16	17	18	74	#
658	12726	11	12	13	14	15	16	17	18	19	74	#
659	12726	12	13	14	15	16	17	18	19	20	74	#
660	12726	13	14	15	16	17	18	19	20	21	74	#
661	12726	14	15	16	17	18	19	20	21	22	74	#
662	12726	15	16	17	18	19	20	21	22	23	74	#
663	12726	16	17	18	19	20	21	22	23	24	74	#
664	12726	17	18	19	20	21	22	23	24	25	74	#
665	12726	18	19	20	21	22	23	24	25	26	74	#
666	12726	19	20	21	22	23	24	25	26	27	74	#
667	12726	20	21	22	23	24	25	26	27	28	74	#
668	12726	21	22	23	24	25	26	27	28	29	74	#
669	12726	22	23	24	25	26	27	28	29	30	74	#
670	12726	23	24	25	26	27	28	29	30	31	74	#
671	12726	24	25	26	27	28	29	30	31	32	74	#
672	12726	25	26	27	28	29	30	31	32	33	74	#
673	12726	26	27	28	29	30	31	32	33	34	74	#
674	12726	27	28	29	30	31	32	33	34	35	74	#
675	12726	28	29	30	31	32	33	34	35	36	74	#
676	12726	29	30	31	32	33	34	35	36	37	74	#
677	9609	30	31	32	33	34	35	36	37	38	74	#
678	9609	31	32	33	34	35	36	37	38	39	74	#
679	9609	32	33	34	35	36	37	38	39	40	74	#
680	9609	33	34	35	36	37	38	39	40	41	74	#
681	9609	34	35	36	37	38	39	40	41	42	74	#
682	9609	35	36	37	38	39	40	41	42	43	74	#
683	9609	36	37	38	39	40	41	42	43	44	74	#
684	9609	37	38	39	40	41	42	43	44	45	74	#
685	9609	38	39	40	41	42	43	44	45	46	74	#
686	9609	39	40	41	42	43	44	45	46	47	74	#
687	9609	40	41	42	43	44	45	46	47	48	74	#
688	9609	41	42	43	44	45	46	47	48	49	74	#
689	9417	42	43	44	45	46	47	48	49	50	74	#
690	8719	43	44	45	46	47	48	49	50	51	74	#
691	8719	44	45	46	47	48	49	50	51	52	74	#
692	8719	45	46	47	48	49	50	51	52	53	74	#
693	8719	46	47	48	49	50	51	52	53	54	74	#
694	6762	0	1	2	3	75	#
695	6762	1	2	3	4	75	#
696	6762	2	3	4	5	75	#
697	6762	3	4	5	6	75	#
698	6762	4	5	6	7	75	#
699	6762	5	6	7	8	75	#
700	6762	6	7	8	9	75	#
701	6762	7	8	9	10	75	#
702	6762	8	9	10	11	75	#
703	6762	9	10	11	12	75	#
704	6762	10	11	12	13	75	#
705	6762	11	12	13	14	75	#
706	6762	12	13	14	15	75	#
707	6762	13	14	15	16	75	#
708	6762	14	15	16	17	75	#
709	6762	15	16	17	18	75	#
710	6762	16	17	18	19	75	#
711	6762	17	18	19	20	75	#
712	6762	18	19	20	21	75	#
713	6762	19	20	21	22	75	#
714	6762	20	21	22	23	75	#
715	6762	21	22	23	24	75	#
716	6762	22	23	24	25	75	#
717	6762	23	24	25	26	75	#
718	6762	24	25	26	27	75	#
719	6762	25	26	27	28	75	#
720	6762	26	27	28	29	75	#
721	6762	27	28	29	30	75	#
722	6762	28	29	30	31	75	#
723	6762	29	30	31	32	75	#
724	6762	30	31	32	33	75	#
725	6762	31	32	33	34	75	#
726	6762	32	33	34	35	75	#
727	13079	0	1	2	3	4	5	6	76	#
728	13079	1	2	3	4	5	6	7	76	#
729	13079	2	3	4	5	6	7	8	76	#
730	13079	3	4	5	6	7	8	9	76	#
731	13079	4	5	6	7	8	9	10	76	#
732	13079	5	6	7	8	9	10	11	76	#
733	13079	6	7	8	9	10	11	12	76	#
734	13079	7	8	9	10	11	12	13	76	#
735	13079	8	9	10	11	12	13	14	76	#
736	13079	9	10	11	12	13	14	15	76	#
737	13079	10	11	12	13	14	15	16	76	#
738	13079	11	12	13	14	15	16	17	76	#
739	13079	12	13	14	15	16	17	18	76	#
740	13079	13	14	15	16	17	18	19	76	#
741	13079	14	15	16	17	18	19	20	76	#
742	13079	15	16	17	18	19	20	21	76	#
743	13079	16	17	18	19	20	21	22	76	#
744	6394	17	18	19	20	21	22	23	76	#
745	6394	18	19	20	21	22	23	24	76	#
746	6394	19	20	21	22	23	24	25	76	#
747	6394	20	21	22	23	24	25	26	76	#
748	6394	21	22	23	24	25	26	27	76	#
749	6394	22	23	24	25	26	27	28	76	#
750	6394	23	24	25	26	27	28	29	76	#
