294	3009	42	43	44	45	70	#
295	3009	43	44	45	46	70	#
296	3009	44	45	46	47	70	#
297	3009	45	46	47	48	70	#
298	3009	46	47	48	49	70	#
299	3009	47	48	49	50	70	#
300	3009	48	49	50	51	70	#
301	3009	49	50	51	52	70	#
302	3009	50	51	52	53	70	#
303	3009	51	52	53	54	70	#
304	3009	52	53	54	55	70	#
305	2805	53	54	55	56	70	#
306	2805	54	55	56	57	70	#
307	2805	55	56	57	58	70	#
308	2805	56	57	58	59	70	#
309	2713	57	58	59	60	70	#
310	2713	58	59	60	61	70	#
311	2586	59	60	61	62	70	#
312	2586	60	61	62	63	70	#
313	2586	61	62	63	64	70	#
314	7726	0	1	2	3	4	71	#
315	7726	1	2	3	4	5	71	#
316	7726	2	3	4	5	6	71	#
317	7726	3	4	5	6	7	71	#
318	7726	4	5	6	7	8	71	#
319	7726	5	6	7	8	9	71	#
320	2897	6	7	8	9	10	71	#
321	2897	7	8	9	10	11	71	#
322	2897	8	9	10	11	12	71	#
323	2897	9	10	11	12	13	71	#
324	2897	10	11	12	13	14	71	#
325	2897	11	12	13	14	15	71	#
326	2897	12	13	14	15	16	71	#
327	2897	13	14	15	16	17	71	#
328	2897	14	15	16	17	18	71	#
329	2897	15	16	17	18	19	71	#
330	2897	16	17	18	19	20	71	#
331	2897	17	18	19	20	21	71	#
332	2897	18	19	20	21	22	71	#
333	2897	19	20	21	22	23	71	#
334	2897	20	21	22	23	24	71	#
335	1104	21	22	23	24	25	71	#
336	1104	22	23	24	25	26	71	#
337	1104	23	24	25	26	27	71	#
338	1104	24	25	26	27	28	71	#
339	1104	25	26	27	28	29	71	#
340	1104	26	27	28	29	30	71	#
341	1104	27	28	29	30	31	71	#
342	1104	28	29	30	31	32	71	#
343	1104	29	30	31	32	33	71	#
344	1104	30	31	32	33	34	71	#
345	1104	31	32	33	34	35	71	#
346	1104	32	33	34	35	36	71	#
347	1104	33	34	35	36	37	71	#
348	1104	34	35	36	37	38	71	#
349	1104	35	36	37	38	39	71	#
350	1104	36	37	38	39	40	71	#
351	1104	37	38	39	40	41	71	#
352	1104	38	39	40	41	42	71	#
353	1104	39	40	41	42	43	71	#
354	1104	40	41	42	43	44	71	#
355	1104	41	42	43	44	45	71	#
356	1104	42	43	44	45	46	71	#
357	1104	43	44	45	46	47	71	#
358	1104	44	45	46	47	48	71	#
359	1104	45	46	47	48	49	71	#
360	1104	46	47	48	49	50	71	#
361	1104	47	48	49	50	51	71	#
362	1104	48	49	50	51	52	71	#
363	1104	49	50	51	52	53	71	#
364	1104	50	51	52	53	54	71	#
365	1104	51	52	53	54	55	71	#
366	1104	52	53	54	55	56	71	#
367	1104	53	54	55	56	57	71	#
368	1104	54	55	56	57	58	71	#
369	1104	55	56	57	58	59	71	#
370	1104	56	57	58	59	60	71	#
371	1104	57	58	59	60	61	71	#
372	1104	58	59	60	61	62	71	#
373	1104	59	60	61	62	63	71	#
374	1086	60	61	62	63	64	71	#
375	6518	0	1	2	3	4	5	72	#
376	6518	1	2	3	4	5	6	72	#
377	5074	53	54	55	56	57	58	76	#
378	7922	1	2	3	4	5	6	7	8	73	#
379	7922	2	3	4	5	6	7	8	9	73	#
380	7922	3	4	5	6	7	8	9	10	73	#
381	7922	4	5	6	7	8	9	10	11	73	#
382	7922	5	6	7	8	9	10	11	12	73	#
383	7922	6	7	8	9	10	11	12	13	73	#
384	7922	7	8	9	10	11	12	13	14	73	#
385	7922	8	9	10	11	12	13	14	15	73	#
386	7922	9	10	11	12	13	14	15	16	73	#
387	7922	10	11	12	13	14	15	16	17	73	#
388	7922	11	12	13	14	15	16	17	18	73	#
389	7922	12	13	14	15	16	17	18	19	73	#
390	7922	13	14	15	16	17	18	19	20	73	#
391	7922	14	15	16	17	18	19	20	21	73	#
392	7922	15	16	17	18	19	20	21	22	73	#
393	7922	16	17	18	19	20	21	22	23	73	#
394	7922	17	18	19	20	21	22	23	24	73	#
395	7922	18	19	20	21	22	23	24	25	73	#
396	7922	19	20	21	22	23	24	25	26	73	#
397	7922	20	21	22	23	24	25	26	27	73	#
398	7922	21	22	23	24	25	26	27	28	73	#
399	7922	22	23	24	25	26	27	28	29	73	#
400	7922	23	24	25	26	27	28	29	30	73	#
401	7922	24	25	26	27	28	29	30	31	73	#
402	7922	25	26	27	28	29	30	31	32	73	#
403	7922	26	27	28	29	30	31	32	33	73	#
404	7922	27	28	29	30	31	32	33	34	73	#
405	7922	28	29	30	31	32	33	34	35	73	#
406	7922	29	30	31	32	33	34	35	36	73	#
407	7922	30	31	32	33	34	35	36	37	73	#
408	7922	31	32	33	34	35	36	37	38	73	#
409	7922	32	33	34	35	36	37	38	39	73	#
410	7922	33	34	35	36	37	38	39	40	73	#
411	7922	34	35	36	37	38	39	40	41	73	#
412	7922	35	36	37	38	39	40	41	42	73	#
413	7922	36	37	38	39	40	41	42	43	73	#
414	7922	37	38	39	40	41	42	43	44	73	#
415	7922	38	39	40	41	42	43	44	45	73	#
416	7922	39	40	41	42	43	44	45	46	73	#
417	7922	40	41	42	43	44	45	46	47	73	#
418	7922	41	42	43	44	45	46	47	48	73	#
419	7922	42	43	44	45	46	47	48	49	73	#
420	7922	43	44	45	46	47	48	49	50	73	#
421	7922	44	45	46	47	48	49	50	51	73	#
422	7922	45	46	47	48	49	50	51	52	73	#
423	7922	46	47	48	49	50	51	52	53	73	#
424	7922	47	48	49	50	51	52	53	54	73	#
425	7922	48	49	50	51	52	53	54	55	73	#
426	7922	49	50	51	52	53	54	55	56	73	#
427	7922	50	51	52	53	54	55	56	57	73	#
428	7922	51	52	53	54	55	56	57	58	73	#
429	7922	52	53	54	55	56	57	58	59	73	#
430	16187	0	1	2	3	4	5	6	7	8	9	74	#
431	16187	1	2	3	4	5	6	7	8	9	10	74	#
432	16187	2	3	4	5	6	7	8	9	10	11	74	#
433	16187	3	4	5	6	7	8	9	10	11	12	74	#
434	16187	4	5	6	7	8	9	10	11	12	13	74	#
435	16187	5	6	7	8	9	10	11	12	13	14	74	#
436	16187	6	7	8	9	10	11	12	13	14	15	74	#
437	16187	7	8	9	10	11	12	13	14	15	16	74	#
438	16187	8	9	10	11	12	13	14	15	16	17	74	#
439	16187	9	10	11	12	13	14	15	16	17	18	74	#
440	16187	10	11	12	13	14	15	16	17	18	19	74	#
441	16187	11	12	13	14	15	16	17	18	19	20	74	#
442	16187	12	13	14	15	16	17	18	19	20	21	74	#
443	16187	13	14	15	16	17	18	19	20	21	22	74	#
444	16187	14	15	16	17	18	19	20	21	22	23	74	#
445	16187	15	16	17	18	19	20	21	22	23	24	74	#
446	16187	16	17	18	19	20	21	22	23	24	25	74	#
447	16187	17	18	19	20	21	22	23	24	25	26	74	#
448	16187	18	19	20	21	22	23	24	25	26	27	74	#
449	16187	19	20	21	22	23	24	25	26	27	28	74	#
450	16187	20	21	22	23	24	25	26	27	28	29	74	#
451	7956	21	22	23	24	25	26	27	28	29	30	74	#
452	7956	22	23	24	25	26	27	28	29	30	31	74	#
453	7956	23	24	25	26	27	28	29	30	31	32	74	#
454	7956	24	25	26	27	28	29	30	31	32	33	74	#
455	7956	25	26	27	28	29	30	31	32	33	34	74	#
456	7956	26	27	28	29	30	31	32	33	34	35	74	#
457	7956	27	28	29	30	31	32	33	34	35	36	74	#
458	7956	28	29	30	31	32	33	34	35	36	37	74	#
459	7956	29	30	31	32	33	34	35	36	37	38	74	#
460	7956	30	31	32	33	34	35	36	37	38	39	74	#
461	7956	31	32	33	34	35	36	37	38	39	40	74	#
462	7956	32	33	34	35	36	37	38	39	40	41	74	#
463	7956	33	34	35	36	37	38	39	40	41	42	74	#
464	7956	34	35	36	37	38	39	40	41	42	43	74	#
465	7956	35	36	37	38	39	40	41	42	43	44	74	#
466	7956	36	37	38	39	40	41	42	43	44	45	74	#
467	7956	37	38	39	40	41	42	43	44	45	46	74	#
468	7956	38	39	40	41	42	43	44	45	46	47	74	#
469	7956	39	40	41	42	43	44	45	46	47	48	74	#
470	7956	40	41	42	43	44	45	46	47	48	49	74	#
471	7956	41	42	43	44	45	46	47	48	49	50	74	#
472	7956	42	43	44	45	46	47	48	49	50	51	74	#
473	7956	43	44	45	46	47	48	49	50	51	52	74	#
474	7956	44	45	46	47	48	49	50	51	52	53	74	#
475	7956	45	46	47	48	49	50	51	52	53	54	74	#
476	7956	46	47	48	49	50	51	52	53	54	55	74	#
477	7956	47	48	49	50	51	52	53	54	55	56	74	#
478	7956	48	49	50	51	52	53	54	55	56	57	74	#
479	7956	49	50	51	52	53	54	55	56	57	58	74	#
480	7956	50	51	52	53	54	55	56	57	58	59	74	#
481	7571	51	52	53	54	55	56	57	58	59	60	74	#
482	7571	52	53	54	55	56	57	58	59	60	61	74	#
483	7571	53	54	55	56	57	58	59	60	61	62	74	#
484	7335	54	55	56	57	58	59	60	61	62	63	74	#
485	7335	55	56	57	58	59	60	61	62	63	64	74	#
486	12821	0	1	2	3	4	5	6	#
487	10901	0	1	2	3	4	5	76	#
488	10901	1	2	3	4	5	6	76	#
489	10901	2	3	4	5	6	7	76	#
490	10901	3	4	5	6	7	8	76	#
491	10901	4	5	6	7	8	9	76	#
492	10901	5	6	7	8	9	10	76	#
493	10901	6	7	8	9	10	11	76	#
494	10901	7	8	9	10	11	12	76	#
495	10901	8	9	10	11	12	13	76	#
496	10901	9	10	11	12	13	14	76	#
497	10901	10	11	12	13	14	15	76	#
498	10901	11	12	13	14	15	16	76	#
499	10901	12	13	14	15	16	17	76	#
500	10901	13	14	15	16	17	18	76	#
501	10901	14	15	16	17	18	19	76	#
502	10901	15	16	17	18	19	20	76	#
503	10901	16	17	18	19	20	21	76	#
504	10901	17	18	19	20	21	22	76	#
505	10901	18	19	20	21	22	23	76	#
506	10901	19	20	21	22	23	24	76	#
507	10901	20	21	22	23	24	25	76	#
508	10901	21	22	23	24	25	26	76	#
509	10901	22	23	24	25	26	27	76	#
510	5074	23	24	25	26	27	28	76	#
511	5074	24	25	26	27	28	29	76	#
512	5074	25	26	27	28	29	30	76	#
513	5074	26	27	28	29	30	31	76	#
514	5074	27	28	29	30	31	32	76	#
515	5074	28	29	30	31	32	33	76	#
516	5074	29	30	31	32	33	34	76	#
517	5074	30	31	32	33	34	35	76	#
518	5074	31	32	33	34	35	36	76	#
519	5074	32	33	34	35	36	37	76	#
520	5074	33	34	35	36	37	38	76	#
521	5074	34	35	36	37	38	39	76	#
522	5074	35	36	37	38	39	40	76	#
523	5074	36	37	38	39	40	41	76	#
524	5074	37	38	39	40	41	42	76	#
525	5074	38	39	40	41	42	43	76	#
526	5074	39	40	41	42	43	44	76	#
527	5074	40	41	42	43	44	45	76	#
528	5074	41	42	43	44	45	46	76	#
529	5074	42	43	44	45	46	47	76	#
530	5074	43	44	45	46	47	48	76	#
531	5074	44	45	46	47	48	49	76	#
532	5074	45	46	47	48	49	50	76	#
533	5074	46	47	48	49	50	51	76	#
534	5074	47	48	49	50	51	52	76	#
535	5074	48	49	50	51	52	53	76	#
536	5074	49	50	51	52	53	54	76	#
537	5074	50	51	52	53	54	55	76	#
538	5074	51	52	53	54	55	56	76	#
539	5074	52	53	54	55	56	57	76	#
540	5124	0	1	2	3	77	#
541	5124	1	2	3	4	77	#
542	5124	2	3	4	5	77	#
543	5124	3	4	5	6	77	#
544	5124	4	5	6	7	77	#
545	5124	5	6	7	8	77	#
546	5124	6	7	8	9	77	#
547	5124	7	8	9	10	77	#
548	5124	8	9	10	11	77	#
549	5124	9	10	11	12	77	#
550	5124	10	11	12	13	77	#
551	5124	11	12	13	14	77	#
552	5124	12	13	14	15	77	#
553	5124	13	14	15	16	77	#
554	5124	14	15	16	17	77	#
555	5124	15	16	17	18	77	#
556	5124	16	17	18	19	77	#
557	5124	17	18	19	20	77	#
558	5124	18	19	20	21	77	#
559	5124	19	20	21	22	77	#
560	5124	20	21	22	23	77	#
561	5124	21	22	23	24	77	#
562	5124	22	23	24	25	77	#
563	5124	23	24	25	26	77	#
564	5124	24	25	26	27	77	#
565	5124	25	26	27	28	77	#
566	5124	26	27	28	29	77	#
567	5124	27	28	29	30	77	#
568	5124	28	29	30	31	77	#
569	5124	29	30	31	32	77	#
570	5124	30	31	32	33	77	#
571	5124	31	32	33	34	77	#
572	5124	32	33	34	35	77	#
573	5124	33	34	35	36	77	#
574	5124	34	35	36	37	77	#
575	5124	35	36	37	38	77	#
576	5124	36	37	38	39	77	#
577	5124	37	38	39	40	77	#
578	5124	38	39	40	41	77	#
579	5124	39	40	41	42	77	#
580	5124	40	41	42	43	77	#
581	5124	41	42	43	44	77	#
582	5124	42	43	44	45	77	#
583	5124	43	44	45	46	77	#
584	5124	44	45	46	47	77	#
585	5124	45	46	47	48	77	#
586	5124	46	47	48	49	77	#
587	5124	47	48	49	50	77	#
588	5124	48	49	50	51	77	#
589	5124	49	50	51	52	77	#
590	5124	50	51	52	53	77	#
591	5124	51	52	53	54	77	#
592	5124	52	53	54	55	77	#
593	5124	53	54	55	56	77	#
594	5124	54	55	56	57	77	#
595	5124	55	56	57	58	77	#
596	5124	56	57	58	59	77	#
597	4876	57	58	59	60	77	#
598	4876	58	59	60	61	77	#
599	4876	59	60	61	62	77	#
600	1583	58	59	60	61	62	63	64	78	#
601	12667	1	2	3	4	5	6	7	78	#
602	12667	2	3	4	5	6	7	8	78	#
603	2156	3	4	5	6	7	8	9	78	#
604	2156	4	5	6	7	8	9	10	78	#
605	2156	5	6	7	8	9	10	11	78	#
606	2156	6	7	8	9	10	11	12	78	#
607	2156	7	8	9	10	11	12	13	78	#
608	2156	8	9	10	11	12	13	14	78	#
609	2156	9	10	11	12	13	14	15	78	#
610	2156	10	11	12	13	14	15	16	78	#
611	2156	11	12	13	14	15	16	17	78	#
612	2156	12	13	14	15	16	17	18	78	#
613	2156	13	14	15	16	17	18	19	78	#
614	2156	14	15	16	17	18	19	20	78	#
615	2156	15	16	17	18	19	20	21	78	#
616	2156	16	17	18	19	20	21	22	78	#
617	2156	17	18	19	20	21	22	23	78	#
618	2156	18	19	20	21	22	23	24	78	#
619	2156	19	20	21	22	23	24	25	78	#
620	2156	20	21	22	23	24	25	26	78	#
621	2156	21	22	23	24	25	26	27	78	#
622	2156	22	23	24	25	26	27	28	78	#
623	2156	23	24	25	26	27	28	29	78	#
624	2156	24	25	26	27	28	29	30	78	#
625	2156	25	26	27	28	29	30	31	78	#
626	2156	26	27	28	29	30	31	32	78	#
627	2156	27	28	29	30	31	32	33	78	#
628	2156	28	29	30	31	32	33	34	78	#
629	2156	29	30	31	32	33	34	35	78	#
630	2156	30	31	32	33	34	35	36	78	#
631	2156	31	32	33	34	35	36	37	78	#
632	2156	32	33	34	35	36	37	38	78	#
633	2156	33	34	35	36	37	38	39	78	#
634	2156	34	35	36	37	38	39	40	78	#
635	2156	35	36	37	38	39	40	41	78	#
636	2156	36	37	38	39	40	41	42	78	#
637	2156	37	38	39	40	41	42	43	78	#
638	2156	38	39	40	41	42	43	44	78	#
639	2156	39	40	41	42	43	44	45	78	#
640	2156	40	41	42	43	44	45	46	78	#
641	2156	41	42	43	44	45	46	47	78	#
642	1583	42	43	44	45	46	47	48	78	#
643	1583	43	44	45	46	47	48	49	78	#
644	1583	44	45	46	47	48	49	50	78	#
645	1583	45	46	47	48	49	50	51	78	#
646	1583	46	47	48	49	50	51	52	78	#
647	1583	47	48	49	50	51	52	53	78	#
648	1583	48	49	50	51	52	53	54	78	#
649	1583	49	50	51	52	53	54	55	78	#
650	1583	50	51	52	53	54	55	56	78	#
651	1583	51	52	53	54	55	56	57	78	#
652	1583	52	53	54	55	56	57	58	78	#
653	1583	53	54	55	56	57	58	59	78	#
654	1583	54	55	56	57	58	59	60	78	#
655	1583	55	56	57	58	59	60	61	78	#
656	1583	56	57	58	59	60	61	62	78	#
657	1583	57	58	59	60	61	62	63	78	#
