200	2557	25	26	64	#
201	2557	26	27	64	#
202	2557	27	28	64	#
203	2557	28	29	64	#
204	2557	29	30	64	#
205	2557	30	31	64	#
206	2557	31	32	64	#
207	2557	32	33	64	#
208	2557	33	34	64	#
209	2557	34	35	64	#
210	2557	35	36	64	#
211	2557	36	37	64	#
212	2557	37	38	64	#
213	2557	38	39	64	#
214	2557	39	40	64	#
215	2557	40	41	64	#
216	2557	41	42	64	#
217	2557	42	43	64	#
218	2557	43	44	64	#
219	2557	44	45	64	#
220	2557	45	46	64	#
221	2557	46	47	64	#
222	2557	47	48	64	#
223	2557	48	49	64	#
224	2557	49	50	64	#
225	2557	50	51	64	#
226	2557	51	52	64	#
227	2557	52	53	64	#
228	2557	53	54	64	#
229	2557	54	55	64	#
230	2557	55	56	64	#
231	2557	56	57	64	#
232	2513	57	58	64	#
233	2470	58	59	64	#
234	5024	0	1	2	3	65	#
235	5024	1	2	3	4	65	#
236	5024	2	3	4	5	65	#
237	5024	3	4	5	6	65	#
238	5024	4	5	6	7	65	#
239	5024	5	6	7	8	65	#
240	5024	6	7	8	9	65	#
241	5024	7	8	9	10	65	#
242	5024	8	9	10	11	65	#
243	5024	9	10	11	12	65	#
244	5024	10	11	12	13	65	#
245	5024	11	12	13	14	65	#
246	5024	12	13	14	15	65	#
247	5024	13	14	15	16	65	#
248	5024	14	15	16	17	65	#
249	5024	15	16	17	18	65	#
250	5024	16	17	18	19	65	#
251	5024	17	18	19	20	65	#
252	5024	18	19	20	21	65	#
253	5024	19	20	21	22	65	#
254	5024	20	21	22	23	65	#
255	5024	21	22	23	24	65	#
256	5024	22	23	24	25	65	#
257	5024	23	24	25	26	65	#
258	5024	24	25	26	27	65	#
259	5024	25	26	27	28	65	#
260	5024	26	27	28	29	65	#
261	5024	27	28	29	30	65	#
262	5024	28	29	30	31	65	#
263	5024	29	30	31	32	65	#
264	5024	30	31	32	33	65	#
265	5024	31	32	33	34	65	#
266	5024	32	33	34	35	65	#
267	5024	33	34	35	36	65	#
268	5024	34	35	36	37	65	#
269	5024	35	36	37	38	65	#
270	5024	36	37	38	39	65	#
271	5024	37	38	39	40	65	#
272	3941	38	39	40	41	65	#
273	3941	39	40	41	42	65	#
274	3941	40	41	42	43	65	#
275	3941	41	42	43	44	65	#
276	3941	42	43	44	45	65	#
277	3941	43	44	45	46	65	#
278	3941	44	45	46	47	65	#
279	3941	45	46	47	48	65	#
280	3941	46	47	48	49	65	#
281	3941	47	48	49	50	65	#
282	3941	48	49	50	51	65	#
283	2262	0	1	2	66	#
284	2262	1	2	3	66	#
285	2262	2	3	4	66	#
286	2262	3	4	5	66	#
287	2262	4	5	6	66	#
288	2262	5	6	7	66	#
289	1270	0	67	#
290	1270	1	67	#
291	1270	2	67	#
292	1270	3	67	#
293	1270	4	67	#
294	1270	5	67	#
295	1270	6	67	#
296	1270	7	67	#
297	1270	8	67	#
298	1270	9	67	#
299	1270	10	67	#
300	1270	11	67	#
301	1270	12	67	#
302	1270	13	67	#
303	1270	14	67	#
304	1270	15	67	#
305	1270	16	67	#
306	1270	17	67	#
307	1270	18	67	#
308	1270	19	67	#
309	1270	20	67	#
310	1270	21	67	#
311	1270	22	67	#
312	1270	23	67	#
313	1270	24	67	#
314	1270	25	67	#
315	1270	26	67	#
316	1270	27	67	#
317	1270	28	67	#
318	1270	29	67	#
319	1270	30	67	#
320	1270	31	67	#
321	1270	32	67	#
322	1270	33	67	#
323	1270	34	67	#
324	900	35	67	#
325	900	36	67	#
326	900	37	67	#
327	900	38	67	#
328	900	39	67	#
329	900	40	67	#
330	900	41	67	#
331	900	42	67	#
332	900	43	67	#
333	900	44	67	#
334	900	45	67	#
335	900	46	67	#
336	900	47	67	#
337	900	48	67	#
338	815	49	67	#
339	815	50	67	#
340	815	51	67	#
341	815	52	67	#
342	815	53	67	#
343	744	54	67	#
344	744	55	67	#
345	744	56	67	#
346	744	57	67	#
347	744	58	67	#
348	732	59	67	#
349	12971	0	1	2	3	4	5	6	7	68	#
350	12971	1	2	3	4	5	6	7	8	68	#
351	12971	2	3	4	5	6	7	8	9	68	#
352	12971	3	4	5	6	7	8	9	10	68	#
353	12971	4	5	6	7	8	9	10	11	68	#
354	12971	5	6	7	8	9	10	11	12	68	#
355	12971	6	7	8	9	10	11	12	13	68	#
356	12971	7	8	9	10	11	12	13	14	68	#
357	12971	8	9	10	11	12	13	14	15	68	#
358	12971	9	10	11	12	13	14	15	16	68	#
359	12971	10	11	12	13	14	15	16	17	68	#
360	12971	11	12	13	14	15	16	17	18	68	#
361	12971	12	13	14	15	16	17	18	19	68	#
362	12971	13	14	15	16	17	18	19	20	68	#
363	12971	14	15	16	17	18	19	20	21	68	#
364	12971	15	16	17	18	19	20	21	22	68	#
365	12971	16	17	18	19	20	21	22	23	68	#
366	12971	17	18	19	20	21	22	23	24	68	#
367	12971	18	19	20	21	22	23	24	25	68	#
368	12971	19	20	21	22	23	24	25	26	68	#
369	12971	20	21	22	23	24	25	26	27	68	#
370	12971	21	22	23	24	25	26	27	28	68	#
371	12971	22	23	24	25	26	27	28	29	68	#
372	12971	23	24	25	26	27	28	29	30	68	#
373	12971	24	25	26	27	28	29	30	31	68	#
374	12971	25	26	27	28	29	30	31	32	68	#
375	12971	26	27	28	29	30	31	32	33	68	#
376	12971	27	28	29	30	31	32	33	34	68	#
377	12971	28	29	30	31	32	33	34	35	68	#
378	12971	29	30	31	32	33	34	35	36	68	#
379	12971	30	31	32	33	34	35	36	37	68	#
380	12971	31	32	33	34	35	36	37	38	68	#
381	12971	32	33	34	35	36	37	38	39	68	#
382	12971	33	34	35	36	37	38	39	40	68	#
383	12971	34	35	36	37	38	39	40	41	68	#
384	12971	35	36	37	38	39	40	41	42	68	#
385	12971	36	37	38	39	40	41	42	43	68	#
386	12971	37	38	39	40	41	42	43	44	68	#
387	12971	38	39	40	41	42	43	44	45	68	#
388	12971	39	40	41	42	43	44	45	46	68	#
389	12971	40	41	42	43	44	45	46	47	68	#
390	12971	41	42	43	44	45	46	47	48	68	#
391	12971	42	43	44	45	46	47	48	49	68	#
392	12971	43	44	45	46	47	48	49	50	68	#
393	12971	44	45	46	47	48	49	50	51	68	#
394	12971	45	46	47	48	49	50	51	52	68	#
395	12971	46	47	48	49	50	51	52	53	68	#
396	12971	47	48	49	50	51	52	53	54	68	#
397	12971	48	49	50	51	52	53	54	55	68	#
398	12516	49	50	51	52	53	54	55	56	68	#
399	12516	50	51	52	53	54	55	56	57	68	#
400	12092	51	52	53	54	55	56	57	58	68	#
401	12092	52	53	54	55	56	57	58	59	68	#
402	19677	0	1	2	3	4	5	6	7	8	69	#
403	19677	1	2	3	4	5	6	7	8	9	69	#
404	19677	2	3	4	5	6	7	8	9	10	69	#
405	19677	3	4	5	6	7	8	9	10	11	69	#
406	19677	4	5	6	7	8	9	10	11	12	69	#
407	19677	5	6	7	8	9	10	11	12	13	69	#
408	19677	6	7	8	9	10	11	12	13	14	69	#
409	19677	7	8	9	10	11	12	13	14	15	69	#
410	19677	8	9	10	11	12	13	14	15	16	69	#
411	19677	9	10	11	12	13	14	15	16	17	69	#
412	19677	10	11	12	13	14	15	16	17	18	69	#
413	19677	11	12	13	14	15	16	17	18	19	69	#
414	19677	12	13	14	15	16	17	18	19	20	69	#
415	19677	13	14	15	16	17	18	19	20	21	69	#
416	19677	14	15	16	17	18	19	20	21	22	69	#
417	19677	15	16	17	18	19	20	21	22	23	69	#
418	19677	16	17	18	19	20	21	22	23	24	69	#
419	19677	17	18	19	20	21	22	23	24	25	69	#
420	19677	18	19	20	21	22	23	24	25	26	69	#
421	19677	19	20	21	22	23	24	25	26	27	69	#
422	19677	20	21	22	23	24	25	26	27	28	69	#
423	19677	21	22	23	24	25	26	27	28	29	69	#
424	19677	22	23	24	25	26	27	28	29	30	69	#
425	19677	23	24	25	26	27	28	29	30	31	69	#
426	19677	24	25	26	27	28	29	30	31	32	69	#
427	19677	25	26	27	28	29	30	31	32	33	69	#
428	19677	26	27	28	29	30	31	32	33	34	69	#
429	19677	27	28	29	30	31	32	33	34	35	69	#
430	19677	28	29	30	31	32	33	34	35	36	69	#
431	19677	29	30	31	32	33	34	35	36	37	69	#
432	19677	30	31	32	33	34	35	36	37	38	69	#
433	19677	31	32	33	34	35	36	37	38	39	69	#
434	19677	32	33	34	35	36	37	38	39	40	69	#
435	19677	33	34	35	36	37	38	39	40	41	69	#
436	19677	34	35	36	37	38	39	40	41	42	69	#
437	19677	35	36	37	38	39	40	41	42	43	69	#
438	19677	36	37	38	39	40	41	42	43	44	69	#
439	19677	37	38	39	40	41	42	43	44	45	69	#
440	19677	38	39	40	41	42	43	44	45	46	69	#
441	19677	39	40	41	42	43	44	45	46	47	69	#
442	19677	40	41	42	43	44	45	46	47	48	69	#
443	19677	41	42	43	44	45	46	47	48	49	69	#
444	19677	42	43	44	45	46	47	48	49	50	69	#
445	19677	43	44	45	46	47	48	49	50	51	69	#
446	19677	44	45	46	47	48	49	50	51	52	69	#
447	19677	45	46	47	48	49	50	51	52	53	69	#
448	19677	46	47	48	49	50	51	52	53	54	69	#
449	19677	47	48	49	50	51	52	53	54	55	69	#
450	19677	48	49	50	51	52	53	54	55	56	69	#
451	19677	49	50	51	52	53	54	55	56	57	69	#
452	19677	50	51	52	53	54	55	56	57	58	69	#
453	19677	51	52	53	54	55	56	57	58	59	69	#
454	1292	0	70	#
455	1292	1	70	#
456	1292	2	70	#
457	1292	3	70	#
458	1292	4	70	#
459	1292	5	70	#
460	1292	6	70	#
461	1292	7	70	#
462	1292	8	70	#
463	1292	9	70	#
464	1292	10	70	#
465	1292	11	70	#
466	1292	12	70	#
467	1292	13	70	#
468	1292	14	70	#
469	1292	15	70	#
470	1292	16	70	#
471	1292	17	70	#
472	1292	18	70	#
473	1292	19	70	#
474	1292	20	70	#
475	1292	21	70	#
476	1292	22	70	#
477	1292	23	70	#
478	1292	24	70	#
479	1292	25	70	#
480	1292	26	70	#
481	1292	27	70	#
482	1292	28	70	#
483	1292	29	70	#
484	1292	30	70	#
485	1292	31	70	#
486	1292	32	70	#
487	1292	33	70	#
488	1292	34	70	#
489	1292	35	70	#
490	1292	36	70	#
491	1292	37	70	#
492	1017	38	70	#
493	1017	39	70	#
494	1017	40	70	#
495	1017	41	70	#
496	1017	42	70	#
497	1017	43	70	#
498	1017	44	70	#
499	1017	45	70	#
500	1017	46	70	#
501	1017	47	70	#
502	976	48	70	#
503	976	49	70	#
504	952	0	71	#
505	952	1	71	#
506	952	2	71	#
507	952	3	71	#
508	952	4	71	#
509	952	5	71	#
510	952	6	71	#
511	952	7	71	#
512	952	8	71	#
513	952	9	71	#
514	952	10	71	#
515	952	11	71	#
516	952	12	71	#
517	952	13	71	#
518	952	14	71	#
519	952	15	71	#
520	952	16	71	#
521	952	17	71	#
522	952	18	71	#
523	952	19	71	#
524	952	20	71	#
525	952	21	71	#
526	500	22	71	#
527	500	23	71	#
528	500	24	71	#
529	500	25	71	#
530	500	26	71	#
531	500	27	71	#
532	500	28	71	#
533	500	29	71	#
534	500	30	71	#
535	500	31	71	#
536	500	32	71	#
537	500	33	71	#
538	500	34	71	#
539	500	35	71	#
540	500	36	71	#
541	500	37	71	#
542	500	38	71	#
543	500	39	71	#
544	500	40	71	#
545	345	41	71	#
546	345	42	71	#
547	345	43	71	#
548	345	44	71	#
549	345	45	71	#
550	345	46	71	#
551	345	47	71	#
552	345	48	71	#
553	345	49	71	#
554	345	50	71	#
555	345	51	71	#
556	345	52	71	#
557	345	53	71	#
558	345	54	71	#
559	345	55	71	#
560	345	56	71	#
561	345	57	71	#
562	345	58	71	#
563	339	59	71	#
564	3418	0	1	72	#
565	3418	1	2	72	#
566	3418	2	3	72	#
567	3418	3	4	72	#
568	3418	4	5	72	#
569	3418	5	6	72	#
570	3418	6	7	72	#
571	3418	7	8	72	#
572	3418	8	9	72	#
573	3418	9	10	72	#
574	3418	10	11	72	#
575	3418	11	12	72	#
576	3418	12	13	72	#
577	3418	13	14	72	#
578	3418	14	15	72	#
579	3418	15	16	72	#
580	3418	16	17	72	#
581	3418	17	18	72	#
582	3418	18	19	72	#
583	3418	19	20	72	#
584	3418	20	21	72	#
585	3418	21	22	72	#
586	3418	22	23	72	#
587	3418	23	24	72	#
588	3418	24	25	72	#
589	3418	25	26	72	#
590	3418	26	27	72	#
591	3418	27	28	72	#
592	3418	28	29	72	#
593	3418	29	30	72	#
594	3418	30	31	72	#
595	3418	31	32	72	#
596	3418	32	33	72	#
597	3418	33	34	72	#
598	3418	34	35	72	#
599	3418	35	36	72	#
600	3418	36	37	72	#
601	3418	37	38	72	#
602	3418	38	39	72	#
603	3418	39	40	72	#
604	3418	40	41	72	#
605	3418	41	42	72	#
606	3418	42	43	72	#
607	3418	43	44	72	#
608	3418	44	45	72	#
609	3418	45	46	72	#
610	3418	46	47	72	#
611	3418	47	48	72	#
612	3418	48	49	72	#
613	3418	49	50	72	#
614	3418	50	51	72	#
615	3418	51	52	72	#
616	3418	52	53	72	#
617	3418	53	54	72	#
618	3418	54	55	72	#
619	3418	55	56	72	#
620	3418	56	57	72	#
621	3418	57	58	72	#
622	3418	58	59	72	#
623	640	0	73	#
624	640	1	73	#
625	640	2	73	#
626	640	3	73	#
627	640	4	73	#
628	640	5	73	#
629	640	6	73	#
630	640	7	73	#
631	640	8	73	#
632	640	9	73	#
633	640	10	73	#
634	640	11	73	#
635	640	12	73	#
636	640	13	73	#
637	640	14	73	#
638	640	15	73	#
639	640	16	73	#
640	640	17	73	#
641	640	18	73	#
642	640	19	73	#
643	640	20	73	#
644	640	21	73	#
645	640	22	73	#
646	251	23	73	#
647	251	24	73	#
648	251	25	73	#
649	251	26	73	#
650	251	27	73	#
651	251	28	73	#
652	251	29	73	#
653	251	30	73	#
654	251	31	73	#
655	251	32	73	#
656	251	33	73	#
657	251	34	73	#
658	251	35	73	#
659	251	36	73	#
660	251	37	73	#
661	251	38	73	#
662	251	39	73	#
663	251	40	73	#
664	251	41	73	#
665	251	42	73	#
666	251	43	73	#
667	251	44	73	#
668	251	45	73	#
669	251	46	73	#
670	251	47	73	#
671	251	48	73	#
672	251	49	73	#
673	251	50	73	#
674	251	51	73	#
675	251	52	73	#
676	251	53	73	#
677	251	54	73	#
678	251	55	73	#
679	251	56	73	#
680	243	57	73	#
681	243	58	73	#
682	238	59	73	#
683	16477	0	1	2	3	4	5	6	7	8	74	#
684	16477	1	2	3	4	5	6	7	8	9	74	#
685	16477	2	3	4	5	6	7	8	9	10	74	#
686	16477	3	4	5	6	7	8	9	10	11	74	#
687	16477	4	5	6	7	8	9	10	11	12	74	#
688	16477	5	6	7	8	9	10	11	12	13	74	#
689	16477	6	7	8	9	10	11	12	13	14	74	#
690	16477	7	8	9	10	11	12	13	14	15	74	#
691	16477	8	9	10	11	12	13	14	15	16	74	#
692	9173	0	1	2	3	4	5	6	7	8	75	#
693	9173	1	2	3	4	5	6	7	8	9	75	#
694	9173	2	3	4	5	6	7	8	9	10	75	#
695	9173	3	4	5	6	7	8	9	10	11	75	#
696	9173	4	5	6	7	8	9	10	11	12	75	#
697	9173	5	6	7	8	9	10	11	12	13	75	#
698	9173	6	7	8	9	10	11	12	13	14	75	#
699	9173	7	8	9	10	11	12	13	14	15	75	#
700	9173	8	9	10	11	12	13	14	15	16	75	#
701	9173	9	10	11	12	13	14	15	16	17	75	#
702	9173	10	11	12	13	14	15	16	17	18	75	#
703	9173	11	12	13	14	15	16	17	18	19	75	#
704	9173	12	13	14	15	16	17	18	19	20	75	#
705	9173	13	14	15	16	17	18	19	20	21	75	#
706	9173	14	15	16	17	18	19	20	21	22	75	#
707	9173	15	16	17	18	19	20	21	22	23	75	#
708	9173	16	17	18	19	20	21	22	23	24	75	#
709	9173	17	18	19	20	21	22	23	24	25	75	#
710	9173	18	19	20	21	22	23	24	25	26	75	#
711	9173	19	20	21	22	23	24	25	26	27	75	#
712	9173	20	21	22	23	24	25	26	27	28	75	#
713	9173	21	22	23	24	25	26	27	28	29	75	#
714	9173	22	23	24	25	26	27	28	29	30	75	#
715	9173	23	24	25	26	27	28	29	30	31	75	#
716	9173	24	25	26	27	28	29	30	31	32	75	#
717	9173	25	26	27	28	29	30	31	32	33	75	#
718	9173	26	27	28	29	30	31	32	33	34	75	#
719	9173	27	28	29	30	31	32	33	34	35	75	#
720	9173	28	29	30	31	32	33	34	35	36	75	#
721	9173	29	30	31	32	33	34	35	36	37	75	#
722	9173	30	31	32	33	34	35	36	37	38	75	#
723	9173	31	32	33	34	35	36	37	38	39	75	#
724	9173	32	33	34	35	36	37	38	39	40	75	#
725	9173	33	34	35	36	37	38	39	40	41	75	#
726	9173	34	35	36	37	38	39	40	41	42	75	#
727	9173	35	36	37	38	39	40	41	42	43	75	#
728	9173	36	37	38	39	40	41	42	43	44	75	#
729	9173	37	38	39	40	41	42	43	44	45	75	#
730	9173	38	39	40	41	42	43	44	45	46	75	#
731	9173	39	40	41	42	43	44	45	46	47	75	#
732	9173	40	41	42	43	44	45	46	47	48	75	#
733	9173	41	42	43	44	45	46	47	48	49	75	#
734	9173	42	43	44	45	46	47	48	49	50	75	#
735	8654	43	44	45	46	47	48	49	50	51	75	#
736	8654	44	45	46	47	48	49	50	51	52	75	#
737	8654	45	46	47	48	49	50	51	52	53	75	#
738	11507	0	1	2	3	4	5	6	7	8	9	76	#
739	11507	1	2	3	4	5	6	7	8	9	10	76	#
740	11507	2	3	4	5	6	7	8	9	10	11	76	#
741	11507	3	4	5	6	7	8	9	10	11	12	76	#
742	11507	4	5	6	7	8	9	10	11	12	13	76	#
743	11507	5	6	7	8	9	10	11	12	13	14	76	#
744	11507	6	7	8	9	10	11	12	13	14	15	76	#
745	11507	7	8	9	10	11	12	13	14	15	16	76	#
746	11507	8	9	10	11	12	13	14	15	16	17	76	#
747	11507	9	10	11	12	13	14	15	16	17	18	76	#
748	11507	10	11	12	13	14	15	16	17	18	19	76	#
749	11507	11	12	13	14	15	16	17	18	19	20	76	#
750	11507	12	13	14	15	16	17	18	19	20	21	76	#
751	11507	13	14	15	16	17	18	19	20	21	22	76	#
752	11507	14	15	16	17	18	19	20	21	22	23	76	#
753	11507	15	16	17	18	19	20	21	22	23	24	76	#
754	11507	16	17	18	19	20	21	22	23	24	25	76	#
755	11507	17	18	19	20	21	22	23	24	25	26	76	#
756	11507	18	19	20	21	22	23	24	25	26	27	76	#
757	11507	19	20	21	22	23	24	25	26	27	28	76	#
758	11507	20	21	22	23	24	25	26	27	28	29	76	#
759	11507	21	22	23	24	25	26	27	28	29	30	76	#
760	11507	22	23	24	25	26	27	28	29	30	31	76	#
761	11507	23	24	25	26	27	28	29	30	31	32	76	#
762	11507	24	25	26	27	28	29	30	31	32	33	76	#
763	11507	25	26	27	28	29	30	31	32	33	34	76	#
764	11507	26	27	28	29	30	31	32	33	34	35	76	#
765	11507	27	28	29	30	31	32	33	34	35	36	76	#
766	9006	28	29	30	31	32	33	34	35	36	37	76	#
767	9006	29	30	31	32	33	34	35	36	37	38	76	#
768	9006	30	31	32	33	34	35	36	37	38	39	76	#
769	9006	31	32	33	34	35	36	37	38	39	40	76	#
770	9006	32	33	34	35	36	37	38	39	40	41	76	#
771	9006	33	34	35	36	37	38	39	40	41	42	76	#
772	9006	34	35	36	37	38	39	40	41	42	43	76	#
773	9006	35	36	37	38	39	40	41	42	43	44	76	#
774	9006	36	37	38	39	40	41	42	43	44	45	76	#
775	9006	37	38	39	40	41	42	43	44	45	46	76	#
776	6216	0	1	2	3	4	5	6	7	77	#
777	6216	1	2	3	4	5	6	7	8	77	#
778	6216	2	3	4	5	6	7	8	9	77	#
779	6216	3	4	5	6	7	8	9	10	77	#
780	6216	4	5	6	7	8	9	10	11	77	#
781	6216	5	6	7	8	9	10	11	12	77	#
782	6216	6	7	8	9	10	11	12	13	77	#
783	6216	7	8	9	10	11	12	13	14	77	#
784	6216	8	9	10	11	12	13	14	15	77	#
785	6216	9	10	11	12	13	14	15	16	77	#
786	6216	10	11	12	13	14	15	16	17	77	#
787	6216	11	12	13	14	15	16	17	18	77	#
