213	5479	28	29	30	31	32	33	73	#
214	5479	29	30	31	32	33	34	73	#
215	5479	30	31	32	33	34	35	73	#
216	5479	31	32	33	34	35	36	73	#
217	5479	32	33	34	35	36	37	73	#
218	5479	33	34	35	36	37	38	73	#
219	5479	34	35	36	37	38	39	73	#
220	5479	35	36	37	38	39	40	73	#
221	5479	36	37	38	39	40	41	73	#
222	5479	37	38	39	40	41	42	73	#
223	5479	38	39	40	41	42	43	73	#
224	5479	39	40	41	42	43	44	73	#
225	5479	40	41	42	43	44	45	73	#
226	5479	41	42	43	44	45	46	73	#
227	5479	42	43	44	45	46	47	73	#
228	5479	43	44	45	46	47	48	73	#
229	5479	44	45	46	47	48	49	73	#
230	5479	45	46	47	48	49	50	73	#
231	5479	46	47	48	49	50	51	73	#
232	5479	47	48	49	50	51	52	73	#
233	5479	48	49	50	51	52	53	73	#
234	5479	49	50	51	52	53	54	73	#
235	5479	50	51	52	53	54	55	73	#
236	5479	51	52	53	54	55	56	73	#
237	5479	52	53	54	55	56	57	73	#
238	5479	53	54	55	56	57	58	73	#
239	5479	54	55	56	57	58	59	73	#
240	5479	55	56	57	58	59	60	73	#
241	5479	56	57	58	59	60	61	73	#
242	5479	57	58	59	60	61	62	73	#
243	5479	58	59	60	61	62	63	73	#
244	5479	59	60	61	62	63	64	73	#
245	5479	60	61	62	63	64	65	73	#
246	5479	61	62	63	64	65	66	73	#
247	5479	62	63	64	65	66	67	73	#
248	5398	63	64	65	66	67	68	73	#
249	4910	0	1	2	74	#
250	4910	1	2	3	74	#
251	4910	2	3	4	74	#
252	4910	3	4	5	74	#
253	4910	4	5	6	74	#
254	4910	5	6	7	74	#
255	4910	6	7	8	74	#
256	4910	7	8	9	74	#
257	4910	8	9	10	74	#
258	4910	9	10	11	74	#
259	4910	10	11	12	74	#
260	4910	11	12	13	74	#
261	4910	12	13	14	74	#
262	4910	13	14	15	74	#
263	4910	14	15	16	74	#
264	4910	15	16	17	74	#
265	4910	16	17	18	74	#
266	4910	17	18	19	74	#
267	4910	18	19	20	74	#
268	4910	19	20	21	74	#
269	4910	20	21	22	74	#
270	4910	21	22	23	74	#
271	4910	22	23	24	74	#
272	4910	23	24	25	74	#
273	4910	24	25	26	74	#
274	4910	25	26	27	74	#
275	4910	26	27	28	74	#
276	4910	27	28	29	74	#
277	4910	28	29	30	74	#
278	4910	29	30	31	74	#
279	4910	30	31	32	74	#
280	4910	31	32	33	74	#
281	4910	32	33	34	74	#
282	4910	33	34	35	74	#
283	4910	34	35	36	74	#
284	4910	35	36	37	74	#
285	4910	36	37	38	74	#
286	4910	37	38	39	74	#
287	4910	38	39	40	74	#
288	4910	39	40	41	74	#
289	4910	40	41	42	74	#
290	4910	41	42	43	74	#
291	4910	42	43	44	74	#
292	4910	43	44	45	74	#
293	4910	44	45	46	74	#
294	4910	45	46	47	74	#
295	4910	46	47	48	74	#
296	4910	47	48	49	74	#
297	4910	48	49	50	74	#
298	4910	49	50	51	74	#
299	4910	50	51	52	74	#
300	4910	51	52	53	74	#
301	4910	52	53	54	74	#
302	4910	53	54	55	74	#
303	4910	54	55	56	74	#
304	4910	55	56	57	74	#
305	12104	0	1	2	3	4	5	6	7	8	75	#
306	12104	1	2	3	4	5	6	7	8	9	75	#
307	12104	2	3	4	5	6	7	8	9	10	75	#
308	12104	3	4	5	6	7	8	9	10	11	75	#
309	12104	4	5	6	7	8	9	10	11	12	75	#
310	12104	5	6	7	8	9	10	11	12	13	75	#
311	12104	6	7	8	9	10	11	12	13	14	75	#
312	12104	7	8	9	10	11	12	13	14	15	75	#
313	12104	8	9	10	11	12	13	14	15	16	75	#
314	12104	9	10	11	12	13	14	15	16	17	75	#
315	12104	10	11	12	13	14	15	16	17	18	75	#
316	12104	11	12	13	14	15	16	17	18	19	75	#
317	12104	12	13	14	15	16	17	18	19	20	75	#
318	12104	13	14	15	16	17	18	19	20	21	75	#
319	12104	14	15	16	17	18	19	20	21	22	75	#
320	12104	15	16	17	18	19	20	21	22	23	75	#
321	12104	16	17	18	19	20	21	22	23	24	75	#
322	12104	17	18	19	20	21	22	23	24	25	75	#
323	12104	18	19	20	21	22	23	24	25	26	75	#
324	12104	19	20	21	22	23	24	25	26	27	75	#
325	12104	20	21	22	23	24	25	26	27	28	75	#
326	12104	21	22	23	24	25	26	27	28	29	75	#
327	12104	22	23	24	25	26	27	28	29	30	75	#
328	12104	23	24	25	26	27	28	29	30	31	75	#
329	12104	24	25	26	27	28	29	30	31	32	75	#
330	12104	25	26	27	28	29	30	31	32	33	75	#
331	12104	26	27	28	29	30	31	32	33	34	75	#
332	12104	27	28	29	30	31	32	33	34	35	75	#
333	12104	28	29	30	31	32	33	34	35	36	75	#
334	12104	29	30	31	32	33	34	35	36	37	75	#
335	12104	30	31	32	33	34	35	36	37	38	75	#
336	12104	31	32	33	34	35	36	37	38	39	75	#
337	12104	32	33	34	35	36	37	38	39	40	75	#
338	12104	33	34	35	36	37	38	39	40	41	75	#
339	12104	34	35	36	37	38	39	40	41	42	75	#
340	12104	35	36	37	38	39	40	41	42	43	75	#
341	12104	36	37	38	39	40	41	42	43	44	75	#
342	7719	37	38	39	40	41	42	43	44	45	75	#
343	7719	38	39	40	41	42	43	44	45	46	75	#
344	7719	39	40	41	42	43	44	45	46	47	75	#
345	7719	40	41	42	43	44	45	46	47	48	75	#
346	7719	41	42	43	44	45	46	47	48	49	75	#
347	7719	42	43	44	45	46	47	48	49	50	75	#
348	7719	43	44	45	46	47	48	49	50	51	75	#
349	7719	44	45	46	47	48	49	50	51	52	75	#
350	7719	45	46	47	48	49	50	51	52	53	75	#
351	7719	46	47	48	49	50	51	52	53	54	75	#
352	7719	47	48	49	50	51	52	53	54	55	75	#
353	7719	48	49	50	51	52	53	54	55	56	75	#
354	7719	49	50	51	52	53	54	55	56	57	75	#
355	7719	50	51	52	53	54	55	56	57	58	75	#
356	7719	51	52	53	54	55	56	57	58	59	75	#
357	7719	52	53	54	55	56	57	58	59	60	75	#
358	7719	53	54	55	56	57	58	59	60	61	75	#
359	7719	54	55	56	57	58	59	60	61	62	75	#
360	7719	55	56	57	58	59	60	61	62	63	75	#
361	7719	56	57	58	59	60	61	62	63	64	75	#
362	7719	57	58	59	60	61	62	63	64	65	75	#
363	7719	58	59	60	61	62	63	64	65	66	75	#
364	7719	59	60	61	62	63	64	65	66	67	75	#
365	7719	60	61	62	63	64	65	66	67	68	75	#
366	7719	61	62	63	64	65	66	67	68	69	75	#
367	4405	0	1	2	3	76	#
368	4405	1	2	3	4	76	#
369	4405	2	3	4	5	76	#
370	4405	3	4	5	6	76	#
371	4405	4	5	6	7	76	#
372	4405	5	6	7	8	76	#
373	4405	6	7	8	9	76	#
374	4405	7	8	9	10	76	#
375	4405	8	9	10	11	76	#
376	4405	9	10	11	12	76	#
377	4405	10	11	12	13	76	#
378	4405	11	12	13	14	76	#
379	4405	12	13	14	15	76	#
380	4405	13	14	15	16	76	#
381	4405	14	15	16	17	76	#
382	4405	15	16	17	18	76	#
383	4405	16	17	18	19	76	#
384	4405	17	18	19	20	76	#
385	4405	18	19	20	21	76	#
386	4405	19	20	21	22	76	#
387	4405	20	21	22	23	76	#
388	4405	21	22	23	24	76	#
389	4405	22	23	24	25	76	#
390	4405	23	24	25	26	76	#
391	4405	24	25	26	27	76	#
392	4405	25	26	27	28	76	#
393	4405	26	27	28	29	76	#
394	4405	27	28	29	30	76	#
395	4405	28	29	30	31	76	#
396	4405	29	30	31	32	76	#
397	4405	30	31	32	33	76	#
398	4405	31	32	33	34	76	#
399	4405	32	33	34	35	76	#
400	4405	33	34	35	36	76	#
401	4405	34	35	36	37	76	#
402	4405	35	36	37	38	76	#
403	4405	36	37	38	39	76	#
404	4405	37	38	39	40	76	#
405	4405	38	39	40	41	76	#
406	4405	39	40	41	42	76	#
407	4405	40	41	42	43	76	#
408	4405	41	42	43	44	76	#
409	4405	42	43	44	45	76	#
410	4405	43	44	45	46	76	#
411	4405	44	45	46	47	76	#
412	4405	45	46	47	48	76	#
413	4405	46	47	48	49	76	#
414	4405	47	48	49	50	76	#
415	4405	48	49	50	51	76	#
416	3683	49	50	51	52	76	#
417	3683	50	51	52	53	76	#
418	3683	51	52	53	54	76	#
419	3683	52	53	54	55	76	#
420	3683	53	54	55	56	76	#
421	3683	54	55	56	57	76	#
422	3683	55	56	57	58	76	#
423	3683	56	57	58	59	76	#
424	3683	57	58	59	60	76	#
425	3683	58	59	60	61	76	#
426	3457	59	60	61	62	76	#
427	3457	60	61	62	63	76	#
428	3457	61	62	63	64	76	#
429	3457	62	63	64	65	76	#
430	3256	63	64	65	66	76	#
431	3256	64	65	66	67	76	#
432	3256	65	66	67	68	76	#
433	3256	66	67	68	69	76	#
434	4933	0	1	2	3	77	#
435	4933	1	2	3	4	77	#
436	4933	2	3	4	5	77	#
437	4933	3	4	5	6	77	#
438	4933	4	5	6	7	77	#
439	4933	5	6	7	8	77	#
440	4933	6	7	8	9	77	#
441	4933	7	8	9	10	77	#
442	4933	8	9	10	11	77	#
443	4933	9	10	11	12	77	#
444	4933	10	11	12	13	77	#
445	4933	11	12	13	14	77	#
446	4933	12	13	14	15	77	#
447	4933	13	14	15	16	77	#
448	4933	14	15	16	17	77	#
449	4933	15	16	17	18	77	#
450	4933	16	17	18	19	77	#
451	4933	17	18	19	20	77	#
452	4933	18	19	20	21	77	#
453	4933	19	20	21	22	77	#
454	4933	20	21	22	23	77	#
455	4933	21	22	23	24	77	#
456	4933	22	23	24	25	77	#
457	4933	23	24	25	26	77	#
458	4933	24	25	26	27	77	#
459	4933	25	26	27	28	77	#
460	4933	26	27	28	29	77	#
461	4933	27	28	29	30	77	#
462	4933	28	29	30	31	77	#
463	4933	29	30	31	32	77	#
464	4933	30	31	32	33	77	#
465	4933	31	32	33	34	77	#
466	4933	32	33	34	35	77	#
467	4933	33	34	35	36	77	#
468	4933	34	35	36	37	77	#
469	4933	35	36	37	38	77	#
470	4933	36	37	38	39	77	#
471	4933	37	38	39	40	77	#
472	4933	38	39	40	41	77	#
473	3890	39	40	41	42	77	#
474	3890	40	41	42	43	77	#
475	3890	41	42	43	44	77	#
476	3890	42	43	44	45	77	#
477	3890	43	44	45	46	77	#
478	3890	44	45	46	47	77	#
479	3890	45	46	47	48	77	#
480	3890	46	47	48	49	77	#
481	3890	47	48	49	50	77	#
482	3890	48	49	50	51	77	#
483	3890	49	50	51	52	77	#
484	3065	50	51	52	53	77	#
485	3065	51	52	53	54	77	#
486	3065	52	53	54	55	77	#
487	3065	53	54	55	56	77	#
488	3065	54	55	56	57	77	#
489	3065	55	56	57	58	77	#
490	3065	56	57	58	59	77	#
491	3065	57	58	59	60	77	#
492	3065	58	59	60	61	77	#
493	3065	59	60	61	62	77	#
494	3065	60	61	62	63	77	#
495	3065	61	62	63	64	77	#
496	3065	62	63	64	65	77	#
497	3065	63	64	65	66	77	#
498	2974	64	65	66	67	77	#
499	2974	65	66	67	68	77	#
500	2931	66	67	68	69	77	#
501	10430	0	1	2	3	4	5	78	#
502	10430	1	2	3	4	5	6	78	#
503	10430	2	3	4	5	6	7	78	#
504	10430	3	4	5	6	7	8	78	#
505	10430	4	5	6	7	8	9	78	#
506	10430	5	6	7	8	9	10	78	#
507	10430	6	7	8	9	10	11	78	#
508	10430	7	8	9	10	11	12	78	#
509	10430	8	9	10	11	12	13	78	#
510	10430	9	10	11	12	13	14	78	#
511	10430	10	11	12	13	14	15	78	#
512	10430	11	12	13	14	15	16	78	#
513	10430	12	13	14	15	16	17	78	#
514	10430	13	14	15	16	17	18	78	#
515	10430	14	15	16	17	18	19	78	#
516	10430	15	16	17	18	19	20	78	#
517	10430	16	17	18	19	20	21	78	#
518	7822	17	18	19	20	21	22	78	#
519	7822	18	19	20	21	22	23	78	#
520	7822	19	20	21	22	23	24	78	#
521	7822	20	21	22	23	24	25	78	#
522	7822	21	22	23	24	25	26	78	#
523	7822	22	23	24	25	26	27	78	#
524	7822	23	24	25	26	27	28	78	#
525	3221	24	25	26	27	28	29	78	#
526	3221	25	26	27	28	29	30	78	#
527	3221	26	27	28	29	30	31	78	#
528	3221	27	28	29	30	31	32	78	#
529	3221	28	29	30	31	32	33	78	#
530	3221	29	30	31	32	33	34	78	#
531	3221	30	31	32	33	34	35	78	#
532	3221	31	32	33	34	35	36	78	#
533	3221	32	33	34	35	36	37	78	#
534	3221	33	34	35	36	37	38	78	#
535	3221	34	35	36	37	38	39	78	#
536	3221	35	36	37	38	39	40	78	#
537	3221	36	37	38	39	40	41	78	#
538	3221	37	38	39	40	41	42	78	#
539	3221	38	39	40	41	42	43	78	#
540	3221	39	40	41	42	43	44	78	#
541	3221	40	41	42	43	44	45	78	#
542	3221	41	42	43	44	45	46	78	#
543	3221	42	43	44	45	46	47	78	#
544	3221	43	44	45	46	47	48	78	#
545	3221	44	45	46	47	48	49	78	#
546	3221	45	46	47	48	49	50	78	#
547	3221	46	47	48	49	50	51	78	#
548	3221	47	48	49	50	51	52	78	#
549	3221	48	49	50	51	52	53	78	#
550	3221	49	50	51	52	53	54	78	#
551	3221	50	51	52	53	54	55	78	#
552	3221	51	52	53	54	55	56	78	#
553	3221	52	53	54	55	56	57	78	#
554	3221	53	54	55	56	57	58	78	#
555	3221	54	55	56	57	58	59	78	#
556	3221	55	56	57	58	59	60	78	#
557	3221	56	57	58	59	60	61	78	#
558	3221	57	58	59	60	61	62	78	#
559	3221	58	59	60	61	62	63	78	#
560	3221	59	60	61	62	63	64	78	#
561	3221	60	61	62	63	64	65	78	#
562	3221	61	62	63	64	65	66	78	#
563	3221	62	63	64	65	66	67	78	#
564	3221	63	64	65	66	67	68	78	#
565	3174	64	65	66	67	68	69	78	#
566	4128	0	1	2	79	#
567	4128	1	2	3	79	#
568	4128	2	3	4	79	#
569	4128	3	4	5	79	#
570	4128	4	5	6	79	#
571	4128	5	6	7	79	#
572	4128	6	7	8	79	#
573	4128	7	8	9	79	#
574	4128	8	9	10	79	#
575	4128	9	10	11	79	#
576	4128	10	11	12	79	#
577	4128	11	12	13	79	#
578	4128	12	13	14	79	#
579	4128	13	14	15	79	#
580	4128	14	15	16	79	#
581	4128	15	16	17	79	#
582	4128	16	17	18	79	#
583	4128	17	18	19	79	#
584	4128	18	19	20	79	#
585	4128	19	20	21	79	#
586	4128	20	21	22	79	#
587	4128	21	22	23	79	#
588	4128	22	23	24	79	#
589	4128	23	24	25	79	#
590	4128	24	25	26	79	#
591	4128	25	26	27	79	#
592	4128	26	27	28	79	#
593	4128	27	28	29	79	#
594	4128	28	29	30	79	#
595	4128	29	30	31	79	#
596	4128	30	31	32	79	#
597	4128	31	32	33	79	#
598	4128	32	33	34	79	#
599	4128	33	34	35	79	#
600	4128	34	35	36	79	#
601	4128	35	36	37	79	#
602	4128	36	37	38	79	#
603	4128	37	38	39	79	#
604	4128	38	39	40	79	#
605	4128	39	40	41	79	#
606	2969	40	41	42	79	#
607	2969	41	42	43	79	#
608	2969	42	43	44	79	#
609	2969	43	44	45	79	#
610	2969	44	45	46	79	#
611	2969	45	46	47	79	#
612	2969	46	47	48	79	#
613	2969	47	48	49	79	#
614	2969	48	49	50	79	#
615	2969	49	50	51	79	#
616	2969	50	51	52	79	#
617	2969	51	52	53	79	#
618	2969	52	53	54	79	#
619	2969	53	54	55	79	#
620	2969	54	55	56	79	#
621	2969	55	56	57	79	#
622	19788	0	1	2	3	4	5	6	7	8	9	80	#
623	19788	1	2	3	4	5	6	7	8	9	10	80	#
624	19788	2	3	4	5	6	7	8	9	10	11	80	#
625	19788	3	4	5	6	7	8	9	10	11	12	80	#
626	19788	4	5	6	7	8	9	10	11	12	13	80	#
627	19788	5	6	7	8	9	10	11	12	13	14	80	#
628	19788	6	7	8	9	10	11	12	13	14	15	80	#
629	19788	7	8	9	10	11	12	13	14	15	16	80	#
630	19788	8	9	10	11	12	13	14	15	16	17	80	#
631	19788	9	10	11	12	13	14	15	16	17	18	80	#
632	19788	10	11	12	13	14	15	16	17	18	19	80	#
633	19788	11	12	13	14	15	16	17	18	19	20	80	#
634	19788	12	13	14	15	16	17	18	19	20	21	80	#
635	19788	13	14	15	16	17	18	19	20	21	22	80	#
636	19788	14	15	16	17	18	19	20	21	22	23	80	#
637	19788	15	16	17	18	19	20	21	22	23	24	80	#
638	19788	16	17	18	19	20	21	22	23	24	25	80	#
639	19788	17	18	19	20	21	22	23	24	25	26	80	#
640	19788	18	19	20	21	22	23	24	25	26	27	80	#
641	19788	19	20	21	22	23	24	25	26	27	28	80	#
642	19788	20	21	22	23	24	25	26	27	28	29	80	#
643	19788	21	22	23	24	25	26	27	28	29	30	80	#
644	19788	22	23	24	25	26	27	28	29	30	31	80	#
645	19788	23	24	25	26	27	28	29	30	31	32	80	#
646	19788	24	25	26	27	28	29	30	31	32	33	80	#
647	19788	25	26	27	28	29	30	31	32	33	34	80	#
648	19788	26	27	28	29	30	31	32	33	34	35	80	#
649	19788	27	28	29	30	31	32	33	34	35	36	80	#
650	19788	28	29	30	31	32	33	34	35	36	37	80	#
651	19788	29	30	31	32	33	34	35	36	37	38	80	#
652	19788	30	31	32	33	34	35	36	37	38	39	80	#
653	19788	31	32	33	34	35	36	37	38	39	40	80	#
654	19788	32	33	34	35	36	37	38	39	40	41	80	#
655	19788	33	34	35	36	37	38	39	40	41	42	80	#
656	13624	34	35	36	37	38	39	40	41	42	43	80	#
657	13624	35	36	37	38	39	40	41	42	43	44	80	#
658	13624	36	37	38	39	40	41	42	43	44	45	80	#
659	13624	37	38	39	40	41	42	43	44	45	46	80	#
660	13624	38	39	40	41	42	43	44	45	46	47	80	#
661	13624	39	40	41	42	43	44	45	46	47	48	80	#
662	13624	40	41	42	43	44	45	46	47	48	49	80	#
663	13624	41	42	43	44	45	46	47	48	49	50	80	#
664	13624	42	43	44	45	46	47	48	49	50	51	80	#
665	13624	43	44	45	46	47	48	49	50	51	52	80	#
666	13624	44	45	46	47	48	49	50	51	52	53	80	#
667	13624	45	46	47	48	49	50	51	52	53	54	80	#
668	13624	46	47	48	49	50	51	52	53	54	55	80	#
669	13624	47	48	49	50	51	52	53	54	55	56	80	#
670	13624	48	49	50	51	52	53	54	55	56	57	80	#
671	13624	49	50	51	52	53	54	55	56	57	58	80	#
672	13624	50	51	52	53	54	55	56	57	58	59	80	#
673	13624	51	52	53	54	55	56	57	58	59	60	80	#
674	13624	52	53	54	55	56	57	58	59	60	61	80	#
675	12045	53	54	55	56	57	58	59	60	61	62	80	#
676	12045	54	55	56	57	58	59	60	61	62	63	80	#
677	12045	55	56	57	58	59	60	61	62	63	64	80	#
678	12045	56	57	58	59	60	61	62	63	64	65	80	#
679	12045	57	58	59	60	61	62	63	64	65	66	80	#
