170	10420	3	4	5	6	7	8	44	#
171	10420	4	5	6	7	8	9	44	#
172	10420	5	6	7	8	9	10	44	#
173	10420	6	7	8	9	10	11	44	#
174	10420	7	8	9	10	11	12	44	#
175	10420	8	9	10	11	12	13	44	#
176	10420	9	10	11	12	13	14	44	#
177	10420	10	11	12	13	14	15	44	#
178	10420	11	12	13	14	15	16	44	#
179	10420	12	13	14	15	16	17	44	#
180	10420	13	14	15	16	17	18	44	#
181	10420	14	15	16	17	18	19	44	#
182	10420	15	16	17	18	19	20	44	#
183	10420	16	17	18	19	20	21	44	#
184	10420	17	18	19	20	21	22	44	#
185	10420	18	19	20	21	22	23	44	#
186	10420	19	20	21	22	23	24	44	#
187	10420	20	21	22	23	24	25	44	#
188	10420	21	22	23	24	25	26	44	#
189	10420	22	23	24	25	26	27	44	#
190	10420	23	24	25	26	27	28	44	#
191	10420	24	25	26	27	28	29	44	#
192	10420	25	26	27	28	29	30	44	#
193	10420	26	27	28	29	30	31	44	#
194	10420	27	28	29	30	31	32	44	#
195	10420	28	29	30	31	32	33	44	#
196	10420	29	30	31	32	33	34	44	#
197	17895	0	1	2	3	4	5	6	7	45	#
198	17895	1	2	3	4	5	6	7	8	45	#
199	17895	2	3	4	5	6	7	8	9	45	#
200	17895	3	4	5	6	7	8	9	10	45	#
201	17895	4	5	6	7	8	9	10	11	45	#
202	17895	5	6	7	8	9	10	11	12	45	#
203	17895	6	7	8	9	10	11	12	13	45	#
204	17895	7	8	9	10	11	12	13	14	45	#
205	17895	8	9	10	11	12	13	14	15	45	#
206	17895	9	10	11	12	13	14	15	16	45	#
207	17895	10	11	12	13	14	15	16	17	45	#
208	17895	11	12	13	14	15	16	17	18	45	#
209	17895	12	13	14	15	16	17	18	19	45	#
210	17895	13	14	15	16	17	18	19	20	45	#
211	17895	14	15	16	17	18	19	20	21	45	#
212	11053	15	16	17	18	19	20	21	22	45	#
213	11053	16	17	18	19	20	21	22	23	45	#
214	11053	17	18	19	20	21	22	23	24	45	#
215	11053	18	19	20	21	22	23	24	25	45	#
216	11053	19	20	21	22	23	24	25	26	45	#
217	11053	20	21	22	23	24	25	26	27	45	#
218	11053	21	22	23	24	25	26	27	28	45	#
219	11053	22	23	24	25	26	27	28	29	45	#
220	11053	23	24	25	26	27	28	29	30	45	#
221	11053	24	25	26	27	28	29	30	31	45	#
222	11053	25	26	27	28	29	30	31	32	45	#
223	11053	26	27	28	29	30	31	32	33	45	#
224	11053	27	28	29	30	31	32	33	34	45	#
225	1666	0	1	46	#
226	1666	1	2	46	#
227	1666	2	3	46	#
228	1666	3	4	46	#
229	1666	4	5	46	#
230	1666	5	6	46	#
231	1666	6	7	46	#
232	1666	7	8	46	#
233	1666	8	9	46	#
234	1666	9	10	46	#
235	1666	10	11	46	#
236	1666	11	12	46	#
237	1666	12	13	46	#
238	1666	13	14	46	#
239	1666	14	15	46	#
240	1666	15	16	46	#
241	1666	16	17	46	#
242	1666	17	18	46	#
243	1666	18	19	46	#
244	1666	19	20	46	#
245	1666	20	21	46	#
246	1666	21	22	46	#
247	1666	22	23	46	#
248	1666	23	24	46	#
249	1666	24	25	46	#
250	1666	25	26	46	#
251	1274	26	27	46	#
252	1274	27	28	46	#
253	1274	28	29	46	#
254	1274	29	30	46	#
255	1274	30	31	46	#
256	1274	31	32	46	#
257	1274	32	33	46	#
258	1274	33	34	46	#
259	4774	0	1	2	3	47	#
260	4774	1	2	3	4	47	#
261	4774	2	3	4	5	47	#
262	4774	3	4	5	6	47	#
263	4774	4	5	6	7	47	#
264	1152	5	6	7	8	47	#
265	1152	6	7	8	9	47	#
266	1152	7	8	9	10	47	#
267	1152	8	9	10	11	47	#
268	1152	9	10	11	12	47	#
269	1152	10	11	12	13	47	#
270	1152	11	12	13	14	47	#
271	1152	12	13	14	15	47	#
272	1152	13	14	15	16	47	#
273	1152	14	15	16	17	47	#
274	1152	15	16	17	18	47	#
275	1152	16	17	18	19	47	#
276	1152	17	18	19	20	47	#
277	1152	18	19	20	21	47	#
278	1152	19	20	21	22	47	#
279	1152	20	21	22	23	47	#
280	1152	21	22	23	24	47	#
281	1152	22	23	24	25	47	#
282	1152	23	24	25	26	47	#
283	1152	24	25	26	27	47	#
284	1152	25	26	27	28	47	#
285	1152	26	27	28	29	47	#
286	1013	27	28	29	30	47	#
287	1013	28	29	30	31	47	#
288	1013	29	30	31	32	47	#
289	1013	30	31	32	33	47	#
290	983	31	32	33	34	47	#
291	727	0	48	#
292	727	1	48	#
293	727	2	48	#
294	727	3	48	#
295	727	4	48	#
296	727	5	48	#
297	727	6	48	#
298	727	7	48	#
299	727	8	48	#
300	727	9	48	#
301	727	10	48	#
302	727	11	48	#
303	727	12	48	#
304	582	13	48	#
305	582	14	48	#
306	582	15	48	#
307	2321	0	1	2	49	#
308	2321	1	2	3	49	#
309	2321	2	3	4	49	#
310	2321	3	4	5	49	#
311	2321	4	5	6	49	#
312	2321	5	6	7	49	#
313	2321	6	7	8	49	#
314	2321	7	8	9	49	#
315	2321	8	9	10	49	#
316	2321	9	10	11	49	#
317	2321	10	11	12	49	#
318	2321	11	12	13	49	#
319	2321	12	13	14	49	#
320	2321	13	14	15	49	#
321	2321	14	15	16	49	#
322	2321	15	16	17	49	#
323	2321	16	17	18	49	#
324	2321	17	18	19	49	#
325	2321	18	19	20	49	#
326	2321	19	20	21	49	#
327	2321	20	21	22	49	#
328	2321	21	22	23	49	#
329	2321	22	23	24	49	#
330	2321	23	24	25	49	#
331	2321	24	25	26	49	#
332	2321	25	26	27	49	#
333	1336	0	50	#
334	1336	1	50	#
335	1336	2	50	#
336	1336	3	50	#
337	1336	4	50	#
338	1336	5	50	#
339	1336	6	50	#
340	1336	7	50	#
341	1336	8	50	#
342	1336	9	50	#
343	1336	10	50	#
344	1336	11	50	#
345	1336	12	50	#
346	1336	13	50	#
347	1336	14	50	#
348	1336	15	50	#
349	1336	16	50	#
350	1336	17	50	#
351	1336	18	50	#
352	1336	19	50	#
353	1336	20	50	#
354	1336	21	50	#
355	1336	22	50	#
356	1336	23	50	#
357	1336	24	50	#
358	1336	25	50	#
359	1336	26	50	#
360	1336	27	50	#
361	1336	28	50	#
362	1290	29	50	#
363	1169	30	50	#
364	1169	31	50	#
365	1169	32	50	#
366	1100	33	50	#
367	1100	34	50	#
368	13882	0	1	2	3	4	5	6	7	8	9	51	#
369	13882	1	2	3	4	5	6	7	8	9	10	51	#
370	13882	2	3	4	5	6	7	8	9	10	11	51	#
371	5977	0	1	2	3	4	5	52	#
372	5977	1	2	3	4	5	6	52	#
373	5977	2	3	4	5	6	7	52	#
374	5977	3	4	5	6	7	8	52	#
375	5977	4	5	6	7	8	9	52	#
376	5977	5	6	7	8	9	10	52	#
377	5977	6	7	8	9	10	11	52	#
378	5977	7	8	9	10	11	12	52	#
379	5977	8	9	10	11	12	13	52	#
380	5977	9	10	11	12	13	14	52	#
381	5977	10	11	12	13	14	15	52	#
382	3448	11	12	13	14	15	16	52	#
383	3448	12	13	14	15	16	17	52	#
384	3448	13	14	15	16	17	18	52	#
385	3448	14	15	16	17	18	19	52	#
386	3448	15	16	17	18	19	20	52	#
387	3448	16	17	18	19	20	21	52	#
388	3448	17	18	19	20	21	22	52	#
389	3448	18	19	20	21	22	23	52	#
390	3448	19	20	21	22	23	24	52	#
391	3448	20	21	22	23	24	25	52	#
392	3448	21	22	23	24	25	26	52	#
393	2801	22	23	24	25	26	27	52	#
394	2801	23	24	25	26	27	28	52	#
395	2801	24	25	26	27	28	29	52	#
396	2801	25	26	27	28	29	30	52	#
397	2801	26	27	28	29	30	31	52	#
398	2801	27	28	29	30	31	32	52	#
399	6471	0	1	2	3	4	53	#
400	6471	1	2	3	4	5	53	#
401	6471	2	3	4	5	6	53	#
402	6471	3	4	5	6	7	53	#
403	21223	0	1	2	3	4	5	6	7	8	9	54	#
404	21223	1	2	3	4	5	6	7	8	9	10	54	#
405	8489	2	3	4	5	6	7	8	9	10	11	54	#
406	8489	3	4	5	6	7	8	9	10	11	12	54	#
407	8489	4	5	6	7	8	9	10	11	12	13	54	#
408	8489	5	6	7	8	9	10	11	12	13	14	54	#
409	8489	6	7	8	9	10	11	12	13	14	15	54	#
410	8489	7	8	9	10	11	12	13	14	15	16	54	#
411	8489	8	9	10	11	12	13	14	15	16	17	54	#
412	8489	9	10	11	12	13	14	15	16	17	18	54	#
413	8489	10	11	12	13	14	15	16	17	18	19	54	#
414	8489	11	12	13	14	15	16	17	18	19	20	54	#
415	8489	12	13	14	15	16	17	18	19	20	21	54	#
416	8489	13	14	15	16	17	18	19	20	21	22	54	#
417	8489	14	15	16	17	18	19	20	21	22	23	54	#
418	8489	15	16	17	18	19	20	21	22	23	24	54	#
419	8489	16	17	18	19	20	21	22	23	24	25	54	#
420	7074	17	18	19	20	21	22	23	24	25	26	54	#
421	7074	18	19	20	21	22	23	24	25	26	27	54	#
422	7074	19	20	21	22	23	24	25	26	27	28	54	#
423	7074	20	21	22	23	24	25	26	27	28	29	54	#
424	7074	21	22	23	24	25	26	27	28	29	30	54	#
425	6242	22	23	24	25	26	27	28	29	30	31	54	#
426	6242	23	24	25	26	27	28	29	30	31	32	54	#
427	6242	24	25	26	27	28	29	30	31	32	33	54	#
428	6242	25	26	27	28	29	30	31	32	33	34	54	#
429	2848	0	1	55	#
430	2848	1	2	55	#
431	2848	2	3	55	#
432	371	3	4	55	#
433	371	4	5	55	#
434	371	5	6	55	#
435	371	6	7	55	#
436	371	7	8	55	#
437	371	8	9	55	#
438	371	9	10	55	#
439	371	10	11	55	#
440	371	11	12	55	#
441	371	12	13	55	#
442	371	13	14	55	#
443	371	14	15	55	#
444	371	15	16	55	#
445	371	16	17	55	#
446	371	17	18	55	#
447	371	18	19	55	#
448	371	19	20	55	#
449	371	20	21	55	#
450	371	21	22	55	#
451	371	22	23	55	#
452	276	23	24	55	#
453	276	24	25	55	#
454	276	25	26	55	#
455	276	26	27	55	#
456	276	27	28	55	#
457	276	28	29	55	#
458	276	29	30	55	#
459	276	30	31	55	#
460	259	31	32	55	#
461	259	32	33	55	#
462	14723	0	1	2	3	4	5	6	56	#
463	14723	1	2	3	4	5	6	7	56	#
464	14723	2	3	4	5	6	7	8	56	#
465	14723	3	4	5	6	7	8	9	56	#
466	14723	4	5	6	7	8	9	10	56	#
467	14723	5	6	7	8	9	10	11	56	#
468	14723	6	7	8	9	10	11	12	56	#
469	14723	7	8	9	10	11	12	13	56	#
470	14723	8	9	10	11	12	13	14	56	#
471	14723	9	10	11	12	13	14	15	56	#
472	14723	10	11	12	13	14	15	16	56	#
473	14723	11	12	13	14	15	16	17	56	#
474	14723	12	13	14	15	16	17	18	56	#
475	14723	13	14	15	16	17	18	19	56	#
476	14723	14	15	16	17	18	19	20	56	#
477	14723	15	16	17	18	19	20	21	56	#
478	14723	16	17	18	19	20	21	22	56	#
479	14723	17	18	19	20	21	22	23	56	#
480	14723	18	19	20	21	22	23	24	56	#
481	14723	19	20	21	22	23	24	25	56	#
482	14723	20	21	22	23	24	25	26	56	#
483	14723	21	22	23	24	25	26	27	56	#
484	14723	22	23	24	25	26	27	28	56	#
485	14723	23	24	25	26	27	28	29	56	#
486	14723	24	25	26	27	28	29	30	56	#
487	14723	25	26	27	28	29	30	31	56	#
488	14723	26	27	28	29	30	31	32	56	#
489	14723	27	28	29	30	31	32	33	56	#
490	14723	28	29	30	31	32	33	34	56	#
491	6561	0	1	2	3	57	#
492	6561	1	2	3	4	57	#
493	6561	2	3	4	5	57	#
494	6561	3	4	5	6	57	#
495	6561	4	5	6	7	57	#
496	6561	5	6	7	8	57	#
497	6561	6	7	8	9	57	#
498	6561	7	8	9	10	57	#
499	6561	8	9	10	11	57	#
500	6561	9	10	11	12	57	#
501	6561	10	11	12	13	57	#
502	4062	11	12	13	14	57	#
503	4062	12	13	14	15	57	#
504	4062	13	14	15	16	57	#
505	4062	14	15	16	17	57	#
506	4062	15	16	17	18	57	#
507	4062	16	17	18	19	57	#
508	4062	17	18	19	20	57	#
509	4062	18	19	20	21	57	#
510	13096	0	1	2	3	4	5	6	7	58	#
511	13096	1	2	3	4	5	6	7	8	58	#
512	13096	2	3	4	5	6	7	8	9	58	#
513	13096	3	4	5	6	7	8	9	10	58	#
514	13096	4	5	6	7	8	9	10	11	58	#
515	13096	5	6	7	8	9	10	11	12	58	#
516	13096	6	7	8	9	10	11	12	13	58	#
517	13096	7	8	9	10	11	12	13	14	58	#
518	13096	8	9	10	11	12	13	14	15	58	#
519	13096	9	10	11	12	13	14	15	16	58	#
520	13096	10	11	12	13	14	15	16	17	58	#
521	13096	11	12	13	14	15	16	17	18	58	#
522	13096	12	13	14	15	16	17	18	19	58	#
523	13096	13	14	15	16	17	18	19	20	58	#
524	13096	14	15	16	17	18	19	20	21	58	#
525	13096	15	16	17	18	19	20	21	22	58	#
526	13096	16	17	18	19	20	21	22	23	58	#
527	13096	17	18	19	20	21	22	23	24	58	#
528	13096	18	19	20	21	22	23	24	25	58	#
529	13096	19	20	21	22	23	24	25	26	58	#
530	13096	20	21	22	23	24	25	26	27	58	#
531	11786	21	22	23	24	25	26	27	28	58	#
532	11786	22	23	24	25	26	27	28	29	58	#
533	11786	23	24	25	26	27	28	29	30	58	#
534	11049	24	25	26	27	28	29	30	31	58	#
535	11049	25	26	27	28	29	30	31	32	58	#
536	8654	0	1	2	3	4	5	6	7	8	59	#
537	8654	1	2	3	4	5	6	7	8	9	59	#
538	8654	2	3	4	5	6	7	8	9	10	59	#
539	8654	3	4	5	6	7	8	9	10	11	59	#
540	8654	4	5	6	7	8	9	10	11	12	59	#
541	8654	5	6	7	8	9	10	11	12	13	59	#
542	8654	6	7	8	9	10	11	12	13	14	59	#
543	8654	7	8	9	10	11	12	13	14	15	59	#
544	8654	8	9	10	11	12	13	14	15	16	59	#
545	8654	9	10	11	12	13	14	15	16	17	59	#
546	8654	10	11	12	13	14	15	16	17	18	59	#
547	8198	11	12	13	14	15	16	17	18	19	59	#
548	14930	0	1	2	3	4	5	6	7	8	9	60	#
549	14930	1	2	3	4	5	6	7	8	9	10	60	#
550	14930	2	3	4	5	6	7	8	9	10	11	60	#
551	14930	3	4	5	6	7	8	9	10	11	12	60	#
552	14930	4	5	6	7	8	9	10	11	12	13	60	#
553	8439	5	6	7	8	9	10	11	12	13	14	60	#
554	8439	6	7	8	9	10	11	12	13	14	15	60	#
555	8439	7	8	9	10	11	12	13	14	15	16	60	#
556	8439	8	9	10	11	12	13	14	15	16	17	60	#
557	8439	9	10	11	12	13	14	15	16	17	18	60	#
558	8439	10	11	12	13	14	15	16	17	18	19	60	#
559	8439	11	12	13	14	15	16	17	18	19	20	60	#
560	8439	12	13	14	15	16	17	18	19	20	21	60	#
561	8439	13	14	15	16	17	18	19	20	21	22	60	#
562	8439	14	15	16	17	18	19	20	21	22	23	60	#
563	7189	15	16	17	18	19	20	21	22	23	24	60	#
564	7189	16	17	18	19	20	21	22	23	24	25	60	#
565	7189	17	18	19	20	21	22	23	24	25	26	60	#
566	7189	18	19	20	21	22	23	24	25	26	27	60	#
567	5882	19	20	21	22	23	24	25	26	27	28	60	#
568	5882	20	21	22	23	24	25	26	27	28	29	60	#
569	5882	21	22	23	24	25	26	27	28	29	30	60	#
570	5882	22	23	24	25	26	27	28	29	30	31	60	#
571	5882	23	24	25	26	27	28	29	30	31	32	60	#
572	5882	24	25	26	27	28	29	30	31	32	33	60	#
573	2203	0	1	2	61	#
574	2203	1	2	3	61	#
575	2203	2	3	4	61	#
576	2203	3	4	5	61	#
577	2203	4	5	6	61	#
578	2203	5	6	7	61	#
579	2203	6	7	8	61	#
580	551	7	8	9	61	#
581	551	8	9	10	61	#
582	551	9	10	11	61	#
583	551	10	11	12	61	#
584	551	11	12	13	61	#
585	551	12	13	14	61	#
586	551	13	14	15	61	#
587	551	14	15	16	61	#
588	551	15	16	17	61	#
589	551	16	17	18	61	#
590	551	17	18	19	61	#
591	551	18	19	20	61	#
592	551	19	20	21	61	#
593	551	20	21	22	61	#
594	551	21	22	23	61	#
595	551	22	23	24	61	#
596	551	23	24	25	61	#
597	551	24	25	26	61	#
598	551	25	26	27	61	#
599	551	26	27	28	61	#
600	551	27	28	29	61	#
601	551	28	29	30	61	#
602	551	29	30	31	61	#
603	551	30	31	32	61	#
604	534	31	32	33	61	#
605	518	32	33	34	61	#
606	14017	0	1	2	3	4	5	6	7	8	62	#
607	14017	1	2	3	4	5	6	7	8	9	62	#
608	14017	2	3	4	5	6	7	8	9	10	62	#
609	14017	3	4	5	6	7	8	9	10	11	62	#
610	14017	4	5	6	7	8	9	10	11	12	62	#
611	14017	5	6	7	8	9	10	11	12	13	62	#
612	14017	6	7	8	9	10	11	12	13	14	62	#
613	14017	7	8	9	10	11	12	13	14	15	62	#
614	14017	8	9	10	11	12	13	14	15	16	62	#
615	14017	9	10	11	12	13	14	15	16	17	62	#
616	14017	10	11	12	13	14	15	16	17	18	62	#
617	14017	11	12	13	14	15	16	17	18	19	62	#
618	14017	12	13	14	15	16	17	18	19	20	62	#
619	14017	13	14	15	16	17	18	19	20	21	62	#
620	14017	14	15	16	17	18	19	20	21	22	62	#
621	14017	15	16	17	18	19	20	21	22	23	62	#
622	14017	16	17	18	19	20	21	22	23	24	62	#
623	14017	17	18	19	20	21	22	23	24	25	62	#
624	14017	18	19	20	21	22	23	24	25	26	62	#
625	7282	0	1	2	3	63	#
626	7282	1	2	3	4	63	#
627	7282	2	3	4	5	63	#
628	7282	3	4	5	6	63	#
629	7282	4	5	6	7	63	#
630	7282	5	6	7	8	63	#
631	7282	6	7	8	9	63	#
632	7282	7	8	9	10	63	#
633	7282	8	9	10	11	63	#
634	7282	9	10	11	12	63	#
635	7282	10	11	12	13	63	#
636	7282	11	12	13	14	63	#
637	7282	12	13	14	15	63	#
638	7282	13	14	15	16	63	#
639	7282	14	15	16	17	63	#
640	7282	15	16	17	18	63	#
641	7282	16	17	18	19	63	#
642	7282	17	18	19	20	63	#
643	7282	18	19	20	21	63	#
644	7282	19	20	21	22	63	#
645	7282	20	21	22	23	63	#
646	7282	21	22	23	24	63	#
647	7282	22	23	24	25	63	#
648	7282	23	24	25	26	63	#
649	7282	24	25	26	27	63	#
650	7282	25	26	27	28	63	#
651	7282	26	27	28	29	63	#
652	7282	27	28	29	30	63	#
653	6425	28	29	30	31	63	#
654	6425	29	30	31	32	63	#
655	6425	30	31	32	33	63	#
656	6425	31	32	33	34	63	#
657	17441	0	1	2	3	4	5	6	7	8	64	#
658	17441	1	2	3	4	5	6	7	8	9	64	#
659	17441	2	3	4	5	6	7	8	9	10	64	#
660	17441	3	4	5	6	7	8	9	10	11	64	#
661	17441	4	5	6	7	8	9	10	11	12	64	#
662	17441	5	6	7	8	9	10	11	12	13	64	#
663	17441	6	7	8	9	10	11	12	13	14	64	#
664	17441	7	8	9	10	11	12	13	14	15	64	#
665	9248	0	1	2	3	4	5	6	7	65	#
666	9248	1	2	3	4	5	6	7	8	65	#
667	9248	2	3	4	5	6	7	8	9	65	#
668	9248	3	4	5	6	7	8	9	10	65	#
669	9248	4	5	6	7	8	9	10	11	65	#
670	9248	5	6	7	8	9	10	11	12	65	#
671	9248	6	7	8	9	10	11	12	13	65	#
672	9248	7	8	9	10	11	12	13	14	65	#
673	9248	8	9	10	11	12	13	14	15	65	#
674	9248	9	10	11	12	13	14	15	16	65	#
675	9248	10	11	12	13	14	15	16	17	65	#
676	9248	11	12	13	14	15	16	17	18	65	#
677	9248	12	13	14	15	16	17	18	19	65	#
678	9248	13	14	15	16	17	18	19	20	65	#
679	9248	14	15	16	17	18	19	20	21	65	#
680	9248	15	16	17	18	19	20	21	22	65	#
681	9248	16	17	18	19	20	21	22	23	65	#
682	9248	17	18	19	20	21	22	23	24	65	#
683	9248	18	19	20	21	22	23	24	25	65	#
684	9248	19	20	21	22	23	24	25	26	65	#
685	9248	20	21	22	23	24	25	26	27	65	#
686	7803	21	22	23	24	25	26	27	28	65	#
687	7803	22	23	24	25	26	27	28	29	65	#
688	7803	23	24	25	26	27	28	29	30	65	#
689	7803	24	25	26	27	28	29	30	31	65	#
690	7803	25	26	27	28	29	30	31	32	65	#
691	15262	0	1	2	3	4	5	6	7	8	66	#
692	15262	1	2	3	4	5	6	7	8	9	66	#
693	15262	2	3	4	5	6	7	8	9	10	66	#
694	15262	3	4	5	6	7	8	9	10	11	66	#
695	15262	4	5	6	7	8	9	10	11	12	66	#
696	15262	5	6	7	8	9	10	11	12	13	66	#
697	15262	6	7	8	9	10	11	12	13	14	66	#
698	15262	7	8	9	10	11	12	13	14	15	66	#
699	15262	8	9	10	11	12	13	14	15	16	66	#
700	15262	9	10	11	12	13	14	15	16	17	66	#
701	15262	10	11	12	13	14	15	16	17	18	66	#
702	15262	11	12	13	14	15	16	17	18	19	66	#
703	9999	12	13	14	15	16	17	18	19	20	66	#
704	9999	13	14	15	16	17	18	19	20	21	66	#
705	9999	14	15	16	17	18	19	20	21	22	66	#
706	9999	15	16	17	18	19	20	21	22	23	66	#
707	9999	16	17	18	19	20	21	22	23	24	66	#
708	9999	17	18	19	20	21	22	23	24	25	66	#
709	9999	18	19	20	21	22	23	24	25	26	66	#
710	9999	19	20	21	22	23	24	25	26	27	66	#
711	9999	20	21	22	23	24	25	26	27	28	66	#
