142	2807	14	15	68	#
143	2807	15	16	68	#
144	2807	16	17	68	#
145	1037	17	18	68	#
146	1037	18	19	68	#
147	1037	19	20	68	#
148	1037	20	21	68	#
149	1037	21	22	68	#
150	1037	22	23	68	#
151	1037	23	24	68	#
152	1037	24	25	68	#
153	1037	25	26	68	#
154	1037	26	27	68	#
155	1037	27	28	68	#
156	1037	28	29	68	#
157	1037	29	30	68	#
158	1037	30	31	68	#
159	1037	31	32	68	#
160	1037	32	33	68	#
161	1037	33	34	68	#
162	1037	34	35	68	#
163	1037	35	36	68	#
164	1037	36	37	68	#
165	1037	37	38	68	#
166	1037	38	39	68	#
167	1037	39	40	68	#
168	1037	40	41	68	#
169	1037	41	42	68	#
170	1037	42	43	68	#
171	1037	43	44	68	#
172	1037	44	45	68	#
173	1037	45	46	68	#
174	746	46	47	68	#
175	746	47	48	68	#
176	746	48	49	68	#
177	746	49	50	68	#
178	746	50	51	68	#
179	746	51	52	68	#
180	746	52	53	68	#
181	746	53	54	68	#
182	746	54	55	68	#
183	746	55	56	68	#
184	746	56	57	68	#
185	746	57	58	68	#
186	746	58	59	68	#
187	746	59	60	68	#
188	746	60	61	68	#
189	746	61	62	68	#
190	746	62	63	68	#
191	746	63	64	68	#
192	10218	0	1	2	3	4	5	6	7	69	#
193	10218	1	2	3	4	5	6	7	8	69	#
194	10218	2	3	4	5	6	7	8	9	69	#
195	10218	3	4	5	6	7	8	9	10	69	#
196	10218	4	5	6	7	8	9	10	11	69	#
197	10218	5	6	7	8	9	10	11	12	69	#
198	10218	6	7	8	9	10	11	12	13	69	#
199	10218	7	8	9	10	11	12	13	14	69	#
200	10218	8	9	10	11	12	13	14	15	69	#
201	10218	9	10	11	12	13	14	15	16	69	#
202	6055	10	11	12	13	14	15	16	17	69	#
203	6055	11	12	13	14	15	16	17	18	69	#
204	6055	12	13	14	15	16	17	18	19	69	#
205	6055	13	14	15	16	17	18	19	20	69	#
206	6055	14	15	16	17	18	19	20	21	69	#
207	6055	15	16	17	18	19	20	21	22	69	#
208	6055	16	17	18	19	20	21	22	23	69	#
209	6055	17	18	19	20	21	22	23	24	69	#
210	6055	18	19	20	21	22	23	24	25	69	#
211	6055	19	20	21	22	23	24	25	26	69	#
212	6055	20	21	22	23	24	25	26	27	69	#
213	1268	0	70	#
214	1268	1	70	#
215	1268	2	70	#
216	1268	3	70	#
217	1268	4	70	#
218	1268	5	70	#
219	1268	6	70	#
220	1268	7	70	#
221	1268	8	70	#
222	1268	9	70	#
223	1268	10	70	#
224	1268	11	70	#
225	1268	12	70	#
226	1268	13	70	#
227	1268	14	70	#
228	1268	15	70	#
229	1268	16	70	#
230	1268	17	70	#
231	1268	18	70	#
232	1268	19	70	#
233	1268	20	70	#
234	1268	21	70	#
235	1268	22	70	#
236	1268	23	70	#
237	1268	24	70	#
238	1268	25	70	#
239	1268	26	70	#
240	1268	27	70	#
241	1268	28	70	#
242	1268	29	70	#
243	1268	30	70	#
244	1268	31	70	#
245	1268	32	70	#
246	1268	33	70	#
247	1268	34	70	#
248	1268	35	70	#
249	1268	36	70	#
250	1268	37	70	#
251	1268	38	70	#
252	1268	39	70	#
253	1268	40	70	#
254	1268	41	70	#
255	1268	42	70	#
256	1268	43	70	#
257	1268	44	70	#
258	1268	45	70	#
259	1268	46	70	#
260	1268	47	70	#
261	1027	48	70	#
262	1027	49	70	#
263	1027	50	70	#
264	1027	51	70	#
265	1027	52	70	#
266	1027	53	70	#
267	1027	54	70	#
268	1027	55	70	#
269	1027	56	70	#
270	1027	57	70	#
271	1027	58	70	#
272	2252	0	1	71	#
273	2252	1	2	71	#
274	2252	2	3	71	#
275	2252	3	4	71	#
276	2252	4	5	71	#
277	2252	5	6	71	#
278	2252	6	7	71	#
279	2252	7	8	71	#
280	2252	8	9	71	#
281	2252	9	10	71	#
282	2252	10	11	71	#
283	2252	11	12	71	#
284	2252	12	13	71	#
285	2252	13	14	71	#
286	2252	14	15	71	#
287	2252	15	16	71	#
288	2252	16	17	71	#
289	2252	17	18	71	#
290	2252	18	19	71	#
291	2252	19	20	71	#
292	2252	20	21	71	#
293	2252	21	22	71	#
294	2252	22	23	71	#
295	2252	23	24	71	#
296	2252	24	25	71	#
297	2252	25	26	71	#
298	2252	26	27	71	#
299	2252	27	28	71	#
300	2252	28	29	71	#
301	2252	29	30	71	#
302	2252	30	31	71	#
303	2252	31	32	71	#
304	2252	32	33	71	#
305	2252	33	34	71	#
306	2252	34	35	71	#
307	2252	35	36	71	#
308	2252	36	37	71	#
309	2252	37	38	71	#
310	2252	38	39	71	#
311	2252	39	40	71	#
312	2252	40	41	71	#
313	2252	41	42	71	#
314	2252	42	43	71	#
315	2252	43	44	71	#
316	2252	44	45	71	#
317	2252	45	46	71	#
318	2252	46	47	71	#
319	2252	47	48	71	#
320	2252	48	49	71	#
321	2252	49	50	71	#
322	2252	50	51	71	#
323	2252	51	52	71	#
324	2252	52	53	71	#
325	2252	53	54	71	#
326	2252	54	55	71	#
327	2099	55	56	71	#
328	2099	56	57	71	#
329	2099	57	58	71	#
330	2099	58	59	71	#
331	1935	59	60	71	#
332	1935	60	61	71	#
333	1935	61	62	71	#
334	1935	62	63	71	#
335	1935	63	64	71	#
336	1450	0	72	#
337	1450	1	72	#
338	1450	2	72	#
339	1450	3	72	#
340	1450	4	72	#
341	1450	5	72	#
342	1450	6	72	#
343	1450	7	72	#
344	1450	8	72	#
345	1450	9	72	#
346	1450	10	72	#
347	1450	11	72	#
348	1450	12	72	#
349	1450	13	72	#
350	1450	14	72	#
351	1450	15	72	#
352	1450	16	72	#
353	1450	17	72	#
354	1450	18	72	#
355	1450	19	72	#
356	1450	20	72	#
357	1450	21	72	#
358	1450	22	72	#
359	1450	23	72	#
360	1450	24	72	#
361	1450	25	72	#
362	1450	26	72	#
363	1450	27	72	#
364	1450	28	72	#
365	1450	29	72	#
366	1450	30	72	#
367	1450	31	72	#
368	1450	32	72	#
369	1450	33	72	#
370	1450	34	72	#
371	1450	35	72	#
372	1450	36	72	#
373	1450	37	72	#
374	1450	38	72	#
375	1450	39	72	#
376	1450	40	72	#
377	1450	41	72	#
378	1450	42	72	#
379	1450	43	72	#
380	1450	44	72	#
381	1450	45	72	#
382	1450	46	72	#
383	1419	47	72	#
384	1213	48	72	#
385	1213	49	72	#
386	1213	50	72	#
387	1213	51	72	#
388	1213	52	72	#
389	1213	53	72	#
390	1213	54	72	#
391	1213	55	72	#
392	1170	56	72	#
393	1170	57	72	#
394	1112	58	72	#
395	1112	59	72	#
396	1112	60	72	#
397	1094	61	72	#
398	1059	62	72	#
399	1059	63	72	#
400	6071	0	1	2	3	73	#
401	6071	1	2	3	4	73	#
402	6071	2	3	4	5	73	#
403	6071	3	4	5	6	73	#
404	6071	4	5	6	7	73	#
405	6071	5	6	7	8	73	#
406	6071	6	7	8	9	73	#
407	6071	7	8	9	10	73	#
408	6071	8	9	10	11	73	#
409	6071	9	10	11	12	73	#
410	6071	10	11	12	13	73	#
411	6071	11	12	13	14	73	#
412	6071	12	13	14	15	73	#
413	6071	13	14	15	16	73	#
414	6071	14	15	16	17	73	#
415	6071	15	16	17	18	73	#
416	6071	16	17	18	19	73	#
417	6071	17	18	19	20	73	#
418	6071	18	19	20	21	73	#
419	6071	19	20	21	22	73	#
420	6071	20	21	22	23	73	#
421	6071	21	22	23	24	73	#
422	6071	22	23	24	25	73	#
423	6071	23	24	25	26	73	#
424	6071	24	25	26	27	73	#
425	6071	25	26	27	28	73	#
426	6071	26	27	28	29	73	#
427	6071	27	28	29	30	73	#
428	6071	28	29	30	31	73	#
429	6071	29	30	31	32	73	#
430	6071	30	31	32	33	73	#
431	6071	31	32	33	34	73	#
432	6071	32	33	34	35	73	#
433	6071	33	34	35	36	73	#
434	6071	34	35	36	37	73	#
435	6071	35	36	37	38	73	#
436	6071	36	37	38	39	73	#
437	6071	37	38	39	40	73	#
438	6071	38	39	40	41	73	#
439	6071	39	40	41	42	73	#
440	6071	40	41	42	43	73	#
441	6071	41	42	43	44	73	#
442	6071	42	43	44	45	73	#
443	2894	0	1	2	74	#
444	2894	1	2	3	74	#
445	2894	2	3	4	74	#
446	2894	3	4	5	74	#
447	2894	4	5	6	74	#
448	2894	5	6	7	74	#
449	2894	6	7	8	74	#
450	2894	7	8	9	74	#
451	2894	8	9	10	74	#
452	2894	9	10	11	74	#
453	2894	10	11	12	74	#
454	2894	11	12	13	74	#
455	2894	12	13	14	74	#
456	2894	13	14	15	74	#
457	2894	14	15	16	74	#
458	2894	15	16	17	74	#
459	2894	16	17	18	74	#
460	2894	17	18	19	74	#
461	2894	18	19	20	74	#
462	2894	19	20	21	74	#
463	2894	20	21	22	74	#
464	2894	21	22	23	74	#
465	2894	22	23	24	74	#
466	2894	23	24	25	74	#
467	2894	24	25	26	74	#
468	2894	25	26	27	74	#
469	2894	26	27	28	74	#
470	2894	27	28	29	74	#
471	2894	28	29	30	74	#
472	2894	29	30	31	74	#
473	2894	30	31	32	74	#
474	2894	31	32	33	74	#
475	2894	32	33	34	74	#
476	2894	33	34	35	74	#
477	2894	34	35	36	74	#
478	2894	35	36	37	74	#
479	2894	36	37	38	74	#
480	2894	37	38	39	74	#
481	2894	38	39	40	74	#
482	2894	39	40	41	74	#
483	2894	40	41	42	74	#
484	2894	41	42	43	74	#
485	2894	42	43	44	74	#
486	2894	43	44	45	74	#
487	2894	44	45	46	74	#
488	2894	45	46	47	74	#
489	2894	46	47	48	74	#
490	2894	47	48	49	74	#
491	2894	48	49	50	74	#
492	2894	49	50	51	74	#
493	2894	50	51	52	74	#
494	2894	51	52	53	74	#
495	2894	52	53	54	74	#
496	2894	53	54	55	74	#
497	2894	54	55	56	74	#
498	2894	55	56	57	74	#
499	2894	56	57	58	74	#
500	2894	57	58	59	74	#
501	2668	58	59	60	74	#
502	2668	59	60	61	74	#
503	2668	60	61	62	74	#
504	2668	61	62	63	74	#
505	2668	62	63	64	74	#
506	697	0	75	#
507	697	1	75	#
508	697	2	75	#
509	697	3	75	#
510	697	4	75	#
511	697	5	75	#
512	697	6	75	#
513	697	7	75	#
514	697	8	75	#
515	697	9	75	#
516	697	10	75	#
517	697	11	75	#
518	697	12	75	#
519	697	13	75	#
520	697	14	75	#
521	697	15	75	#
522	697	16	75	#
523	697	17	75	#
524	697	18	75	#
525	697	19	75	#
526	697	20	75	#
527	697	21	75	#
528	697	22	75	#
529	697	23	75	#
530	697	24	75	#
531	697	25	75	#
532	5168	0	1	2	76	#
533	5168	1	2	3	76	#
534	5168	2	3	4	76	#
535	5168	3	4	5	76	#
536	5168	4	5	6	76	#
537	5168	5	6	7	76	#
538	1064	6	7	8	76	#
539	1064	7	8	9	76	#
540	1064	8	9	10	76	#
541	1064	9	10	11	76	#
542	1064	10	11	12	76	#
543	1064	11	12	13	76	#
544	1064	12	13	14	76	#
545	1064	13	14	15	76	#
546	1064	14	15	16	76	#
547	1064	15	16	17	76	#
548	1064	16	17	18	76	#
549	1064	17	18	19	76	#
550	1064	18	19	20	76	#
551	1064	19	20	21	76	#
552	1064	20	21	22	76	#
553	1064	21	22	23	76	#
554	1064	22	23	24	76	#
555	1064	23	24	25	76	#
556	1064	24	25	26	76	#
557	1064	25	26	27	76	#
558	1064	26	27	28	76	#
559	1064	27	28	29	76	#
560	1064	28	29	30	76	#
561	1064	29	30	31	76	#
562	1064	30	31	32	76	#
563	1064	31	32	33	76	#
564	1064	32	33	34	76	#
565	952	33	34	35	76	#
566	952	34	35	36	76	#
567	952	35	36	37	76	#
568	952	36	37	38	76	#
569	841	37	38	39	76	#
570	841	38	39	40	76	#
571	841	39	40	41	76	#
572	841	40	41	42	76	#
573	841	41	42	43	76	#
574	1355	0	77	#
575	1355	1	77	#
576	1355	2	77	#
577	1355	3	77	#
578	1355	4	77	#
579	1355	5	77	#
580	1355	6	77	#
581	1355	7	77	#
582	1355	8	77	#
583	1355	9	77	#
584	1355	10	77	#
585	1355	11	77	#
586	1355	12	77	#
587	1355	13	77	#
588	1355	14	77	#
589	1355	15	77	#
590	1355	16	77	#
591	1355	17	77	#
592	1355	18	77	#
593	1355	19	77	#
594	1355	20	77	#
595	1355	21	77	#
596	1355	22	77	#
597	1355	23	77	#
598	1355	24	77	#
599	1355	25	77	#
600	1355	26	77	#
601	1355	27	77	#
602	1355	28	77	#
603	1355	29	77	#
604	1355	30	77	#
605	1355	31	77	#
606	1355	32	77	#
607	1355	33	77	#
608	1355	34	77	#
609	1355	35	77	#
610	1355	36	77	#
611	1355	37	77	#
612	1355	38	77	#
613	1355	39	77	#
614	1355	40	77	#
615	1355	41	77	#
616	1355	42	77	#
617	1355	43	77	#
618	1355	44	77	#
619	1355	45	77	#
620	1355	46	77	#
621	1355	47	77	#
622	1355	48	77	#
623	1355	49	77	#
624	1355	50	77	#
625	1355	51	77	#
626	1355	52	77	#
627	1355	53	77	#
628	1355	54	77	#
629	1355	55	77	#
630	1355	56	77	#
631	1331	57	77	#
632	4693	0	1	2	3	4	5	78	#
633	4693	1	2	3	4	5	6	78	#
634	4693	2	3	4	5	6	7	78	#
635	4693	3	4	5	6	7	8	78	#
636	4693	4	5	6	7	8	9	78	#
637	4693	5	6	7	8	9	10	78	#
638	4693	6	7	8	9	10	11	78	#
639	4693	7	8	9	10	11	12	78	#
640	4693	8	9	10	11	12	13	78	#
641	4693	9	10	11	12	13	14	78	#
642	4693	10	11	12	13	14	15	78	#
643	4693	11	12	13	14	15	16	78	#
644	4693	12	13	14	15	16	17	78	#
645	4693	13	14	15	16	17	18	78	#
646	4693	14	15	16	17	18	19	78	#
647	4693	15	16	17	18	19	20	78	#
648	4693	16	17	18	19	20	21	78	#
649	4693	17	18	19	20	21	22	78	#
650	4693	18	19	20	21	22	23	78	#
651	4693	19	20	21	22	23	24	78	#
652	4693	20	21	22	23	24	25	78	#
653	4693	21	22	23	24	25	26	78	#
654	4693	22	23	24	25	26	27	78	#
655	4693	23	24	25	26	27	28	78	#
656	4693	24	25	26	27	28	29	78	#
657	4693	25	26	27	28	29	30	78	#
658	4693	26	27	28	29	30	31	78	#
659	4693	27	28	29	30	31	32	78	#
660	4693	28	29	30	31	32	33	78	#
661	4693	29	30	31	32	33	34	78	#
662	4693	30	31	32	33	34	35	78	#
663	4693	31	32	33	34	35	36	78	#
664	4693	32	33	34	35	36	37	78	#
665	4693	33	34	35	36	37	38	78	#
666	4693	34	35	36	37	38	39	78	#
667	4693	35	36	37	38	39	40	78	#
668	4693	36	37	38	39	40	41	78	#
669	4693	37	38	39	40	41	42	78	#
670	4693	38	39	40	41	42	43	78	#
671	4693	39	40	41	42	43	44	78	#
672	4693	40	41	42	43	44	45	78	#
673	4693	41	42	43	44	45	46	78	#
674	4693	42	43	44	45	46	47	78	#
675	4693	43	44	45	46	47	48	78	#
676	4693	44	45	46	47	48	49	78	#
677	4693	45	46	47	48	49	50	78	#
678	4693	46	47	48	49	50	51	78	#
679	4693	47	48	49	50	51	52	78	#
680	4693	48	49	50	51	52	53	78	#
681	4693	49	50	51	52	53	54	78	#
682	4693	50	51	52	53	54	55	78	#
683	4693	51	52	53	54	55	56	78	#
684	4693	52	53	54	55	56	57	78	#
685	4693	53	54	55	56	57	58	78	#
686	4693	54	55	56	57	58	59	78	#
687	4693	55	56	57	58	59	60	78	#
688	4693	56	57	58	59	60	61	78	#
689	4693	57	58	59	60	61	62	78	#
690	4693	58	59	60	61	62	63	78	#
691	4693	59	60	61	62	63	64	78	#
