130	13959	1	2	3	4	5	6	7	8	9	10	64	#
131	13959	2	3	4	5	6	7	8	9	10	11	64	#
132	13959	3	4	5	6	7	8	9	10	11	12	64	#
133	13959	4	5	6	7	8	9	10	11	12	13	64	#
134	13959	5	6	7	8	9	10	11	12	13	14	64	#
135	13959	6	7	8	9	10	11	12	13	14	15	64	#
136	13959	7	8	9	10	11	12	13	14	15	16	64	#
137	13959	8	9	10	11	12	13	14	15	16	17	64	#
138	13959	9	10	11	12	13	14	15	16	17	18	64	#
139	13959	10	11	12	13	14	15	16	17	18	19	64	#
140	13959	11	12	13	14	15	16	17	18	19	20	64	#
141	13959	12	13	14	15	16	17	18	19	20	21	64	#
142	13959	13	14	15	16	17	18	19	20	21	22	64	#
143	13959	14	15	16	17	18	19	20	21	22	23	64	#
144	13959	15	16	17	18	19	20	21	22	23	24	64	#
145	13959	16	17	18	19	20	21	22	23	24	25	64	#
146	13959	17	18	19	20	21	22	23	24	25	26	64	#
147	13959	18	19	20	21	22	23	24	25	26	27	64	#
148	13959	19	20	21	22	23	24	25	26	27	28	64	#
149	13959	20	21	22	23	24	25	26	27	28	29	64	#
150	13959	21	22	23	24	25	26	27	28	29	30	64	#
151	13959	22	23	24	25	26	27	28	29	30	31	64	#
152	13959	23	24	25	26	27	28	29	30	31	32	64	#
153	13959	24	25	26	27	28	29	30	31	32	33	64	#
154	13959	25	26	27	28	29	30	31	32	33	34	64	#
155	13959	26	27	28	29	30	31	32	33	34	35	64	#
156	13959	27	28	29	30	31	32	33	34	35	36	64	#
157	13959	28	29	30	31	32	33	34	35	36	37	64	#
158	13959	29	30	31	32	33	34	35	36	37	38	64	#
159	13959	30	31	32	33	34	35	36	37	38	39	64	#
160	13959	31	32	33	34	35	36	37	38	39	40	64	#
161	13959	32	33	34	35	36	37	38	39	40	41	64	#
162	13959	33	34	35	36	37	38	39	40	41	42	64	#
163	13959	34	35	36	37	38	39	40	41	42	43	64	#
164	13959	35	36	37	38	39	40	41	42	43	44	64	#
165	13959	36	37	38	39	40	41	42	43	44	45	64	#
166	13959	37	38	39	40	41	42	43	44	45	46	64	#
167	13378	38	39	40	41	42	43	44	45	46	47	64	#
168	13378	39	40	41	42	43	44	45	46	47	48	64	#
169	11891	40	41	42	43	44	45	46	47	48	49	64	#
170	11891	41	42	43	44	45	46	47	48	49	50	64	#
171	11891	42	43	44	45	46	47	48	49	50	51	64	#
172	11891	43	44	45	46	47	48	49	50	51	52	64	#
173	11891	44	45	46	47	48	49	50	51	52	53	64	#
174	11891	45	46	47	48	49	50	51	52	53	54	64	#
175	11265	46	47	48	49	50	51	52	53	54	55	64	#
176	11265	47	48	49	50	51	52	53	54	55	56	64	#
177	11265	48	49	50	51	52	53	54	55	56	57	64	#
178	2298	0	1	65	#
179	2298	1	2	65	#
180	2298	2	3	65	#
181	2298	3	4	65	#
182	2298	4	5	65	#
183	2298	5	6	65	#
184	2298	6	7	65	#
185	2298	7	8	65	#
186	2298	8	9	65	#
187	2298	9	10	65	#
188	2298	10	11	65	#
189	2298	11	12	65	#
190	2298	12	13	65	#
191	2298	13	14	65	#
192	2298	14	15	65	#
193	2298	15	16	65	#
194	2298	16	17	65	#
195	2298	17	18	65	#
196	2298	18	19	65	#
197	2298	19	20	65	#
198	2298	20	21	65	#
199	2298	21	22	65	#
200	2298	22	23	65	#
201	2298	23	24	65	#
202	2298	24	25	65	#
203	2298	25	26	65	#
204	2298	26	27	65	#
205	4212	0	1	2	66	#
206	4212	1	2	3	66	#
207	4212	2	3	4	66	#
208	4212	3	4	5	66	#
209	4212	4	5	6	66	#
210	4212	5	6	7	66	#
211	4212	6	7	8	66	#
212	4212	7	8	9	66	#
213	4212	8	9	10	66	#
214	4212	9	10	11	66	#
215	4212	10	11	12	66	#
216	4212	11	12	13	66	#
217	4212	12	13	14	66	#
218	4212	13	14	15	66	#
219	4212	14	15	16	66	#
220	4212	15	16	17	66	#
221	4212	16	17	18	66	#
222	4212	17	18	19	66	#
223	4212	18	19	20	66	#
224	4212	19	20	21	66	#
225	4212	20	21	22	66	#
226	4212	21	22	23	66	#
227	4212	22	23	24	66	#
228	4212	23	24	25	66	#
229	4212	24	25	26	66	#
230	4212	25	26	27	66	#
231	4212	26	27	28	66	#
232	4212	27	28	29	66	#
233	3132	28	29	30	66	#
234	3132	29	30	31	66	#
235	3132	30	31	32	66	#
236	3132	31	32	33	66	#
237	3132	32	33	34	66	#
238	3132	33	34	35	66	#
239	3132	34	35	36	66	#
240	3132	35	36	37	66	#
241	3132	36	37	38	66	#
242	3132	37	38	39	66	#
243	2181	38	39	40	66	#
244	2181	39	40	41	66	#
245	2181	40	41	42	66	#
246	2181	41	42	43	66	#
247	2181	42	43	44	66	#
248	2181	43	44	45	66	#
249	2181	44	45	46	66	#
250	2181	45	46	47	66	#
251	2181	46	47	48	66	#
252	2181	47	48	49	66	#
253	2181	48	49	50	66	#
254	2181	49	50	51	66	#
255	2181	50	51	52	66	#
256	2181	51	52	53	66	#
257	2181	52	53	54	66	#
258	2181	53	54	55	66	#
259	2181	54	55	56	66	#
260	2143	55	56	57	66	#
261	14982	0	1	2	3	4	5	6	7	8	67	#
262	14982	1	2	3	4	5	6	7	8	9	67	#
263	14982	2	3	4	5	6	7	8	9	10	67	#
264	14982	3	4	5	6	7	8	9	10	11	67	#
265	14982	4	5	6	7	8	9	10	11	12	67	#
266	14982	5	6	7	8	9	10	11	12	13	67	#
267	14982	6	7	8	9	10	11	12	13	14	67	#
268	14982	7	8	9	10	11	12	13	14	15	67	#
269	14982	8	9	10	11	12	13	14	15	16	67	#
270	14982	9	10	11	12	13	14	15	16	17	67	#
271	14982	10	11	12	13	14	15	16	17	18	67	#
272	14982	11	12	13	14	15	16	17	18	19	67	#
273	14982	12	13	14	15	16	17	18	19	20	67	#
274	14982	13	14	15	16	17	18	19	20	21	67	#
275	14982	14	15	16	17	18	19	20	21	22	67	#
276	14982	15	16	17	18	19	20	21	22	23	67	#
277	14982	16	17	18	19	20	21	22	23	24	67	#
278	14982	17	18	19	20	21	22	23	24	25	67	#
279	14982	18	19	20	21	22	23	24	25	26	67	#
280	14982	19	20	21	22	23	24	25	26	27	67	#
281	14982	20	21	22	23	24	25	26	27	28	67	#
282	14982	21	22	23	24	25	26	27	28	29	67	#
283	14982	22	23	24	25	26	27	28	29	30	67	#
284	14982	23	24	25	26	27	28	29	30	31	67	#
285	14982	24	25	26	27	28	29	30	31	32	67	#
286	14982	25	26	27	28	29	30	31	32	33	67	#
287	14982	26	27	28	29	30	31	32	33	34	67	#
288	14982	27	28	29	30	31	32	33	34	35	67	#
289	14982	28	29	30	31	32	33	34	35	36	67	#
290	14982	29	30	31	32	33	34	35	36	37	67	#
291	14982	30	31	32	33	34	35	36	37	38	67	#
292	14982	31	32	33	34	35	36	37	38	39	67	#
293	14982	32	33	34	35	36	37	38	39	40	67	#
294	14982	33	34	35	36	37	38	39	40	41	67	#
295	3305	0	1	68	#
296	3305	1	2	68	#
297	3305	2	3	68	#
298	3305	3	4	68	#
299	3305	4	5	68	#
300	3305	5	6	68	#
301	3305	6	7	68	#
302	3305	7	8	68	#
303	3305	8	9	68	#
304	3305	9	10	68	#
305	3305	10	11	68	#
306	3305	11	12	68	#
307	3305	12	13	68	#
308	3305	13	14	68	#
309	3305	14	15	68	#
310	3305	15	16	68	#
311	3305	16	17	68	#
312	3305	17	18	68	#
313	3305	18	19	68	#
314	3305	19	20	68	#
315	3305	20	21	68	#
316	3305	21	22	68	#
317	3305	22	23	68	#
318	3305	23	24	68	#
319	3305	24	25	68	#
320	3305	25	26	68	#
321	3305	26	27	68	#
322	3305	27	28	68	#
323	3305	28	29	68	#
324	3305	29	30	68	#
325	3305	30	31	68	#
326	3305	31	32	68	#
327	3305	32	33	68	#
328	3305	33	34	68	#
329	3305	34	35	68	#
330	3305	35	36	68	#
331	3305	36	37	68	#
332	3305	37	38	68	#
333	3305	38	39	68	#
334	3305	39	40	68	#
335	3305	40	41	68	#
336	3305	41	42	68	#
337	3305	42	43	68	#
338	3305	43	44	68	#
339	3305	44	45	68	#
340	7960	0	1	2	3	4	5	6	7	69	#
341	7960	1	2	3	4	5	6	7	8	69	#
342	7960	2	3	4	5	6	7	8	9	69	#
343	7960	3	4	5	6	7	8	9	10	69	#
344	7960	4	5	6	7	8	9	10	11	69	#
345	7960	5	6	7	8	9	10	11	12	69	#
346	7960	6	7	8	9	10	11	12	13	69	#
347	7960	7	8	9	10	11	12	13	14	69	#
348	7960	8	9	10	11	12	13	14	15	69	#
349	7960	9	10	11	12	13	14	15	16	69	#
350	7960	10	11	12	13	14	15	16	17	69	#
351	7960	11	12	13	14	15	16	17	18	69	#
352	7960	12	13	14	15	16	17	18	19	69	#
353	7960	13	14	15	16	17	18	19	20	69	#
354	7960	14	15	16	17	18	19	20	21	69	#
355	7960	15	16	17	18	19	20	21	22	69	#
356	7960	16	17	18	19	20	21	22	23	69	#
357	7960	17	18	19	20	21	22	23	24	69	#
358	7960	18	19	20	21	22	23	24	25	69	#
359	7960	19	20	21	22	23	24	25	26	69	#
360	7960	20	21	22	23	24	25	26	27	69	#
361	7960	21	22	23	24	25	26	27	28	69	#
362	7960	22	23	24	25	26	27	28	29	69	#
363	7960	23	24	25	26	27	28	29	30	69	#
364	7960	24	25	26	27	28	29	30	31	69	#
365	7960	25	26	27	28	29	30	31	32	69	#
366	7960	26	27	28	29	30	31	32	33	69	#
367	7960	27	28	29	30	31	32	33	34	69	#
368	7960	28	29	30	31	32	33	34	35	69	#
369	7960	29	30	31	32	33	34	35	36	69	#
370	7960	30	31	32	33	34	35	36	37	69	#
371	7960	31	32	33	34	35	36	37	38	69	#
372	7960	32	33	34	35	36	37	38	39	69	#
373	7960	33	34	35	36	37	38	39	40	69	#
374	7960	34	35	36	37	38	39	40	41	69	#
375	7960	35	36	37	38	39	40	41	42	69	#
376	7960	36	37	38	39	40	41	42	43	69	#
377	7960	37	38	39	40	41	42	43	44	69	#
378	7960	38	39	40	41	42	43	44	45	69	#
379	7960	39	40	41	42	43	44	45	46	69	#
380	7960	40	41	42	43	44	45	46	47	69	#
381	7960	41	42	43	44	45	46	47	48	69	#
382	7960	42	43	44	45	46	47	48	49	69	#
383	7960	43	44	45	46	47	48	49	50	69	#
384	7960	44	45	46	47	48	49	50	51	69	#
385	14486	0	1	2	3	4	5	6	7	70	#
386	14486	1	2	3	4	5	6	7	8	70	#
387	14486	2	3	4	5	6	7	8	9	70	#
388	14486	3	4	5	6	7	8	9	10	70	#
389	14486	4	5	6	7	8	9	10	11	70	#
390	14486	5	6	7	8	9	10	11	12	70	#
391	14486	6	7	8	9	10	11	12	13	70	#
392	14486	7	8	9	10	11	12	13	14	70	#
393	14486	8	9	10	11	12	13	14	15	70	#
394	14486	9	10	11	12	13	14	15	16	70	#
395	14486	10	11	12	13	14	15	16	17	70	#
396	14486	11	12	13	14	15	16	17	18	70	#
397	14486	12	13	14	15	16	17	18	19	70	#
398	14486	13	14	15	16	17	18	19	20	70	#
399	14486	14	15	16	17	18	19	20	21	70	#
400	14486	15	16	17	18	19	20	21	22	70	#
401	14486	16	17	18	19	20	21	22	23	70	#
402	12340	17	18	19	20	21	22	23	24	70	#
403	12340	18	19	20	21	22	23	24	25	70	#
404	12340	19	20	21	22	23	24	25	26	70	#
405	12340	20	21	22	23	24	25	26	27	70	#
406	10289	0	1	2	3	4	5	6	7	71	#
407	10289	1	2	3	4	5	6	7	8	71	#
408	10289	2	3	4	5	6	7	8	9	71	#
409	10289	3	4	5	6	7	8	9	10	71	#
410	10289	4	5	6	7	8	9	10	11	71	#
411	10289	5	6	7	8	9	10	11	12	71	#
412	10289	6	7	8	9	10	11	12	13	71	#
413	10289	7	8	9	10	11	12	13	14	71	#
414	10289	8	9	10	11	12	13	14	15	71	#
415	10289	9	10	11	12	13	14	15	16	71	#
416	10289	10	11	12	13	14	15	16	17	71	#
417	10289	11	12	13	14	15	16	17	18	71	#
418	10289	12	13	14	15	16	17	18	19	71	#
419	10289	13	14	15	16	17	18	19	20	71	#
420	10289	14	15	16	17	18	19	20	21	71	#
421	10289	15	16	17	18	19	20	21	22	71	#
422	10289	16	17	18	19	20	21	22	23	71	#
423	10289	17	18	19	20	21	22	23	24	71	#
424	10289	18	19	20	21	22	23	24	25	71	#
425	10289	19	20	21	22	23	24	25	26	71	#
426	10289	20	21	22	23	24	25	26	27	71	#
427	10289	21	22	23	24	25	26	27	28	71	#
428	10289	22	23	24	25	26	27	28	29	71	#
429	6089	23	24	25	26	27	28	29	30	71	#
430	6089	24	25	26	27	28	29	30	31	71	#
431	6089	25	26	27	28	29	30	31	32	71	#
432	6089	26	27	28	29	30	31	32	33	71	#
433	6089	27	28	29	30	31	32	33	34	71	#
434	6089	28	29	30	31	32	33	34	35	71	#
435	6089	29	30	31	32	33	34	35	36	71	#
436	6089	30	31	32	33	34	35	36	37	71	#
437	6089	31	32	33	34	35	36	37	38	71	#
438	6089	32	33	34	35	36	37	38	39	71	#
439	6089	33	34	35	36	37	38	39	40	71	#
440	6089	34	35	36	37	38	39	40	41	71	#
441	6089	35	36	37	38	39	40	41	42	71	#
442	6089	36	37	38	39	40	41	42	43	71	#
443	6089	37	38	39	40	41	42	43	44	71	#
444	6089	38	39	40	41	42	43	44	45	71	#
445	6089	39	40	41	42	43	44	45	46	71	#
446	6089	40	41	42	43	44	45	46	47	71	#
447	6089	41	42	43	44	45	46	47	48	71	#
448	6089	42	43	44	45	46	47	48	49	71	#
449	5057	43	44	45	46	47	48	49	50	71	#
450	5057	44	45	46	47	48	49	50	51	71	#
451	5057	45	46	47	48	49	50	51	52	71	#
452	5057	46	47	48	49	50	51	52	53	71	#
453	5057	47	48	49	50	51	52	53	54	71	#
454	5057	48	49	50	51	52	53	54	55	71	#
455	5057	49	50	51	52	53	54	55	56	71	#
456	5057	50	51	52	53	54	55	56	57	71	#
457	5057	51	52	53	54	55	56	57	58	71	#
458	5057	52	53	54	55	56	57	58	59	71	#
459	-2147483648	0	72	#
460	0	1	72	#
461	0	2	72	#
462	0	3	72	#
463	0	4	72	#
464	0	5	72	#
465	0	6	72	#
466	0	7	72	#
467	0	8	72	#
468	0	9	72	#
469	0	10	72	#
470	0	11	72	#
471	0	12	72	#
472	0	13	72	#
473	0	14	72	#
474	0	15	72	#
475	0	16	72	#
476	0	17	72	#
477	0	18	72	#
478	0	19	72	#
479	0	20	72	#
480	0	21	72	#
481	0	22	72	#
482	0	23	72	#
483	0	24	72	#
484	0	25	72	#
485	0	26	72	#
486	0	27	72	#
487	0	28	72	#
488	0	29	72	#
489	0	30	72	#
490	0	31	72	#
491	0	32	72	#
492	0	33	72	#
493	0	34	72	#
494	0	35	72	#
495	0	36	72	#
496	0	37	72	#
497	0	38	72	#
498	0	39	72	#
499	0	40	72	#
500	0	41	72	#
501	0	42	72	#
502	0	43	72	#
503	0	44	72	#
504	0	45	72	#
505	1891	0	1	2	73	#
506	1891	1	2	3	73	#
507	1891	2	3	4	73	#
508	1891	3	4	5	73	#
509	1891	4	5	6	73	#
510	1891	5	6	7	73	#
511	1891	6	7	8	73	#
512	1891	7	8	9	73	#
513	1891	8	9	10	73	#
514	1891	9	10	11	73	#
515	1891	10	11	12	73	#
516	1891	11	12	13	73	#
517	1891	12	13	14	73	#
518	1891	13	14	15	73	#
519	1891	14	15	16	73	#
520	1891	15	16	17	73	#
521	1891	16	17	18	73	#
522	1891	17	18	19	73	#
523	1891	18	19	20	73	#
524	1891	19	20	21	73	#
525	1891	20	21	22	73	#
526	1891	21	22	23	73	#
527	1891	22	23	24	73	#
528	1891	23	24	25	73	#
529	1477	24	25	26	73	#
530	1477	25	26	27	73	#
531	1477	26	27	28	73	#
532	1477	27	28	29	73	#
533	1477	28	29	30	73	#
534	1477	29	30	31	73	#
535	1477	30	31	32	73	#
536	4242	0	1	2	3	4	74	#
537	4242	1	2	3	4	5	74	#
538	4242	2	3	4	5	6	74	#
539	4242	3	4	5	6	7	74	#
540	4242	4	5	6	7	8	74	#
541	4242	5	6	7	8	9	74	#
542	4242	6	7	8	9	10	74	#
543	4242	7	8	9	10	11	74	#
544	4242	8	9	10	11	12	74	#
545	4242	9	10	11	12	13	74	#
546	4242	10	11	12	13	14	74	#
547	4242	11	12	13	14	15	74	#
548	4242	12	13	14	15	16	74	#
549	4242	13	14	15	16	17	74	#
550	4242	14	15	16	17	18	74	#
551	4242	15	16	17	18	19	74	#
552	4242	16	17	18	19	20	74	#
553	4242	17	18	19	20	21	74	#
554	4242	18	19	20	21	22	74	#
555	4242	19	20	21	22	23	74	#
556	4242	20	21	22	23	24	74	#
557	4242	21	22	23	24	25	74	#
558	4242	22	23	24	25	26	74	#
559	4242	23	24	25	26	27	74	#
560	4242	24	25	26	27	28	74	#
561	4242	25	26	27	28	29	74	#
562	4242	26	27	28	29	30	74	#
563	4242	27	28	29	30	31	74	#
564	3287	28	29	30	31	32	74	#
565	3287	29	30	31	32	33	74	#
566	3287	30	31	32	33	34	74	#
567	3287	31	32	33	34	35	74	#
568	3287	32	33	34	35	36	74	#
569	3287	33	34	35	36	37	74	#
570	3287	34	35	36	37	38	74	#
571	3287	35	36	37	38	39	74	#
572	3287	36	37	38	39	40	74	#
573	2529	37	38	39	40	41	74	#
574	2529	38	39	40	41	42	74	#
575	2529	39	40	41	42	43	74	#
576	2529	40	41	42	43	44	74	#
577	2529	41	42	43	44	45	74	#
578	2529	42	43	44	45	46	74	#
579	2529	43	44	45	46	47	74	#
580	2529	44	45	46	47	48	74	#
581	2529	45	46	47	48	49	74	#
582	2529	46	47	48	49	50	74	#
583	2529	47	48	49	50	51	74	#
584	2529	48	49	50	51	52	74	#
585	2435	49	50	51	52	53	74	#
586	2435	50	51	52	53	54	74	#
587	2229	51	52	53	54	55	74	#
588	2229	52	53	54	55	56	74	#
589	2229	53	54	55	56	57	74	#
590	2229	54	55	56	57	58	74	#
591	2229	55	56	57	58	59	74	#
592	15491	0	1	2	3	4	5	6	7	8	75	#
593	15491	1	2	3	4	5	6	7	8	9	75	#
594	15491	2	3	4	5	6	7	8	9	10	75	#
595	15491	3	4	5	6	7	8	9	10	11	75	#
596	15491	4	5	6	7	8	9	10	11	12	75	#
597	15491	5	6	7	8	9	10	11	12	13	75	#
598	15491	6	7	8	9	10	11	12	13	14	75	#
599	15491	7	8	9	10	11	12	13	14	15	75	#
600	3862	0	1	2	76	#
601	3862	1	2	3	76	#
602	3862	2	3	4	76	#
603	3862	3	4	5	76	#
604	3862	4	5	6	76	#
605	3862	5	6	7	76	#
606	3862	6	7	8	76	#
607	3862	7	8	9	76	#
608	3862	8	9	10	76	#
609	3862	9	10	11	76	#
610	3862	10	11	12	76	#
611	3862	11	12	13	76	#
612	3862	12	13	14	76	#
613	3862	13	14	15	76	#
614	3862	14	15	16	76	#
615	3862	15	16	17	76	#
616	3862	16	17	18	76	#
617	3862	17	18	19	76	#
618	3862	18	19	20	76	#
619	3862	19	20	21	76	#
620	3862	20	21	22	76	#
621	3862	21	22	23	76	#
622	3862	22	23	24	76	#
623	3862	23	24	25	76	#
624	3862	24	25	26	76	#
625	3862	25	26	27	76	#
626	3862	26	27	28	76	#
627	3862	27	28	29	76	#
628	3862	28	29	30	76	#
629	3862	29	30	31	76	#
630	3862	30	31	32	76	#
631	3862	31	32	33	76	#
632	3540	32	33	34	76	#
633	3540	33	34	35	76	#
634	3540	34	35	36	76	#
635	3034	35	36	37	76	#
636	3034	36	37	38	76	#
637	3034	37	38	39	76	#
638	3034	38	39	40	76	#
639	3034	39	40	41	76	#
640	3034	40	41	42	76	#
641	2770	41	42	43	76	#
642	2770	42	43	44	76	#
643	2770	43	44	45	76	#
644	2770	44	45	46	76	#
645	2711	45	46	47	76	#
646	2236	46	47	48	76	#
647	2236	47	48	49	76	#
648	2236	48	49	50	76	#
649	2236	49	50	51	76	#
650	2236	50	51	52	76	#
651	2236	51	52	53	76	#
652	2236	52	53	54	76	#
653	2236	53	54	55	76	#
654	2236	54	55	56	76	#
655	2236	55	56	57	76	#
656	2160	56	57	58	76	#
657	2160	57	58	59	76	#
658	3076	0	1	2	3	77	#
659	3076	1	2	3	4	77	#
660	3076	2	3	4	5	77	#
661	3076	3	4	5	6	77	#
662	3076	4	5	6	7	77	#
663	3076	5	6	7	8	77	#
664	3076	6	7	8	9	77	#
665	3076	7	8	9	10	77	#
666	3076	8	9	10	11	77	#
667	3076	9	10	11	12	77	#
668	3076	10	11	12	13	77	#
669	2666	11	12	13	14	77	#
670	2666	12	13	14	15	77	#
