125	5335	62	63	64	65	66	67	68	69	70	76	#
126	5335	63	64	65	66	67	68	69	70	71	76	#
127	5335	64	65	66	67	68	69	70	71	72	76	#
128	5335	65	66	67	68	69	70	71	72	73	76	#
129	13994	0	1	2	3	4	5	6	7	8	77	#
130	13994	1	2	3	4	5	6	7	8	9	77	#
131	13994	2	3	4	5	6	7	8	9	10	77	#
132	13994	3	4	5	6	7	8	9	10	11	77	#
133	13994	4	5	6	7	8	9	10	11	12	77	#
134	13994	5	6	7	8	9	10	11	12	13	77	#
135	13994	6	7	8	9	10	11	12	13	14	77	#
136	13994	7	8	9	10	11	12	13	14	15	77	#
137	13994	8	9	10	11	12	13	14	15	16	77	#
138	13994	9	10	11	12	13	14	15	16	17	77	#
139	13994	10	11	12	13	14	15	16	17	18	77	#
140	13994	11	12	13	14	15	16	17	18	19	77	#
141	13994	12	13	14	15	16	17	18	19	20	77	#
142	13994	13	14	15	16	17	18	19	20	21	77	#
143	13994	14	15	16	17	18	19	20	21	22	77	#
144	13994	15	16	17	18	19	20	21	22	23	77	#
145	13994	16	17	18	19	20	21	22	23	24	77	#
146	13994	17	18	19	20	21	22	23	24	25	77	#
147	13994	18	19	20	21	22	23	24	25	26	77	#
148	13994	19	20	21	22	23	24	25	26	27	77	#
149	13994	20	21	22	23	24	25	26	27	28	77	#
150	13994	21	22	23	24	25	26	27	28	29	77	#
151	13994	22	23	24	25	26	27	28	29	30	77	#
152	13994	23	24	25	26	27	28	29	30	31	77	#
153	13994	24	25	26	27	28	29	30	31	32	77	#
154	13994	25	26	27	28	29	30	31	32	33	77	#
155	13994	26	27	28	29	30	31	32	33	34	77	#
156	13994	27	28	29	30	31	32	33	34	35	77	#
157	13994	28	29	30	31	32	33	34	35	36	77	#
158	13994	29	30	31	32	33	34	35	36	37	77	#
159	13994	30	31	32	33	34	35	36	37	38	77	#
160	13994	31	32	33	34	35	36	37	38	39	77	#
161	13994	32	33	34	35	36	37	38	39	40	77	#
162	13994	33	34	35	36	37	38	39	40	41	77	#
163	13994	34	35	36	37	38	39	40	41	42	77	#
164	13994	35	36	37	38	39	40	41	42	43	77	#
165	10557	36	37	38	39	40	41	42	43	44	77	#
166	10557	37	38	39	40	41	42	43	44	45	77	#
167	10557	38	39	40	41	42	43	44	45	46	77	#
168	10557	39	40	41	42	43	44	45	46	47	77	#
169	10557	40	41	42	43	44	45	46	47	48	77	#
170	10557	41	42	43	44	45	46	47	48	49	77	#
171	10557	42	43	44	45	46	47	48	49	50	77	#
172	10557	43	44	45	46	47	48	49	50	51	77	#
173	10557	44	45	46	47	48	49	50	51	52	77	#
174	10557	45	46	47	48	49	50	51	52	53	77	#
175	10557	46	47	48	49	50	51	52	53	54	77	#
176	10557	47	48	49	50	51	52	53	54	55	77	#
177	10557	48	49	50	51	52	53	54	55	56	77	#
178	10557	49	50	51	52	53	54	55	56	57	77	#
179	9117	50	51	52	53	54	55	56	57	58	77	#
180	9117	51	52	53	54	55	56	57	58	59	77	#
181	9117	52	53	54	55	56	57	58	59	60	77	#
182	9117	53	54	55	56	57	58	59	60	61	77	#
183	9117	54	55	56	57	58	59	60	61	62	77	#
184	9117	55	56	57	58	59	60	61	62	63	77	#
185	9117	56	57	58	59	60	61	62	63	64	77	#
186	9117	57	58	59	60	61	62	63	64	65	77	#
187	9117	58	59	60	61	62	63	64	65	66	77	#
188	8721	59	60	61	62	63	64	65	66	67	77	#
189	8721	60	61	62	63	64	65	66	67	68	77	#
190	8721	61	62	63	64	65	66	67	68	69	77	#
191	8475	62	63	64	65	66	67	68	69	70	77	#
192	8475	63	64	65	66	67	68	69	70	71	77	#
193	20606	0	1	2	3	4	5	6	7	8	78	#
194	20606	1	2	3	4	5	6	7	8	9	78	#
195	20606	2	3	4	5	6	7	8	9	10	78	#
196	20606	3	4	5	6	7	8	9	10	11	78	#
197	20606	4	5	6	7	8	9	10	11	12	78	#
198	20606	5	6	7	8	9	10	11	12	13	78	#
199	20606	6	7	8	9	10	11	12	13	14	78	#
200	20606	7	8	9	10	11	12	13	14	15	78	#
201	20606	8	9	10	11	12	13	14	15	16	78	#
202	20606	9	10	11	12	13	14	15	16	17	78	#
203	20606	10	11	12	13	14	15	16	17	18	78	#
204	20606	11	12	13	14	15	16	17	18	19	78	#
205	20606	12	13	14	15	16	17	18	19	20	78	#
206	20606	13	14	15	16	17	18	19	20	21	78	#
207	20606	14	15	16	17	18	19	20	21	22	78	#
208	20606	15	16	17	18	19	20	21	22	23	78	#
209	20606	16	17	18	19	20	21	22	23	24	78	#
210	20606	17	18	19	20	21	22	23	24	25	78	#
211	20606	18	19	20	21	22	23	24	25	26	78	#
212	20606	19	20	21	22	23	24	25	26	27	78	#
213	20606	20	21	22	23	24	25	26	27	28	78	#
214	20606	21	22	23	24	25	26	27	28	29	78	#
215	20606	22	23	24	25	26	27	28	29	30	78	#
216	20606	23	24	25	26	27	28	29	30	31	78	#
217	20606	24	25	26	27	28	29	30	31	32	78	#
218	20606	25	26	27	28	29	30	31	32	33	78	#
219	10461	26	27	28	29	30	31	32	33	34	78	#
220	10461	27	28	29	30	31	32	33	34	35	78	#
221	10461	28	29	30	31	32	33	34	35	36	78	#
222	10461	29	30	31	32	33	34	35	36	37	78	#
223	10461	30	31	32	33	34	35	36	37	38	78	#
224	10461	31	32	33	34	35	36	37	38	39	78	#
225	10461	32	33	34	35	36	37	38	39	40	78	#
226	10461	33	34	35	36	37	38	39	40	41	78	#
227	10461	34	35	36	37	38	39	40	41	42	78	#
228	10461	35	36	37	38	39	40	41	42	43	78	#
229	10461	36	37	38	39	40	41	42	43	44	78	#
230	10461	37	38	39	40	41	42	43	44	45	78	#
231	10461	38	39	40	41	42	43	44	45	46	78	#
232	10461	39	40	41	42	43	44	45	46	47	78	#
233	10461	40	41	42	43	44	45	46	47	48	78	#
234	10461	41	42	43	44	45	46	47	48	49	78	#
235	10461	42	43	44	45	46	47	48	49	50	78	#
236	10461	43	44	45	46	47	48	49	50	51	78	#
237	10461	44	45	46	47	48	49	50	51	52	78	#
238	10461	45	46	47	48	49	50	51	52	53	78	#
239	10461	46	47	48	49	50	51	52	53	54	78	#
240	10461	47	48	49	50	51	52	53	54	55	78	#
241	10461	48	49	50	51	52	53	54	55	56	78	#
242	10461	49	50	51	52	53	54	55	56	57	78	#
243	10461	50	51	52	53	54	55	56	57	58	78	#
244	10461	51	52	53	54	55	56	57	58	59	78	#
245	10461	52	53	54	55	56	57	58	59	60	78	#
246	10461	53	54	55	56	57	58	59	60	61	78	#
247	10461	54	55	56	57	58	59	60	61	62	78	#
248	10461	55	56	57	58	59	60	61	62	63	78	#
249	10461	56	57	58	59	60	61	62	63	64	78	#
250	10461	57	58	59	60	61	62	63	64	65	78	#
251	9714	58	59	60	61	62	63	64	65	66	78	#
252	9714	59	60	61	62	63	64	65	66	67	78	#
253	9714	60	61	62	63	64	65	66	67	68	78	#
254	9714	61	62	63	64	65	66	67	68	69	78	#
255	9714	62	63	64	65	66	67	68	69	70	78	#
256	9189	63	64	65	66	67	68	69	70	71	78	#
257	9189	64	65	66	67	68	69	70	71	72	78	#
258	9189	65	66	67	68	69	70	71	72	73	78	#
259	9189	66	67	68	69	70	71	72	73	74	78	#
260	6987	0	1	2	3	4	5	79	#
261	6987	1	2	3	4	5	6	79	#
262	6987	2	3	4	5	6	7	79	#
263	6987	3	4	5	6	7	8	79	#
264	6987	4	5	6	7	8	9	79	#
265	6987	5	6	7	8	9	10	79	#
266	6987	6	7	8	9	10	11	79	#
267	6987	7	8	9	10	11	12	79	#
268	6987	8	9	10	11	12	13	79	#
269	6987	9	10	11	12	13	14	79	#
270	6987	10	11	12	13	14	15	79	#
271	6987	11	12	13	14	15	16	79	#
272	6987	12	13	14	15	16	17	79	#
273	6987	13	14	15	16	17	18	79	#
274	6987	14	15	16	17	18	19	79	#
275	6987	15	16	17	18	19	20	79	#
276	6987	16	17	18	19	20	21	79	#
277	6987	17	18	19	20	21	22	79	#
278	6987	18	19	20	21	22	23	79	#
279	6987	19	20	21	22	23	24	79	#
280	6987	20	21	22	23	24	25	79	#
281	6987	21	22	23	24	25	26	79	#
282	6987	22	23	24	25	26	27	79	#
283	6987	23	24	25	26	27	28	79	#
284	6987	24	25	26	27	28	29	79	#
285	6987	25	26	27	28	29	30	79	#
286	6987	26	27	28	29	30	31	79	#
287	6987	27	28	29	30	31	32	79	#
288	6987	28	29	30	31	32	33	79	#
289	6987	29	30	31	32	33	34	79	#
290	6987	30	31	32	33	34	35	79	#
291	6987	31	32	33	34	35	36	79	#
292	6987	32	33	34	35	36	37	79	#
293	6987	33	34	35	36	37	38	79	#
294	6987	34	35	36	37	38	39	79	#
295	6987	35	36	37	38	39	40	79	#
296	6987	36	37	38	39	40	41	79	#
297	6987	37	38	39	40	41	42	79	#
298	6987	38	39	40	41	42	43	79	#
299	6987	39	40	41	42	43	44	79	#
300	6987	40	41	42	43	44	45	79	#
301	6987	41	42	43	44	45	46	79	#
302	6987	42	43	44	45	46	47	79	#
303	6987	43	44	45	46	47	48	79	#
304	6987	44	45	46	47	48	49	79	#
305	6987	45	46	47	48	49	50	79	#
306	6987	46	47	48	49	50	51	79	#
307	6987	47	48	49	50	51	52	79	#
308	6987	48	49	50	51	52	53	79	#
309	6987	49	50	51	52	53	54	79	#
310	6987	50	51	52	53	54	55	79	#
311	6987	51	52	53	54	55	56	79	#
312	6987	52	53	54	55	56	57	79	#
313	6987	53	54	55	56	57	58	79	#
314	6987	54	55	56	57	58	59	79	#
315	6987	55	56	57	58	59	60	79	#
316	6987	56	57	58	59	60	61	79	#
317	6987	57	58	59	60	61	62	79	#
318	12774	0	1	2	3	4	5	6	80	#
319	12774	1	2	3	4	5	6	7	80	#
320	12774	2	3	4	5	6	7	8	80	#
321	12774	3	4	5	6	7	8	9	80	#
322	12774	4	5	6	7	8	9	10	80	#
323	3763	0	1	2	81	#
324	3763	1	2	3	81	#
325	3763	2	3	4	81	#
326	3763	3	4	5	81	#
327	3763	4	5	6	81	#
328	3763	5	6	7	81	#
329	3763	6	7	8	81	#
330	3763	7	8	9	81	#
331	3763	8	9	10	81	#
332	3763	9	10	11	81	#
333	3763	10	11	12	81	#
334	3763	11	12	13	81	#
335	3763	12	13	14	81	#
336	1197	13	14	15	81	#
337	1197	14	15	16	81	#
338	1197	15	16	17	81	#
339	1197	16	17	18	81	#
340	1197	17	18	19	81	#
341	1197	18	19	20	81	#
342	1197	19	20	21	81	#
343	1197	20	21	22	81	#
344	1197	21	22	23	81	#
345	1197	22	23	24	81	#
346	1197	23	24	25	81	#
347	1197	24	25	26	81	#
348	1197	25	26	27	81	#
349	1197	26	27	28	81	#
350	1197	27	28	29	81	#
351	1197	28	29	30	81	#
352	1197	29	30	31	81	#
353	1197	30	31	32	81	#
354	1197	31	32	33	81	#
355	1197	32	33	34	81	#
356	1197	33	34	35	81	#
357	1197	34	35	36	81	#
358	1197	35	36	37	81	#
359	1197	36	37	38	81	#
360	1197	37	38	39	81	#
361	1197	38	39	40	81	#
362	1197	39	40	41	81	#
363	1197	40	41	42	81	#
364	1197	41	42	43	81	#
365	1197	42	43	44	81	#
366	14814	0	1	2	3	4	5	6	7	82	#
367	14814	1	2	3	4	5	6	7	8	82	#
368	14814	2	3	4	5	6	7	8	9	82	#
369	14814	3	4	5	6	7	8	9	10	82	#
370	14814	4	5	6	7	8	9	10	11	82	#
371	14814	5	6	7	8	9	10	11	12	82	#
372	14814	6	7	8	9	10	11	12	13	82	#
373	14814	7	8	9	10	11	12	13	14	82	#
374	14814	8	9	10	11	12	13	14	15	82	#
375	14814	9	10	11	12	13	14	15	16	82	#
376	14814	10	11	12	13	14	15	16	17	82	#
377	14814	11	12	13	14	15	16	17	18	82	#
378	14814	12	13	14	15	16	17	18	19	82	#
379	14814	13	14	15	16	17	18	19	20	82	#
380	14814	14	15	16	17	18	19	20	21	82	#
381	14814	15	16	17	18	19	20	21	22	82	#
382	14814	16	17	18	19	20	21	22	23	82	#
383	14814	17	18	19	20	21	22	23	24	82	#
384	14814	18	19	20	21	22	23	24	25	82	#
385	14814	19	20	21	22	23	24	25	26	82	#
386	14814	20	21	22	23	24	25	26	27	82	#
387	14814	21	22	23	24	25	26	27	28	82	#
388	14814	22	23	24	25	26	27	28	29	82	#
389	14814	23	24	25	26	27	28	29	30	82	#
390	14814	24	25	26	27	28	29	30	31	82	#
391	14814	25	26	27	28	29	30	31	32	82	#
392	14814	26	27	28	29	30	31	32	33	82	#
393	14814	27	28	29	30	31	32	33	34	82	#
394	14814	28	29	30	31	32	33	34	35	82	#
395	14814	29	30	31	32	33	34	35	36	82	#
396	14814	30	31	32	33	34	35	36	37	82	#
397	14814	31	32	33	34	35	36	37	38	82	#
398	14814	32	33	34	35	36	37	38	39	82	#
399	14814	33	34	35	36	37	38	39	40	82	#
400	14814	34	35	36	37	38	39	40	41	82	#
401	14814	35	36	37	38	39	40	41	42	82	#
402	14814	36	37	38	39	40	41	42	43	82	#
403	14814	37	38	39	40	41	42	43	44	82	#
404	14814	38	39	40	41	42	43	44	45	82	#
405	14814	39	40	41	42	43	44	45	46	82	#
406	14814	40	41	42	43	44	45	46	47	82	#
407	14814	41	42	43	44	45	46	47	48	82	#
408	14814	42	43	44	45	46	47	48	49	82	#
409	14814	43	44	45	46	47	48	49	50	82	#
410	14814	44	45	46	47	48	49	50	51	82	#
411	14814	45	46	47	48	49	50	51	52	82	#
412	14814	46	47	48	49	50	51	52	53	82	#
413	14814	47	48	49	50	51	52	53	54	82	#
414	14814	48	49	50	51	52	53	54	55	82	#
415	14814	49	50	51	52	53	54	55	56	82	#
416	14814	50	51	52	53	54	55	56	57	82	#
417	14814	51	52	53	54	55	56	57	58	82	#
418	14814	52	53	54	55	56	57	58	59	82	#
419	14814	53	54	55	56	57	58	59	60	82	#
420	14814	54	55	56	57	58	59	60	61	82	#
421	14814	55	56	57	58	59	60	61	62	82	#
422	14814	56	57	58	59	60	61	62	63	82	#
423	14814	57	58	59	60	61	62	63	64	82	#
424	14814	58	59	60	61	62	63	64	65	82	#
425	14814	59	60	61	62	63	64	65	66	82	#
426	14814	60	61	62	63	64	65	66	67	82	#
427	14814	61	62	63	64	65	66	67	68	82	#
428	14814	62	63	64	65	66	67	68	69	82	#
429	14814	63	64	65	66	67	68	69	70	82	#
430	2445	0	1	2	83	#
431	2445	1	2	3	83	#
432	2445	2	3	4	83	#
433	2445	3	4	5	83	#
434	2445	4	5	6	83	#
435	2445	5	6	7	83	#
436	2445	6	7	8	83	#
437	2445	7	8	9	83	#
438	2445	8	9	10	83	#
439	2445	9	10	11	83	#
440	2445	10	11	12	83	#
441	2445	11	12	13	83	#
442	2445	12	13	14	83	#
443	2445	13	14	15	83	#
444	2445	14	15	16	83	#
445	2445	15	16	17	83	#
446	2445	16	17	18	83	#
447	2445	17	18	19	83	#
448	2445	18	19	20	83	#
449	2445	19	20	21	83	#
450	2445	20	21	22	83	#
451	2445	21	22	23	83	#
452	2445	22	23	24	83	#
453	2445	23	24	25	83	#
454	2445	24	25	26	83	#
455	2445	25	26	27	83	#
456	2445	26	27	28	83	#
457	2445	27	28	29	83	#
458	2445	28	29	30	83	#
459	2445	29	30	31	83	#
460	2445	30	31	32	83	#
461	2445	31	32	33	83	#
462	2445	32	33	34	83	#
463	2445	33	34	35	83	#
464	2445	34	35	36	83	#
465	2445	35	36	37	83	#
466	2445	36	37	38	83	#
467	2445	37	38	39	83	#
468	2445	38	39	40	83	#
469	2386	39	40	41	83	#
470	6322	0	1	2	3	4	5	84	#
471	6322	1	2	3	4	5	6	84	#
472	6322	2	3	4	5	6	7	84	#
473	6322	3	4	5	6	7	8	84	#
474	6322	4	5	6	7	8	9	84	#
475	6322	5	6	7	8	9	10	84	#
476	6322	6	7	8	9	10	11	84	#
477	6322	7	8	9	10	11	12	84	#
478	6322	8	9	10	11	12	13	84	#
479	6322	9	10	11	12	13	14	84	#
480	6322	10	11	12	13	14	15	84	#
481	6322	11	12	13	14	15	16	84	#
482	6322	12	13	14	15	16	17	84	#
483	6322	13	14	15	16	17	18	84	#
484	6322	14	15	16	17	18	19	84	#
485	6322	15	16	17	18	19	20	84	#
486	6322	16	17	18	19	20	21	84	#
487	6322	17	18	19	20	21	22	84	#
488	6322	18	19	20	21	22	23	84	#
489	6322	19	20	21	22	23	24	84	#
490	6322	20	21	22	23	24	25	84	#
491	6322	21	22	23	24	25	26	84	#
492	6322	22	23	24	25	26	27	84	#
493	6322	23	24	25	26	27	28	84	#
494	6322	24	25	26	27	28	29	84	#
495	5093	25	26	27	28	29	30	84	#
496	5093	26	27	28	29	30	31	84	#
497	5093	27	28	29	30	31	32	84	#
498	5093	28	29	30	31	32	33	84	#
499	5093	29	30	31	32	33	34	84	#
500	5093	30	31	32	33	34	35	84	#
501	5093	31	32	33	34	35	36	84	#
502	2941	0	1	2	85	#
503	2941	1	2	3	85	#
504	2941	2	3	4	85	#
505	2941	3	4	5	85	#
506	2941	4	5	6	85	#
507	2941	5	6	7	85	#
508	2941	6	7	8	85	#
509	2941	7	8	9	85	#
510	2941	8	9	10	85	#
511	2941	9	10	11	85	#
512	2941	10	11	12	85	#
513	2941	11	12	13	85	#
514	2941	12	13	14	85	#
515	2941	13	14	15	85	#
516	2941	14	15	16	85	#
517	2941	15	16	17	85	#
518	2941	16	17	18	85	#
519	2941	17	18	19	85	#
520	2941	18	19	20	85	#
521	2941	19	20	21	85	#
522	2941	20	21	22	85	#
523	2941	21	22	23	85	#
524	2941	22	23	24	85	#
525	2941	23	24	25	85	#
526	2941	24	25	26	85	#
527	2941	25	26	27	85	#
528	2941	26	27	28	85	#
529	2941	27	28	29	85	#
530	2941	28	29	30	85	#
531	2941	29	30	31	85	#
532	2941	30	31	32	85	#
533	2941	31	32	33	85	#
534	2941	32	33	34	85	#
535	2941	33	34	35	85	#
536	2941	34	35	36	85	#
537	2941	35	36	37	85	#
538	2941	36	37	38	85	#
539	2941	37	38	39	85	#
540	2941	38	39	40	85	#
541	2941	39	40	41	85	#
542	2941	40	41	42	85	#
543	2941	41	42	43	85	#
544	2941	42	43	44	85	#
545	2941	43	44	45	85	#
546	2941	44	45	46	85	#
547	2941	45	46	47	85	#
548	2941	46	47	48	85	#
549	2941	47	48	49	85	#
550	2941	48	49	50	85	#
551	2941	49	50	51	85	#
552	2941	50	51	52	85	#
553	2941	51	52	53	85	#
554	2941	52	53	54	85	#
555	2941	53	54	55	85	#
556	2941	54	55	56	85	#
557	2941	55	56	57	85	#
558	2941	56	57	58	85	#
559	2941	57	58	59	85	#
560	2941	58	59	60	85	#
561	2941	59	60	61	85	#
562	2941	60	61	62	85	#
563	2941	61	62	63	85	#
564	2941	62	63	64	85	#
565	2941	63	64	65	85	#
566	2854	64	65	66	85	#
567	2854	65	66	67	85	#
568	2619	66	67	68	85	#
569	2619	67	68	69	85	#
570	2619	68	69	70	85	#
571	2619	69	70	71	85	#
572	2619	70	71	72	85	#
573	2619	71	72	73	85	#
574	9456	0	1	2	3	4	5	6	7	86	#
575	9456	1	2	3	4	5	6	7	8	86	#
576	9456	2	3	4	5	6	7	8	9	86	#
577	9456	3	4	5	6	7	8	9	10	86	#
578	9456	4	5	6	7	8	9	10	11	86	#
579	9456	5	6	7	8	9	10	11	12	86	#
580	9456	6	7	8	9	10	11	12	13	86	#
581	9456	7	8	9	10	11	12	13	14	86	#
582	9456	8	9	10	11	12	13	14	15	86	#
583	9456	9	10	11	12	13	14	15	16	86	#
584	9456	10	11	12	13	14	15	16	17	86	#
585	9456	11	12	13	14	15	16	17	18	86	#
586	9456	12	13	14	15	16	17	18	19	86	#
587	9456	13	14	15	16	17	18	19	20	86	#
588	9456	14	15	16	17	18	19	20	21	86	#
589	9456	15	16	17	18	19	20	21	22	86	#
590	9456	16	17	18	19	20	21	22	23	86	#
591	9456	17	18	19	20	21	22	23	24	86	#
592	9456	18	19	20	21	22	23	24	25	86	#
593	9456	19	20	21	22	23	24	25	26	86	#
594	9456	20	21	22	23	24	25	26	27	86	#
595	9456	21	22	23	24	25	26	27	28	86	#
596	9456	22	23	24	25	26	27	28	29	86	#
597	9456	23	24	25	26	27	28	29	30	86	#
598	9456	24	25	26	27	28	29	30	31	86	#
599	9456	25	26	27	28	29	30	31	32	86	#
600	9456	26	27	28	29	30	31	32	33	86	#
601	9456	27	28	29	30	31	32	33	34	86	#
602	9456	28	29	30	31	32	33	34	35	86	#
603	9456	29	30	31	32	33	34	35	36	86	#
604	9456	30	31	32	33	34	35	36	37	86	#
605	9456	31	32	33	34	35	36	37	38	86	#
606	9456	32	33	34	35	36	37	38	39	86	#
607	9456	33	34	35	36	37	38	39	40	86	#
608	9456	34	35	36	37	38	39	40	41	86	#
609	9456	35	36	37	38	39	40	41	42	86	#
610	9456	36	37	38	39	40	41	42	43	86	#
611	9456	37	38	39	40	41	42	43	44	86	#
612	9456	38	39	40	41	42	43	44	45	86	#
613	9456	39	40	41	42	43	44	45	46	86	#
614	9456	40	41	42	43	44	45	46	47	86	#
615	9456	41	42	43	44	45	46	47	48	86	#
616	9456	42	43	44	45	46	47	48	49	86	#
617	9456	43	44	45	46	47	48	49	50	86	#
618	9456	44	45	46	47	48	49	50	51	86	#
619	9456	45	46	47	48	49	50	51	52	86	#
620	9456	46	47	48	49	50	51	52	53	86	#
621	9456	47	48	49	50	51	52	53	54	86	#
622	9456	48	49	50	51	52	53	54	55	86	#
623	9456	49	50	51	52	53	54	55	56	86	#
624	9456	50	51	52	53	54	55	56	57	86	#
625	9456	51	52	53	54	55	56	57	58	86	#
626	9456	52	53	54	55	56	57	58	59	86	#
627	9456	53	54	55	56	57	58	59	60	86	#
628	9456	54	55	56	57	58	59	60	61	86	#
629	9456	55	56	57	58	59	60	61	62	86	#
630	9456	56	57	58	59	60	61	62	63	86	#
631	8050	57	58	59	60	61	62	63	64	86	#
632	8050	58	59	60	61	62	63	64	65	86	#
633	8050	59	60	61	62	63	64	65	66	86	#
634	8050	60	61	62	63	64	65	66	67	86	#
635	8050	61	62	63	64	65	66	67	68	86	#
636	8050	62	63	64	65	66	67	68	69	86	#
637	8050	63	64	65	66	67	68	69	70	86	#
638	8050	64	65	66	67	68	69	70	71	86	#
639	8050	65	66	67	68	69	70	71	72	86	#
640	8050	66	67	68	69	70	71	72	73	86	#
641	8050	67	68	69	70	71	72	73	74	86	#
642	13940	0	1	2	3	4	5	6	7	8	87	#
643	13940	1	2	3	4	5	6	7	8	9	87	#
644	13940	2	3	4	5	6	7	8	9	10	87	#
645	13940	3	4	5	6	7	8	9	10	11	87	#
646	13940	4	5	6	7	8	9	10	11	12	87	#
647	13940	5	6	7	8	9	10	11	12	13	87	#
648	13940	6	7	8	9	10	11	12	13	14	87	#
649	13940	7	8	9	10	11	12	13	14	15	87	#
