149	10924	25	26	27	28	29	30	31	32	68	#
150	10924	26	27	28	29	30	31	32	33	68	#
151	10924	27	28	29	30	31	32	33	34	68	#
152	10924	28	29	30	31	32	33	34	35	68	#
153	10924	29	30	31	32	33	34	35	36	68	#
154	10924	30	31	32	33	34	35	36	37	68	#
155	10924	31	32	33	34	35	36	37	38	68	#
156	10924	32	33	34	35	36	37	38	39	68	#
157	10924	33	34	35	36	37	38	39	40	68	#
158	10924	34	35	36	37	38	39	40	41	68	#
159	10924	35	36	37	38	39	40	41	42	68	#
160	10924	36	37	38	39	40	41	42	43	68	#
161	10924	37	38	39	40	41	42	43	44	68	#
162	10924	38	39	40	41	42	43	44	45	68	#
163	10924	39	40	41	42	43	44	45	46	68	#
164	10924	40	41	42	43	44	45	46	47	68	#
165	3042	0	1	69	#
166	3042	1	2	69	#
167	3042	2	3	69	#
168	3042	3	4	69	#
169	3042	4	5	69	#
170	3042	5	6	69	#
171	3042	6	7	69	#
172	3042	7	8	69	#
173	3042	8	9	69	#
174	3042	9	10	69	#
175	3042	10	11	69	#
176	3042	11	12	69	#
177	3042	12	13	69	#
178	3042	13	14	69	#
179	3042	14	15	69	#
180	3042	15	16	69	#
181	3042	16	17	69	#
182	3042	17	18	69	#
183	3042	18	19	69	#
184	3042	19	20	69	#
185	3042	20	21	69	#
186	3042	21	22	69	#
187	3042	22	23	69	#
188	3042	23	24	69	#
189	3042	24	25	69	#
190	3042	25	26	69	#
191	3042	26	27	69	#
192	6353	0	1	2	3	4	5	6	70	#
193	6353	1	2	3	4	5	6	7	70	#
194	6353	2	3	4	5	6	7	8	70	#
195	6353	3	4	5	6	7	8	9	70	#
196	6353	4	5	6	7	8	9	10	70	#
197	6353	5	6	7	8	9	10	11	70	#
198	6353	6	7	8	9	10	11	12	70	#
199	6353	7	8	9	10	11	12	13	70	#
200	6353	8	9	10	11	12	13	14	70	#
201	6353	9	10	11	12	13	14	15	70	#
202	6353	10	11	12	13	14	15	16	70	#
203	6353	11	12	13	14	15	16	17	70	#
204	6353	12	13	14	15	16	17	18	70	#
205	6353	13	14	15	16	17	18	19	70	#
206	6353	14	15	16	17	18	19	20	70	#
207	6353	15	16	17	18	19	20	21	70	#
208	6353	16	17	18	19	20	21	22	70	#
209	6353	17	18	19	20	21	22	23	70	#
210	6353	18	19	20	21	22	23	24	70	#
211	6353	19	20	21	22	23	24	25	70	#
212	6353	20	21	22	23	24	25	26	70	#
213	6353	21	22	23	24	25	26	27	70	#
214	6353	22	23	24	25	26	27	28	70	#
215	6353	23	24	25	26	27	28	29	70	#
216	6353	24	25	26	27	28	29	30	70	#
217	6353	25	26	27	28	29	30	31	70	#
218	6353	26	27	28	29	30	31	32	70	#
219	6353	27	28	29	30	31	32	33	70	#
220	6353	28	29	30	31	32	33	34	70	#
221	6353	29	30	31	32	33	34	35	70	#
222	6353	30	31	32	33	34	35	36	70	#
223	6353	31	32	33	34	35	36	37	70	#
224	6353	32	33	34	35	36	37	38	70	#
225	6353	33	34	35	36	37	38	39	70	#
226	6353	34	35	36	37	38	39	40	70	#
227	6353	35	36	37	38	39	40	41	70	#
228	6353	36	37	38	39	40	41	42	70	#
229	6353	37	38	39	40	41	42	43	70	#
230	6353	38	39	40	41	42	43	44	70	#
231	6353	39	40	41	42	43	44	45	70	#
232	6353	40	41	42	43	44	45	46	70	#
233	6353	41	42	43	44	45	46	47	70	#
234	6353	42	43	44	45	46	47	48	70	#
235	6353	43	44	45	46	47	48	49	70	#
236	6353	44	45	46	47	48	49	50	70	#
237	6353	45	46	47	48	49	50	51	70	#
238	6353	46	47	48	49	50	51	52	70	#
239	6353	47	48	49	50	51	52	53	70	#
240	6353	48	49	50	51	52	53	54	70	#
241	6353	49	50	51	52	53	54	55	70	#
242	6353	50	51	52	53	54	55	56	70	#
243	6353	51	52	53	54	55	56	57	70	#
244	6353	52	53	54	55	56	57	58	70	#
245	6353	53	54	55	56	57	58	59	70	#
246	6353	54	55	56	57	58	59	60	70	#
247	6353	55	56	57	58	59	60	61	70	#
248	6353	56	57	58	59	60	61	62	70	#
249	5430	0	1	2	71	#
250	5430	1	2	3	71	#
251	5430	2	3	4	71	#
252	5430	3	4	5	71	#
253	5430	4	5	6	71	#
254	5430	5	6	7	71	#
255	5430	6	7	8	71	#
256	5430	7	8	9	71	#
257	5430	8	9	10	71	#
258	5430	9	10	11	71	#
259	5430	10	11	12	71	#
260	5430	11	12	13	71	#
261	5430	12	13	14	71	#
262	5430	13	14	15	71	#
263	5430	14	15	16	71	#
264	5430	15	16	17	71	#
265	5430	16	17	18	71	#
266	5430	17	18	19	71	#
267	5430	18	19	20	71	#
268	5430	19	20	21	71	#
269	5430	20	21	22	71	#
270	5430	21	22	23	71	#
271	5430	22	23	24	71	#
272	5430	23	24	25	71	#
273	5430	24	25	26	71	#
274	5430	25	26	27	71	#
275	5430	26	27	28	71	#
276	5430	27	28	29	71	#
277	5430	28	29	30	71	#
278	2545	29	30	31	71	#
279	2545	30	31	32	71	#
280	2545	31	32	33	71	#
281	2545	32	33	34	71	#
282	2545	33	34	35	71	#
283	2545	34	35	36	71	#
284	2545	35	36	37	71	#
285	2545	36	37	38	71	#
286	2545	37	38	39	71	#
287	2545	38	39	40	71	#
288	2545	39	40	41	71	#
289	2545	40	41	42	71	#
290	2545	41	42	43	71	#
291	2545	42	43	44	71	#
292	2545	43	44	45	71	#
293	2545	44	45	46	71	#
294	2545	45	46	47	71	#
295	2545	46	47	48	71	#
296	2545	47	48	49	71	#
297	2545	48	49	50	71	#
298	2545	49	50	51	71	#
299	2545	50	51	52	71	#
300	2545	51	52	53	71	#
301	2545	52	53	54	71	#
302	2545	53	54	55	71	#
303	2545	54	55	56	71	#
304	2545	55	56	57	71	#
305	2545	56	57	58	71	#
306	2545	57	58	59	71	#
307	2545	58	59	60	71	#
308	2545	59	60	61	71	#
309	2545	60	61	62	71	#
310	2545	61	62	63	71	#
311	2545	62	63	64	71	#
312	10255	0	1	2	3	4	72	#
313	10255	1	2	3	4	5	72	#
314	10255	2	3	4	5	6	72	#
315	10255	3	4	5	6	7	72	#
316	10255	4	5	6	7	8	72	#
317	10255	5	6	7	8	9	72	#
318	10255	6	7	8	9	10	72	#
319	10255	7	8	9	10	11	72	#
320	10255	8	9	10	11	12	72	#
321	10255	9	10	11	12	13	72	#
322	10255	10	11	12	13	14	72	#
323	10255	11	12	13	14	15	72	#
324	10255	12	13	14	15	16	72	#
325	10255	13	14	15	16	17	72	#
326	10255	14	15	16	17	18	72	#
327	10255	15	16	17	18	19	72	#
328	10255	16	17	18	19	20	72	#
329	10255	17	18	19	20	21	72	#
330	10255	18	19	20	21	22	72	#
331	10255	19	20	21	22	23	72	#
332	10255	20	21	22	23	24	72	#
333	10255	21	22	23	24	25	72	#
334	10255	22	23	24	25	26	72	#
335	10255	23	24	25	26	27	72	#
336	10255	24	25	26	27	28	72	#
337	8786	0	1	2	3	4	5	6	7	73	#
338	8786	1	2	3	4	5	6	7	8	73	#
339	8786	2	3	4	5	6	7	8	9	73	#
340	8786	3	4	5	6	7	8	9	10	73	#
341	8786	4	5	6	7	8	9	10	11	73	#
342	8786	5	6	7	8	9	10	11	12	73	#
343	8786	6	7	8	9	10	11	12	13	73	#
344	8786	7	8	9	10	11	12	13	14	73	#
345	8786	8	9	10	11	12	13	14	15	73	#
346	8786	9	10	11	12	13	14	15	16	73	#
347	8786	10	11	12	13	14	15	16	17	73	#
348	8786	11	12	13	14	15	16	17	18	73	#
349	8786	12	13	14	15	16	17	18	19	73	#
350	8786	13	14	15	16	17	18	19	20	73	#
351	8786	14	15	16	17	18	19	20	21	73	#
352	8786	15	16	17	18	19	20	21	22	73	#
353	8786	16	17	18	19	20	21	22	23	73	#
354	8786	17	18	19	20	21	22	23	24	73	#
355	8786	18	19	20	21	22	23	24	25	73	#
356	8786	19	20	21	22	23	24	25	26	73	#
357	8786	20	21	22	23	24	25	26	27	73	#
358	8786	21	22	23	24	25	26	27	28	73	#
359	8786	22	23	24	25	26	27	28	29	73	#
360	8786	23	24	25	26	27	28	29	30	73	#
361	8786	24	25	26	27	28	29	30	31	73	#
362	8786	25	26	27	28	29	30	31	32	73	#
363	8786	26	27	28	29	30	31	32	33	73	#
364	8786	27	28	29	30	31	32	33	34	73	#
365	8786	28	29	30	31	32	33	34	35	73	#
366	8786	29	30	31	32	33	34	35	36	73	#
367	8786	30	31	32	33	34	35	36	37	73	#
368	8786	31	32	33	34	35	36	37	38	73	#
369	8786	32	33	34	35	36	37	38	39	73	#
370	8786	33	34	35	36	37	38	39	40	73	#
371	8786	34	35	36	37	38	39	40	41	73	#
372	8786	35	36	37	38	39	40	41	42	73	#
373	8786	36	37	38	39	40	41	42	43	73	#
374	7408	37	38	39	40	41	42	43	44	73	#
375	7408	38	39	40	41	42	43	44	45	73	#
376	7408	39	40	41	42	43	44	45	46	73	#
377	7408	40	41	42	43	44	45	46	47	73	#
378	7408	41	42	43	44	45	46	47	48	73	#
379	7408	42	43	44	45	46	47	48	49	73	#
380	7408	43	44	45	46	47	48	49	50	73	#
381	7408	44	45	46	47	48	49	50	51	73	#
382	6193	45	46	47	48	49	50	51	52	73	#
383	6193	46	47	48	49	50	51	52	53	73	#
384	6193	47	48	49	50	51	52	53	54	73	#
385	6193	48	49	50	51	52	53	54	55	73	#
386	6193	49	50	51	52	53	54	55	56	73	#
387	6193	50	51	52	53	54	55	56	57	73	#
388	6193	51	52	53	54	55	56	57	58	73	#
389	6193	52	53	54	55	56	57	58	59	73	#
390	6193	53	54	55	56	57	58	59	60	73	#
391	6193	54	55	56	57	58	59	60	61	73	#
392	5903	55	56	57	58	59	60	61	62	73	#
393	5903	56	57	58	59	60	61	62	63	73	#
394	5903	57	58	59	60	61	62	63	64	73	#
395	1195	0	74	#
396	1195	1	74	#
397	1195	2	74	#
398	1195	3	74	#
399	1195	4	74	#
400	1195	5	74	#
401	1195	6	74	#
402	1195	7	74	#
403	1195	8	74	#
404	1195	9	74	#
405	1195	10	74	#
406	1195	11	74	#
407	1195	12	74	#
408	1195	13	74	#
409	1195	14	74	#
410	1195	15	74	#
411	1195	16	74	#
412	1195	17	74	#
413	1195	18	74	#
414	1195	19	74	#
415	1195	20	74	#
416	1195	21	74	#
417	1195	22	74	#
418	1195	23	74	#
419	1195	24	74	#
420	1195	25	74	#
421	1195	26	74	#
422	1195	27	74	#
423	1195	28	74	#
424	1195	29	74	#
425	1195	30	74	#
426	1195	31	74	#
427	1195	32	74	#
428	1195	33	74	#
429	1195	34	74	#
430	1195	35	74	#
431	1195	36	74	#
432	1195	37	74	#
433	1195	38	74	#
434	1195	39	74	#
435	1195	40	74	#
436	1195	41	74	#
437	1195	42	74	#
438	1195	43	74	#
439	1195	44	74	#
440	1195	45	74	#
441	1195	46	74	#
442	1195	47	74	#
443	1195	48	74	#
444	1195	49	74	#
445	1195	50	74	#
446	1195	51	74	#
447	1195	52	74	#
448	1195	53	74	#
449	1195	54	74	#
450	1195	55	74	#
451	1195	56	74	#
452	4113	0	1	2	75	#
453	4113	1	2	3	75	#
454	4113	2	3	4	75	#
455	4113	3	4	5	75	#
456	4113	4	5	6	75	#
457	4113	5	6	7	75	#
458	4113	6	7	8	75	#
459	4113	7	8	9	75	#
460	4113	8	9	10	75	#
461	4113	9	10	11	75	#
462	4113	10	11	12	75	#
463	4113	11	12	13	75	#
464	4113	12	13	14	75	#
465	4113	13	14	15	75	#
466	4113	14	15	16	75	#
467	4113	15	16	17	75	#
468	4113	16	17	18	75	#
469	4113	17	18	19	75	#
470	4113	18	19	20	75	#
471	4113	19	20	21	75	#
472	4113	20	21	22	75	#
473	4113	21	22	23	75	#
474	4113	22	23	24	75	#
475	4113	23	24	25	75	#
476	4113	24	25	26	75	#
477	4113	25	26	27	75	#
478	4113	26	27	28	75	#
479	4113	27	28	29	75	#
480	4113	28	29	30	75	#
481	4113	29	30	31	75	#
482	4113	30	31	32	75	#
483	4113	31	32	33	75	#
484	4113	32	33	34	75	#
485	4113	33	34	35	75	#
486	4113	34	35	36	75	#
487	4113	35	36	37	75	#
488	4113	36	37	38	75	#
489	4113	37	38	39	75	#
490	4113	38	39	40	75	#
491	4113	39	40	41	75	#
492	4113	40	41	42	75	#
493	4113	41	42	43	75	#
494	4113	42	43	44	75	#
495	4113	43	44	45	75	#
496	4113	44	45	46	75	#
497	5829	0	1	2	3	4	5	76	#
498	5829	1	2	3	4	5	6	76	#
499	5829	2	3	4	5	6	7	76	#
500	5829	3	4	5	6	7	8	76	#
501	5829	4	5	6	7	8	9	76	#
502	5829	5	6	7	8	9	10	76	#
503	5829	6	7	8	9	10	11	76	#
504	5829	7	8	9	10	11	12	76	#
505	5829	8	9	10	11	12	13	76	#
506	5829	9	10	11	12	13	14	76	#
507	5829	10	11	12	13	14	15	76	#
508	5829	11	12	13	14	15	16	76	#
509	5829	12	13	14	15	16	17	76	#
510	5829	13	14	15	16	17	18	76	#
511	5829	14	15	16	17	18	19	76	#
512	5829	15	16	17	18	19	20	76	#
513	5829	16	17	18	19	20	21	76	#
514	5829	17	18	19	20	21	22	76	#
515	5829	18	19	20	21	22	23	76	#
516	5829	19	20	21	22	23	24	76	#
517	5829	20	21	22	23	24	25	76	#
518	5829	21	22	23	24	25	26	76	#
519	5829	22	23	24	25	26	27	76	#
520	5829	23	24	25	26	27	28	76	#
521	5829	24	25	26	27	28	29	76	#
522	5829	25	26	27	28	29	30	76	#
523	5829	26	27	28	29	30	31	76	#
524	5829	27	28	29	30	31	32	76	#
525	5829	28	29	30	31	32	33	76	#
526	5829	29	30	31	32	33	34	76	#
527	5829	30	31	32	33	34	35	76	#
528	5829	31	32	33	34	35	36	76	#
529	5829	32	33	34	35	36	37	76	#
530	5829	33	34	35	36	37	38	76	#
531	5829	34	35	36	37	38	39	76	#
532	5829	35	36	37	38	39	40	76	#
533	5829	36	37	38	39	40	41	76	#
534	5829	37	38	39	40	41	42	76	#
535	5829	38	39	40	41	42	43	76	#
536	5829	39	40	41	42	43	44	76	#
537	5829	40	41	42	43	44	45	76	#
538	4099	41	42	43	44	45	46	76	#
539	4099	42	43	44	45	46	47	76	#
540	4099	43	44	45	46	47	48	76	#
541	4099	44	45	46	47	48	49	76	#
542	4099	45	46	47	48	49	50	76	#
543	4099	46	47	48	49	50	51	76	#
544	4099	47	48	49	50	51	52	76	#
545	4099	48	49	50	51	52	53	76	#
546	4099	49	50	51	52	53	54	76	#
547	4099	50	51	52	53	54	55	76	#
548	4099	51	52	53	54	55	56	76	#
549	4099	52	53	54	55	56	57	76	#
550	4099	53	54	55	56	57	58	76	#
551	4099	54	55	56	57	58	59	76	#
552	4099	55	56	57	58	59	60	76	#
553	4099	56	57	58	59	60	61	76	#
554	4099	57	58	59	60	61	62	76	#
555	4099	58	59	60	61	62	63	76	#
556	4099	59	60	61	62	63	64	76	#
557	17384	0	1	2	3	4	5	6	7	77	#
558	17384	1	2	3	4	5	6	7	8	77	#
559	17384	2	3	4	5	6	7	8	9	77	#
560	17384	3	4	5	6	7	8	9	10	77	#
561	17384	4	5	6	7	8	9	10	11	77	#
562	17384	5	6	7	8	9	10	11	12	77	#
563	17384	6	7	8	9	10	11	12	13	77	#
564	17384	7	8	9	10	11	12	13	14	77	#
565	17384	8	9	10	11	12	13	14	15	77	#
566	17384	9	10	11	12	13	14	15	16	77	#
567	1980	0	1	78	#
568	1980	1	2	78	#
569	1980	2	3	78	#
570	1980	3	4	78	#
571	1980	4	5	78	#
572	1980	5	6	78	#
573	1980	6	7	78	#
574	1980	7	8	78	#
575	1980	8	9	78	#
576	1980	9	10	78	#
577	1980	10	11	78	#
578	1980	11	12	78	#
579	1980	12	13	78	#
580	1980	13	14	78	#
581	1980	14	15	78	#
582	1980	15	16	78	#
583	1980	16	17	78	#
584	1980	17	18	78	#
585	1980	18	19	78	#
586	1980	19	20	78	#
587	1980	20	21	78	#
588	1980	21	22	78	#
589	1980	22	23	78	#
590	1980	23	24	78	#
591	1980	24	25	78	#
592	1980	25	26	78	#
593	1980	26	27	78	#
594	1980	27	28	78	#
595	1980	28	29	78	#
596	1980	29	30	78	#
597	1980	30	31	78	#
598	1980	31	32	78	#
599	1980	32	33	78	#
600	1980	33	34	78	#
601	1980	34	35	78	#
602	1980	35	36	78	#
603	1980	36	37	78	#
604	1980	37	38	78	#
605	1980	38	39	78	#
606	1930	39	40	78	#
607	1883	40	41	78	#
608	1679	41	42	78	#
609	1679	42	43	78	#
610	1679	43	44	78	#
611	1679	44	45	78	#
612	1679	45	46	78	#
613	13440	0	1	2	3	4	5	6	7	79	#
614	13440	1	2	3	4	5	6	7	8	79	#
615	13440	2	3	4	5	6	7	8	9	79	#
616	13440	3	4	5	6	7	8	9	10	79	#
617	13440	4	5	6	7	8	9	10	11	79	#
618	13440	5	6	7	8	9	10	11	12	79	#
619	13440	6	7	8	9	10	11	12	13	79	#
620	13440	7	8	9	10	11	12	13	14	79	#
621	13440	8	9	10	11	12	13	14	15	79	#
622	13440	9	10	11	12	13	14	15	16	79	#
623	13440	10	11	12	13	14	15	16	17	79	#
624	13440	11	12	13	14	15	16	17	18	79	#
625	13440	12	13	14	15	16	17	18	19	79	#
626	13440	13	14	15	16	17	18	19	20	79	#
627	13440	14	15	16	17	18	19	20	21	79	#
628	13440	15	16	17	18	19	20	21	22	79	#
629	13440	16	17	18	19	20	21	22	23	79	#
630	13440	17	18	19	20	21	22	23	24	79	#
631	13440	18	19	20	21	22	23	24	25	79	#
632	13440	19	20	21	22	23	24	25	26	79	#
633	18433	0	1	2	3	4	5	6	7	8	9	80	#
634	18433	1	2	3	4	5	6	7	8	9	10	80	#
635	18433	2	3	4	5	6	7	8	9	10	11	80	#
636	18433	3	4	5	6	7	8	9	10	11	12	80	#
637	18433	4	5	6	7	8	9	10	11	12	13	80	#
638	18433	5	6	7	8	9	10	11	12	13	14	80	#
639	18433	6	7	8	9	10	11	12	13	14	15	80	#
640	18433	7	8	9	10	11	12	13	14	15	16	80	#
641	18433	8	9	10	11	12	13	14	15	16	17	80	#
642	18433	9	10	11	12	13	14	15	16	17	18	80	#
643	18433	10	11	12	13	14	15	16	17	18	19	80	#
644	18433	11	12	13	14	15	16	17	18	19	20	80	#
645	18433	12	13	14	15	16	17	18	19	20	21	80	#
646	18433	13	14	15	16	17	18	19	20	21	22	80	#
647	18433	14	15	16	17	18	19	20	21	22	23	80	#
648	18433	15	16	17	18	19	20	21	22	23	24	80	#
649	18433	16	17	18	19	20	21	22	23	24	25	80	#
650	18433	17	18	19	20	21	22	23	24	25	26	80	#
651	18433	18	19	20	21	22	23	24	25	26	27	80	#
652	18433	19	20	21	22	23	24	25	26	27	28	80	#
653	16649	20	21	22	23	24	25	26	27	28	29	80	#
654	16649	21	22	23	24	25	26	27	28	29	30	80	#
655	16649	22	23	24	25	26	27	28	29	30	31	80	#
656	9483	0	1	2	3	4	5	6	7	81	#
657	9483	1	2	3	4	5	6	7	8	81	#
658	9483	2	3	4	5	6	7	8	9	81	#
659	9483	3	4	5	6	7	8	9	10	81	#
660	9483	4	5	6	7	8	9	10	11	81	#
661	9483	5	6	7	8	9	10	11	12	81	#
662	9483	6	7	8	9	10	11	12	13	81	#
663	9483	7	8	9	10	11	12	13	14	81	#
664	9483	8	9	10	11	12	13	14	15	81	#
665	9483	9	10	11	12	13	14	15	16	81	#
666	9483	10	11	12	13	14	15	16	17	81	#
667	9483	11	12	13	14	15	16	17	18	81	#
668	9483	12	13	14	15	16	17	18	19	81	#
669	9483	13	14	15	16	17	18	19	20	81	#
670	9483	14	15	16	17	18	19	20	21	81	#
671	9483	15	16	17	18	19	20	21	22	81	#
672	9483	16	17	18	19	20	21	22	23	81	#
673	9483	17	18	19	20	21	22	23	24	81	#
674	9483	18	19	20	21	22	23	24	25	81	#
675	9483	19	20	21	22	23	24	25	26	81	#
676	9483	20	21	22	23	24	25	26	27	81	#
677	9483	21	22	23	24	25	26	27	28	81	#
678	9483	22	23	24	25	26	27	28	29	81	#
679	9483	23	24	25	26	27	28	29	30	81	#
680	9483	24	25	26	27	28	29	30	31	81	#
681	9483	25	26	27	28	29	30	31	32	81	#
682	9483	26	27	28	29	30	31	32	33	81	#
683	9483	27	28	29	30	31	32	33	34	81	#
684	9483	28	29	30	31	32	33	34	35	81	#
685	9483	29	30	31	32	33	34	35	36	81	#
686	9483	30	31	32	33	34	35	36	37	81	#
687	9483	31	32	33	34	35	36	37	38	81	#
688	9483	32	33	34	35	36	37	38	39	81	#
689	9483	33	34	35	36	37	38	39	40	81	#
690	9483	34	35	36	37	38	39	40	41	81	#
691	7477	35	36	37	38	39	40	41	42	81	#
692	7477	36	37	38	39	40	41	42	43	81	#
693	7477	37	38	39	40	41	42	43	44	81	#
694	7477	38	39	40	41	42	43	44	45	81	#
695	7477	39	40	41	42	43	44	45	46	81	#
696	7477	40	41	42	43	44	45	46	47	81	#
697	7477	41	42	43	44	45	46	47	48	81	#
698	7477	42	43	44	45	46	47	48	49	81	#
