172	9562	0	1	2	3	4	79	#
173	9562	1	2	3	4	5	79	#
174	9562	2	3	4	5	6	79	#
175	9562	3	4	5	6	7	79	#
176	9562	4	5	6	7	8	79	#
177	9562	5	6	7	8	9	79	#
178	9562	6	7	8	9	10	79	#
179	9562	7	8	9	10	11	79	#
180	9562	8	9	10	11	12	79	#
181	9562	9	10	11	12	13	79	#
182	9562	10	11	12	13	14	79	#
183	9562	11	12	13	14	15	79	#
184	9562	12	13	14	15	16	79	#
185	9562	13	14	15	16	17	79	#
186	9562	14	15	16	17	18	79	#
187	9562	15	16	17	18	19	79	#
188	9562	16	17	18	19	20	79	#
189	9562	17	18	19	20	21	79	#
190	9562	18	19	20	21	22	79	#
191	9562	19	20	21	22	23	79	#
192	9562	20	21	22	23	24	79	#
193	9562	21	22	23	24	25	79	#
194	9562	22	23	24	25	26	79	#
195	9562	23	24	25	26	27	79	#
196	9562	24	25	26	27	28	79	#
197	9562	25	26	27	28	29	79	#
198	9562	26	27	28	29	30	79	#
199	9562	27	28	29	30	31	79	#
200	9562	28	29	30	31	32	79	#
201	9562	29	30	31	32	33	79	#
202	9562	30	31	32	33	34	79	#
203	9562	31	32	33	34	35	79	#
204	9562	32	33	34	35	36	79	#
205	9562	33	34	35	36	37	79	#
206	9562	34	35	36	37	38	79	#
207	9562	35	36	37	38	39	79	#
208	9562	36	37	38	39	40	79	#
209	9562	37	38	39	40	41	79	#
210	9562	38	39	40	41	42	79	#
211	9562	39	40	41	42	43	79	#
212	9137	40	41	42	43	44	79	#
213	9137	41	42	43	44	45	79	#
214	12265	0	1	2	3	4	5	6	80	#
215	12265	1	2	3	4	5	6	7	80	#
216	12265	2	3	4	5	6	7	8	80	#
217	12265	3	4	5	6	7	8	9	80	#
218	12265	4	5	6	7	8	9	10	80	#
219	6981	0	1	2	3	4	81	#
220	6981	1	2	3	4	5	81	#
221	6981	2	3	4	5	6	81	#
222	6981	3	4	5	6	7	81	#
223	6981	4	5	6	7	8	81	#
224	10074	0	1	2	3	4	5	6	7	8	9	82	#
225	10074	1	2	3	4	5	6	7	8	9	10	82	#
226	10074	2	3	4	5	6	7	8	9	10	11	82	#
227	10074	3	4	5	6	7	8	9	10	11	12	82	#
228	10074	4	5	6	7	8	9	10	11	12	13	82	#
229	10074	5	6	7	8	9	10	11	12	13	14	82	#
230	10074	6	7	8	9	10	11	12	13	14	15	82	#
231	10074	7	8	9	10	11	12	13	14	15	16	82	#
232	10074	8	9	10	11	12	13	14	15	16	17	82	#
233	10074	9	10	11	12	13	14	15	16	17	18	82	#
234	10074	10	11	12	13	14	15	16	17	18	19	82	#
235	10074	11	12	13	14	15	16	17	18	19	20	82	#
236	5302	12	13	14	15	16	17	18	19	20	21	82	#
237	5302	13	14	15	16	17	18	19	20	21	22	82	#
238	5302	14	15	16	17	18	19	20	21	22	23	82	#
239	5302	15	16	17	18	19	20	21	22	23	24	82	#
240	5302	16	17	18	19	20	21	22	23	24	25	82	#
241	5302	17	18	19	20	21	22	23	24	25	26	82	#
242	5302	18	19	20	21	22	23	24	25	26	27	82	#
243	5302	19	20	21	22	23	24	25	26	27	28	82	#
244	5302	20	21	22	23	24	25	26	27	28	29	82	#
245	5302	21	22	23	24	25	26	27	28	29	30	82	#
246	5302	22	23	24	25	26	27	28	29	30	31	82	#
247	5302	23	24	25	26	27	28	29	30	31	32	82	#
248	5302	24	25	26	27	28	29	30	31	32	33	82	#
249	5302	25	26	27	28	29	30	31	32	33	34	82	#
250	5302	26	27	28	29	30	31	32	33	34	35	82	#
251	5302	27	28	29	30	31	32	33	34	35	36	82	#
252	5302	28	29	30	31	32	33	34	35	36	37	82	#
253	5302	29	30	31	32	33	34	35	36	37	38	82	#
254	3731	30	31	32	33	34	35	36	37	38	39	82	#
255	3731	31	32	33	34	35	36	37	38	39	40	82	#
256	3731	32	33	34	35	36	37	38	39	40	41	82	#
257	3731	33	34	35	36	37	38	39	40	41	42	82	#
258	3731	34	35	36	37	38	39	40	41	42	43	82	#
259	3731	35	36	37	38	39	40	41	42	43	44	82	#
260	3731	36	37	38	39	40	41	42	43	44	45	82	#
261	3731	37	38	39	40	41	42	43	44	45	46	82	#
262	3731	38	39	40	41	42	43	44	45	46	47	82	#
263	3731	39	40	41	42	43	44	45	46	47	48	82	#
264	3731	40	41	42	43	44	45	46	47	48	49	82	#
265	3731	41	42	43	44	45	46	47	48	49	50	82	#
266	3731	42	43	44	45	46	47	48	49	50	51	82	#
267	3731	43	44	45	46	47	48	49	50	51	52	82	#
268	3731	44	45	46	47	48	49	50	51	52	53	82	#
269	3731	45	46	47	48	49	50	51	52	53	54	82	#
270	8213	0	1	2	3	4	5	6	7	83	#
271	8213	1	2	3	4	5	6	7	8	83	#
272	8213	2	3	4	5	6	7	8	9	83	#
273	8213	3	4	5	6	7	8	9	10	83	#
274	8213	4	5	6	7	8	9	10	11	83	#
275	8213	5	6	7	8	9	10	11	12	83	#
276	8213	6	7	8	9	10	11	12	13	83	#
277	8213	7	8	9	10	11	12	13	14	83	#
278	8213	8	9	10	11	12	13	14	15	83	#
279	8213	9	10	11	12	13	14	15	16	83	#
280	9687	0	1	2	3	4	5	84	#
281	9687	1	2	3	4	5	6	84	#
282	9687	2	3	4	5	6	7	84	#
283	9687	3	4	5	6	7	8	84	#
284	9687	4	5	6	7	8	9	84	#
285	9687	5	6	7	8	9	10	84	#
286	9687	6	7	8	9	10	11	84	#
287	9687	7	8	9	10	11	12	84	#
288	9687	8	9	10	11	12	13	84	#
289	9687	9	10	11	12	13	14	84	#
290	9687	10	11	12	13	14	15	84	#
291	9687	11	12	13	14	15	16	84	#
292	9687	12	13	14	15	16	17	84	#
293	9687	13	14	15	16	17	18	84	#
294	9687	14	15	16	17	18	19	84	#
295	9687	15	16	17	18	19	20	84	#
296	9687	16	17	18	19	20	21	84	#
297	9687	17	18	19	20	21	22	84	#
298	9687	18	19	20	21	22	23	84	#
299	9687	19	20	21	22	23	24	84	#
300	9687	20	21	22	23	24	25	84	#
301	9687	21	22	23	24	25	26	84	#
302	5247	22	23	24	25	26	27	84	#
303	5247	23	24	25	26	27	28	84	#
304	5247	24	25	26	27	28	29	84	#
305	5247	25	26	27	28	29	30	84	#
306	5247	26	27	28	29	30	31	84	#
307	5247	27	28	29	30	31	32	84	#
308	5247	28	29	30	31	32	33	84	#
309	5247	29	30	31	32	33	34	84	#
310	5247	30	31	32	33	34	35	84	#
311	5247	31	32	33	34	35	36	84	#
312	5247	32	33	34	35	36	37	84	#
313	5247	33	34	35	36	37	38	84	#
314	5247	34	35	36	37	38	39	84	#
315	5247	35	36	37	38	39	40	84	#
316	5247	36	37	38	39	40	41	84	#
317	5247	37	38	39	40	41	42	84	#
318	5247	38	39	40	41	42	43	84	#
319	5247	39	40	41	42	43	44	84	#
320	5247	40	41	42	43	44	45	84	#
321	5247	41	42	43	44	45	46	84	#
322	5247	42	43	44	45	46	47	84	#
323	5247	43	44	45	46	47	48	84	#
324	3816	44	45	46	47	48	49	84	#
325	3816	45	46	47	48	49	50	84	#
326	3816	46	47	48	49	50	51	84	#
327	3816	47	48	49	50	51	52	84	#
328	3816	48	49	50	51	52	53	84	#
329	3816	49	50	51	52	53	54	84	#
330	3816	50	51	52	53	54	55	84	#
331	3816	51	52	53	54	55	56	84	#
332	3816	52	53	54	55	56	57	84	#
333	3816	53	54	55	56	57	58	84	#
334	3816	54	55	56	57	58	59	84	#
335	3816	55	56	57	58	59	60	84	#
336	3816	56	57	58	59	60	61	84	#
337	3816	57	58	59	60	61	62	84	#
338	3816	58	59	60	61	62	63	84	#
339	3816	59	60	61	62	63	64	84	#
340	3816	60	61	62	63	64	65	84	#
341	3816	61	62	63	64	65	66	84	#
342	3704	62	63	64	65	66	67	84	#
343	3704	63	64	65	66	67	68	84	#
344	3598	64	65	66	67	68	69	84	#
345	3598	65	66	67	68	69	70	84	#
346	3450	66	67	68	69	70	71	84	#
347	3450	67	68	69	70	71	72	84	#
348	3450	68	69	70	71	72	73	84	#
349	3404	69	70	71	72	73	74	84	#
350	10248	0	1	2	3	4	5	6	7	8	85	#
351	10248	1	2	3	4	5	6	7	8	9	85	#
352	10248	2	3	4	5	6	7	8	9	10	85	#
353	10248	3	4	5	6	7	8	9	10	11	85	#
354	10248	4	5	6	7	8	9	10	11	12	85	#
355	10248	5	6	7	8	9	10	11	12	13	85	#
356	10248	6	7	8	9	10	11	12	13	14	85	#
357	10248	7	8	9	10	11	12	13	14	15	85	#
358	10248	8	9	10	11	12	13	14	15	16	85	#
359	10248	9	10	11	12	13	14	15	16	17	85	#
360	10248	10	11	12	13	14	15	16	17	18	85	#
361	10248	11	12	13	14	15	16	17	18	19	85	#
362	10248	12	13	14	15	16	17	18	19	20	85	#
363	10248	13	14	15	16	17	18	19	20	21	85	#
364	10248	14	15	16	17	18	19	20	21	22	85	#
365	10248	15	16	17	18	19	20	21	22	23	85	#
366	10248	16	17	18	19	20	21	22	23	24	85	#
367	10248	17	18	19	20	21	22	23	24	25	85	#
368	10248	18	19	20	21	22	23	24	25	26	85	#
369	10248	19	20	21	22	23	24	25	26	27	85	#
370	10248	20	21	22	23	24	25	26	27	28	85	#
371	10248	21	22	23	24	25	26	27	28	29	85	#
372	10248	22	23	24	25	26	27	28	29	30	85	#
373	10248	23	24	25	26	27	28	29	30	31	85	#
374	10248	24	25	26	27	28	29	30	31	32	85	#
375	10248	25	26	27	28	29	30	31	32	33	85	#
376	10248	26	27	28	29	30	31	32	33	34	85	#
377	9679	27	28	29	30	31	32	33	34	35	85	#
378	9679	28	29	30	31	32	33	34	35	36	85	#
379	7259	29	30	31	32	33	34	35	36	37	85	#
380	7259	30	31	32	33	34	35	36	37	38	85	#
381	7259	31	32	33	34	35	36	37	38	39	85	#
382	7259	32	33	34	35	36	37	38	39	40	85	#
383	7259	33	34	35	36	37	38	39	40	41	85	#
384	7259	34	35	36	37	38	39	40	41	42	85	#
385	7259	35	36	37	38	39	40	41	42	43	85	#
386	7259	36	37	38	39	40	41	42	43	44	85	#
387	7259	37	38	39	40	41	42	43	44	45	85	#
388	7259	38	39	40	41	42	43	44	45	46	85	#
389	7259	39	40	41	42	43	44	45	46	47	85	#
390	7259	40	41	42	43	44	45	46	47	48	85	#
391	2875	0	1	86	#
392	2875	1	2	86	#
393	2875	2	3	86	#
394	2875	3	4	86	#
395	2875	4	5	86	#
396	2875	5	6	86	#
397	2875	6	7	86	#
398	2875	7	8	86	#
399	2875	8	9	86	#
400	2875	9	10	86	#
401	2875	10	11	86	#
402	2875	11	12	86	#
403	2875	12	13	86	#
404	2875	13	14	86	#
405	2875	14	15	86	#
406	2875	15	16	86	#
407	2875	16	17	86	#
408	2875	17	18	86	#
409	2875	18	19	86	#
410	2875	19	20	86	#
411	2875	20	21	86	#
412	2875	21	22	86	#
413	2875	22	23	86	#
414	2875	23	24	86	#
415	2875	24	25	86	#
416	2875	25	26	86	#
417	2875	26	27	86	#
418	2875	27	28	86	#
419	2875	28	29	86	#
420	2875	29	30	86	#
421	2875	30	31	86	#
422	2875	31	32	86	#
423	2875	32	33	86	#
424	2875	33	34	86	#
425	2875	34	35	86	#
426	2875	35	36	86	#
427	2875	36	37	86	#
428	2875	37	38	86	#
429	2875	38	39	86	#
430	2875	39	40	86	#
431	2875	40	41	86	#
432	2875	41	42	86	#
433	2875	42	43	86	#
434	2875	43	44	86	#
435	2875	44	45	86	#
436	2875	45	46	86	#
437	2875	46	47	86	#
438	2875	47	48	86	#
439	2875	48	49	86	#
440	2875	49	50	86	#
441	2875	50	51	86	#
442	2875	51	52	86	#
443	2875	52	53	86	#
444	2875	53	54	86	#
445	2875	54	55	86	#
446	2875	55	56	86	#
447	2875	56	57	86	#
448	2875	57	58	86	#
449	2875	58	59	86	#
450	2875	59	60	86	#
451	2875	60	61	86	#
452	2875	61	62	86	#
453	2875	62	63	86	#
454	2875	63	64	86	#
455	2875	64	65	86	#
456	2875	65	66	86	#
457	2875	66	67	86	#
458	2875	67	68	86	#
459	2875	68	69	86	#
460	2875	69	70	86	#
461	2875	70	71	86	#
462	2875	71	72	86	#
463	2875	72	73	86	#
464	2875	73	74	86	#
465	17133	0	1	2	3	4	5	6	7	87	#
466	17133	1	2	3	4	5	6	7	8	87	#
467	17133	2	3	4	5	6	7	8	9	87	#
468	17133	3	4	5	6	7	8	9	10	87	#
469	17133	4	5	6	7	8	9	10	11	87	#
470	13462	5	6	7	8	9	10	11	12	87	#
471	13462	6	7	8	9	10	11	12	13	87	#
472	13462	7	8	9	10	11	12	13	14	87	#
473	8975	8	9	10	11	12	13	14	15	87	#
474	8975	9	10	11	12	13	14	15	16	87	#
475	8975	10	11	12	13	14	15	16	17	87	#
476	8975	11	12	13	14	15	16	17	18	87	#
477	8975	12	13	14	15	16	17	18	19	87	#
478	8975	13	14	15	16	17	18	19	20	87	#
479	8975	14	15	16	17	18	19	20	21	87	#
480	3365	15	16	17	18	19	20	21	22	87	#
481	3365	16	17	18	19	20	21	22	23	87	#
482	3365	17	18	19	20	21	22	23	24	87	#
483	3365	18	19	20	21	22	23	24	25	87	#
484	3365	19	20	21	22	23	24	25	26	87	#
485	3365	20	21	22	23	24	25	26	27	87	#
486	3365	21	22	23	24	25	26	27	28	87	#
487	3365	22	23	24	25	26	27	28	29	87	#
488	3365	23	24	25	26	27	28	29	30	87	#
489	3365	24	25	26	27	28	29	30	31	87	#
490	3365	25	26	27	28	29	30	31	32	87	#
491	3365	26	27	28	29	30	31	32	33	87	#
492	3365	27	28	29	30	31	32	33	34	87	#
493	3365	28	29	30	31	32	33	34	35	87	#
494	3365	29	30	31	32	33	34	35	36	87	#
495	3365	30	31	32	33	34	35	36	37	87	#
496	3365	31	32	33	34	35	36	37	38	87	#
497	3365	32	33	34	35	36	37	38	39	87	#
498	3365	33	34	35	36	37	38	39	40	87	#
499	3365	34	35	36	37	38	39	40	41	87	#
500	3365	35	36	37	38	39	40	41	42	87	#
501	3365	36	37	38	39	40	41	42	43	87	#
502	3365	37	38	39	40	41	42	43	44	87	#
503	3365	38	39	40	41	42	43	44	45	87	#
504	3365	39	40	41	42	43	44	45	46	87	#
505	3365	40	41	42	43	44	45	46	47	87	#
506	3365	41	42	43	44	45	46	47	48	87	#
507	3365	42	43	44	45	46	47	48	49	87	#
508	3365	43	44	45	46	47	48	49	50	87	#
509	3365	44	45	46	47	48	49	50	51	87	#
510	3365	45	46	47	48	49	50	51	52	87	#
511	3365	46	47	48	49	50	51	52	53	87	#
512	3365	47	48	49	50	51	52	53	54	87	#
513	3365	48	49	50	51	52	53	54	55	87	#
514	3365	49	50	51	52	53	54	55	56	87	#
515	3194	50	51	52	53	54	55	56	57	87	#
516	3194	51	52	53	54	55	56	57	58	87	#
517	3194	52	53	54	55	56	57	58	59	87	#
518	2856	53	54	55	56	57	58	59	60	87	#
519	2856	54	55	56	57	58	59	60	61	87	#
520	2856	55	56	57	58	59	60	61	62	87	#
521	2856	56	57	58	59	60	61	62	63	87	#
522	2856	57	58	59	60	61	62	63	64	87	#
523	2856	58	59	60	61	62	63	64	65	87	#
524	2856	59	60	61	62	63	64	65	66	87	#
525	2813	60	61	62	63	64	65	66	67	87	#
526	2654	61	62	63	64	65	66	67	68	87	#
527	2654	62	63	64	65	66	67	68	69	87	#
528	2654	63	64	65	66	67	68	69	70	87	#
529	2654	64	65	66	67	68	69	70	71	87	#
530	1742	0	1	88	#
531	65	1	2	88	#
532	65	2	3	88	#
533	65	3	4	88	#
534	65	4	5	88	#
535	65	5	6	88	#
536	65	6	7	88	#
537	65	7	8	88	#
538	65	8	9	88	#
539	65	9	10	88	#
540	65	10	11	88	#
541	65	11	12	88	#
542	65	12	13	88	#
543	65	13	14	88	#
544	65	14	15	88	#
545	65	15	16	88	#
546	65	16	17	88	#
547	65	17	18	88	#
548	65	18	19	88	#
549	65	19	20	88	#
550	65	20	21	88	#
551	65	21	22	88	#
552	65	22	23	88	#
553	65	23	24	88	#
554	65	24	25	88	#
555	65	25	26	88	#
556	65	26	27	88	#
557	12810	0	1	2	3	4	5	89	#
558	12810	1	2	3	4	5	6	89	#
559	12810	2	3	4	5	6	7	89	#
560	12810	3	4	5	6	7	8	89	#
561	12810	4	5	6	7	8	9	89	#
562	12810	5	6	7	8	9	10	89	#
563	12810	6	7	8	9	10	11	89	#
564	12810	7	8	9	10	11	12	89	#
565	12810	8	9	10	11	12	13	89	#
566	12810	9	10	11	12	13	14	89	#
567	12810	10	11	12	13	14	15	89	#
568	12810	11	12	13	14	15	16	89	#
569	12810	12	13	14	15	16	17	89	#
570	12810	13	14	15	16	17	18	89	#
571	12810	14	15	16	17	18	19	89	#
572	12810	15	16	17	18	19	20	89	#
573	12810	16	17	18	19	20	21	89	#
574	12810	17	18	19	20	21	22	89	#
575	12810	18	19	20	21	22	23	89	#
576	12810	19	20	21	22	23	24	89	#
577	12810	20	21	22	23	24	25	89	#
578	12810	21	22	23	24	25	26	89	#
579	12810	22	23	24	25	26	27	89	#
580	12810	23	24	25	26	27	28	89	#
581	12810	24	25	26	27	28	29	89	#
582	12810	25	26	27	28	29	30	89	#
583	12810	26	27	28	29	30	31	89	#
584	12810	27	28	29	30	31	32	89	#
585	12810	28	29	30	31	32	33	89	#
586	12810	29	30	31	32	33	34	89	#
587	12810	30	31	32	33	34	35	89	#
588	12810	31	32	33	34	35	36	89	#
589	12810	32	33	34	35	36	37	89	#
590	12810	33	34	35	36	37	38	89	#
591	12810	34	35	36	37	38	39	89	#
592	12810	35	36	37	38	39	40	89	#
593	12810	36	37	38	39	40	41	89	#
594	12810	37	38	39	40	41	42	89	#
595	12810	38	39	40	41	42	43	89	#
596	12810	39	40	41	42	43	44	89	#
597	12810	40	41	42	43	44	45	89	#
598	12810	41	42	43	44	45	46	89	#
599	12810	42	43	44	45	46	47	89	#
600	12810	43	44	45	46	47	48	89	#
601	12810	44	45	46	47	48	49	89	#
602	12810	45	46	47	48	49	50	89	#
603	12810	46	47	48	49	50	51	89	#
604	12810	47	48	49	50	51	52	89	#
605	12810	48	49	50	51	52	53	89	#
606	12810	49	50	51	52	53	54	89	#
607	10172	50	51	52	53	54	55	89	#
608	10172	51	52	53	54	55	56	89	#
609	10172	52	53	54	55	56	57	89	#
610	10172	53	54	55	56	57	58	89	#
611	10172	54	55	56	57	58	59	89	#
612	10172	55	56	57	58	59	60	89	#
613	10172	56	57	58	59	60	61	89	#
614	10172	57	58	59	60	61	62	89	#
615	10172	58	59	60	61	62	63	89	#
616	10172	59	60	61	62	63	64	89	#
617	10172	60	61	62	63	64	65	89	#
618	10172	61	62	63	64	65	66	89	#
619	10172	62	63	64	65	66	67	89	#
620	10172	63	64	65	66	67	68	89	#
621	8407	0	1	2	3	4	5	90	#
622	8407	1	2	3	4	5	6	90	#
623	8407	2	3	4	5	6	7	90	#
624	8407	3	4	5	6	7	8	90	#
625	8407	4	5	6	7	8	9	90	#
626	8407	5	6	7	8	9	10	90	#
627	8407	6	7	8	9	10	11	90	#
628	8407	7	8	9	10	11	12	90	#
629	8407	8	9	10	11	12	13	90	#
630	8407	9	10	11	12	13	14	90	#
631	8407	10	11	12	13	14	15	90	#
632	8407	11	12	13	14	15	16	90	#
633	8407	12	13	14	15	16	17	90	#
634	8407	13	14	15	16	17	18	90	#
635	8407	14	15	16	17	18	19	90	#
636	8407	15	16	17	18	19	20	90	#
637	4544	16	17	18	19	20	21	90	#
638	4544	17	18	19	20	21	22	90	#
639	4544	18	19	20	21	22	23	90	#
640	4544	19	20	21	22	23	24	90	#
641	4544	20	21	22	23	24	25	90	#
642	4544	21	22	23	24	25	26	90	#
643	4544	22	23	24	25	26	27	90	#
644	4544	23	24	25	26	27	28	90	#
645	4544	24	25	26	27	28	29	90	#
646	4544	25	26	27	28	29	30	90	#
647	4544	26	27	28	29	30	31	90	#
648	4544	27	28	29	30	31	32	90	#
649	4544	28	29	30	31	32	33	90	#
650	4544	29	30	31	32	33	34	90	#
651	4544	30	31	32	33	34	35	90	#
652	4544	31	32	33	34	35	36	90	#
653	4544	32	33	34	35	36	37	90	#
654	3057	33	34	35	36	37	38	90	#
655	3057	34	35	36	37	38	39	90	#
656	3057	35	36	37	38	39	40	90	#
657	3057	36	37	38	39	40	41	90	#
658	3057	37	38	39	40	41	42	90	#
659	3057	38	39	40	41	42	43	90	#
660	3057	39	40	41	42	43	44	90	#
