172	14980	27	28	29	30	31	32	33	34	50	#
173	14980	28	29	30	31	32	33	34	35	50	#
174	14980	29	30	31	32	33	34	35	36	50	#
175	14980	30	31	32	33	34	35	36	37	50	#
176	12890	31	32	33	34	35	36	37	38	50	#
177	12890	32	33	34	35	36	37	38	39	50	#
178	12890	33	34	35	36	37	38	39	40	50	#
179	12890	34	35	36	37	38	39	40	41	50	#
180	12890	35	36	37	38	39	40	41	42	50	#
181	12890	36	37	38	39	40	41	42	43	50	#
182	12597	37	38	39	40	41	42	43	44	50	#
183	15752	0	1	2	3	4	5	6	7	51	#
184	15752	1	2	3	4	5	6	7	8	51	#
185	15752	2	3	4	5	6	7	8	9	51	#
186	15752	3	4	5	6	7	8	9	10	51	#
187	15752	4	5	6	7	8	9	10	11	51	#
188	15752	5	6	7	8	9	10	11	12	51	#
189	15752	6	7	8	9	10	11	12	13	51	#
190	5670	0	1	2	3	4	5	6	52	#
191	5670	1	2	3	4	5	6	7	52	#
192	5670	2	3	4	5	6	7	8	52	#
193	5670	3	4	5	6	7	8	9	52	#
194	5670	4	5	6	7	8	9	10	52	#
195	5670	5	6	7	8	9	10	11	52	#
196	5670	6	7	8	9	10	11	12	52	#
197	5670	7	8	9	10	11	12	13	52	#
198	5670	8	9	10	11	12	13	14	52	#
199	5670	9	10	11	12	13	14	15	52	#
200	5670	10	11	12	13	14	15	16	52	#
201	5670	11	12	13	14	15	16	17	52	#
202	5670	12	13	14	15	16	17	18	52	#
203	5670	13	14	15	16	17	18	19	52	#
204	5670	14	15	16	17	18	19	20	52	#
205	5670	15	16	17	18	19	20	21	52	#
206	5670	16	17	18	19	20	21	22	52	#
207	5670	17	18	19	20	21	22	23	52	#
208	5670	18	19	20	21	22	23	24	52	#
209	3888	19	20	21	22	23	24	25	52	#
210	3888	20	21	22	23	24	25	26	52	#
211	3888	21	22	23	24	25	26	27	52	#
212	3888	22	23	24	25	26	27	28	52	#
213	3888	23	24	25	26	27	28	29	52	#
214	3888	24	25	26	27	28	29	30	52	#
215	3888	25	26	27	28	29	30	31	52	#
216	3888	26	27	28	29	30	31	32	52	#
217	3888	27	28	29	30	31	32	33	52	#
218	3888	28	29	30	31	32	33	34	52	#
219	3888	29	30	31	32	33	34	35	52	#
220	8999	0	1	2	3	4	53	#
221	8999	1	2	3	4	5	53	#
222	8999	2	3	4	5	6	53	#
223	8999	3	4	5	6	7	53	#
224	8999	4	5	6	7	8	53	#
225	8999	5	6	7	8	9	53	#
226	8999	6	7	8	9	10	53	#
227	8999	7	8	9	10	11	53	#
228	7071	8	9	10	11	12	53	#
229	7071	9	10	11	12	13	53	#
230	7071	10	11	12	13	14	53	#
231	3535	11	12	13	14	15	53	#
232	3535	12	13	14	15	16	53	#
233	3535	13	14	15	16	17	53	#
234	3535	14	15	16	17	18	53	#
235	3535	15	16	17	18	19	53	#
236	3535	16	17	18	19	20	53	#
237	3535	17	18	19	20	21	53	#
238	3535	18	19	20	21	22	53	#
239	3535	19	20	21	22	23	53	#
240	3535	20	21	22	23	24	53	#
241	3535	21	22	23	24	25	53	#
242	3535	22	23	24	25	26	53	#
243	3535	23	24	25	26	27	53	#
244	3535	24	25	26	27	28	53	#
245	3300	25	26	27	28	29	53	#
246	3300	26	27	28	29	30	53	#
247	2538	27	28	29	30	31	53	#
248	2538	28	29	30	31	32	53	#
249	2538	29	30	31	32	33	53	#
250	2538	30	31	32	33	34	53	#
251	2538	31	32	33	34	35	53	#
252	2538	32	33	34	35	36	53	#
253	2538	33	34	35	36	37	53	#
254	2538	34	35	36	37	38	53	#
255	2538	35	36	37	38	39	53	#
256	1017	0	54	#
257	1017	1	54	#
258	1017	2	54	#
259	1017	3	54	#
260	1017	4	54	#
261	1017	5	54	#
262	1017	6	54	#
263	1017	7	54	#
264	1017	8	54	#
265	1017	9	54	#
266	1017	10	54	#
267	1017	11	54	#
268	1017	12	54	#
269	1017	13	54	#
270	1017	14	54	#
271	445	15	54	#
272	445	16	54	#
273	445	17	54	#
274	445	18	54	#
275	445	19	54	#
276	445	20	54	#
277	445	21	54	#
278	445	22	54	#
279	445	23	54	#
280	445	24	54	#
281	445	25	54	#
282	445	26	54	#
283	445	27	54	#
284	445	28	54	#
285	445	29	54	#
286	445	30	54	#
287	445	31	54	#
288	445	32	54	#
289	375	33	54	#
290	375	34	54	#
291	375	35	54	#
292	375	36	54	#
293	375	37	54	#
294	375	38	54	#
295	1740	0	1	55	#
296	1740	1	2	55	#
297	1740	2	3	55	#
298	1740	3	4	55	#
299	1740	4	5	55	#
300	1740	5	6	55	#
301	1740	6	7	55	#
302	1740	7	8	55	#
303	1740	8	9	55	#
304	1740	9	10	55	#
305	1740	10	11	55	#
306	1740	11	12	55	#
307	1740	12	13	55	#
308	1740	13	14	55	#
309	1740	14	15	55	#
310	1740	15	16	55	#
311	1740	16	17	55	#
312	1740	17	18	55	#
313	1740	18	19	55	#
314	1740	19	20	55	#
315	1740	20	21	55	#
316	1740	21	22	55	#
317	1740	22	23	55	#
318	1740	23	24	55	#
319	1547	24	25	55	#
320	1547	25	26	55	#
321	1547	26	27	55	#
322	1392	27	28	55	#
323	1392	28	29	55	#
324	1392	29	30	55	#
325	7588	0	1	2	3	4	5	56	#
326	7588	1	2	3	4	5	6	56	#
327	7588	2	3	4	5	6	7	56	#
328	7588	3	4	5	6	7	8	56	#
329	7588	4	5	6	7	8	9	56	#
330	7588	5	6	7	8	9	10	56	#
331	7588	6	7	8	9	10	11	56	#
332	7588	7	8	9	10	11	12	56	#
333	7588	8	9	10	11	12	13	56	#
334	7588	9	10	11	12	13	14	56	#
335	7588	10	11	12	13	14	15	56	#
336	7588	11	12	13	14	15	16	56	#
337	7588	12	13	14	15	16	17	56	#
338	7588	13	14	15	16	17	18	56	#
339	7588	14	15	16	17	18	19	56	#
340	7588	15	16	17	18	19	20	56	#
341	7588	16	17	18	19	20	21	56	#
342	7588	17	18	19	20	21	22	56	#
343	7588	18	19	20	21	22	23	56	#
344	7588	19	20	21	22	23	24	56	#
345	7588	20	21	22	23	24	25	56	#
346	7588	21	22	23	24	25	26	56	#
347	7588	22	23	24	25	26	27	56	#
348	7588	23	24	25	26	27	28	56	#
349	7588	24	25	26	27	28	29	56	#
350	7588	25	26	27	28	29	30	56	#
351	7588	26	27	28	29	30	31	56	#
352	7588	27	28	29	30	31	32	56	#
353	7588	28	29	30	31	32	33	56	#
354	7588	29	30	31	32	33	34	56	#
355	7588	30	31	32	33	34	35	56	#
356	7588	31	32	33	34	35	36	56	#
357	7588	32	33	34	35	36	37	56	#
358	7588	33	34	35	36	37	38	56	#
359	7588	34	35	36	37	38	39	56	#
360	7588	35	36	37	38	39	40	56	#
361	7588	36	37	38	39	40	41	56	#
362	7407	37	38	39	40	41	42	56	#
363	7235	38	39	40	41	42	43	56	#
364	8428	0	1	2	3	4	5	6	57	#
365	8428	1	2	3	4	5	6	7	57	#
366	8428	2	3	4	5	6	7	8	57	#
367	8428	3	4	5	6	7	8	9	57	#
368	8428	4	5	6	7	8	9	10	57	#
369	11141	0	1	2	3	4	5	6	7	58	#
370	11141	1	2	3	4	5	6	7	8	58	#
371	11141	2	3	4	5	6	7	8	9	58	#
372	11141	3	4	5	6	7	8	9	10	58	#
373	11141	4	5	6	7	8	9	10	11	58	#
374	11141	5	6	7	8	9	10	11	12	58	#
375	11141	6	7	8	9	10	11	12	13	58	#
376	11141	7	8	9	10	11	12	13	14	58	#
377	11141	8	9	10	11	12	13	14	15	58	#
378	11141	9	10	11	12	13	14	15	16	58	#
379	11141	10	11	12	13	14	15	16	17	58	#
380	11141	11	12	13	14	15	16	17	18	58	#
381	11141	12	13	14	15	16	17	18	19	58	#
382	11141	13	14	15	16	17	18	19	20	58	#
383	11141	14	15	16	17	18	19	20	21	58	#
384	11141	15	16	17	18	19	20	21	22	58	#
385	11141	16	17	18	19	20	21	22	23	58	#
386	11141	17	18	19	20	21	22	23	24	58	#
387	11141	18	19	20	21	22	23	24	25	58	#
388	11141	19	20	21	22	23	24	25	26	58	#
389	11141	20	21	22	23	24	25	26	27	58	#
390	11141	21	22	23	24	25	26	27	28	58	#
391	11141	22	23	24	25	26	27	28	29	58	#
392	11141	23	24	25	26	27	28	29	30	58	#
393	11141	24	25	26	27	28	29	30	31	58	#
394	11141	25	26	27	28	29	30	31	32	58	#
395	10953	0	1	2	3	4	5	6	59	#
396	10953	1	2	3	4	5	6	7	59	#
397	10953	2	3	4	5	6	7	8	59	#
398	10953	3	4	5	6	7	8	9	59	#
399	10953	4	5	6	7	8	9	10	59	#
400	10953	5	6	7	8	9	10	11	59	#
401	10953	6	7	8	9	10	11	12	59	#
402	10953	7	8	9	10	11	12	13	59	#
403	10953	8	9	10	11	12	13	14	59	#
404	10953	9	10	11	12	13	14	15	59	#
405	10953	10	11	12	13	14	15	16	59	#
406	10953	11	12	13	14	15	16	17	59	#
407	10953	12	13	14	15	16	17	18	59	#
408	10953	13	14	15	16	17	18	19	59	#
409	10953	14	15	16	17	18	19	20	59	#
410	10953	15	16	17	18	19	20	21	59	#
411	6216	16	17	18	19	20	21	22	59	#
412	6216	17	18	19	20	21	22	23	59	#
413	6216	18	19	20	21	22	23	24	59	#
414	6216	19	20	21	22	23	24	25	59	#
415	6216	20	21	22	23	24	25	26	59	#
416	6216	21	22	23	24	25	26	27	59	#
417	6216	22	23	24	25	26	27	28	59	#
418	6216	23	24	25	26	27	28	29	59	#
419	6216	24	25	26	27	28	29	30	59	#
420	6216	25	26	27	28	29	30	31	59	#
421	6216	26	27	28	29	30	31	32	59	#
422	6216	27	28	29	30	31	32	33	59	#
423	6216	28	29	30	31	32	33	34	59	#
424	6216	29	30	31	32	33	34	35	59	#
425	6216	30	31	32	33	34	35	36	59	#
426	6216	31	32	33	34	35	36	37	59	#
427	5750	32	33	34	35	36	37	38	59	#
428	5750	33	34	35	36	37	38	39	59	#
429	5750	34	35	36	37	38	39	40	59	#
430	5349	35	36	37	38	39	40	41	59	#
431	5349	36	37	38	39	40	41	42	59	#
432	5349	37	38	39	40	41	42	43	59	#
433	5227	38	39	40	41	42	43	44	59	#
434	7442	0	1	2	3	4	5	6	7	8	60	#
435	7442	1	2	3	4	5	6	7	8	9	60	#
436	7442	2	3	4	5	6	7	8	9	10	60	#
437	7442	3	4	5	6	7	8	9	10	11	60	#
438	7442	4	5	6	7	8	9	10	11	12	60	#
439	7442	5	6	7	8	9	10	11	12	13	60	#
440	7442	6	7	8	9	10	11	12	13	14	60	#
441	7442	7	8	9	10	11	12	13	14	15	60	#
442	7442	8	9	10	11	12	13	14	15	16	60	#
443	7442	9	10	11	12	13	14	15	16	17	60	#
444	7442	10	11	12	13	14	15	16	17	18	60	#
445	7442	11	12	13	14	15	16	17	18	19	60	#
446	7442	12	13	14	15	16	17	18	19	20	60	#
447	7442	13	14	15	16	17	18	19	20	21	60	#
448	7442	14	15	16	17	18	19	20	21	22	60	#
449	7442	15	16	17	18	19	20	21	22	23	60	#
450	7442	16	17	18	19	20	21	22	23	24	60	#
451	7442	17	18	19	20	21	22	23	24	25	60	#
452	7442	18	19	20	21	22	23	24	25	26	60	#
453	7442	19	20	21	22	23	24	25	26	27	60	#
454	7442	20	21	22	23	24	25	26	27	28	60	#
455	6946	21	22	23	24	25	26	27	28	29	60	#
456	6946	22	23	24	25	26	27	28	29	30	60	#
