108	13648	14	15	16	17	18	19	20	21	22	67	#
109	13648	15	16	17	18	19	20	21	22	23	67	#
110	13648	16	17	18	19	20	21	22	23	24	67	#
111	13648	17	18	19	20	21	22	23	24	25	67	#
112	13648	18	19	20	21	22	23	24	25	26	67	#
113	13648	19	20	21	22	23	24	25	26	27	67	#
114	13648	20	21	22	23	24	25	26	27	28	67	#
115	13648	21	22	23	24	25	26	27	28	29	67	#
116	13648	22	23	24	25	26	27	28	29	30	67	#
117	13648	23	24	25	26	27	28	29	30	31	67	#
118	13648	24	25	26	27	28	29	30	31	32	67	#
119	13648	25	26	27	28	29	30	31	32	33	67	#
120	13648	26	27	28	29	30	31	32	33	34	67	#
121	13648	27	28	29	30	31	32	33	34	35	67	#
122	13648	28	29	30	31	32	33	34	35	36	67	#
123	13648	29	30	31	32	33	34	35	36	37	67	#
124	13648	30	31	32	33	34	35	36	37	38	67	#
125	13648	31	32	33	34	35	36	37	38	39	67	#
126	13648	32	33	34	35	36	37	38	39	40	67	#
127	13648	33	34	35	36	37	38	39	40	41	67	#
128	13648	34	35	36	37	38	39	40	41	42	67	#
129	13648	35	36	37	38	39	40	41	42	43	67	#
130	13648	36	37	38	39	40	41	42	43	44	67	#
131	13648	37	38	39	40	41	42	43	44	45	67	#
132	13648	38	39	40	41	42	43	44	45	46	67	#
133	13648	39	40	41	42	43	44	45	46	47	67	#
134	13648	40	41	42	43	44	45	46	47	48	67	#
135	12132	41	42	43	44	45	46	47	48	49	67	#
136	12132	42	43	44	45	46	47	48	49	50	67	#
137	12132	43	44	45	46	47	48	49	50	51	67	#
138	12132	44	45	46	47	48	49	50	51	52	67	#
139	12132	45	46	47	48	49	50	51	52	53	67	#
140	12132	46	47	48	49	50	51	52	53	54	67	#
141	17914	0	1	2	3	4	5	6	7	68	#
142	17914	1	2	3	4	5	6	7	8	68	#
143	17914	2	3	4	5	6	7	8	9	68	#
144	17914	3	4	5	6	7	8	9	10	68	#
145	17914	4	5	6	7	8	9	10	11	68	#
146	17914	5	6	7	8	9	10	11	12	68	#
147	17914	6	7	8	9	10	11	12	13	68	#
148	17914	7	8	9	10	11	12	13	14	68	#
149	17914	8	9	10	11	12	13	14	15	68	#
150	17914	9	10	11	12	13	14	15	16	68	#
151	17914	10	11	12	13	14	15	16	17	68	#
152	17914	11	12	13	14	15	16	17	18	68	#
153	17914	12	13	14	15	16	17	18	19	68	#
154	6078	13	14	15	16	17	18	19	20	68	#
155	6078	14	15	16	17	18	19	20	21	68	#
156	6078	15	16	17	18	19	20	21	22	68	#
157	6078	16	17	18	19	20	21	22	23	68	#
158	6078	17	18	19	20	21	22	23	24	68	#
159	6078	18	19	20	21	22	23	24	25	68	#
160	6078	19	20	21	22	23	24	25	26	68	#
161	6078	20	21	22	23	24	25	26	27	68	#
162	6078	21	22	23	24	25	26	27	28	68	#
163	6078	22	23	24	25	26	27	28	29	68	#
164	6078	23	24	25	26	27	28	29	30	68	#
165	6078	24	25	26	27	28	29	30	31	68	#
166	6078	25	26	27	28	29	30	31	32	68	#
167	6078	26	27	28	29	30	31	32	33	68	#
168	6078	27	28	29	30	31	32	33	34	68	#
169	6078	28	29	30	31	32	33	34	35	68	#
170	6078	29	30	31	32	33	34	35	36	68	#
171	6078	30	31	32	33	34	35	36	37	68	#
172	6078	31	32	33	34	35	36	37	38	68	#
173	6078	32	33	34	35	36	37	38	39	68	#
174	6078	33	34	35	36	37	38	39	40	68	#
175	6078	34	35	36	37	38	39	40	41	68	#
176	6078	35	36	37	38	39	40	41	42	68	#
177	6078	36	37	38	39	40	41	42	43	68	#
178	6078	37	38	39	40	41	42	43	44	68	#
179	6078	38	39	40	41	42	43	44	45	68	#
180	6078	39	40	41	42	43	44	45	46	68	#
181	6078	40	41	42	43	44	45	46	47	68	#
182	6078	41	42	43	44	45	46	47	48	68	#
183	6078	42	43	44	45	46	47	48	49	68	#
184	6078	43	44	45	46	47	48	49	50	68	#
185	6078	44	45	46	47	48	49	50	51	68	#
186	6078	45	46	47	48	49	50	51	52	68	#
187	6078	46	47	48	49	50	51	52	53	68	#
188	6078	47	48	49	50	51	52	53	54	68	#
189	6078	48	49	50	51	52	53	54	55	68	#
190	6078	49	50	51	52	53	54	55	56	68	#
191	5769	50	51	52	53	54	55	56	57	68	#
192	5769	51	52	53	54	55	56	57	58	68	#
193	5769	52	53	54	55	56	57	58	59	68	#
194	7915	0	1	2	3	4	5	6	69	#
195	7915	1	2	3	4	5	6	7	69	#
196	7915	2	3	4	5	6	7	8	69	#
197	7915	3	4	5	6	7	8	9	69	#
198	7915	4	5	6	7	8	9	10	69	#
199	7915	5	6	7	8	9	10	11	69	#
200	7915	6	7	8	9	10	11	12	69	#
201	7915	7	8	9	10	11	12	13	69	#
202	7915	8	9	10	11	12	13	14	69	#
203	7915	9	10	11	12	13	14	15	69	#
204	7915	10	11	12	13	14	15	16	69	#
205	7915	11	12	13	14	15	16	17	69	#
206	7915	12	13	14	15	16	17	18	69	#
207	7915	13	14	15	16	17	18	19	69	#
208	7915	14	15	16	17	18	19	20	69	#
209	7915	15	16	17	18	19	20	21	69	#
210	14363	0	1	2	3	4	5	6	7	70	#
211	14363	1	2	3	4	5	6	7	8	70	#
212	14363	2	3	4	5	6	7	8	9	70	#
213	14363	3	4	5	6	7	8	9	10	70	#
214	14363	4	5	6	7	8	9	10	11	70	#
215	14363	5	6	7	8	9	10	11	12	70	#
216	14363	6	7	8	9	10	11	12	13	70	#
217	14363	7	8	9	10	11	12	13	14	70	#
218	14363	8	9	10	11	12	13	14	15	70	#
219	14363	9	10	11	12	13	14	15	16	70	#
220	13518	10	11	12	13	14	15	16	17	70	#
221	1804	0	1	71	#
222	1804	1	2	71	#
223	1804	2	3	71	#
224	1804	3	4	71	#
225	1804	4	5	71	#
226	1804	5	6	71	#
227	1804	6	7	71	#
228	1804	7	8	71	#
229	1804	8	9	71	#
230	1804	9	10	71	#
231	1804	10	11	71	#
232	1804	11	12	71	#
233	1804	12	13	71	#
234	1804	13	14	71	#
235	1804	14	15	71	#
236	1804	15	16	71	#
237	1804	16	17	71	#
238	1804	17	18	71	#
239	1804	18	19	71	#
240	1804	19	20	71	#
241	656	20	21	71	#
242	656	21	22	71	#
243	656	22	23	71	#
244	656	23	24	71	#
245	656	24	25	71	#
246	656	25	26	71	#
247	656	26	27	71	#
248	656	27	28	71	#
249	656	28	29	71	#
250	656	29	30	71	#
251	656	30	31	71	#
252	656	31	32	71	#
253	656	32	33	71	#
254	656	33	34	71	#
255	656	34	35	71	#
256	656	35	36	71	#
257	656	36	37	71	#
258	656	37	38	71	#
259	656	38	39	71	#
260	656	39	40	71	#
261	656	40	41	71	#
262	656	41	42	71	#
263	656	42	43	71	#
264	656	43	44	71	#
265	656	44	45	71	#
266	656	45	46	71	#
267	656	46	47	71	#
268	656	47	48	71	#
269	656	48	49	71	#
270	656	49	50	71	#
271	656	50	51	71	#
272	656	51	52	71	#
273	656	52	53	71	#
274	656	53	54	71	#
275	656	54	55	71	#
276	644	55	56	71	#
277	622	56	57	71	#
278	622	57	58	71	#
279	582	58	59	71	#
280	582	59	60	71	#
281	582	60	61	71	#
282	582	61	62	71	#
283	564	62	63	71	#
284	564	63	64	71	#
285	5384	0	1	2	3	72	#
286	5384	1	2	3	4	72	#
287	5384	2	3	4	5	72	#
288	5384	3	4	5	6	72	#
289	5384	4	5	6	7	72	#
290	5384	5	6	7	8	72	#
291	5384	6	7	8	9	72	#
292	5384	7	8	9	10	72	#
293	5384	8	9	10	11	72	#
294	5384	9	10	11	12	72	#
295	5384	10	11	12	13	72	#
296	5384	11	12	13	14	72	#
297	5384	12	13	14	15	72	#
298	5384	13	14	15	16	72	#
299	5384	14	15	16	17	72	#
300	5384	15	16	17	18	72	#
301	5384	16	17	18	19	72	#
302	5384	17	18	19	20	72	#
303	5384	18	19	20	21	72	#
304	5384	19	20	21	22	72	#
305	5384	20	21	22	23	72	#
306	5384	21	22	23	24	72	#
307	5384	22	23	24	25	72	#
308	5384	23	24	25	26	72	#
309	5384	24	25	26	27	72	#
310	5384	25	26	27	28	72	#
311	5384	26	27	28	29	72	#
312	5384	27	28	29	30	72	#
313	5384	28	29	30	31	72	#
314	5384	29	30	31	32	72	#
315	5384	30	31	32	33	72	#
316	5384	31	32	33	34	72	#
317	5384	32	33	34	35	72	#
318	5384	33	34	35	36	72	#
319	5384	34	35	36	37	72	#
320	5384	35	36	37	38	72	#
321	5384	36	37	38	39	72	#
322	5384	37	38	39	40	72	#
323	5384	38	39	40	41	72	#
324	5384	39	40	41	42	72	#
325	5384	40	41	42	43	72	#
326	5384	41	42	43	44	72	#
327	5384	42	43	44	45	72	#
328	5384	43	44	45	46	72	#
329	5384	44	45	46	47	72	#
330	5384	45	46	47	48	72	#
331	5384	46	47	48	49	72	#
332	5384	47	48	49	50	72	#
333	5384	48	49	50	51	72	#
334	5384	49	50	51	52	72	#
335	5384	50	51	52	53	72	#
336	5384	51	52	53	54	72	#
337	5384	52	53	54	55	72	#
338	5384	53	54	55	56	72	#
339	5384	54	55	56	57	72	#
340	4795	55	56	57	58	72	#
341	4795	56	57	58	59	72	#
342	4795	57	58	59	60	72	#
343	4795	58	59	60	61	72	#
344	4795	59	60	61	62	72	#
345	4795	60	61	62	63	72	#
346	4795	61	62	63	64	72	#
347	3248	0	1	73	#
348	3248	1	2	73	#
349	3248	2	3	73	#
350	3248	3	4	73	#
351	3248	4	5	73	#
352	3248	5	6	73	#
353	3248	6	7	73	#
354	3248	7	8	73	#
355	3248	8	9	73	#
356	3248	9	10	73	#
357	3248	10	11	73	#
358	3248	11	12	73	#
359	3248	12	13	73	#
360	3248	13	14	73	#
361	3248	14	15	73	#
362	3248	15	16	73	#
363	3248	16	17	73	#
364	3248	17	18	73	#
365	3248	18	19	73	#
366	3248	19	20	73	#
367	3248	20	21	73	#
368	3248	21	22	73	#
369	3248	22	23	73	#
370	3248	23	24	73	#
371	3248	24	25	73	#
372	3248	25	26	73	#
373	3248	26	27	73	#
374	3248	27	28	73	#
375	3248	28	29	73	#
376	3248	29	30	73	#
377	3248	30	31	73	#
378	3248	31	32	73	#
379	3248	32	33	73	#
380	3248	33	34	73	#
381	3248	34	35	73	#
382	3248	35	36	73	#
383	2386	36	37	73	#
384	2386	37	38	73	#
385	2386	38	39	73	#
386	2386	39	40	73	#
387	2386	40	41	73	#
388	2386	41	42	73	#
389	2386	42	43	73	#
390	2386	43	44	73	#
391	2386	44	45	73	#
392	2386	45	46	73	#
393	2386	46	47	73	#
394	2386	47	48	73	#
395	2386	48	49	73	#
396	1856	49	50	73	#
397	1856	50	51	73	#
398	1856	51	52	73	#
399	1856	52	53	73	#
400	1856	53	54	73	#
401	1856	54	55	73	#
402	1856	55	56	73	#
403	1856	56	57	73	#
404	1856	57	58	73	#
405	1856	58	59	73	#
406	1856	59	60	73	#
407	1856	60	61	73	#
408	1856	61	62	73	#
409	1856	62	63	73	#
410	11389	0	1	2	3	4	5	74	#
411	11389	1	2	3	4	5	6	74	#
412	11389	2	3	4	5	6	7	74	#
413	11389	3	4	5	6	7	8	74	#
414	11389	4	5	6	7	8	9	74	#
415	11389	5	6	7	8	9	10	74	#
416	11389	6	7	8	9	10	11	74	#
417	11389	7	8	9	10	11	12	74	#
418	11389	8	9	10	11	12	13	74	#
419	11389	9	10	11	12	13	14	74	#
420	11389	10	11	12	13	14	15	74	#
421	11389	11	12	13	14	15	16	74	#
422	11389	12	13	14	15	16	17	74	#
423	11389	13	14	15	16	17	18	74	#
424	11389	14	15	16	17	18	19	74	#
425	11389	15	16	17	18	19	20	74	#
426	11389	16	17	18	19	20	21	74	#
427	11389	17	18	19	20	21	22	74	#
428	11389	18	19	20	21	22	23	74	#
429	11389	19	20	21	22	23	24	74	#
430	11389	20	21	22	23	24	25	74	#
431	11389	21	22	23	24	25	26	74	#
432	11389	22	23	24	25	26	27	74	#
433	11389	23	24	25	26	27	28	74	#
434	11389	24	25	26	27	28	29	74	#
435	11389	25	26	27	28	29	30	74	#
436	11389	26	27	28	29	30	31	74	#
437	11389	27	28	29	30	31	32	74	#
438	11389	28	29	30	31	32	33	74	#
439	11389	29	30	31	32	33	34	74	#
440	11389	30	31	32	33	34	35	74	#
441	11389	31	32	33	34	35	36	74	#
442	11389	32	33	34	35	36	37	74	#
443	11389	33	34	35	36	37	38	74	#
444	11389	34	35	36	37	38	39	74	#
445	11389	35	36	37	38	39	40	74	#
446	7722	36	37	38	39	40	41	74	#
447	7722	37	38	39	40	41	42	74	#
448	7722	38	39	40	41	42	43	74	#
449	7722	39	40	41	42	43	44	74	#
450	7722	40	41	42	43	44	45	74	#
451	7722	41	42	43	44	45	46	74	#
452	7722	42	43	44	45	46	47	74	#
453	7722	43	44	45	46	47	48	74	#
454	7722	44	45	46	47	48	49	74	#
455	7722	45	46	47	48	49	50	74	#
456	7722	46	47	48	49	50	51	74	#
457	7722	47	48	49	50	51	52	74	#
458	7722	48	49	50	51	52	53	74	#
459	7722	49	50	51	52	53	54	74	#
460	7722	50	51	52	53	54	55	74	#
461	7722	51	52	53	54	55	56	74	#
462	7722	52	53	54	55	56	57	74	#
463	7722	53	54	55	56	57	58	74	#
464	7722	54	55	56	57	58	59	74	#
465	7593	55	56	57	58	59	60	74	#
466	7348	56	57	58	59	60	61	74	#
467	7348	57	58	59	60	61	62	74	#
468	7231	58	59	60	61	62	63	74	#
469	7118	59	60	61	62	63	64	74	#
470	5264	0	1	2	3	4	5	75	#
471	5264	1	2	3	4	5	6	75	#
472	5264	2	3	4	5	6	7	75	#
473	5264	3	4	5	6	7	8	75	#
474	5264	4	5	6	7	8	9	75	#
475	5264	5	6	7	8	9	10	75	#
476	5264	6	7	8	9	10	11	75	#
477	5264	7	8	9	10	11	12	75	#
478	5264	8	9	10	11	12	13	75	#
479	5264	9	10	11	12	13	14	75	#
480	5264	10	11	12	13	14	15	75	#
481	5264	11	12	13	14	15	16	75	#
482	5264	12	13	14	15	16	17	75	#
483	5264	13	14	15	16	17	18	75	#
484	5264	14	15	16	17	18	19	75	#
485	5264	15	16	17	18	19	20	75	#
486	5264	16	17	18	19	20	21	75	#
487	5264	17	18	19	20	21	22	75	#
488	5264	18	19	20	21	22	23	75	#
489	5264	19	20	21	22	23	24	75	#
490	5264	20	21	22	23	24	25	75	#
491	5264	21	22	23	24	25	26	75	#
492	5264	22	23	24	25	26	27	75	#
493	4738	23	24	25	26	27	28	75	#
494	4738	24	25	26	27	28	29	75	#
495	4738	25	26	27	28	29	30	75	#
496	2538	26	27	28	29	30	31	75	#
497	2538	27	28	29	30	31	32	75	#
498	2538	28	29	30	31	32	33	75	#
499	2538	29	30	31	32	33	34	75	#
500	2538	30	31	32	33	34	35	75	#
501	2538	31	32	33	34	35	36	75	#
502	2538	32	33	34	35	36	37	75	#
503	2538	33	34	35	36	37	38	75	#
504	2538	34	35	36	37	38	39	75	#
505	2538	35	36	37	38	39	40	75	#
506	2538	36	37	38	39	40	41	75	#
507	2538	37	38	39	40	41	42	75	#
508	2538	38	39	40	41	42	43	75	#
509	2538	39	40	41	42	43	44	75	#
510	2538	40	41	42	43	44	45	75	#
511	2538	41	42	43	44	45	46	75	#
512	2538	42	43	44	45	46	47	75	#
513	2538	43	44	45	46	47	48	75	#
514	2538	44	45	46	47	48	49	75	#
515	2538	45	46	47	48	49	50	75	#
516	2538	46	47	48	49	50	51	75	#
517	2538	47	48	49	50	51	52	75	#
518	2538	48	49	50	51	52	53	75	#
519	2538	49	50	51	52	53	54	75	#
520	2538	50	51	52	53	54	55	75	#
521	2538	51	52	53	54	55	56	75	#
522	8140	0	1	2	3	4	76	#
523	8140	1	2	3	4	5	76	#
524	8140	2	3	4	5	6	76	#
525	8140	3	4	5	6	7	76	#
526	8140	4	5	6	7	8	76	#
527	8140	5	6	7	8	9	76	#
528	8140	6	7	8	9	10	76	#
529	8140	7	8	9	10	11	76	#
530	8140	8	9	10	11	12	76	#
531	8140	9	10	11	12	13	76	#
532	8140	10	11	12	13	14	76	#
533	8140	11	12	13	14	15	76	#
534	8140	12	13	14	15	16	76	#
535	8140	13	14	15	16	17	76	#
536	8140	14	15	16	17	18	76	#
537	8140	15	16	17	18	19	76	#
538	8140	16	17	18	19	20	76	#
539	8140	17	18	19	20	21	76	#
540	8140	18	19	20	21	22	76	#
541	8140	19	20	21	22	23	76	#
542	8140	20	21	22	23	24	76	#
543	8140	21	22	23	24	25	76	#
544	8140	22	23	24	25	26	76	#
545	8140	23	24	25	26	27	76	#
546	8140	24	25	26	27	28	76	#
547	8140	25	26	27	28	29	76	#
548	8140	26	27	28	29	30	76	#
549	8140	27	28	29	30	31	76	#
550	8140	28	29	30	31	32	76	#
551	8140	29	30	31	32	33	76	#
552	8140	30	31	32	33	34	76	#
553	8140	31	32	33	34	35	76	#
554	8140	32	33	34	35	36	76	#
555	8140	33	34	35	36	37	76	#
556	8140	34	35	36	37	38	76	#
557	8140	35	36	37	38	39	76	#
558	8140	36	37	38	39	40	76	#
559	8140	37	38	39	40	41	76	#
560	8140	38	39	40	41	42	76	#
561	8140	39	40	41	42	43	76	#
562	8140	40	41	42	43	44	76	#
563	8140	41	42	43	44	45	76	#
564	8140	42	43	44	45	46	76	#
565	8140	43	44	45	46	47	76	#
566	8140	44	45	46	47	48	76	#
567	8140	45	46	47	48	49	76	#
568	8140	46	47	48	49	50	76	#
569	8140	47	48	49	50	51	76	#
570	8140	48	49	50	51	52	76	#
571	8140	49	50	51	52	53	76	#
572	8140	50	51	52	53	54	76	#
573	8140	51	52	53	54	55	76	#
574	8140	52	53	54	55	56	76	#
575	8140	53	54	55	56	57	76	#
576	8140	54	55	56	57	58	76	#
577	7494	55	56	57	58	59	76	#
578	7494	56	57	58	59	60	76	#
579	7494	57	58	59	60	61	76	#
580	7494	58	59	60	61	62	76	#
581	7494	59	60	61	62	63	76	#
582	7377	60	61	62	63	64	76	#
583	2622	0	1	2	77	#
584	2622	1	2	3	77	#
585	2622	2	3	4	77	#
586	2622	3	4	5	77	#
587	2622	4	5	6	77	#
588	2622	5	6	7	77	#
589	2622	6	7	8	77	#
590	2622	7	8	9	77	#
591	2622	8	9	10	77	#
592	2622	9	10	11	77	#
593	2622	10	11	12	77	#
594	2622	11	12	13	77	#
595	2622	12	13	14	77	#
596	2622	13	14	15	77	#
597	2622	14	15	16	77	#
598	2622	15	16	17	77	#
599	2622	16	17	18	77	#
600	2622	17	18	19	77	#
601	2622	18	19	20	77	#
602	2622	19	20	21	77	#
603	2622	20	21	22	77	#
604	2622	21	22	23	77	#
605	2622	22	23	24	77	#
606	2622	23	24	25	77	#
607	2622	24	25	26	77	#
608	2622	25	26	27	77	#
609	2622	26	27	28	77	#
610	2622	27	28	29	77	#
611	2622	28	29	30	77	#
612	2622	29	30	31	77	#
613	2622	30	31	32	77	#
614	2622	31	32	33	77	#
615	2622	32	33	34	77	#
616	2622	33	34	35	77	#
617	2622	34	35	36	77	#
618	2622	35	36	37	77	#
619	2622	36	37	38	77	#
620	2622	37	38	39	77	#
621	2622	38	39	40	77	#
622	2622	39	40	41	77	#
623	2622	40	41	42	77	#
624	2622	41	42	43	77	#
625	2050	42	43	44	77	#
626	2050	43	44	45	77	#
627	2050	44	45	46	77	#
628	2050	45	46	47	77	#
629	2050	46	47	48	77	#
630	2050	47	48	49	77	#
631	2050	48	49	50	77	#
632	2050	49	50	51	77	#
633	2050	50	51	52	77	#
634	2050	51	52	53	77	#
635	2050	52	53	54	77	#
636	2050	53	54	55	77	#
637	1848	54	55	56	77	#
638	1848	55	56	57	77	#
639	1848	56	57	58	77	#
640	1848	57	58	59	77	#
641	1848	58	59	60	77	#
642	1848	59	60	61	77	#
643	7450	0	1	2	3	4	78	#
644	7450	1	2	3	4	5	78	#
645	7450	2	3	4	5	6	78	#
646	7450	3	4	5	6	7	78	#
647	7450	4	5	6	7	8	78	#
648	7450	5	6	7	8	9	78	#
649	7450	6	7	8	9	10	78	#
650	7450	7	8	9	10	11	78	#
651	7450	8	9	10	11	12	78	#
652	7450	9	10	11	12	13	78	#
653	7450	10	11	12	13	14	78	#
654	7450	11	12	13	14	15	78	#
655	7450	12	13	14	15	16	78	#
656	7450	13	14	15	16	17	78	#
657	7450	14	15	16	17	18	78	#
658	7450	15	16	17	18	19	78	#
659	7450	16	17	18	19	20	78	#
660	7450	17	18	19	20	21	78	#
661	7450	18	19	20	21	22	78	#
662	7450	19	20	21	22	23	78	#
663	7450	20	21	22	23	24	78	#
664	7450	21	22	23	24	25	78	#
665	7450	22	23	24	25	26	78	#
666	7450	23	24	25	26	27	78	#
667	7450	24	25	26	27	28	78	#
668	7450	25	26	27	28	29	78	#
669	7450	26	27	28	29	30	78	#
670	7450	27	28	29	30	31	78	#
671	7450	28	29	30	31	32	78	#
672	7450	29	30	31	32	33	78	#
673	7450	30	31	32	33	34	78	#
674	7450	31	32	33	34	35	78	#
675	7450	32	33	34	35	36	78	#
676	7450	33	34	35	36	37	78	#
677	7450	34	35	36	37	38	78	#
678	7450	35	36	37	38	39	78	#
679	7450	36	37	38	39	40	78	#
680	7450	37	38	39	40	41	78	#
681	7450	38	39	40	41	42	78	#
682	7450	39	40	41	42	43	78	#
683	7450	40	41	42	43	44	78	#
684	7450	41	42	43	44	45	78	#
685	7450	42	43	44	45	46	78	#
686	7450	43	44	45	46	47	78	#
687	7450	44	45	46	47	48	78	#
688	7450	45	46	47	48	49	78	#
689	7450	46	47	48	49	50	78	#
690	7450	47	48	49	50	51	78	#
691	7450	48	49	50	51	52	78	#
692	7450	49	50	51	52	53	78	#
693	7450	50	51	52	53	54	78	#
694	6937	51	52	53	54	55	78	#
695	6937	52	53	54	55	56	78	#
696	6937	53	54	55	56	57	78	#
697	6937	54	55	56	57	58	78	#
698	6705	55	56	57	58	59	78	#
699	6705	56	57	58	59	60	78	#
700	6286	57	58	59	60	61	78	#
701	6286	58	59	60	61	62	78	#
702	6286	59	60	61	62	63	78	#
703	6286	60	61	62	63	64	78	#
704	8906	0	1	2	3	4	5	6	7	8	9	79	#
705	8906	1	2	3	4	5	6	7	8	9	10	79	#
706	8906	2	3	4	5	6	7	8	9	10	11	79	#
707	8906	3	4	5	6	7	8	9	10	11	12	79	#
708	8906	4	5	6	7	8	9	10	11	12	13	79	#
709	8906	5	6	7	8	9	10	11	12	13	14	79	#
710	8906	6	7	8	9	10	11	12	13	14	15	79	#
711	8906	7	8	9	10	11	12	13	14	15	16	79	#
712	8906	8	9	10	11	12	13	14	15	16	17	79	#
713	8906	9	10	11	12	13	14	15	16	17	18	79	#
714	8906	10	11	12	13	14	15	16	17	18	19	79	#
715	8906	11	12	13	14	15	16	17	18	19	20	79	#
716	8906	12	13	14	15	16	17	18	19	20	21	79	#
717	8906	13	14	15	16	17	18	19	20	21	22	79	#
