53	11516	53	54	55	56	57	58	59	60	61	75	#
54	9493	54	55	56	57	58	59	60	61	62	75	#
55	9493	55	56	57	58	59	60	61	62	63	75	#
56	9493	56	57	58	59	60	61	62	63	64	75	#
57	9493	57	58	59	60	61	62	63	64	65	75	#
58	9493	58	59	60	61	62	63	64	65	66	75	#
59	9493	59	60	61	62	63	64	65	66	67	75	#
60	9493	60	61	62	63	64	65	66	67	68	75	#
61	9493	61	62	63	64	65	66	67	68	69	75	#
62	9493	62	63	64	65	66	67	68	69	70	75	#
63	9493	63	64	65	66	67	68	69	70	71	75	#
64	9493	64	65	66	67	68	69	70	71	72	75	#
65	9493	65	66	67	68	69	70	71	72	73	75	#
66	9493	66	67	68	69	70	71	72	73	74	75	#
67	18931	0	1	2	3	4	5	6	7	8	76	#
68	18931	1	2	3	4	5	6	7	8	9	76	#
69	18931	2	3	4	5	6	7	8	9	10	76	#
70	18931	3	4	5	6	7	8	9	10	11	76	#
71	18931	4	5	6	7	8	9	10	11	12	76	#
72	18931	5	6	7	8	9	10	11	12	13	76	#
73	18931	6	7	8	9	10	11	12	13	14	76	#
74	18931	7	8	9	10	11	12	13	14	15	76	#
75	18931	8	9	10	11	12	13	14	15	16	76	#
76	18931	9	10	11	12	13	14	15	16	17	76	#
77	18931	10	11	12	13	14	15	16	17	18	76	#
78	18931	11	12	13	14	15	16	17	18	19	76	#
79	18931	12	13	14	15	16	17	18	19	20	76	#
80	18931	13	14	15	16	17	18	19	20	21	76	#
81	18931	14	15	16	17	18	19	20	21	22	76	#
82	18931	15	16	17	18	19	20	21	22	23	76	#
83	18931	16	17	18	19	20	21	22	23	24	76	#
84	18931	17	18	19	20	21	22	23	24	25	76	#
85	18931	18	19	20	21	22	23	24	25	26	76	#
86	18931	19	20	21	22	23	24	25	26	27	76	#
87	18931	20	21	22	23	24	25	26	27	28	76	#
88	18931	21	22	23	24	25	26	27	28	29	76	#
89	18931	22	23	24	25	26	27	28	29	30	76	#
90	10716	23	24	25	26	27	28	29	30	31	76	#
91	10716	24	25	26	27	28	29	30	31	32	76	#
92	10716	25	26	27	28	29	30	31	32	33	76	#
93	10716	26	27	28	29	30	31	32	33	34	76	#
94	10716	27	28	29	30	31	32	33	34	35	76	#
95	10716	28	29	30	31	32	33	34	35	36	76	#
96	10716	29	30	31	32	33	34	35	36	37	76	#
97	10716	30	31	32	33	34	35	36	37	38	76	#
98	10716	31	32	33	34	35	36	37	38	39	76	#
99	10716	32	33	34	35	36	37	38	39	40	76	#
100	10716	33	34	35	36	37	38	39	40	41	76	#
101	10716	34	35	36	37	38	39	40	41	42	76	#
102	10716	35	36	37	38	39	40	41	42	43	76	#
103	10716	36	37	38	39	40	41	42	43	44	76	#
104	10716	37	38	39	40	41	42	43	44	45	76	#
105	10716	38	39	40	41	42	43	44	45	46	76	#
106	10716	39	40	41	42	43	44	45	46	47	76	#
107	10716	40	41	42	43	44	45	46	47	48	76	#
108	10716	41	42	43	44	45	46	47	48	49	76	#
109	10716	42	43	44	45	46	47	48	49	50	76	#
110	10716	43	44	45	46	47	48	49	50	51	76	#
111	10716	44	45	46	47	48	49	50	51	52	76	#
112	10716	45	46	47	48	49	50	51	52	53	76	#
113	9964	46	47	48	49	50	51	52	53	54	76	#
114	9964	47	48	49	50	51	52	53	54	55	76	#
115	9964	48	49	50	51	52	53	54	55	56	76	#
116	9964	49	50	51	52	53	54	55	56	57	76	#
117	8874	50	51	52	53	54	55	56	57	58	76	#
118	8874	51	52	53	54	55	56	57	58	59	76	#
119	8874	52	53	54	55	56	57	58	59	60	76	#
120	8874	53	54	55	56	57	58	59	60	61	76	#
121	8874	54	55	56	57	58	59	60	61	62	76	#
122	8874	55	56	57	58	59	60	61	62	63	76	#
123	8874	56	57	58	59	60	61	62	63	64	76	#
124	5589	0	1	2	3	4	5	77	#
125	5589	1	2	3	4	5	6	77	#
126	5589	2	3	4	5	6	7	77	#
127	5589	3	4	5	6	7	8	77	#
128	5589	4	5	6	7	8	9	77	#
129	5589	5	6	7	8	9	10	77	#
130	5589	6	7	8	9	10	11	77	#
131	5589	7	8	9	10	11	12	77	#
132	958	8	9	10	11	12	13	77	#
133	958	9	10	11	12	13	14	77	#
134	958	10	11	12	13	14	15	77	#
135	958	11	12	13	14	15	16	77	#
136	958	12	13	14	15	16	17	77	#
137	958	13	14	15	16	17	18	77	#
138	958	14	15	16	17	18	19	77	#
139	958	15	16	17	18	19	20	77	#
140	958	16	17	18	19	20	21	77	#
141	958	17	18	19	20	21	22	77	#
142	958	18	19	20	21	22	23	77	#
143	958	19	20	21	22	23	24	77	#
144	958	20	21	22	23	24	25	77	#
145	958	21	22	23	24	25	26	77	#
146	958	22	23	24	25	26	27	77	#
147	958	23	24	25	26	27	28	77	#
148	958	24	25	26	27	28	29	77	#
149	958	25	26	27	28	29	30	77	#
150	958	26	27	28	29	30	31	77	#
151	958	27	28	29	30	31	32	77	#
152	958	28	29	30	31	32	33	77	#
153	958	29	30	31	32	33	34	77	#
154	958	30	31	32	33	34	35	77	#
155	958	31	32	33	34	35	36	77	#
156	958	32	33	34	35	36	37	77	#
157	958	33	34	35	36	37	38	77	#
158	958	34	35	36	37	38	39	77	#
159	958	35	36	37	38	39	40	77	#
160	958	36	37	38	39	40	41	77	#
161	958	37	38	39	40	41	42	77	#
162	958	38	39	40	41	42	43	77	#
163	958	39	40	41	42	43	44	77	#
164	958	40	41	42	43	44	45	77	#
165	958	41	42	43	44	45	46	77	#
166	958	42	43	44	45	46	47	77	#
167	958	43	44	45	46	47	48	77	#
168	958	44	45	46	47	48	49	77	#
169	958	45	46	47	48	49	50	77	#
170	958	46	47	48	49	50	51	77	#
171	958	47	48	49	50	51	52	77	#
172	958	48	49	50	51	52	53	77	#
173	958	49	50	51	52	53	54	77	#
174	958	50	51	52	53	54	55	77	#
175	958	51	52	53	54	55	56	77	#
176	958	52	53	54	55	56	57	77	#
177	958	53	54	55	56	57	58	77	#
178	958	54	55	56	57	58	59	77	#
179	958	55	56	57	58	59	60	77	#
180	958	56	57	58	59	60	61	77	#
181	958	57	58	59	60	61	62	77	#
182	958	58	59	60	61	62	63	77	#
183	958	59	60	61	62	63	64	77	#
184	958	60	61	62	63	64	65	77	#
185	958	61	62	63	64	65	66	77	#
186	958	62	63	64	65	66	67	77	#
187	958	63	64	65	66	67	68	77	#
188	958	64	65	66	67	68	69	77	#
189	958	65	66	67	68	69	70	77	#
190	7335	0	1	2	3	4	5	78	#
191	7335	1	2	3	4	5	6	78	#
192	7335	2	3	4	5	6	7	78	#
193	7335	3	4	5	6	7	8	78	#
194	7335	4	5	6	7	8	9	78	#
195	7335	5	6	7	8	9	10	78	#
196	7335	6	7	8	9	10	11	78	#
197	7335	7	8	9	10	11	12	78	#
198	7335	8	9	10	11	12	13	78	#
199	7335	9	10	11	12	13	14	78	#
200	7335	10	11	12	13	14	15	78	#
201	7335	11	12	13	14	15	16	78	#
202	7335	12	13	14	15	16	17	78	#
203	7335	13	14	15	16	17	18	78	#
204	7335	14	15	16	17	18	19	78	#
205	7335	15	16	17	18	19	20	78	#
206	7335	16	17	18	19	20	21	78	#
207	7335	17	18	19	20	21	22	78	#
208	7335	18	19	20	21	22	23	78	#
209	7335	19	20	21	22	23	24	78	#
210	7335	20	21	22	23	24	25	78	#
211	7335	21	22	23	24	25	26	78	#
212	7335	22	23	24	25	26	27	78	#
213	7335	23	24	25	26	27	28	78	#
214	7335	24	25	26	27	28	29	78	#
215	7335	25	26	27	28	29	30	78	#
216	7335	26	27	28	29	30	31	78	#
217	7335	27	28	29	30	31	32	78	#
218	7335	28	29	30	31	32	33	78	#
219	7335	29	30	31	32	33	34	78	#
220	7335	30	31	32	33	34	35	78	#
221	7335	31	32	33	34	35	36	78	#
222	7335	32	33	34	35	36	37	78	#
223	7335	33	34	35	36	37	38	78	#
224	7335	34	35	36	37	38	39	78	#
225	7335	35	36	37	38	39	40	78	#
226	7335	36	37	38	39	40	41	78	#
227	7335	37	38	39	40	41	42	78	#
228	7335	38	39	40	41	42	43	78	#
229	7335	39	40	41	42	43	44	78	#
230	7335	40	41	42	43	44	45	78	#
231	7335	41	42	43	44	45	46	78	#
232	7335	42	43	44	45	46	47	78	#
233	7335	43	44	45	46	47	48	78	#
234	7335	44	45	46	47	48	49	78	#
235	7335	45	46	47	48	49	50	78	#
236	6549	46	47	48	49	50	51	78	#
237	6549	47	48	49	50	51	52	78	#
238	6549	48	49	50	51	52	53	78	#
239	6549	49	50	51	52	53	54	78	#
240	6549	50	51	52	53	54	55	78	#
241	6549	51	52	53	54	55	56	78	#
242	5916	52	53	54	55	56	57	78	#
243	5916	53	54	55	56	57	58	78	#
244	5916	54	55	56	57	58	59	78	#
245	5916	55	56	57	58	59	60	78	#
246	5916	56	57	58	59	60	61	78	#
247	5916	57	58	59	60	61	62	78	#
248	12064	0	1	2	3	4	5	6	79	#
249	12064	1	2	3	4	5	6	7	79	#
250	12064	2	3	4	5	6	7	8	79	#
251	12064	3	4	5	6	7	8	9	79	#
252	12064	4	5	6	7	8	9	10	79	#
253	12064	5	6	7	8	9	10	11	79	#
254	12064	6	7	8	9	10	11	12	79	#
255	12064	7	8	9	10	11	12	13	79	#
256	12064	8	9	10	11	12	13	14	79	#
257	12064	9	10	11	12	13	14	15	79	#
258	12064	10	11	12	13	14	15	16	79	#
259	12064	11	12	13	14	15	16	17	79	#
260	12064	12	13	14	15	16	17	18	79	#
261	12064	13	14	15	16	17	18	19	79	#
262	12064	14	15	16	17	18	19	20	79	#
263	12064	15	16	17	18	19	20	21	79	#
264	12064	16	17	18	19	20	21	22	79	#
265	12064	17	18	19	20	21	22	23	79	#
266	12064	18	19	20	21	22	23	24	79	#
267	12064	19	20	21	22	23	24	25	79	#
268	12064	20	21	22	23	24	25	26	79	#
269	12064	21	22	23	24	25	26	27	79	#
270	12064	22	23	24	25	26	27	28	79	#
271	12064	23	24	25	26	27	28	29	79	#
272	12064	24	25	26	27	28	29	30	79	#
273	12064	25	26	27	28	29	30	31	79	#
274	12064	26	27	28	29	30	31	32	79	#
275	12064	27	28	29	30	31	32	33	79	#
276	12064	28	29	30	31	32	33	34	79	#
277	12064	29	30	31	32	33	34	35	79	#
278	12064	30	31	32	33	34	35	36	79	#
279	12064	31	32	33	34	35	36	37	79	#
280	12064	32	33	34	35	36	37	38	79	#
281	12064	33	34	35	36	37	38	39	79	#
282	12064	34	35	36	37	38	39	40	79	#
283	12064	35	36	37	38	39	40	41	79	#
284	12064	36	37	38	39	40	41	42	79	#
285	12064	37	38	39	40	41	42	43	79	#
286	12064	38	39	40	41	42	43	44	79	#
287	12064	39	40	41	42	43	44	45	79	#
288	12064	40	41	42	43	44	45	46	79	#
289	12064	41	42	43	44	45	46	47	79	#
290	12064	42	43	44	45	46	47	48	79	#
291	12064	43	44	45	46	47	48	49	79	#
292	12064	44	45	46	47	48	49	50	79	#
293	12064	45	46	47	48	49	50	51	79	#
294	12064	46	47	48	49	50	51	52	79	#
295	12064	47	48	49	50	51	52	53	79	#
296	12064	48	49	50	51	52	53	54	79	#
297	12064	49	50	51	52	53	54	55	79	#
298	11849	50	51	52	53	54	55	56	79	#
299	9479	51	52	53	54	55	56	57	79	#
300	9479	52	53	54	55	56	57	58	79	#
301	9479	53	54	55	56	57	58	59	79	#
302	9479	54	55	56	57	58	59	60	79	#
303	9479	55	56	57	58	59	60	61	79	#
304	9479	56	57	58	59	60	61	62	79	#
305	9479	57	58	59	60	61	62	63	79	#
306	9479	58	59	60	61	62	63	64	79	#
307	9479	59	60	61	62	63	64	65	79	#
308	9479	60	61	62	63	64	65	66	79	#
309	9479	61	62	63	64	65	66	67	79	#
310	9479	62	63	64	65	66	67	68	79	#
311	9479	63	64	65	66	67	68	69	79	#
312	9479	64	65	66	67	68	69	70	79	#
313	9216	65	66	67	68	69	70	71	79	#
314	9216	66	67	68	69	70	71	72	79	#
315	9090	67	68	69	70	71	72	73	79	#
316	8967	68	69	70	71	72	73	74	79	#
317	1378	0	80	#
318	1378	1	80	#
319	1378	2	80	#
320	1378	3	80	#
321	1378	4	80	#
322	1378	5	80	#
323	1378	6	80	#
324	1378	7	80	#
325	1378	8	80	#
326	1378	9	80	#
327	1378	10	80	#
328	1378	11	80	#
329	1378	12	80	#
330	1378	13	80	#
331	1378	14	80	#
332	1378	15	80	#
333	899	16	80	#
334	899	17	80	#
335	899	18	80	#
336	899	19	80	#
337	899	20	80	#
338	899	21	80	#
339	899	22	80	#
340	899	23	80	#
341	7352	0	1	2	3	4	5	6	7	81	#
342	7352	1	2	3	4	5	6	7	8	81	#
343	7352	2	3	4	5	6	7	8	9	81	#
344	7352	3	4	5	6	7	8	9	10	81	#
345	7352	4	5	6	7	8	9	10	11	81	#
346	7352	5	6	7	8	9	10	11	12	81	#
347	7352	6	7	8	9	10	11	12	13	81	#
348	7352	7	8	9	10	11	12	13	14	81	#
349	7352	8	9	10	11	12	13	14	15	81	#
350	7352	9	10	11	12	13	14	15	16	81	#
351	7352	10	11	12	13	14	15	16	17	81	#
352	7352	11	12	13	14	15	16	17	18	81	#
353	7352	12	13	14	15	16	17	18	19	81	#
354	7352	13	14	15	16	17	18	19	20	81	#
355	7352	14	15	16	17	18	19	20	21	81	#
356	7352	15	16	17	18	19	20	21	22	81	#
357	7352	16	17	18	19	20	21	22	23	81	#
358	7352	17	18	19	20	21	22	23	24	81	#
359	7352	18	19	20	21	22	23	24	25	81	#
360	7352	19	20	21	22	23	24	25	26	81	#
361	7352	20	21	22	23	24	25	26	27	81	#
362	7352	21	22	23	24	25	26	27	28	81	#
363	7352	22	23	24	25	26	27	28	29	81	#
364	7352	23	24	25	26	27	28	29	30	81	#
365	7352	24	25	26	27	28	29	30	31	81	#
366	7352	25	26	27	28	29	30	31	32	81	#
367	7352	26	27	28	29	30	31	32	33	81	#
368	7352	27	28	29	30	31	32	33	34	81	#
369	7352	28	29	30	31	32	33	34	35	81	#
370	7352	29	30	31	32	33	34	35	36	81	#
371	7352	30	31	32	33	34	35	36	37	81	#
372	7352	31	32	33	34	35	36	37	38	81	#
373	7352	32	33	34	35	36	37	38	39	81	#
374	7352	33	34	35	36	37	38	39	40	81	#
375	7352	34	35	36	37	38	39	40	41	81	#
376	7352	35	36	37	38	39	40	41	42	81	#
377	7352	36	37	38	39	40	41	42	43	81	#
378	5645	37	38	39	40	41	42	43	44	81	#
379	5645	38	39	40	41	42	43	44	45	81	#
380	5645	39	40	41	42	43	44	45	46	81	#
381	5645	40	41	42	43	44	45	46	47	81	#
382	5645	41	42	43	44	45	46	47	48	81	#
383	5645	42	43	44	45	46	47	48	49	81	#
384	5645	43	44	45	46	47	48	49	50	81	#
385	5645	44	45	46	47	48	49	50	51	81	#
386	5645	45	46	47	48	49	50	51	52	81	#
387	5645	46	47	48	49	50	51	52	53	81	#
388	5645	47	48	49	50	51	52	53	54	81	#
389	5645	48	49	50	51	52	53	54	55	81	#
390	5645	49	50	51	52	53	54	55	56	81	#
391	4649	50	51	52	53	54	55	56	57	81	#
392	4649	51	52	53	54	55	56	57	58	81	#
393	4649	52	53	54	55	56	57	58	59	81	#
394	4649	53	54	55	56	57	58	59	60	81	#
395	4649	54	55	56	57	58	59	60	61	81	#
396	4649	55	56	57	58	59	60	61	62	81	#
397	4649	56	57	58	59	60	61	62	63	81	#
398	4649	57	58	59	60	61	62	63	64	81	#
399	4649	58	59	60	61	62	63	64	65	81	#
400	4649	59	60	61	62	63	64	65	66	81	#
401	4649	60	61	62	63	64	65	66	67	81	#
402	4649	61	62	63	64	65	66	67	68	81	#
403	4272	62	63	64	65	66	67	68	69	81	#
404	4272	63	64	65	66	67	68	69	70	81	#
405	4272	64	65	66	67	68	69	70	71	81	#
406	4272	65	66	67	68	69	70	71	72	81	#
407	4272	66	67	68	69	70	71	72	73	81	#
408	4272	67	68	69	70	71	72	73	74	81	#
409	12946	0	1	2	3	4	5	6	82	#
410	12946	1	2	3	4	5	6	7	82	#
411	12946	2	3	4	5	6	7	8	82	#
412	12946	3	4	5	6	7	8	9	82	#
413	12946	4	5	6	7	8	9	10	82	#
414	12946	5	6	7	8	9	10	11	82	#
415	12946	6	7	8	9	10	11	12	82	#
416	12946	7	8	9	10	11	12	13	82	#
417	12946	8	9	10	11	12	13	14	82	#
418	12946	9	10	11	12	13	14	15	82	#
419	12946	10	11	12	13	14	15	16	82	#
420	12946	11	12	13	14	15	16	17	82	#
421	12946	12	13	14	15	16	17	18	82	#
422	12946	13	14	15	16	17	18	19	82	#
423	12946	14	15	16	17	18	19	20	82	#
424	12946	15	16	17	18	19	20	21	82	#
425	12946	16	17	18	19	20	21	22	82	#
426	12946	17	18	19	20	21	22	23	82	#
427	12946	18	19	20	21	22	23	24	82	#
428	12946	19	20	21	22	23	24	25	82	#
429	12946	20	21	22	23	24	25	26	82	#
430	12946	21	22	23	24	25	26	27	82	#
431	12946	22	23	24	25	26	27	28	82	#
432	12946	23	24	25	26	27	28	29	82	#
433	12946	24	25	26	27	28	29	30	82	#
434	12946	25	26	27	28	29	30	31	82	#
435	12946	26	27	28	29	30	31	32	82	#
436	12946	27	28	29	30	31	32	33	82	#
437	12946	28	29	30	31	32	33	34	82	#
438	12946	29	30	31	32	33	34	35	82	#
439	12946	30	31	32	33	34	35	36	82	#
440	12946	31	32	33	34	35	36	37	82	#
441	1173	0	1	83	#
442	1173	1	2	83	#
443	1173	2	3	83	#
444	1173	3	4	83	#
445	1173	4	5	83	#
446	1173	5	6	83	#
447	1173	6	7	83	#
448	1173	7	8	83	#
449	1173	8	9	83	#
450	1173	9	10	83	#
451	1173	10	11	83	#
452	1173	11	12	83	#
453	1173	12	13	83	#
454	1173	13	14	83	#
455	1173	14	15	83	#
456	1173	15	16	83	#
457	1173	16	17	83	#
458	1173	17	18	83	#
459	1173	18	19	83	#
460	1173	19	20	83	#
461	1173	20	21	83	#
462	1173	21	22	83	#
463	1173	22	23	83	#
464	1173	23	24	83	#
465	1173	24	25	83	#
466	1173	25	26	83	#
467	1173	26	27	83	#
468	1173	27	28	83	#
469	1173	28	29	83	#
470	1173	29	30	83	#
471	1173	30	31	83	#
472	1173	31	32	83	#
473	1173	32	33	83	#
474	1173	33	34	83	#
475	1173	34	35	83	#
476	1173	35	36	83	#
477	1173	36	37	83	#
478	1173	37	38	83	#
479	1173	38	39	83	#
480	1173	39	40	83	#
481	1173	40	41	83	#
482	1173	41	42	83	#
483	1173	42	43	83	#
484	1173	43	44	83	#
485	1173	44	45	83	#
486	1173	45	46	83	#
487	1173	46	47	83	#
488	1173	47	48	83	#
489	1173	48	49	83	#
490	1173	49	50	83	#
491	1173	50	51	83	#
492	1173	51	52	83	#
493	1173	52	53	83	#
494	1173	53	54	83	#
495	1173	54	55	83	#
496	1173	55	56	83	#
497	1173	56	57	83	#
498	1173	57	58	83	#
499	1173	58	59	83	#
500	1173	59	60	83	#
501	1173	60	61	83	#
502	1008	61	62	83	#
503	1008	62	63	83	#
504	1008	63	64	83	#
505	1008	64	65	83	#
506	1008	65	66	83	#
507	1008	66	67	83	#
508	1008	67	68	83	#
509	1008	68	69	83	#
510	1008	69	70	83	#
511	1008	70	71	83	#
512	967	71	72	83	#
513	967	72	73	83	#
514	967	73	74	83	#
515	18541	0	1	2	3	4	5	6	7	8	84	#
516	18541	1	2	3	4	5	6	7	8	9	84	#
517	18541	2	3	4	5	6	7	8	9	10	84	#
518	18541	3	4	5	6	7	8	9	10	11	84	#
519	18541	4	5	6	7	8	9	10	11	12	84	#
520	18541	5	6	7	8	9	10	11	12	13	84	#
521	18541	6	7	8	9	10	11	12	13	14	84	#
522	18541	7	8	9	10	11	12	13	14	15	84	#
523	18541	8	9	10	11	12	13	14	15	16	84	#
524	18541	9	10	11	12	13	14	15	16	17	84	#
525	18541	10	11	12	13	14	15	16	17	18	84	#
526	18541	11	12	13	14	15	16	17	18	19	84	#
527	18541	12	13	14	15	16	17	18	19	20	84	#
528	18541	13	14	15	16	17	18	19	20	21	84	#
529	15574	14	15	16	17	18	19	20	21	22	84	#
530	15574	15	16	17	18	19	20	21	22	23	84	#
531	15574	16	17	18	19	20	21	22	23	24	84	#
532	15574	17	18	19	20	21	22	23	24	25	84	#
533	12978	18	19	20	21	22	23	24	25	26	84	#
534	12978	19	20	21	22	23	24	25	26	27	84	#
535	12978	20	21	22	23	24	25	26	27	28	84	#
536	12978	21	22	23	24	25	26	27	28	29	84	#
537	12978	22	23	24	25	26	27	28	29	30	84	#
538	8652	23	24	25	26	27	28	29	30	31	84	#
539	8652	24	25	26	27	28	29	30	31	32	84	#
540	8652	25	26	27	28	29	30	31	32	33	84	#
541	8652	26	27	28	29	30	31	32	33	34	84	#
542	8652	27	28	29	30	31	32	33	34	35	84	#
543	8652	28	29	30	31	32	33	34	35	36	84	#
544	8652	29	30	31	32	33	34	35	36	37	84	#
545	8652	30	31	32	33	34	35	36	37	38	84	#
546	8652	31	32	33	34	35	36	37	38	39	84	#
547	8652	32	33	34	35	36	37	38	39	40	84	#
548	8652	33	34	35	36	37	38	39	40	41	84	#
549	8652	34	35	36	37	38	39	40	41	42	84	#
550	8652	35	36	37	38	39	40	41	42	43	84	#
551	8652	36	37	38	39	40	41	42	43	44	84	#
552	8652	37	38	39	40	41	42	43	44	45	84	#
553	7333	0	1	2	3	4	85	#
554	7333	1	2	3	4	5	85	#
555	7333	2	3	4	5	6	85	#
556	7333	3	4	5	6	7	85	#
557	7333	4	5	6	7	8	85	#
558	7333	5	6	7	8	9	85	#
559	904	6	7	8	9	10	85	#
560	904	7	8	9	10	11	85	#
561	904	8	9	10	11	12	85	#
562	904	9	10	11	12	13	85	#
563	904	10	11	12	13	14	85	#
564	904	11	12	13	14	15	85	#
565	904	12	13	14	15	16	85	#
566	904	13	14	15	16	17	85	#
567	904	14	15	16	17	18	85	#
568	904	15	16	17	18	19	85	#
569	904	16	17	18	19	20	85	#
570	904	17	18	19	20	21	85	#
571	904	18	19	20	21	22	85	#
572	904	19	20	21	22	23	85	#
573	904	20	21	22	23	24	85	#
574	904	21	22	23	24	25	85	#
575	904	22	23	24	25	26	85	#
576	904	23	24	25	26	27	85	#
577	904	24	25	26	27	28	85	#
578	904	25	26	27	28	29	85	#
579	904	26	27	28	29	30	85	#
580	904	27	28	29	30	31	85	#
581	904	28	29	30	31	32	85	#
582	904	29	30	31	32	33	85	#
583	904	30	31	32	33	34	85	#
584	904	31	32	33	34	35	85	#
585	904	32	33	34	35	36	85	#
586	904	33	34	35	36	37	85	#
587	904	34	35	36	37	38	85	#
588	904	35	36	37	38	39	85	#
589	904	36	37	38	39	40	85	#
590	904	37	38	39	40	41	85	#
591	904	38	39	40	41	42	85	#
592	904	39	40	41	42	43	85	#
593	904	40	41	42	43	44	85	#
594	904	41	42	43	44	45	85	#
595	904	42	43	44	45	46	85	#
596	904	43	44	45	46	47	85	#
597	904	44	45	46	47	48	85	#
598	904	45	46	47	48	49	85	#
599	904	46	47	48	49	50	85	#
600	904	47	48	49	50	51	85	#
601	904	48	49	50	51	52	85	#
602	904	49	50	51	52	53	85	#
603	904	50	51	52	53	54	85	#
604	904	51	52	53	54	55	85	#
605	904	52	53	54	55	56	85	#
606	904	53	54	55	56	57	85	#
607	904	54	55	56	57	58	85	#
608	904	55	56	57	58	59	85	#
609	904	56	57	58	59	60	85	#
610	904	57	58	59	60	61	85	#
611	904	58	59	60	61	62	85	#
612	904	59	60	61	62	63	85	#
613	904	60	61	62	63	64	85	#
614	904	61	62	63	64	65	85	#
615	904	62	63	64	65	66	85	#
616	904	63	64	65	66	67	85	#
617	904	64	65	66	67	68	85	#
618	904	65	66	67	68	69	85	#
619	904	66	67	68	69	70	85	#
620	904	67	68	69	70	71	85	#
621	904	68	69	70	71	72	85	#
622	904	69	70	71	72	73	85	#
623	892	70	71	72	73	74	85	#
624	10834	0	1	2	3	4	5	6	86	#
625	10834	1	2	3	4	5	6	7	86	#
626	10834	2	3	4	5	6	7	8	86	#
627	10834	3	4	5	6	7	8	9	86	#
628	10834	4	5	6	7	8	9	10	86	#
629	10834	5	6	7	8	9	10	11	86	#
630	10834	6	7	8	9	10	11	12	86	#
631	10834	7	8	9	10	11	12	13	86	#
632	10834	8	9	10	11	12	13	14	86	#
633	10834	9	10	11	12	13	14	15	86	#
634	10834	10	11	12	13	14	15	16	86	#
635	10834	11	12	13	14	15	16	17	86	#
636	10834	12	13	14	15	16	17	18	86	#
637	10834	13	14	15	16	17	18	19	86	#
638	10834	14	15	16	17	18	19	20	86	#
