134	3902	13	14	15	72	#
135	3902	14	15	16	72	#
136	3902	15	16	17	72	#
137	3902	16	17	18	72	#
138	3902	17	18	19	72	#
139	3902	18	19	20	72	#
140	3902	19	20	21	72	#
141	3902	20	21	22	72	#
142	3902	21	22	23	72	#
143	3902	22	23	24	72	#
144	3902	23	24	25	72	#
145	3902	24	25	26	72	#
146	3902	25	26	27	72	#
147	3902	26	27	28	72	#
148	3902	27	28	29	72	#
149	3902	28	29	30	72	#
150	3902	29	30	31	72	#
151	3902	30	31	32	72	#
152	3902	31	32	33	72	#
153	3902	32	33	34	72	#
154	3902	33	34	35	72	#
155	3902	34	35	36	72	#
156	3902	35	36	37	72	#
157	2256	36	37	38	72	#
158	2256	37	38	39	72	#
159	2256	38	39	40	72	#
160	2256	39	40	41	72	#
161	2256	40	41	42	72	#
162	2256	41	42	43	72	#
163	2256	42	43	44	72	#
164	2256	43	44	45	72	#
165	2256	44	45	46	72	#
166	2256	45	46	47	72	#
167	2256	46	47	48	72	#
168	2256	47	48	49	72	#
169	2256	48	49	50	72	#
170	2256	49	50	51	72	#
171	2256	50	51	52	72	#
172	2256	51	52	53	72	#
173	2256	52	53	54	72	#
174	2256	53	54	55	72	#
175	2256	54	55	56	72	#
176	2256	55	56	57	72	#
177	2256	56	57	58	72	#
178	2256	57	58	59	72	#
179	2256	58	59	60	72	#
180	2256	59	60	61	72	#
181	2256	60	61	62	72	#
182	2256	61	62	63	72	#
183	2256	62	63	64	72	#
184	2221	63	64	65	72	#
185	2155	64	65	66	72	#
186	2155	65	66	67	72	#
187	1449	0	73	#
188	1449	1	73	#
189	1449	2	73	#
190	1449	3	73	#
191	1449	4	73	#
192	1449	5	73	#
193	1449	6	73	#
194	1449	7	73	#
195	1449	8	73	#
196	1449	9	73	#
197	1449	10	73	#
198	1449	11	73	#
199	1449	12	73	#
200	1449	13	73	#
201	1449	14	73	#
202	1449	15	73	#
203	1449	16	73	#
204	1449	17	73	#
205	1449	18	73	#
206	1449	19	73	#
207	1449	20	73	#
208	1449	21	73	#
209	1449	22	73	#
210	1449	23	73	#
211	1449	24	73	#
212	1449	25	73	#
213	1449	26	73	#
214	1449	27	73	#
215	1449	28	73	#
216	1449	29	73	#
217	1449	30	73	#
218	1449	31	73	#
219	1449	32	73	#
220	1449	33	73	#
221	1449	34	73	#
222	1449	35	73	#
223	1449	36	73	#
224	1449	37	73	#
225	1449	38	73	#
226	1449	39	73	#
227	1449	40	73	#
228	1449	41	73	#
229	1449	42	73	#
230	1449	43	73	#
231	1449	44	73	#
232	1449	45	73	#
233	1449	46	73	#
234	1449	47	73	#
235	1449	48	73	#
236	1449	49	73	#
237	1449	50	73	#
238	1449	51	73	#
239	1192	52	73	#
240	1192	53	73	#
241	1192	54	73	#
242	1192	55	73	#
243	1192	56	73	#
244	1192	57	73	#
245	1192	58	73	#
246	1192	59	73	#
247	1192	60	73	#
248	1192	61	73	#
249	1192	62	73	#
250	1120	63	73	#
251	1120	64	73	#
252	1120	65	73	#
253	1120	66	73	#
254	1087	67	73	#
255	1087	68	73	#
256	1071	69	73	#
257	12342	0	1	2	3	4	5	6	7	74	#
258	12342	1	2	3	4	5	6	7	8	74	#
259	12342	2	3	4	5	6	7	8	9	74	#
260	12342	3	4	5	6	7	8	9	10	74	#
261	12342	4	5	6	7	8	9	10	11	74	#
262	12342	5	6	7	8	9	10	11	12	74	#
263	12342	6	7	8	9	10	11	12	13	74	#
264	12342	7	8	9	10	11	12	13	14	74	#
265	12342	8	9	10	11	12	13	14	15	74	#
266	12342	9	10	11	12	13	14	15	16	74	#
267	12342	10	11	12	13	14	15	16	17	74	#
268	12342	11	12	13	14	15	16	17	18	74	#
269	12342	12	13	14	15	16	17	18	19	74	#
270	12342	13	14	15	16	17	18	19	20	74	#
271	12342	14	15	16	17	18	19	20	21	74	#
272	12342	15	16	17	18	19	20	21	22	74	#
273	12342	16	17	18	19	20	21	22	23	74	#
274	12342	17	18	19	20	21	22	23	24	74	#
275	12342	18	19	20	21	22	23	24	25	74	#
276	12342	19	20	21	22	23	24	25	26	74	#
277	12342	20	21	22	23	24	25	26	27	74	#
278	12342	21	22	23	24	25	26	27	28	74	#
279	12342	22	23	24	25	26	27	28	29	74	#
280	12342	23	24	25	26	27	28	29	30	74	#
281	12342	24	25	26	27	28	29	30	31	74	#
282	12342	25	26	27	28	29	30	31	32	74	#
283	12342	26	27	28	29	30	31	32	33	74	#
284	12342	27	28	29	30	31	32	33	34	74	#
285	12342	28	29	30	31	32	33	34	35	74	#
286	12342	29	30	31	32	33	34	35	36	74	#
287	12342	30	31	32	33	34	35	36	37	74	#
288	12342	31	32	33	34	35	36	37	38	74	#
289	12342	32	33	34	35	36	37	38	39	74	#
290	12342	33	34	35	36	37	38	39	40	74	#
291	12342	34	35	36	37	38	39	40	41	74	#
292	12048	35	36	37	38	39	40	41	42	74	#
293	5878	0	1	2	3	75	#
294	5878	1	2	3	4	75	#
295	5878	2	3	4	5	75	#
296	5878	3	4	5	6	75	#
297	5878	4	5	6	7	75	#
298	5878	5	6	7	8	75	#
299	5878	6	7	8	9	75	#
300	5878	7	8	9	10	75	#
301	5878	8	9	10	11	75	#
302	5878	9	10	11	12	75	#
303	5878	10	11	12	13	75	#
304	5878	11	12	13	14	75	#
305	5878	12	13	14	15	75	#
306	5878	13	14	15	16	75	#
307	5878	14	15	16	17	75	#
308	5878	15	16	17	18	75	#
309	5878	16	17	18	19	75	#
310	5878	17	18	19	20	75	#
311	5878	18	19	20	21	75	#
312	5878	19	20	21	22	75	#
313	5878	20	21	22	23	75	#
314	5878	21	22	23	24	75	#
315	5878	22	23	24	25	75	#
316	5878	23	24	25	26	75	#
317	5878	24	25	26	27	75	#
318	5120	25	26	27	28	75	#
319	5120	26	27	28	29	75	#
320	5120	27	28	29	30	75	#
321	5120	28	29	30	31	75	#
322	2886	29	30	31	32	75	#
323	2886	30	31	32	33	75	#
324	2886	31	32	33	34	75	#
325	2886	32	33	34	35	75	#
326	2886	33	34	35	36	75	#
327	2886	34	35	36	37	75	#
328	2886	35	36	37	38	75	#
329	2886	36	37	38	39	75	#
330	2886	37	38	39	40	75	#
331	2886	38	39	40	41	75	#
332	2886	39	40	41	42	75	#
333	2886	40	41	42	43	75	#
334	2886	41	42	43	44	75	#
335	2886	42	43	44	45	75	#
336	2886	43	44	45	46	75	#
337	2886	44	45	46	47	75	#
338	2886	45	46	47	48	75	#
339	2886	46	47	48	49	75	#
340	2886	47	48	49	50	75	#
341	2886	48	49	50	51	75	#
342	2886	49	50	51	52	75	#
343	2886	50	51	52	53	75	#
344	2886	51	52	53	54	75	#
345	2886	52	53	54	55	75	#
346	3383	0	1	2	3	76	#
347	3383	1	2	3	4	76	#
348	3383	2	3	4	5	76	#
349	3383	3	4	5	6	76	#
350	3383	4	5	6	7	76	#
351	3383	5	6	7	8	76	#
352	3383	6	7	8	9	76	#
353	3383	7	8	9	10	76	#
354	3383	8	9	10	11	76	#
355	3383	9	10	11	12	76	#
356	3383	10	11	12	13	76	#
357	3383	11	12	13	14	76	#
358	3383	12	13	14	15	76	#
359	3383	13	14	15	16	76	#
360	3383	14	15	16	17	76	#
361	3383	15	16	17	18	76	#
362	3383	16	17	18	19	76	#
363	3383	17	18	19	20	76	#
364	3383	18	19	20	21	76	#
365	3383	19	20	21	22	76	#
366	3383	20	21	22	23	76	#
367	3383	21	22	23	24	76	#
368	3383	22	23	24	25	76	#
369	3383	23	24	25	26	76	#
370	3383	24	25	26	27	76	#
371	3383	25	26	27	28	76	#
372	3383	26	27	28	29	76	#
373	3383	27	28	29	30	76	#
374	3383	28	29	30	31	76	#
375	3383	29	30	31	32	76	#
376	3383	30	31	32	33	76	#
377	3383	31	32	33	34	76	#
378	3383	32	33	34	35	76	#
379	3383	33	34	35	36	76	#
380	3383	34	35	36	37	76	#
381	3383	35	36	37	38	76	#
382	3383	36	37	38	39	76	#
383	3383	37	38	39	40	76	#
384	3383	38	39	40	41	76	#
385	3383	39	40	41	42	76	#
386	3383	40	41	42	43	76	#
387	3383	41	42	43	44	76	#
388	3101	42	43	44	45	76	#
389	3101	43	44	45	46	76	#
390	3101	44	45	46	47	76	#
391	3101	45	46	47	48	76	#
392	2326	46	47	48	49	76	#
393	2326	47	48	49	50	76	#
394	2326	48	49	50	51	76	#
395	2326	49	50	51	52	76	#
396	2326	50	51	52	53	76	#
397	2326	51	52	53	54	76	#
398	2326	52	53	54	55	76	#
399	2326	53	54	55	56	76	#
400	2326	54	55	56	57	76	#
401	2326	55	56	57	58	76	#
402	2326	56	57	58	59	76	#
403	2326	57	58	59	60	76	#
404	2326	58	59	60	61	76	#
405	2326	59	60	61	62	76	#
406	2326	60	61	62	63	76	#
407	2326	61	62	63	64	76	#
408	2222	62	63	64	65	76	#
409	2222	63	64	65	66	76	#
410	2222	64	65	66	67	76	#
411	2189	65	66	67	68	76	#
412	2157	66	67	68	69	76	#
413	3280	0	1	77	#
414	3280	1	2	77	#
415	3280	2	3	77	#
416	3280	3	4	77	#
417	3280	4	5	77	#
418	3280	5	6	77	#
419	3280	6	7	77	#
420	3280	7	8	77	#
421	3280	8	9	77	#
422	3280	9	10	77	#
423	3280	10	11	77	#
424	3280	11	12	77	#
425	3280	12	13	77	#
426	3280	13	14	77	#
427	3280	14	15	77	#
428	3280	15	16	77	#
429	3280	16	17	77	#
430	3280	17	18	77	#
431	3280	18	19	77	#
432	3280	19	20	77	#
433	3280	20	21	77	#
434	3280	21	22	77	#
435	3280	22	23	77	#
436	3280	23	24	77	#
437	3280	24	25	77	#
438	3280	25	26	77	#
439	3280	26	27	77	#
440	3280	27	28	77	#
441	3280	28	29	77	#
442	2882	29	30	77	#
443	2882	30	31	77	#
444	2882	31	32	77	#
445	2882	32	33	77	#
446	1486	33	34	77	#
447	1486	34	35	77	#
448	1486	35	36	77	#
449	1486	36	37	77	#
450	1486	37	38	77	#
451	1486	38	39	77	#
452	1486	39	40	77	#
453	1486	40	41	77	#
454	1486	41	42	77	#
455	1486	42	43	77	#
456	1486	43	44	77	#
457	1486	44	45	77	#
458	1486	45	46	77	#
459	1486	46	47	77	#
460	1486	47	48	77	#
461	1486	48	49	77	#
462	1486	49	50	77	#
463	1486	50	51	77	#
464	1486	51	52	77	#
465	1486	52	53	77	#
466	1486	53	54	77	#
467	1486	54	55	77	#
468	1486	55	56	77	#
469	1486	56	57	77	#
470	1486	57	58	77	#
471	1486	58	59	77	#
472	1486	59	60	77	#
473	1486	60	61	77	#
474	1486	61	62	77	#
475	1486	62	63	77	#
476	1486	63	64	77	#
477	1441	64	65	77	#
478	1441	65	66	77	#
479	1378	66	67	77	#
480	1378	67	68	77	#
481	1378	68	69	77	#
482	1100	0	78	#
483	1100	1	78	#
484	1100	2	78	#
485	1100	3	78	#
486	1100	4	78	#
487	1100	5	78	#
488	1100	6	78	#
489	1100	7	78	#
490	1100	8	78	#
491	1100	9	78	#
492	1100	10	78	#
493	1100	11	78	#
494	1100	12	78	#
495	1100	13	78	#
496	1100	14	78	#
497	1100	15	78	#
498	1100	16	78	#
499	1100	17	78	#
500	1100	18	78	#
501	1100	19	78	#
502	1100	20	78	#
503	1100	21	78	#
504	1100	22	78	#
505	1100	23	78	#
506	1100	24	78	#
507	1100	25	78	#
508	1100	26	78	#
509	1100	27	78	#
510	1100	28	78	#
511	1100	29	78	#
512	1100	30	78	#
513	1100	31	78	#
514	1100	32	78	#
515	1100	33	78	#
516	1100	34	78	#
517	1100	35	78	#
518	1100	36	78	#
519	1100	37	78	#
520	1100	38	78	#
521	1100	39	78	#
522	1100	40	78	#
523	1100	41	78	#
524	1100	42	78	#
525	1100	43	78	#
526	1100	44	78	#
527	1100	45	78	#
528	1100	46	78	#
529	1100	47	78	#
530	1100	48	78	#
531	1100	49	78	#
532	1100	50	78	#
533	1100	51	78	#
534	1100	52	78	#
535	1100	53	78	#
536	1100	54	78	#
537	1100	55	78	#
538	1100	56	78	#
539	1100	57	78	#
540	1100	58	78	#
541	1100	59	78	#
542	1100	60	78	#
543	1100	61	78	#
544	1100	62	78	#
545	11188	0	1	2	3	4	5	79	#
546	11188	1	2	3	4	5	6	79	#
547	11188	2	3	4	5	6	7	79	#
548	11188	3	4	5	6	7	8	79	#
549	11188	4	5	6	7	8	9	79	#
550	11188	5	6	7	8	9	10	79	#
551	11188	6	7	8	9	10	11	79	#
552	2512	7	8	9	10	11	12	79	#
553	2512	8	9	10	11	12	13	79	#
554	2512	9	10	11	12	13	14	79	#
555	2512	10	11	12	13	14	15	79	#
556	2512	11	12	13	14	15	16	79	#
557	2512	12	13	14	15	16	17	79	#
558	2512	13	14	15	16	17	18	79	#
559	2512	14	15	16	17	18	19	79	#
560	2512	15	16	17	18	19	20	79	#
561	2512	16	17	18	19	20	21	79	#
562	2512	17	18	19	20	21	22	79	#
563	2512	18	19	20	21	22	23	79	#
564	2512	19	20	21	22	23	24	79	#
565	2512	20	21	22	23	24	25	79	#
566	2512	21	22	23	24	25	26	79	#
567	2512	22	23	24	25	26	27	79	#
568	2512	23	24	25	26	27	28	79	#
569	2512	24	25	26	27	28	29	79	#
570	2512	25	26	27	28	29	30	79	#
571	2512	26	27	28	29	30	31	79	#
572	2512	27	28	29	30	31	32	79	#
573	2512	28	29	30	31	32	33	79	#
574	2512	29	30	31	32	33	34	79	#
575	2512	30	31	32	33	34	35	79	#
576	2512	31	32	33	34	35	36	79	#
577	2512	32	33	34	35	36	37	79	#
578	2512	33	34	35	36	37	38	79	#
579	2512	34	35	36	37	38	39	79	#
580	2512	35	36	37	38	39	40	79	#
581	2512	36	37	38	39	40	41	79	#
582	2512	37	38	39	40	41	42	79	#
583	2512	38	39	40	41	42	43	79	#
584	2512	39	40	41	42	43	44	79	#
585	2512	40	41	42	43	44	45	79	#
586	2512	41	42	43	44	45	46	79	#
587	2512	42	43	44	45	46	47	79	#
588	2512	43	44	45	46	47	48	79	#
589	2512	44	45	46	47	48	49	79	#
590	2018	45	46	47	48	49	50	79	#
591	2018	46	47	48	49	50	51	79	#
592	2018	47	48	49	50	51	52	79	#
593	2018	48	49	50	51	52	53	79	#
594	2018	49	50	51	52	53	54	79	#
595	2018	50	51	52	53	54	55	79	#
596	2018	51	52	53	54	55	56	79	#
597	2018	52	53	54	55	56	57	79	#
598	2018	53	54	55	56	57	58	79	#
599	2018	54	55	56	57	58	59	79	#
600	2018	55	56	57	58	59	60	79	#
601	2018	56	57	58	59	60	61	79	#
602	13992	0	1	2	3	4	5	6	7	80	#
603	13992	1	2	3	4	5	6	7	8	80	#
604	13992	2	3	4	5	6	7	8	9	80	#
605	13992	3	4	5	6	7	8	9	10	80	#
606	13992	4	5	6	7	8	9	10	11	80	#
607	13992	5	6	7	8	9	10	11	12	80	#
608	13992	6	7	8	9	10	11	12	13	80	#
609	13992	7	8	9	10	11	12	13	14	80	#
610	13992	8	9	10	11	12	13	14	15	80	#
611	13992	9	10	11	12	13	14	15	16	80	#
612	13992	10	11	12	13	14	15	16	17	80	#
613	13992	11	12	13	14	15	16	17	18	80	#
614	13992	12	13	14	15	16	17	18	19	80	#
615	13992	13	14	15	16	17	18	19	20	80	#
616	13992	14	15	16	17	18	19	20	21	80	#
617	13992	15	16	17	18	19	20	21	22	80	#
618	13992	16	17	18	19	20	21	22	23	80	#
619	13992	17	18	19	20	21	22	23	24	80	#
620	13992	18	19	20	21	22	23	24	25	80	#
621	13992	19	20	21	22	23	24	25	26	80	#
622	13992	20	21	22	23	24	25	26	27	80	#
623	13992	21	22	23	24	25	26	27	28	80	#
624	13992	22	23	24	25	26	27	28	29	80	#
625	13992	23	24	25	26	27	28	29	30	80	#
626	13992	24	25	26	27	28	29	30	31	80	#
627	13992	25	26	27	28	29	30	31	32	80	#
628	13992	26	27	28	29	30	31	32	33	80	#
629	13992	27	28	29	30	31	32	33	34	80	#
630	13992	28	29	30	31	32	33	34	35	80	#
631	13992	29	30	31	32	33	34	35	36	80	#
632	13992	30	31	32	33	34	35	36	37	80	#
633	13992	31	32	33	34	35	36	37	38	80	#
634	13992	32	33	34	35	36	37	38	39	80	#
635	13992	33	34	35	36	37	38	39	40	80	#
636	13992	34	35	36	37	38	39	40	41	80	#
637	13992	35	36	37	38	39	40	41	42	80	#
638	13992	36	37	38	39	40	41	42	43	80	#
639	13992	37	38	39	40	41	42	43	44	80	#
640	13992	38	39	40	41	42	43	44	45	80	#
641	13992	39	40	41	42	43	44	45	46	80	#
642	13992	40	41	42	43	44	45	46	47	80	#
643	13992	41	42	43	44	45	46	47	48	80	#
644	13992	42	43	44	45	46	47	48	49	80	#
645	13992	43	44	45	46	47	48	49	50	80	#
646	13992	44	45	46	47	48	49	50	51	80	#
647	13992	45	46	47	48	49	50	51	52	80	#
648	13992	46	47	48	49	50	51	52	53	80	#
649	13992	47	48	49	50	51	52	53	54	80	#
650	13992	48	49	50	51	52	53	54	55	80	#
651	13992	49	50	51	52	53	54	55	56	80	#
652	13992	50	51	52	53	54	55	56	57	80	#
653	13992	51	52	53	54	55	56	57	58	80	#
654	13992	52	53	54	55	56	57	58	59	80	#
655	13992	53	54	55	56	57	58	59	60	80	#
656	13762	54	55	56	57	58	59	60	61	80	#
657	12916	55	56	57	58	59	60	61	62	80	#
658	12916	56	57	58	59	60	61	62	63	80	#
659	12916	57	58	59	60	61	62	63	64	80	#
660	12916	58	59	60	61	62	63	64	65	80	#
661	12346	59	60	61	62	63	64	65	66	80	#
662	12346	60	61	62	63	64	65	66	67	80	#
663	12346	61	62	63	64	65	66	67	68	80	#
664	12167	62	63	64	65	66	67	68	69	80	#
665	4188	0	1	2	3	81	#
666	4188	1	2	3	4	81	#
667	4188	2	3	4	5	81	#
668	4188	3	4	5	6	81	#
669	4188	4	5	6	7	81	#
670	4188	5	6	7	8	81	#
671	4188	6	7	8	9	81	#
672	4188	7	8	9	10	81	#
673	4188	8	9	10	11	81	#
674	4188	9	10	11	12	81	#
675	4188	10	11	12	13	81	#
676	4188	11	12	13	14	81	#
677	4188	12	13	14	15	81	#
678	4188	13	14	15	16	81	#
679	4188	14	15	16	17	81	#
680	4188	15	16	17	18	81	#
681	4188	16	17	18	19	81	#
682	4188	17	18	19	20	81	#
683	4188	18	19	20	21	81	#
684	4188	19	20	21	22	81	#
685	4188	20	21	22	23	81	#
686	4188	21	22	23	24	81	#
687	4188	22	23	24	25	81	#
688	4188	23	24	25	26	81	#
689	4188	24	25	26	27	81	#
690	4188	25	26	27	28	81	#
691	4188	26	27	28	29	81	#
692	4188	27	28	29	30	81	#
693	4188	28	29	30	31	81	#
694	4188	29	30	31	32	81	#
695	4188	30	31	32	33	81	#
696	4188	31	32	33	34	81	#
697	4188	32	33	34	35	81	#
698	4188	33	34	35	36	81	#
699	4188	34	35	36	37	81	#
700	4188	35	36	37	38	81	#
701	4188	36	37	38	39	81	#
702	4188	37	38	39	40	81	#
703	4188	38	39	40	41	81	#
704	4188	39	40	41	42	81	#
705	4188	40	41	42	43	81	#
706	4188	41	42	43	44	81	#
707	4188	42	43	44	45	81	#
708	4188	43	44	45	46	81	#
709	4188	44	45	46	47	81	#
710	4188	45	46	47	48	81	#
711	4188	46	47	48	49	81	#
712	4188	47	48	49	50	81	#
713	4188	48	49	50	51	81	#
714	4188	49	50	51	52	81	#
715	4188	50	51	52	53	81	#
716	4188	51	52	53	54	81	#
717	4188	52	53	54	55	81	#
718	4188	53	54	55	56	81	#
719	4188	54	55	56	57	81	#
720	4188	55	56	57	58	81	#
721	4188	56	57	58	59	81	#
722	4188	57	58	59	60	81	#
723	4188	58	59	60	61	81	#
724	4188	59	60	61	62	81	#
725	4188	60	61	62	63	81	#
726	4188	61	62	63	64	81	#
727	4188	62	63	64	65	81	#
728	4188	63	64	65	66	81	#
729	4188	64	65	66	67	81	#
730	4188	65	66	67	68	81	#
731	4188	66	67	68	69	81	#
732	10112	0	1	2	3	4	5	6	7	8	9	82	#
733	10112	1	2	3	4	5	6	7	8	9	10	82	#
734	10112	2	3	4	5	6	7	8	9	10	11	82	#
735	10112	3	4	5	6	7	8	9	10	11	12	82	#
736	10112	4	5	6	7	8	9	10	11	12	13	82	#
737	10112	5	6	7	8	9	10	11	12	13	14	82	#
738	10112	6	7	8	9	10	11	12	13	14	15	82	#
739	10112	7	8	9	10	11	12	13	14	15	16	82	#
740	10112	8	9	10	11	12	13	14	15	16	17	82	#
741	10112	9	10	11	12	13	14	15	16	17	18	82	#
742	10112	10	11	12	13	14	15	16	17	18	19	82	#
743	10112	11	12	13	14	15	16	17	18	19	20	82	#
744	10112	12	13	14	15	16	17	18	19	20	21	82	#
745	10112	13	14	15	16	17	18	19	20	21	22	82	#
746	10112	14	15	16	17	18	19	20	21	22	23	82	#
747	10112	15	16	17	18	19	20	21	22	23	24	82	#
748	10112	16	17	18	19	20	21	22	23	24	25	82	#
749	10112	17	18	19	20	21	22	23	24	25	26	82	#
750	10112	18	19	20	21	22	23	24	25	26	27	82	#
751	10112	19	20	21	22	23	24	25	26	27	28	82	#
752	10112	20	21	22	23	24	25	26	27	28	29	82	#
753	10112	21	22	23	24	25	26	27	28	29	30	82	#
754	10112	22	23	24	25	26	27	28	29	30	31	82	#
755	10112	23	24	25	26	27	28	29	30	31	32	82	#
756	10112	24	25	26	27	28	29	30	31	32	33	82	#
757	10112	25	26	27	28	29	30	31	32	33	34	82	#
758	10112	26	27	28	29	30	31	32	33	34	35	82	#
759	10112	27	28	29	30	31	32	33	34	35	36	82	#
760	10112	28	29	30	31	32	33	34	35	36	37	82	#
761	10112	29	30	31	32	33	34	35	36	37	38	82	#
762	10112	30	31	32	33	34	35	36	37	38	39	82	#
763	8573	31	32	33	34	35	36	37	38	39	40	82	#
764	8573	32	33	34	35	36	37	38	39	40	41	82	#
765	8573	33	34	35	36	37	38	39	40	41	42	82	#
766	8573	34	35	36	37	38	39	40	41	42	43	82	#
767	8573	35	36	37	38	39	40	41	42	43	44	82	#
768	8573	36	37	38	39	40	41	42	43	44	45	82	#
769	8573	37	38	39	40	41	42	43	44	45	46	82	#
770	6162	38	39	40	41	42	43	44	45	46	47	82	#
771	6162	39	40	41	42	43	44	45	46	47	48	82	#
772	6162	40	41	42	43	44	45	46	47	48	49	82	#
773	6162	41	42	43	44	45	46	47	48	49	50	82	#
774	6162	42	43	44	45	46	47	48	49	50	51	82	#
775	6162	43	44	45	46	47	48	49	50	51	52	82	#
