125	13348	1	2	3	4	5	6	7	8	9	72	#
126	13348	2	3	4	5	6	7	8	9	10	72	#
127	13348	3	4	5	6	7	8	9	10	11	72	#
128	13348	4	5	6	7	8	9	10	11	12	72	#
129	13348	5	6	7	8	9	10	11	12	13	72	#
130	13348	6	7	8	9	10	11	12	13	14	72	#
131	13348	7	8	9	10	11	12	13	14	15	72	#
132	13348	8	9	10	11	12	13	14	15	16	72	#
133	13348	9	10	11	12	13	14	15	16	17	72	#
134	13348	10	11	12	13	14	15	16	17	18	72	#
135	13348	11	12	13	14	15	16	17	18	19	72	#
136	13348	12	13	14	15	16	17	18	19	20	72	#
137	13348	13	14	15	16	17	18	19	20	21	72	#
138	4932	0	1	2	3	73	#
139	4932	1	2	3	4	73	#
140	4932	2	3	4	5	73	#
141	4932	3	4	5	6	73	#
142	4932	4	5	6	7	73	#
143	4932	5	6	7	8	73	#
144	4932	6	7	8	9	73	#
145	4932	7	8	9	10	73	#
146	4932	8	9	10	11	73	#
147	4932	9	10	11	12	73	#
148	4932	10	11	12	13	73	#
149	4932	11	12	13	14	73	#
150	4932	12	13	14	15	73	#
151	4932	13	14	15	16	73	#
152	4932	14	15	16	17	73	#
153	4932	15	16	17	18	73	#
154	4932	16	17	18	19	73	#
155	4932	17	18	19	20	73	#
156	4932	18	19	20	21	73	#
157	4932	19	20	21	22	73	#
158	4932	20	21	22	23	73	#
159	4932	21	22	23	24	73	#
160	4932	22	23	24	25	73	#
161	4932	23	24	25	26	73	#
162	4932	24	25	26	27	73	#
163	4932	25	26	27	28	73	#
164	4932	26	27	28	29	73	#
165	4932	27	28	29	30	73	#
166	4932	28	29	30	31	73	#
167	4932	29	30	31	32	73	#
168	4932	30	31	32	33	73	#
169	3014	31	32	33	34	73	#
170	3014	32	33	34	35	73	#
171	3014	33	34	35	36	73	#
172	3014	34	35	36	37	73	#
173	3014	35	36	37	38	73	#
174	3014	36	37	38	39	73	#
175	3014	37	38	39	40	73	#
176	3014	38	39	40	41	73	#
177	3014	39	40	41	42	73	#
178	3014	40	41	42	43	73	#
179	3014	41	42	43	44	73	#
180	3014	42	43	44	45	73	#
181	3014	43	44	45	46	73	#
182	3014	44	45	46	47	73	#
183	3014	45	46	47	48	73	#
184	3014	46	47	48	49	73	#
185	3014	47	48	49	50	73	#
186	3014	48	49	50	51	73	#
187	3014	49	50	51	52	73	#
188	3014	50	51	52	53	73	#
189	3014	51	52	53	54	73	#
190	2806	52	53	54	55	73	#
191	2806	53	54	55	56	73	#
192	2806	54	55	56	57	73	#
193	2806	55	56	57	58	73	#
194	2625	56	57	58	59	73	#
195	2625	57	58	59	60	73	#
196	2625	58	59	60	61	73	#
197	2625	59	60	61	62	73	#
198	2466	60	61	62	63	73	#
199	2466	61	62	63	64	73	#
200	2466	62	63	64	65	73	#
201	2466	63	64	65	66	73	#
202	2393	64	65	66	67	73	#
203	2393	65	66	67	68	73	#
204	2359	66	67	68	69	73	#
205	18993	0	1	2	3	4	5	6	7	8	9	74	#
206	18993	1	2	3	4	5	6	7	8	9	10	74	#
207	18993	2	3	4	5	6	7	8	9	10	11	74	#
208	18993	3	4	5	6	7	8	9	10	11	12	74	#
209	18993	4	5	6	7	8	9	10	11	12	13	74	#
210	18993	5	6	7	8	9	10	11	12	13	14	74	#
211	18993	6	7	8	9	10	11	12	13	14	15	74	#
212	18993	7	8	9	10	11	12	13	14	15	16	74	#
213	18993	8	9	10	11	12	13	14	15	16	17	74	#
214	18993	9	10	11	12	13	14	15	16	17	18	74	#
215	18993	10	11	12	13	14	15	16	17	18	19	74	#
216	18993	11	12	13	14	15	16	17	18	19	20	74	#
217	18993	12	13	14	15	16	17	18	19	20	21	74	#
218	18993	13	14	15	16	17	18	19	20	21	22	74	#
219	18993	14	15	16	17	18	19	20	21	22	23	74	#
220	18993	15	16	17	18	19	20	21	22	23	24	74	#
221	18993	16	17	18	19	20	21	22	23	24	25	74	#
222	8048	17	18	19	20	21	22	23	24	25	26	74	#
223	8048	18	19	20	21	22	23	24	25	26	27	74	#
224	8048	19	20	21	22	23	24	25	26	27	28	74	#
225	8048	20	21	22	23	24	25	26	27	28	29	74	#
226	8048	21	22	23	24	25	26	27	28	29	30	74	#
227	8048	22	23	24	25	26	27	28	29	30	31	74	#
228	8048	23	24	25	26	27	28	29	30	31	32	74	#
229	8048	24	25	26	27	28	29	30	31	32	33	74	#
230	8048	25	26	27	28	29	30	31	32	33	34	74	#
231	8048	26	27	28	29	30	31	32	33	34	35	74	#
232	8048	27	28	29	30	31	32	33	34	35	36	74	#
233	8048	28	29	30	31	32	33	34	35	36	37	74	#
234	8048	29	30	31	32	33	34	35	36	37	38	74	#
235	8048	30	31	32	33	34	35	36	37	38	39	74	#
236	8048	31	32	33	34	35	36	37	38	39	40	74	#
237	8048	32	33	34	35	36	37	38	39	40	41	74	#
238	8048	33	34	35	36	37	38	39	40	41	42	74	#
239	8048	34	35	36	37	38	39	40	41	42	43	74	#
240	8048	35	36	37	38	39	40	41	42	43	44	74	#
241	8048	36	37	38	39	40	41	42	43	44	45	74	#
242	8048	37	38	39	40	41	42	43	44	45	46	74	#
243	8048	38	39	40	41	42	43	44	45	46	47	74	#
244	8048	39	40	41	42	43	44	45	46	47	48	74	#
245	8048	40	41	42	43	44	45	46	47	48	49	74	#
246	8048	41	42	43	44	45	46	47	48	49	50	74	#
247	8048	42	43	44	45	46	47	48	49	50	51	74	#
248	8048	43	44	45	46	47	48	49	50	51	52	74	#
249	8048	44	45	46	47	48	49	50	51	52	53	74	#
250	8048	45	46	47	48	49	50	51	52	53	54	74	#
251	8048	46	47	48	49	50	51	52	53	54	55	74	#
252	8048	47	48	49	50	51	52	53	54	55	56	74	#
253	8048	48	49	50	51	52	53	54	55	56	57	74	#
254	8048	49	50	51	52	53	54	55	56	57	58	74	#
255	8048	50	51	52	53	54	55	56	57	58	59	74	#
256	7087	51	52	53	54	55	56	57	58	59	60	74	#
257	7087	52	53	54	55	56	57	58	59	60	61	74	#
258	7087	53	54	55	56	57	58	59	60	61	62	74	#
259	7087	54	55	56	57	58	59	60	61	62	63	74	#
260	7087	55	56	57	58	59	60	61	62	63	64	74	#
261	7087	56	57	58	59	60	61	62	63	64	65	74	#
262	7087	57	58	59	60	61	62	63	64	65	66	74	#
263	7087	58	59	60	61	62	63	64	65	66	67	74	#
264	4436	0	1	2	75	#
265	4436	1	2	3	75	#
266	4436	2	3	4	75	#
267	4436	3	4	5	75	#
268	4436	4	5	6	75	#
269	4436	5	6	7	75	#
270	4436	6	7	8	75	#
271	4436	7	8	9	75	#
272	4436	8	9	10	75	#
273	4436	9	10	11	75	#
274	4436	10	11	12	75	#
275	4436	11	12	13	75	#
276	4436	12	13	14	75	#
277	4436	13	14	15	75	#
278	4436	14	15	16	75	#
279	4436	15	16	17	75	#
280	4436	16	17	18	75	#
281	4436	17	18	19	75	#
282	4436	18	19	20	75	#
283	4436	19	20	21	75	#
284	4436	20	21	22	75	#
285	4436	21	22	23	75	#
286	2373	22	23	24	75	#
287	2373	23	24	25	75	#
288	2373	24	25	26	75	#
289	2373	25	26	27	75	#
290	2373	26	27	28	75	#
291	2373	27	28	29	75	#
292	2373	28	29	30	75	#
293	2373	29	30	31	75	#
294	2373	30	31	32	75	#
295	2373	31	32	33	75	#
296	2373	32	33	34	75	#
297	2373	33	34	35	75	#
298	2373	34	35	36	75	#
299	2373	35	36	37	75	#
300	2373	36	37	38	75	#
301	2373	37	38	39	75	#
302	2373	38	39	40	75	#
303	2373	39	40	41	75	#
304	2373	40	41	42	75	#
305	2373	41	42	43	75	#
306	2082	42	43	44	75	#
307	2082	43	44	45	75	#
308	2082	44	45	46	75	#
309	2082	45	46	47	75	#
310	2082	46	47	48	75	#
311	2082	47	48	49	75	#
312	1962	48	49	50	75	#
313	1962	49	50	51	75	#
314	1962	50	51	52	75	#
315	1855	51	52	53	75	#
316	1855	52	53	54	75	#
317	1855	53	54	55	75	#
318	1673	54	55	56	75	#
319	1673	55	56	57	75	#
320	1673	56	57	58	75	#
321	1673	57	58	59	75	#
322	1673	58	59	60	75	#
323	1673	59	60	61	75	#
324	7521	0	1	2	3	76	#
325	7521	1	2	3	4	76	#
326	7521	2	3	4	5	76	#
327	7521	3	4	5	6	76	#
328	7521	4	5	6	7	76	#
329	7521	5	6	7	8	76	#
330	7521	6	7	8	9	76	#
331	7521	7	8	9	10	76	#
332	7521	8	9	10	11	76	#
333	7521	9	10	11	12	76	#
334	7521	10	11	12	13	76	#
335	7521	11	12	13	14	76	#
336	7521	12	13	14	15	76	#
337	7521	13	14	15	16	76	#
338	7521	14	15	16	17	76	#
339	7521	15	16	17	18	76	#
340	7521	16	17	18	19	76	#
341	7521	17	18	19	20	76	#
342	7521	18	19	20	21	76	#
343	7521	19	20	21	22	76	#
344	7521	20	21	22	23	76	#
345	7521	21	22	23	24	76	#
346	7521	22	23	24	25	76	#
347	7521	23	24	25	26	76	#
348	7521	24	25	26	27	76	#
349	7521	25	26	27	28	76	#
350	7521	26	27	28	29	76	#
351	7521	27	28	29	30	76	#
352	7521	28	29	30	31	76	#
353	7521	29	30	31	32	76	#
354	7521	30	31	32	33	76	#
355	7521	31	32	33	34	76	#
356	7521	32	33	34	35	76	#
357	7521	33	34	35	36	76	#
358	7521	34	35	36	37	76	#
359	7521	35	36	37	38	76	#
360	7521	36	37	38	39	76	#
361	7521	37	38	39	40	76	#
362	7521	38	39	40	41	76	#
363	7521	39	40	41	42	76	#
364	7521	40	41	42	43	76	#
365	7521	41	42	43	44	76	#
366	7521	42	43	44	45	76	#
367	7521	43	44	45	46	76	#
368	7521	44	45	46	47	76	#
369	7521	45	46	47	48	76	#
370	7363	0	1	2	3	4	5	6	7	77	#
371	7363	1	2	3	4	5	6	7	8	77	#
372	7363	2	3	4	5	6	7	8	9	77	#
373	7363	3	4	5	6	7	8	9	10	77	#
374	7363	4	5	6	7	8	9	10	11	77	#
375	7363	5	6	7	8	9	10	11	12	77	#
376	7363	6	7	8	9	10	11	12	13	77	#
377	7363	7	8	9	10	11	12	13	14	77	#
378	7363	8	9	10	11	12	13	14	15	77	#
379	7363	9	10	11	12	13	14	15	16	77	#
380	7363	10	11	12	13	14	15	16	17	77	#
381	7363	11	12	13	14	15	16	17	18	77	#
382	7363	12	13	14	15	16	17	18	19	77	#
383	7363	13	14	15	16	17	18	19	20	77	#
384	7363	14	15	16	17	18	19	20	21	77	#
385	7363	15	16	17	18	19	20	21	22	77	#
386	7363	16	17	18	19	20	21	22	23	77	#
387	7363	17	18	19	20	21	22	23	24	77	#
388	7363	18	19	20	21	22	23	24	25	77	#
389	7363	19	20	21	22	23	24	25	26	77	#
390	7363	20	21	22	23	24	25	26	27	77	#
391	7363	21	22	23	24	25	26	27	28	77	#
392	7363	22	23	24	25	26	27	28	29	77	#
393	7363	23	24	25	26	27	28	29	30	77	#
394	7363	24	25	26	27	28	29	30	31	77	#
395	7363	25	26	27	28	29	30	31	32	77	#
396	7363	26	27	28	29	30	31	32	33	77	#
397	7363	27	28	29	30	31	32	33	34	77	#
398	6106	28	29	30	31	32	33	34	35	77	#
399	6106	29	30	31	32	33	34	35	36	77	#
400	6106	30	31	32	33	34	35	36	37	77	#
401	6106	31	32	33	34	35	36	37	38	77	#
402	6106	32	33	34	35	36	37	38	39	77	#
403	6106	33	34	35	36	37	38	39	40	77	#
404	6106	34	35	36	37	38	39	40	41	77	#
405	4552	35	36	37	38	39	40	41	42	77	#
406	4552	36	37	38	39	40	41	42	43	77	#
407	4552	37	38	39	40	41	42	43	44	77	#
408	4552	38	39	40	41	42	43	44	45	77	#
409	4552	39	40	41	42	43	44	45	46	77	#
410	4552	40	41	42	43	44	45	46	47	77	#
411	4552	41	42	43	44	45	46	47	48	77	#
412	4552	42	43	44	45	46	47	48	49	77	#
413	4552	43	44	45	46	47	48	49	50	77	#
414	4552	44	45	46	47	48	49	50	51	77	#
415	4552	45	46	47	48	49	50	51	52	77	#
416	4552	46	47	48	49	50	51	52	53	77	#
417	4552	47	48	49	50	51	52	53	54	77	#
418	4552	48	49	50	51	52	53	54	55	77	#
419	7246	0	1	2	3	78	#
420	7246	1	2	3	4	78	#
421	7246	2	3	4	5	78	#
422	7246	3	4	5	6	78	#
423	7246	4	5	6	7	78	#
424	7246	5	6	7	8	78	#
425	7246	6	7	8	9	78	#
426	7246	7	8	9	10	78	#
427	7246	8	9	10	11	78	#
428	7246	9	10	11	12	78	#
429	7246	10	11	12	13	78	#
430	7246	11	12	13	14	78	#
431	15473	0	1	2	3	4	5	6	79	#
432	15473	1	2	3	4	5	6	7	79	#
433	15473	2	3	4	5	6	7	8	79	#
434	15473	3	4	5	6	7	8	9	79	#
435	15473	4	5	6	7	8	9	10	79	#
436	15473	5	6	7	8	9	10	11	79	#
437	15473	6	7	8	9	10	11	12	79	#
438	15473	7	8	9	10	11	12	13	79	#
439	15473	8	9	10	11	12	13	14	79	#
440	15473	9	10	11	12	13	14	15	79	#
441	15473	10	11	12	13	14	15	16	79	#
442	15473	11	12	13	14	15	16	17	79	#
443	15473	12	13	14	15	16	17	18	79	#
444	15473	13	14	15	16	17	18	19	79	#
445	15473	14	15	16	17	18	19	20	79	#
446	15473	15	16	17	18	19	20	21	79	#
447	15473	16	17	18	19	20	21	22	79	#
448	15473	17	18	19	20	21	22	23	79	#
449	15473	18	19	20	21	22	23	24	79	#
450	15473	19	20	21	22	23	24	25	79	#
451	15473	20	21	22	23	24	25	26	79	#
452	15473	21	22	23	24	25	26	27	79	#
453	15473	22	23	24	25	26	27	28	79	#
454	15473	23	24	25	26	27	28	29	79	#
455	15473	24	25	26	27	28	29	30	79	#
456	15473	25	26	27	28	29	30	31	79	#
457	15473	26	27	28	29	30	31	32	79	#
458	15473	27	28	29	30	31	32	33	79	#
459	15473	28	29	30	31	32	33	34	79	#
460	15473	29	30	31	32	33	34	35	79	#
461	15473	30	31	32	33	34	35	36	79	#
462	15473	31	32	33	34	35	36	37	79	#
463	15473	32	33	34	35	36	37	38	79	#
464	15473	33	34	35	36	37	38	39	79	#
465	15473	34	35	36	37	38	39	40	79	#
466	15473	35	36	37	38	39	40	41	79	#
467	15473	36	37	38	39	40	41	42	79	#
468	15473	37	38	39	40	41	42	43	79	#
469	15473	38	39	40	41	42	43	44	79	#
470	15473	39	40	41	42	43	44	45	79	#
471	15473	40	41	42	43	44	45	46	79	#
472	15473	41	42	43	44	45	46	47	79	#
473	15473	42	43	44	45	46	47	48	79	#
474	15473	43	44	45	46	47	48	49	79	#
475	15473	44	45	46	47	48	49	50	79	#
476	15473	45	46	47	48	49	50	51	79	#
477	15473	46	47	48	49	50	51	52	79	#
478	15473	47	48	49	50	51	52	53	79	#
479	15473	48	49	50	51	52	53	54	79	#
480	15473	49	50	51	52	53	54	55	79	#
481	15473	50	51	52	53	54	55	56	79	#
482	15473	51	52	53	54	55	56	57	79	#
483	15473	52	53	54	55	56	57	58	79	#
484	15473	53	54	55	56	57	58	59	79	#
485	15473	54	55	56	57	58	59	60	79	#
486	15473	55	56	57	58	59	60	61	79	#
487	15473	56	57	58	59	60	61	62	79	#
488	15473	57	58	59	60	61	62	63	79	#
489	15473	58	59	60	61	62	63	64	79	#
490	15473	59	60	61	62	63	64	65	79	#
491	15473	60	61	62	63	64	65	66	79	#
492	15242	61	62	63	64	65	66	67	79	#
493	15018	62	63	64	65	66	67	68	79	#
494	14800	63	64	65	66	67	68	69	79	#
495	4580	0	1	2	80	#
496	4580	1	2	3	80	#
497	4580	2	3	4	80	#
498	4580	3	4	5	80	#
499	4580	4	5	6	80	#
500	4580	5	6	7	80	#
501	4580	6	7	8	80	#
502	4580	7	8	9	80	#
503	4580	8	9	10	80	#
504	4580	9	10	11	80	#
505	4580	10	11	12	80	#
506	4580	11	12	13	80	#
507	4580	12	13	14	80	#
508	4580	13	14	15	80	#
509	4580	14	15	16	80	#
510	4580	15	16	17	80	#
511	4580	16	17	18	80	#
512	4580	17	18	19	80	#
513	4580	18	19	20	80	#
514	4580	19	20	21	80	#
515	4580	20	21	22	80	#
516	4580	21	22	23	80	#
517	4580	22	23	24	80	#
518	4580	23	24	25	80	#
519	4580	24	25	26	80	#
520	4580	25	26	27	80	#
521	4580	26	27	28	80	#
522	4580	27	28	29	80	#
523	4580	28	29	30	80	#
524	4580	29	30	31	80	#
525	4580	30	31	32	80	#
526	4580	31	32	33	80	#
527	4580	32	33	34	80	#
528	5249	0	1	2	81	#
529	5249	1	2	3	81	#
530	5249	2	3	4	81	#
531	5249	3	4	5	81	#
532	5249	4	5	6	81	#
533	5249	5	6	7	81	#
534	5249	6	7	8	81	#
535	5249	7	8	9	81	#
536	5249	8	9	10	81	#
537	5249	9	10	11	81	#
538	5249	10	11	12	81	#
539	5249	11	12	13	81	#
540	5249	12	13	14	81	#
541	5249	13	14	15	81	#
542	5249	14	15	16	81	#
543	5249	15	16	17	81	#
544	5249	16	17	18	81	#
545	5249	17	18	19	81	#
546	5249	18	19	20	81	#
547	5249	19	20	21	81	#
548	5249	20	21	22	81	#
549	5249	21	22	23	81	#
550	5249	22	23	24	81	#
551	5249	23	24	25	81	#
552	5249	24	25	26	81	#
553	5249	25	26	27	81	#
554	5249	26	27	28	81	#
555	5249	27	28	29	81	#
556	5249	28	29	30	81	#
557	5249	29	30	31	81	#
558	5249	30	31	32	81	#
559	5249	31	32	33	81	#
560	2936	32	33	34	81	#
561	2936	33	34	35	81	#
562	2936	34	35	36	81	#
563	2936	35	36	37	81	#
564	2936	36	37	38	81	#
565	2936	37	38	39	81	#
566	2936	38	39	40	81	#
567	2936	39	40	41	81	#
568	2936	40	41	42	81	#
569	2936	41	42	43	81	#
570	2936	42	43	44	81	#
571	2936	43	44	45	81	#
572	2936	44	45	46	81	#
573	2936	45	46	47	81	#
574	2936	46	47	48	81	#
575	2936	47	48	49	81	#
576	2936	48	49	50	81	#
577	2936	49	50	51	81	#
578	2936	50	51	52	81	#
579	2936	51	52	53	81	#
580	2936	52	53	54	81	#
581	2936	53	54	55	81	#
582	2936	54	55	56	81	#
583	2936	55	56	57	81	#
584	2936	56	57	58	81	#
585	2936	57	58	59	81	#
586	2510	58	59	60	81	#
587	2510	59	60	61	81	#
588	2510	60	61	62	81	#
589	2510	61	62	63	81	#
590	2510	62	63	64	81	#
591	2510	63	64	65	81	#
592	2510	64	65	66	81	#
593	2510	65	66	67	81	#
594	2510	66	67	68	81	#
595	2510	67	68	69	81	#
596	7124	0	1	2	3	4	82	#
597	6498	0	1	2	3	4	5	6	7	83	#
598	6498	1	2	3	4	5	6	7	8	83	#
599	6498	2	3	4	5	6	7	8	9	83	#
600	6498	3	4	5	6	7	8	9	10	83	#
601	6498	4	5	6	7	8	9	10	11	83	#
602	6498	5	6	7	8	9	10	11	12	83	#
603	6498	6	7	8	9	10	11	12	13	83	#
604	6498	7	8	9	10	11	12	13	14	83	#
605	6498	8	9	10	11	12	13	14	15	83	#
606	6498	9	10	11	12	13	14	15	16	83	#
607	6498	10	11	12	13	14	15	16	17	83	#
608	6498	11	12	13	14	15	16	17	18	83	#
609	6498	12	13	14	15	16	17	18	19	83	#
610	6498	13	14	15	16	17	18	19	20	83	#
611	6498	14	15	16	17	18	19	20	21	83	#
612	6498	15	16	17	18	19	20	21	22	83	#
613	6498	16	17	18	19	20	21	22	23	83	#
614	6498	17	18	19	20	21	22	23	24	83	#
615	6498	18	19	20	21	22	23	24	25	83	#
616	6498	19	20	21	22	23	24	25	26	83	#
617	6498	20	21	22	23	24	25	26	27	83	#
618	6498	21	22	23	24	25	26	27	28	83	#
619	6498	22	23	24	25	26	27	28	29	83	#
620	4009	23	24	25	26	27	28	29	30	83	#
621	4009	24	25	26	27	28	29	30	31	83	#
622	4009	25	26	27	28	29	30	31	32	83	#
623	4009	26	27	28	29	30	31	32	33	83	#
624	4009	27	28	29	30	31	32	33	34	83	#
625	4009	28	29	30	31	32	33	34	35	83	#
626	4009	29	30	31	32	33	34	35	36	83	#
627	4009	30	31	32	33	34	35	36	37	83	#
628	4009	31	32	33	34	35	36	37	38	83	#
629	4009	32	33	34	35	36	37	38	39	83	#
630	4009	33	34	35	36	37	38	39	40	83	#
631	4009	34	35	36	37	38	39	40	41	83	#
632	4009	35	36	37	38	39	40	41	42	83	#
633	4009	36	37	38	39	40	41	42	43	83	#
634	4009	37	38	39	40	41	42	43	44	83	#
635	4009	38	39	40	41	42	43	44	45	83	#
636	4009	39	40	41	42	43	44	45	46	83	#
637	4009	40	41	42	43	44	45	46	47	83	#
638	10562	0	1	2	3	4	5	6	7	8	84	#
639	10562	1	2	3	4	5	6	7	8	9	84	#
640	10562	2	3	4	5	6	7	8	9	10	84	#
641	10562	3	4	5	6	7	8	9	10	11	84	#
642	10562	4	5	6	7	8	9	10	11	12	84	#
643	10562	5	6	7	8	9	10	11	12	13	84	#
644	10562	6	7	8	9	10	11	12	13	14	84	#
645	10562	7	8	9	10	11	12	13	14	15	84	#
646	10562	8	9	10	11	12	13	14	15	16	84	#
647	10562	9	10	11	12	13	14	15	16	17	84	#
648	10562	10	11	12	13	14	15	16	17	18	84	#
649	10562	11	12	13	14	15	16	17	18	19	84	#
